TIMESTAMP,ZACK_OPEN_PRICE_USD,ZACK_HIGH_PRICE_USD,ZACK_LOW_PRICE_USD,ZACK_CLOSE_PRICE_USD,ZACK_VOLUME_USD,ZACK_DIVIDENDS_USD,ZACK_STOCK_SPLITS_USD
2024-05-22 00:00:00+00:00,0.06327100098133087,0.07894100248813629,0.059167999774217606,0.07819800078868866,22838078,0.0,0.0
2024-05-23 00:00:00+00:00,0.07814300060272217,0.11073800176382065,0.07534299790859222,0.10915099829435349,31374763,0.0,0.0
2024-05-24 00:00:00+00:00,0.11730500310659409,0.1180490031838417,0.07315400242805481,0.0952410027384758,40617616,0.0,0.0
2024-05-25 00:00:00+00:00,0.09499000012874603,0.1012670025229454,0.0679360032081604,0.0926550030708313,46707792,0.0,0.0
2024-05-26 00:00:00+00:00,0.10142000019550323,0.10320200026035309,0.08570200204849243,0.09221400320529938,47253917,0.0,0.0
2024-05-27 00:00:00+00:00,0.08531299978494644,0.0908610001206398,0.029997000470757484,0.03893600031733513,32801747,0.0,0.0
2024-05-28 00:00:00+00:00,0.04720599949359894,0.04940199851989746,0.021940000355243683,0.02776000089943409,21034165,0.0,0.0
2024-05-29 00:00:00+00:00,0.025822000578045845,0.04810500144958496,0.019984999671578407,0.03365299850702286,15575102,0.0,0.0
2024-05-30 00:00:00+00:00,0.034710999578237534,0.04272500053048134,0.02729099988937378,0.03266499936580658,7523292,0.0,0.0
2024-05-31 00:00:00+00:00,0.03215600177645683,0.03511499986052513,0.02552199922502041,0.027713999152183533,4752843,0.0,0.0
2024-06-01 00:00:00+00:00,0.025899000465869904,0.037654999643564224,0.025837000459432602,0.031824998557567596,5267879,0.0,0.0
2024-06-02 00:00:00+00:00,0.03431899845600128,0.07968299835920334,0.03415000066161156,0.06962200254201889,16394721,0.0,0.0
2024-06-03 00:00:00+00:00,0.06462600082159042,0.07040999829769135,0.04746299982070923,0.06260800361633301,11920850,0.0,0.0
2024-06-04 00:00:00+00:00,0.06174900010228157,0.079025998711586,0.06122799962759018,0.0724250003695488,5734819,0.0,0.0
2024-06-05 00:00:00+00:00,0.07529299706220627,0.0947439968585968,0.07512299716472626,0.09404899924993515,9708954,0.0,0.0
2024-06-06 00:00:00+00:00,0.09438599646091461,0.10243400186300278,0.07345400005578995,0.08681999891996384,13019824,0.0,0.0
2024-06-07 00:00:00+00:00,0.07534100115299225,0.08166299760341644,0.05157199874520302,0.060106001794338226,13450537,0.0,0.0
2024-06-08 00:00:00+00:00,0.060162998735904694,0.07381799817085266,0.05691700056195259,0.0689769983291626,6580568,0.0,0.0
2024-06-09 00:00:00+00:00,0.06896000355482101,0.07989399880170822,0.062231000512838364,0.07911500334739685,4347019,0.0,0.0
2024-06-10 00:00:00+00:00,0.07934000343084335,0.084026999771595,0.06947299838066101,0.07119700312614441,4708498,0.0,0.0
