TIMESTAMP,ZCD_OPEN_PRICE_USD,ZCD_HIGH_PRICE_USD,ZCD_LOW_PRICE_USD,ZCD_CLOSE_PRICE_USD,ZCD_VOLUME_USD,ZCD_DIVIDENDS_USD,ZCD_STOCK_SPLITS_USD
2024-07-26 00:00:00+00:00,0.0643249973654747,0.10150399804115295,0.02847599983215332,0.10089399665594101,5295321,0.0,0.0
2024-07-27 00:00:00+00:00,0.10089399665594101,0.11187499761581421,0.09946800023317337,0.1110289990901947,3308096,0.0,0.0
2024-07-28 00:00:00+00:00,0.1110289990901947,0.11226700246334076,0.10988099873065948,0.11124199628829956,2921916,0.0,0.0
2024-07-29 00:00:00+00:00,0.11124199628829956,0.1525540053844452,0.10987599939107895,0.15146000683307648,3070503,0.0,0.0
2024-07-30 00:00:00+00:00,0.15146000683307648,0.21959500014781952,0.15092800557613373,0.16550900042057037,3642662,0.0,0.0
2024-07-31 00:00:00+00:00,0.16550900042057037,0.17522700130939484,0.14297300577163696,0.16962899267673492,4786503,0.0,0.0
2024-08-01 00:00:00+00:00,0.16962899267673492,0.17057299613952637,0.16610999405384064,0.16810399293899536,3633681,0.0,0.0
2024-08-02 00:00:00+00:00,0.16808900237083435,0.16968899965286255,0.16475999355316162,0.16680699586868286,3430222,0.0,0.0
2024-08-03 00:00:00+00:00,0.16680699586868286,0.17060600221157074,0.16169799864292145,0.16238699853420258,2971952,0.0,0.0
2024-08-04 00:00:00+00:00,0.16238699853420258,0.1735360026359558,0.16177600622177124,0.16710300743579865,2748335,0.0,0.0
2024-08-05 00:00:00+00:00,0.16596700251102448,0.1690800040960312,0.15819400548934937,0.15825800597667694,2340966,0.0,0.0
2024-08-06 00:00:00+00:00,0.15825800597667694,0.17029599845409393,0.15785099565982819,0.16940000653266907,1833486,0.0,0.0
2024-08-07 00:00:00+00:00,0.16957099735736847,0.17112800478935242,0.16468900442123413,0.16646000742912292,1623032,0.0,0.0
2024-08-08 00:00:00+00:00,0.16646000742912292,0.16992700099945068,0.1610639989376068,0.16274499893188477,2493503,0.0,0.0
2024-08-09 00:00:00+00:00,0.1638769954442978,0.1675889939069748,0.15826599299907684,0.16194799542427063,3082258,0.0,0.0
2024-08-10 00:00:00+00:00,0.16194799542427063,0.16351200640201569,0.15408499538898468,0.1613290011882782,3017931,0.0,0.0
