TIMESTAMP,AERGO_OPEN_PRICE_USD,AERGO_HIGH_PRICE_USD,AERGO_LOW_PRICE_USD,AERGO_CLOSE_PRICE_USD,AERGO_VOLUME_USD,AERGO_DIVIDENDS_USD,AERGO_STOCK_SPLITS_USD
2018-12-17 00:00:00+00:00,0.18129700422286987,0.18237900733947754,0.1635970026254654,0.16551600396633148,515036,0.0,0.0
2018-12-18 00:00:00+00:00,0.16385699808597565,0.1668509989976883,0.0991630032658577,0.12567099928855896,1234475,0.0,0.0
2018-12-19 00:00:00+00:00,0.12685300409793854,0.13986699283123016,0.11424200236797333,0.11939000338315964,1764068,0.0,0.0
2018-12-20 00:00:00+00:00,0.11733900010585785,0.1329050064086914,0.11045899987220764,0.1289519965648651,3735901,0.0,0.0
2018-12-21 00:00:00+00:00,0.12883199751377106,0.12883199751377106,0.11253900080919266,0.1133819967508316,4990223,0.0,0.0
2018-12-22 00:00:00+00:00,0.11403899639844894,0.11480800062417984,0.09302400052547455,0.09879899770021439,7503803,0.0,0.0
2018-12-23 00:00:00+00:00,0.09906899929046631,0.11382599920034409,0.09452900290489197,0.11323600262403488,8608881,0.0,0.0
2018-12-24 00:00:00+00:00,0.11319900304079056,0.1239750012755394,0.10660099983215332,0.11206399649381638,3559588,0.0,0.0
2018-12-25 00:00:00+00:00,0.11025899648666382,0.11089199781417847,0.09615600109100342,0.09825299680233002,8243311,0.0,0.0
2018-12-26 00:00:00+00:00,0.0975169986486435,0.111565001308918,0.09684699773788452,0.11011099815368652,588149,0.0,0.0
2018-12-27 00:00:00+00:00,0.10136699676513672,0.11223600059747696,0.08173500001430511,0.08362100273370743,525781,0.0,0.0
2018-12-28 00:00:00+00:00,0.08023899793624878,0.09793800115585327,0.07723800092935562,0.09524600207805634,637432,0.0,0.0
2018-12-29 00:00:00+00:00,0.09991700202226639,0.10463400185108185,0.09265799820423126,0.09573499858379364,571683,0.0,0.0
2018-12-30 00:00:00+00:00,0.09433899819850922,0.09709600359201431,0.08981399983167648,0.09357400238513947,616420,0.0,0.0
2018-12-31 00:00:00+00:00,0.09614600241184235,0.09614600241184235,0.08656500279903412,0.08833900094032288,538302,0.0,0.0
2019-01-01 00:00:00+00:00,0.0893929973244667,0.09466899931430817,0.08382400125265121,0.0904180034995079,540787,0.0,0.0
2019-01-02 00:00:00+00:00,0.08933299779891968,0.09704399853944778,0.0879179984331131,0.09490799903869629,796611,0.0,0.0
2019-01-03 00:00:00+00:00,0.09455399960279465,0.09631499648094177,0.0812930017709732,0.08722899854183197,536878,0.0,0.0
2019-01-04 00:00:00+00:00,0.08676300197839737,0.09587900340557098,0.08098000288009644,0.09183900058269501,570336,0.0,0.0
2019-01-05 00:00:00+00:00,0.08994600176811218,0.09605800360441208,0.08383499830961227,0.08816199749708176,503827,0.0,0.0
2019-01-06 00:00:00+00:00,0.08726300299167633,0.10206100344657898,0.08241400122642517,0.09551899880170822,578614,0.0,0.0
2019-01-07 00:00:00+00:00,0.09955699741840363,0.10071499645709991,0.08875299990177155,0.09474299848079681,619981,0.0,0.0
2019-01-08 00:00:00+00:00,0.09007800370454788,0.09705500304698944,0.08530499786138535,0.0900690034031868,823160,0.0,0.0
2019-01-09 00:00:00+00:00,0.089369997382164,0.09622299671173096,0.0836469978094101,0.09024400264024734,713387,0.0,0.0
2019-01-10 00:00:00+00:00,0.08521100133657455,0.09244100004434586,0.07422500103712082,0.07950100302696228,544691,0.0,0.0
2019-01-11 00:00:00+00:00,0.07829400151968002,0.08135700225830078,0.07480400055646896,0.07705599814653397,479425,0.0,0.0
2019-01-12 00:00:00+00:00,0.07726100087165833,0.0804549977183342,0.07425999641418457,0.07846599817276001,474365,0.0,0.0
2019-01-13 00:00:00+00:00,0.07839100062847137,0.07943599671125412,0.06496000289916992,0.06496000289916992,382305,0.0,0.0
