TIMESTAMP,PWINGS_OPEN_PRICE_USD,PWINGS_HIGH_PRICE_USD,PWINGS_LOW_PRICE_USD,PWINGS_CLOSE_PRICE_USD,PWINGS_VOLUME_USD,PWINGS_DIVIDENDS_USD,PWINGS_STOCK_SPLITS_USD
2022-08-10 00:00:00+00:00,0.00020500000391621143,0.00020500000391621143,0.0002010000025620684,0.00020500000391621143,170,0.0,0.0
2022-08-11 00:00:00+00:00,0.00020500000391621143,0.00020799999765586108,0.0002010000025620684,0.0002010000025620684,4,0.0,0.0
2022-08-12 00:00:00+00:00,0.0002010000025620684,0.00020300000323913991,0.00019799999427050352,0.00020300000323913991,11,0.0,0.0
2022-08-13 00:00:00+00:00,0.00020300000323913991,0.00022200000239536166,0.00020199999562464654,0.00022000000171829015,23,0.0,0.0
2022-08-14 00:00:00+00:00,0.00022000000171829015,0.00022499999613501132,0.00021100000594742596,0.00021300000662449747,19,0.0,0.0
2022-08-15 00:00:00+00:00,0.00021300000662449747,0.00021899999410379678,0.00019999999494757503,0.00020399999630171806,6,0.0,0.0
2022-08-16 00:00:00+00:00,0.00020399999630171806,0.00020500000391621143,0.00019799999427050352,0.0001990000018849969,13,0.0,0.0
2022-08-17 00:00:00+00:00,0.0001990000018849969,0.00020399999630171806,0.00018699999782256782,0.0001880000054370612,6,0.0,0.0
2022-08-18 00:00:00+00:00,0.00018699999782256782,0.00019200000679120421,0.00018200000340584666,0.00018200000340584666,13,0.0,0.0
2022-08-19 00:00:00+00:00,0.00018200000340584666,0.00018200000340584666,0.0001630000042496249,0.00016700000560376793,136,0.0,0.0
2022-08-20 00:00:00+00:00,0.00016700000560376793,0.00019299999985378236,0.00016700000560376793,0.00018600000475998968,504,0.0,0.0
2022-08-21 00:00:00+00:00,0.00018600000475998968,0.00019500000053085387,0.0001849999971454963,0.00019299999985378236,8,0.0,0.0
2022-08-22 00:00:00+00:00,0.00019299999985378236,0.00019299999985378236,0.00018400000408291817,0.00019200000679120421,13,0.0,0.0
2022-08-23 00:00:00+00:00,0.00019200000679120421,0.000195999993593432,0.0001849999971454963,0.00018699999782256782,85,0.0,0.0
2022-08-24 00:00:00+00:00,0.00018699999782256782,0.0001880000054370612,0.00018099999579135329,0.00018200000340584666,4,0.0,0.0
2022-08-25 00:00:00+00:00,0.00018200000340584666,0.00018600000475998968,0.00018200000340584666,0.0001829999964684248,5,0.0,0.0
2022-08-26 00:00:00+00:00,0.0001829999964684248,0.00018699999782256782,0.00017299999308306724,0.00017299999308306724,3,0.0,0.0
2022-08-27 00:00:00+00:00,0.00017299999308306724,0.00018099999579135329,0.00016999999934341758,0.00018000000272877514,3,0.0,0.0
2022-08-28 00:00:00+00:00,0.00018000000272877514,0.0001849999971454963,0.00017499999376013875,0.00017499999376013875,10,0.0,0.0
2022-08-29 00:00:00+00:00,0.00017499999376013875,0.00018200000340584666,0.00017100000695791095,0.00018099999579135329,9,0.0,0.0
2022-08-30 00:00:00+00:00,0.00018099999579135329,0.00018699999782256782,0.00017800000205170363,0.0001849999971454963,61,0.0,0.0
2022-08-31 00:00:00+00:00,0.0001849999971454963,0.00019200000679120421,0.0001849999971454963,0.0001880000054370612,11,0.0,0.0
2022-09-01 00:00:00+00:00,0.0001880000054370612,0.0002010000025620684,0.00018600000475998968,0.0001990000018849969,6,0.0,0.0
2022-09-02 00:00:00+00:00,0.0001990000018849969,0.00019999999494757503,0.00016700000560376793,0.00017100000695791095,1104,0.0,0.0
2022-09-03 00:00:00+00:00,0.00017100000695791095,0.00017299999308306724,0.00016999999934341758,0.00017299999308306724,9,0.0,0.0
2022-09-04 00:00:00+00:00,0.00017299999308306724,0.0001740000006975606,0.00016999999934341758,0.00017299999308306724,16,0.0,0.0
2022-09-05 00:00:00+00:00,0.00017299999308306724,0.0001740000006975606,0.00016700000560376793,0.00016900000628083944,2,0.0,0.0
2022-09-06 00:00:00+00:00,0.00016900000628083944,0.00017699999443721026,0.00015900000289548188,0.00015999999595806003,10,0.0,0.0
2022-09-07 00:00:00+00:00,0.00015999999595806003,0.0001630000042496249,0.0001539999939268455,0.00016199999663513154,6,0.0,0.0
2022-09-08 00:00:00+00:00,0.00016199999663513154,0.0001630000042496249,0.00015700000221841037,0.00016199999663513154,6,0.0,0.0
2022-09-09 00:00:00+00:00,0.00016199999663513154,0.0001720000000204891,0.00016199999663513154,0.00016999999934341758,4,0.0,0.0
2022-09-10 00:00:00+00:00,0.00016999999934341758,0.00017299999308306724,0.00016799999866634607,0.00017299999308306724,18,0.0,0.0
2022-09-11 00:00:00+00:00,0.00017299999308306724,0.0001740000006975606,0.00016500000492669642,0.00016700000560376793,25,0.0,0.0
2022-09-12 00:00:00+00:00,0.00016700000560376793,0.00018200000340584666,0.00016599999798927456,0.00018000000272877514,78,0.0,0.0
2022-09-13 00:00:00+00:00,0.00018000000272877514,0.00018200000340584666,0.0001630000042496249,0.00016500000492669642,14,0.0,0.0
2022-09-14 00:00:00+00:00,0.00016399999731220305,0.00016700000560376793,0.0001610000035725534,0.00016500000492669642,3,0.0,0.0
2022-09-15 00:00:00+00:00,0.00016500000492669642,0.00016700000560376793,0.00015900000289548188,0.00015999999595806003,4,0.0,0.0
2022-09-16 00:00:00+00:00,0.00015999999595806003,0.00015999999595806003,0.00015100000018719584,0.0001539999939268455,17,0.0,0.0
2022-09-17 00:00:00+00:00,0.0001539999939268455,0.00015799999528098851,0.00015300000086426735,0.0001539999939268455,35,0.0,0.0
2022-09-18 00:00:00+00:00,0.0001539999939268455,0.00015500000154133886,0.00014099999680183828,0.00014099999680183828,6,0.0,0.0
2022-09-19 00:00:00+00:00,0.00014099999680183828,0.0001429999974789098,0.00013600000238511711,0.0001429999974789098,4,0.0,0.0
2022-09-20 00:00:00+00:00,0.00014200000441633165,0.0001429999974789098,0.00013699999544769526,0.00013699999544769526,2,0.0,0.0
2022-09-21 00:00:00+00:00,0.00013699999544769526,0.00014200000441633165,0.0001289999927394092,0.00013000000035390258,19,0.0,0.0
2022-09-22 00:00:00+00:00,0.00013000000035390258,0.00013800000306218863,0.00013000000035390258,0.00013699999544769526,13,0.0,0.0
2022-09-23 00:00:00+00:00,0.00013699999544769526,0.00014200000441633165,0.00013299999409355223,0.00014099999680183828,5,0.0,0.0
2022-09-24 00:00:00+00:00,0.00014099999680183828,0.00014200000441633165,0.00013499999477062374,0.00013499999477062374,3,0.0,0.0
2022-09-25 00:00:00+00:00,0.00013499999477062374,0.00013800000306218863,0.00013299999409355223,0.0001340000017080456,8,0.0,0.0
2022-09-26 00:00:00+00:00,0.0001340000017080456,0.00013800000306218863,0.00013299999409355223,0.00013699999544769526,30,0.0,0.0
2022-09-27 00:00:00+00:00,0.00013699999544769526,0.00014200000441633165,0.00013299999409355223,0.0001340000017080456,12,0.0,0.0
2022-09-28 00:00:00+00:00,0.0001340000017080456,0.00013600000238511711,0.00013000000035390258,0.0001340000017080456,3,0.0,0.0
2022-09-29 00:00:00+00:00,0.0001340000017080456,0.00013699999544769526,0.0001320000010309741,0.00013600000238511711,3,0.0,0.0
2022-09-30 00:00:00+00:00,0.00013699999544769526,0.00014099999680183828,0.00013600000238511711,0.00013800000306218863,3,0.0,0.0
2022-10-01 00:00:00+00:00,0.00013800000306218863,0.00014000000373926014,0.00013699999544769526,0.00013800000306218863,6,0.0,0.0
2022-10-02 00:00:00+00:00,0.00013800000306218863,0.00013899999612476677,0.00013600000238511711,0.00013699999544769526,12,0.0,0.0
2022-10-03 00:00:00+00:00,0.00013699999544769526,0.00014099999680183828,0.00013499999477062374,0.00014099999680183828,3,0.0,0.0
2022-10-04 00:00:00+00:00,0.00014099999680183828,0.0001449999981559813,0.00014000000373926014,0.0001429999974789098,55,0.0,0.0
2022-10-05 00:00:00+00:00,0.0001429999974789098,0.00014600000577047467,0.00014099999680183828,0.0001449999981559813,2,0.0,0.0
2022-10-06 00:00:00+00:00,0.0001449999981559813,0.00014600000577047467,0.00014200000441633165,0.00014200000441633165,9,0.0,0.0
2022-10-07 00:00:00+00:00,0.00014200000441633165,0.00014699999883305281,0.00014200000441633165,0.0001449999981559813,61,0.0,0.0
2022-10-08 00:00:00+00:00,0.0001449999981559813,0.00014600000577047467,0.00014099999680183828,0.00014099999680183828,8,0.0,0.0
2022-10-09 00:00:00+00:00,0.00014099999680183828,0.00014600000577047467,0.00014000000373926014,0.00014600000577047467,74,0.0,0.0
2025-06-01 00:00:00+00:00,5.1629253903229255e-06,5.460241027321899e-06,5.1629253903229255e-06,5.460241027321899e-06,0,0.0,0.0
