TIMESTAMP,BDP8708_OPEN_PRICE_USD,BDP8708_HIGH_PRICE_USD,BDP8708_LOW_PRICE_USD,BDP8708_CLOSE_PRICE_USD,BDP8708_VOLUME_USD,BDP8708_DIVIDENDS_USD,BDP8708_STOCK_SPLITS_USD
2021-03-08 00:00:00+00:00,6.797519207000732,6.9992499351501465,2.775620937347412,3.212552070617676,1471136,0.0,0.0
2021-03-09 00:00:00+00:00,3.211905002593994,3.9919509887695312,2.4102230072021484,3.006148099899292,46466153,0.0,0.0
2021-03-10 00:00:00+00:00,3.0061960220336914,3.6037330627441406,2.5894219875335693,2.6686720848083496,27820661,0.0,0.0
2021-03-11 00:00:00+00:00,2.668694019317627,4.267576217651367,2.644925117492676,3.996608018875122,63955799,0.0,0.0
2021-03-12 00:00:00+00:00,3.9966490268707275,5.37176513671875,3.3041300773620605,3.5408899784088135,120860369,0.0,0.0
2021-03-13 00:00:00+00:00,3.540879964828491,4.603464126586914,3.533595085144043,4.138717174530029,24810109,0.0,0.0
2021-03-14 00:00:00+00:00,4.138740062713623,4.829078197479248,3.7909069061279297,4.743398189544678,38190722,0.0,0.0
2021-03-15 00:00:00+00:00,4.74342679977417,5.041581153869629,3.727803945541382,3.7952470779418945,30392126,0.0,0.0
2021-03-16 00:00:00+00:00,3.7951951026916504,4.060091972351074,3.4668679237365723,3.765408992767334,12261923,0.0,0.0
2021-03-17 00:00:00+00:00,3.7654590606689453,3.8001999855041504,3.2129509449005127,3.397402048110962,10882677,0.0,0.0
2021-03-18 00:00:00+00:00,3.3977699279785156,3.480937957763672,2.8537070751190186,2.9524741172790527,14705292,0.0,0.0
2021-03-19 00:00:00+00:00,2.952754020690918,3.661837100982666,2.8812880516052246,3.4617691040039062,22320174,0.0,0.0
2021-03-20 00:00:00+00:00,3.4636740684509277,3.679677963256836,3.174726963043213,3.1796998977661133,7167385,0.0,0.0
2021-03-21 00:00:00+00:00,3.1759378910064697,3.222259044647217,2.970233917236328,3.022829055786133,5882880,0.0,0.0
2021-03-22 00:00:00+00:00,3.027312994003296,3.03643798828125,2.7253689765930176,2.7623980045318604,10187747,0.0,0.0
2021-03-23 00:00:00+00:00,2.7618870735168457,2.7973520755767822,2.485656976699829,2.5020558834075928,7839741,0.0,0.0
2021-03-24 00:00:00+00:00,2.5011699199676514,3.075252056121826,2.3906500339508057,2.6015241146087646,9946774,0.0,0.0
2021-03-25 00:00:00+00:00,2.598814010620117,2.6040821075439453,2.411803960800171,2.4577860832214355,4288076,0.0,0.0
2021-03-26 00:00:00+00:00,2.457261085510254,2.9171059131622314,2.4498820304870605,2.853302001953125,6007361,0.0,0.0
2021-03-27 00:00:00+00:00,2.8556230068206787,3.3976309299468994,2.853843927383423,3.370781898498535,8747276,0.0,0.0
2021-03-28 00:00:00+00:00,3.3709568977355957,4.160828113555908,3.367295026779175,3.8066349029541016,18332263,0.0,0.0
