TIMESTAMP,XDAG_OPEN_PRICE_USD,XDAG_HIGH_PRICE_USD,XDAG_LOW_PRICE_USD,XDAG_CLOSE_PRICE_USD,XDAG_VOLUME_USD,XDAG_DIVIDENDS_USD,XDAG_STOCK_SPLITS_USD
2020-04-27 00:00:00+00:00,0.0010059999767690897,0.0010059999767690897,0.0010029999539256096,0.0010029999539256096,1380,0.0,0.0
2020-04-28 00:00:00+00:00,0.0010029999539256096,0.00101200002245605,0.0010010000551119447,0.001006999984383583,23,0.0,0.0
2020-04-29 00:00:00+00:00,0.0010079999919980764,0.0011129999766126275,0.0008950000046752393,0.0009069999796338379,1916,0.0,0.0
2020-04-30 00:00:00+00:00,0.0009069999796338379,0.0009139999747276306,0.0008929999894462526,0.0009050000226125121,1912,0.0,0.0
2020-05-01 00:00:00+00:00,0.0009050000226125121,0.0010110000148415565,0.0008989999769255519,0.001006999984383583,418,0.0,0.0
2020-05-02 00:00:00+00:00,0.001006999984383583,0.00101200002245605,0.0009980000322684646,0.0010029999539256096,416,0.0,0.0
2020-05-03 00:00:00+00:00,0.0010029999539256096,0.0010110000148415565,0.0008999999845400453,0.0010029999539256096,442,0.0,0.0
2020-05-04 00:00:00+00:00,0.0010029999539256096,0.0011109999613836408,0.000901999999769032,0.0009050000226125121,356,0.0,0.0
2020-05-05 00:00:00+00:00,0.0009050000226125121,0.0011080000549554825,0.0008980000275187194,0.000901999999769032,445,0.0,0.0
2020-05-06 00:00:00+00:00,0.0009009999921545386,0.001016999944113195,0.0008980000275187194,0.001016999944113195,61,0.0,0.0
2020-05-07 00:00:00+00:00,0.001016999944113195,0.0010189999593421817,0.000893999997060746,0.000901999999769032,54,0.0,0.0
2020-05-08 00:00:00+00:00,0.000901999999769032,0.0011080000549554825,0.000901999999769032,0.0010019999463111162,429,0.0,0.0
2020-05-09 00:00:00+00:00,0.0010029999539256096,0.0010059999767690897,0.0009960000170394778,0.0010049999691545963,11,0.0,0.0
2020-05-10 00:00:00+00:00,0.001003999961540103,0.0010489999549463391,0.0008880000095814466,0.0008999999845400453,352,0.0,0.0
2020-05-11 00:00:00+00:00,0.0008999999845400453,0.001016999944113195,0.0008980000275187194,0.000999000039882958,3481,0.0,0.0
2020-05-12 00:00:00+00:00,0.000999000039882958,0.001505000051110983,0.0009960000170394778,0.0014009999576956034,2485,0.0,0.0
2020-05-13 00:00:00+00:00,0.0014009999576956034,0.001415999955497682,0.0013879999751225114,0.0013989999424666166,2481,0.0,0.0
2020-05-14 00:00:00+00:00,0.0013989999424666166,0.0014049999881535769,0.000990999978967011,0.0009970000246539712,374,0.0,0.0
2020-05-15 00:00:00+00:00,0.0009980000322684646,0.0010189999593421817,0.0009929999941959977,0.001003999961540103,32,0.0,0.0
2020-05-16 00:00:00+00:00,0.0010019999463111162,0.0012000000569969416,0.0009970000246539712,0.0011990000493824482,319,0.0,0.0
2020-05-17 00:00:00+00:00,0.0011990000493824482,0.0012049999786540866,0.0010989999864250422,0.001101000001654029,114,0.0,0.0
2020-05-18 00:00:00+00:00,0.001101000001654029,0.0012019999558106065,0.0009970000246539712,0.0010000000474974513,204,0.0,0.0
2020-05-19 00:00:00+00:00,0.0010000000474974513,0.0011050000321120024,0.0009950000094249845,0.0009960000170394778,82,0.0,0.0
2020-05-20 00:00:00+00:00,0.0009950000094249845,0.0011050000321120024,0.0009950000094249845,0.000999000039882958,87,0.0,0.0
2020-05-21 00:00:00+00:00,0.000999000039882958,0.001101000001654029,0.000994000001810491,0.0010019999463111162,183,0.0,0.0
2020-05-22 00:00:00+00:00,0.0010019999463111162,0.0010059999767690897,0.0009960000170394778,0.0010019999463111162,183,0.0,0.0
2020-05-23 00:00:00+00:00,0.0010019999463111162,0.0010059999767690897,0.0009950000094249845,0.0010059999767690897,237,0.0,0.0
2020-05-24 00:00:00+00:00,0.0010059999767690897,0.0011109999613836408,0.0008960000122897327,0.0008999999845400453,1151,0.0,0.0
2020-05-25 00:00:00+00:00,0.0008999999845400453,0.0011030000168830156,0.0007970000151544809,0.0009030000073835254,1025,0.0,0.0
2020-05-26 00:00:00+00:00,0.0009030000073835254,0.0011020000092685223,0.000893999997060746,0.0008980000275187194,308,0.0,0.0
2020-05-27 00:00:00+00:00,0.0008980000275187194,0.0011050000321120024,0.0008950000046752393,0.001003999961540103,241,0.0,0.0
2020-05-28 00:00:00+00:00,0.001003999961540103,0.00120599998626858,0.0009950000094249845,0.0010010000551119447,369,0.0,0.0
2020-05-29 00:00:00+00:00,0.0010010000551119447,0.0011020000092685223,0.0004990000161342323,0.0005019999807700515,1197,0.0,0.0
2020-05-30 00:00:00+00:00,0.0005019999807700515,0.000999000039882958,0.0004980000085197389,0.0007999999797903001,163,0.0,0.0
2020-05-31 00:00:00+00:00,0.0007999999797903001,0.0010059999767690897,0.0007999999797903001,0.0009970000246539712,207,0.0,0.0
2020-06-01 00:00:00+00:00,0.0009980000322684646,0.001104000024497509,0.0007999999797903001,0.0011030000168830156,459,0.0,0.0
2020-06-02 00:00:00+00:00,0.0011020000092685223,0.0012359999818727374,0.0010000000474974513,0.0010969999711960554,1624,0.0,0.0
2020-06-03 00:00:00+00:00,0.0010969999711960554,0.0011060000397264957,0.001095999963581562,0.0010999999940395355,597,0.0,0.0
2020-06-04 00:00:00+00:00,0.0010999999940395355,0.0015119999879971147,0.0010989999864250422,0.0013040000339969993,4790,0.0,0.0
2020-06-05 00:00:00+00:00,0.0013040000339969993,0.0016049999976530671,0.0010969999711960554,0.0016049999976530671,759,0.0,0.0
