TIMESTAMP,NCAT31929_OPEN_PRICE_USD,NCAT31929_HIGH_PRICE_USD,NCAT31929_LOW_PRICE_USD,NCAT31929_CLOSE_PRICE_USD,NCAT31929_VOLUME_USD,NCAT31929_DIVIDENDS_USD,NCAT31929_STOCK_SPLITS_USD
2024-09-14 00:00:00+00:00,,,,0.0,593,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,260,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,587,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,13297,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,41457,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,14486,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,8650,0.0,0.0
2024-09-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,28464,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,5933,0.0,0.0
2024-09-23 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,13332,0.0,0.0
2024-09-24 00:00:00+00:00,9.999999974752427e-07,3.999999989900971e-06,9.999999974752427e-07,9.999999974752427e-07,414977,0.0,0.0
2024-09-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,68933,0.0,0.0
2024-09-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11359,0.0,0.0
2024-09-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15349,0.0,0.0
2024-09-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4975,0.0,0.0
2024-09-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4779,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3680,0.0,0.0
2024-10-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1137,0.0,0.0
2024-10-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2016,0.0,0.0
2024-10-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,911,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,6062,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,359,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,2990,0.0,0.0
2024-10-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,22428,0.0,0.0
2024-10-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14061,0.0,0.0
2024-10-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2286,0.0,0.0
2024-10-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5677,0.0,0.0
2024-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4162,0.0,0.0
2024-10-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9760,0.0,0.0
2024-10-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17180,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,60331,0.0,0.0
2024-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11084,0.0,0.0
2024-10-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16753,0.0,0.0
2024-10-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5709,0.0,0.0
2024-10-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2061,0.0,0.0
2024-10-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4117,0.0,0.0
2024-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,636,0.0,0.0
2024-10-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7662,0.0,0.0
2024-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19391,0.0,0.0
2024-10-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38389,0.0,0.0
2024-10-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,55971,0.0,0.0
2024-10-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16826,0.0,0.0
2024-10-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2383,0.0,0.0
2024-10-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4378,0.0,0.0
2024-10-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,297,0.0,0.0
2024-10-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2593,0.0,0.0
2024-10-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7849,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,7713,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,16253,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,2549,0.0,0.0
2024-11-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,4554,0.0,0.0
2024-11-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1898,0.0,0.0
2024-11-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1091,0.0,0.0
2024-11-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,128,0.0,0.0
2024-11-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3484,0.0,0.0
2024-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4739,0.0,0.0
2024-11-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3635,0.0,0.0
2024-11-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1951,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1313,0.0,0.0
2024-11-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,710,0.0,0.0
2024-11-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1891,0.0,0.0
2024-11-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12537,0.0,0.0
2024-11-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23612,0.0,0.0
2024-11-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2521,0.0,0.0
2024-11-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1887,0.0,0.0
2024-11-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1999,0.0,0.0
2024-11-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,674,0.0,0.0
2024-11-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1392,0.0,0.0
2024-11-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,270,0.0,0.0
2024-11-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,53216,0.0,0.0
2024-11-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,29127,0.0,0.0
2024-11-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3527,0.0,0.0
2024-11-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5392,0.0,0.0
2024-11-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1518,0.0,0.0
2024-11-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5153,0.0,0.0
2024-11-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,105,0.0,0.0
2024-11-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,102,0.0,0.0
2024-11-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,956,0.0,0.0
2024-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4052,0.0,0.0
2024-12-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-12-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,867,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1637,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3220,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4073,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,49,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,147,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,57,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,498,0.0,0.0
2024-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,94,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,97,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,361,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,481,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,3868,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,714,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,698,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,266,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,2423,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,155,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,917,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,426,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,2830,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,193,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,916,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,652,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,105,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,438,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,137,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,125,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1614,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,261,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,65,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,125,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,25828,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,300,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,1527,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,294,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,158,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,65,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,726,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,970,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,30671,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,5349,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,987,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,54,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,310,0.0,0.0
2025-06-01 00:00:00+00:00,1.7107964822571375e-07,1.7107964822571375e-07,1.642920892663824e-07,1.642920892663824e-07,174,0.0,0.0
