TIMESTAMP,BETS18453_OPEN_PRICE_USD,BETS18453_HIGH_PRICE_USD,BETS18453_LOW_PRICE_USD,BETS18453_CLOSE_PRICE_USD,BETS18453_VOLUME_USD,BETS18453_DIVIDENDS_USD,BETS18453_STOCK_SPLITS_USD
2022-05-19 00:00:00+00:00,0.0001900000061141327,0.00022499999613501132,0.0001320000010309741,0.00015199999324977398,1419416,0.0,0.0
2022-05-20 00:00:00+00:00,0.00015199999324977398,0.00015799999528098851,0.00010399999882793054,0.00011100000119768083,133170,0.0,0.0
2022-05-21 00:00:00+00:00,0.00011100000119768083,0.00011200000153621659,9.7999996796716e-05,9.7999996796716e-05,31746,0.0,0.0
2022-05-22 00:00:00+00:00,9.7999996796716e-05,0.00010099999781232327,9.200000204145908e-05,9.699999645818025e-05,11110,0.0,0.0
2022-05-23 00:00:00+00:00,9.699999645818025e-05,9.999999747378752e-05,9.100000170292333e-05,9.100000170292333e-05,4866,0.0,0.0
2022-05-24 00:00:00+00:00,9.100000170292333e-05,9.999999747378752e-05,8.600000001024455e-05,9.100000170292333e-05,8002,0.0,0.0
2022-05-25 00:00:00+00:00,9.100000170292333e-05,9.699999645818025e-05,8.900000102585182e-05,9.200000204145908e-05,10579,0.0,0.0
2022-05-26 00:00:00+00:00,9.200000204145908e-05,9.40000027185306e-05,8.800000068731606e-05,8.800000068731606e-05,6061,0.0,0.0
2022-05-27 00:00:00+00:00,8.800000068731606e-05,9.100000170292333e-05,8.399999933317304e-05,8.399999933317304e-05,3454,0.0,0.0
2022-05-28 00:00:00+00:00,8.399999933317304e-05,8.800000068731606e-05,8.299999899463728e-05,8.499999967170879e-05,1584,0.0,0.0
2022-05-29 00:00:00+00:00,8.499999967170879e-05,0.00011700000322889537,8.099999831756577e-05,0.00010299999848939478,20856,0.0,0.0
2022-05-30 00:00:00+00:00,0.00010299999848939478,0.00010900000052060932,0.00010199999815085903,0.00010399999882793054,22435,0.0,0.0
2022-05-31 00:00:00+00:00,0.00010399999882793054,0.00012199999764561653,0.00010399999882793054,0.00011300000187475234,5886,0.0,0.0
2022-06-01 00:00:00+00:00,0.00011300000187475234,0.00012199999764561653,0.00010399999882793054,0.0001049999991664663,7479,0.0,0.0
2022-06-02 00:00:00+00:00,0.0001049999991664663,0.00010800000018207356,0.00010199999815085903,0.00010399999882793054,3570,0.0,0.0
2022-06-03 00:00:00+00:00,0.00010399999882793054,0.00010599999950500205,9.899999713525176e-05,0.0001049999991664663,3011,0.0,0.0
2022-06-04 00:00:00+00:00,0.0001049999991664663,0.00011100000119768083,0.00010299999848939478,0.00011000000085914508,4313,0.0,0.0
2022-06-05 00:00:00+00:00,0.00011000000085914508,0.00011100000119768083,0.00010399999882793054,0.00010699999984353781,3246,0.0,0.0
2022-06-06 00:00:00+00:00,0.00010699999984353781,0.00011500000255182385,0.00010699999984353781,0.00010900000052060932,4267,0.0,0.0
2022-06-07 00:00:00+00:00,0.00010900000052060932,0.00011999999696854502,9.500000305706635e-05,0.00010399999882793054,8743,0.0,0.0
2022-06-08 00:00:00+00:00,0.00010399999882793054,0.00012799999967683107,0.00010199999815085903,0.00011000000085914508,26643,0.0,0.0
2022-06-09 00:00:00+00:00,0.00011000000085914508,0.00011500000255182385,0.00010900000052060932,0.00010900000052060932,23082,0.0,0.0
2022-06-10 00:00:00+00:00,0.00010900000052060932,0.00011800000356743112,0.00010299999848939478,0.00010399999882793054,10873,0.0,0.0
2022-06-11 00:00:00+00:00,0.00010399999882793054,0.0001049999991664663,8.499999967170879e-05,8.800000068731606e-05,10129,0.0,0.0
2022-06-12 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,7.899999764049426e-05,8.199999865610152e-05,2908,0.0,0.0
2022-06-13 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,6.800000119255856e-05,7.000000186963007e-05,1743,0.0,0.0
2022-06-14 00:00:00+00:00,7.000000186963007e-05,7.400000322377309e-05,6.399999983841553e-05,6.70000008540228e-05,1695,0.0,0.0
2022-06-15 00:00:00+00:00,6.70000008540228e-05,7.100000220816582e-05,5.900000178371556e-05,6.900000153109431e-05,1531,0.0,0.0
2022-06-16 00:00:00+00:00,7.000000186963007e-05,7.300000288523734e-05,5.700000110664405e-05,5.8000001445179805e-05,5246,0.0,0.0
2022-06-17 00:00:00+00:00,5.8000001445179805e-05,6.0999998822808266e-05,5.700000110664405e-05,5.900000178371556e-05,3757,0.0,0.0
2022-06-18 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,4.8000001697801054e-05,5.199999941396527e-05,1505,0.0,0.0
2022-06-19 00:00:00+00:00,5.199999941396527e-05,5.999999848427251e-05,4.8000001697801054e-05,5.900000178371556e-05,2307,0.0,0.0
2022-06-20 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.6000000768108293e-05,5.999999848427251e-05,1840,0.0,0.0
2022-06-21 00:00:00+00:00,5.999999848427251e-05,6.600000051548705e-05,5.8000001445179805e-05,6.199999916134402e-05,1562,0.0,0.0
2022-06-22 00:00:00+00:00,6.199999916134402e-05,6.600000051548705e-05,5.900000178371556e-05,6.500000017695129e-05,2062,0.0,0.0
2022-06-23 00:00:00+00:00,6.500000017695129e-05,7.79999973019585e-05,6.399999983841553e-05,7.79999973019585e-05,2309,0.0,0.0
2022-06-24 00:00:00+00:00,7.79999973019585e-05,8.499999967170879e-05,7.79999973019585e-05,8.299999899463728e-05,2415,0.0,0.0
2022-06-25 00:00:00+00:00,8.299999899463728e-05,9.200000204145908e-05,7.500000356230885e-05,7.999999797903001e-05,6116,0.0,0.0
2022-06-26 00:00:00+00:00,7.999999797903001e-05,8.199999865610152e-05,7.699999696342275e-05,7.699999696342275e-05,5017,0.0,0.0
2022-06-27 00:00:00+00:00,7.699999696342275e-05,7.899999764049426e-05,6.800000119255856e-05,6.900000153109431e-05,4213,0.0,0.0
2022-06-28 00:00:00+00:00,6.900000153109431e-05,7.500000356230885e-05,6.800000119255856e-05,6.900000153109431e-05,4013,0.0,0.0
2022-06-29 00:00:00+00:00,6.900000153109431e-05,7.699999696342275e-05,6.70000008540228e-05,6.800000119255856e-05,1669,0.0,0.0
2022-06-30 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,5.999999848427251e-05,6.299999949987978e-05,2492,0.0,0.0
2022-07-01 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,6.299999949987978e-05,6.500000017695129e-05,1618,0.0,0.0
2022-07-02 00:00:00+00:00,6.500000017695129e-05,6.70000008540228e-05,6.299999949987978e-05,6.70000008540228e-05,749,0.0,0.0
2022-07-03 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.199999916134402e-05,6.299999949987978e-05,1510,0.0,0.0
2022-07-04 00:00:00+00:00,6.299999949987978e-05,6.800000119255856e-05,6.199999916134402e-05,6.800000119255856e-05,1466,0.0,0.0
2022-07-05 00:00:00+00:00,6.800000119255856e-05,7.300000288523734e-05,6.800000119255856e-05,7.100000220816582e-05,980,0.0,0.0
2022-07-06 00:00:00+00:00,7.100000220816582e-05,7.599999662488699e-05,6.70000008540228e-05,6.800000119255856e-05,2758,0.0,0.0
2022-07-07 00:00:00+00:00,6.800000119255856e-05,7.200000254670158e-05,6.70000008540228e-05,7.100000220816582e-05,2564,0.0,0.0
2022-07-08 00:00:00+00:00,7.100000220816582e-05,7.999999797903001e-05,6.800000119255856e-05,7.899999764049426e-05,3089,0.0,0.0
2022-07-09 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,7.500000356230885e-05,7.599999662488699e-05,3300,0.0,0.0
2022-07-10 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.200000254670158e-05,7.200000254670158e-05,906,0.0,0.0
2022-07-11 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,6.900000153109431e-05,7.100000220816582e-05,514,0.0,0.0
2022-07-12 00:00:00+00:00,7.100000220816582e-05,7.500000356230885e-05,7.000000186963007e-05,7.000000186963007e-05,1321,0.0,0.0
2022-07-13 00:00:00+00:00,7.000000186963007e-05,7.699999696342275e-05,6.70000008540228e-05,7.699999696342275e-05,1579,0.0,0.0
2022-07-14 00:00:00+00:00,7.699999696342275e-05,8.399999933317304e-05,7.599999662488699e-05,8.399999933317304e-05,1644,0.0,0.0
2022-07-15 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,8.099999831756577e-05,8.399999933317304e-05,1252,0.0,0.0
2022-07-16 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,7.999999797903001e-05,8.299999899463728e-05,1161,0.0,0.0
2022-07-17 00:00:00+00:00,8.299999899463728e-05,8.600000001024455e-05,8.099999831756577e-05,8.099999831756577e-05,2477,0.0,0.0
2022-07-18 00:00:00+00:00,8.099999831756577e-05,9.899999713525176e-05,8.099999831756577e-05,9.699999645818025e-05,3313,0.0,0.0
2022-07-19 00:00:00+00:00,9.699999645818025e-05,9.899999713525176e-05,9.200000204145908e-05,9.300000237999484e-05,2985,0.0,0.0
2022-07-20 00:00:00+00:00,9.300000237999484e-05,9.500000305706635e-05,8.399999933317304e-05,8.499999967170879e-05,2234,0.0,0.0
2022-07-21 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,7.899999764049426e-05,8.299999899463728e-05,3891,0.0,0.0
2022-07-22 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,7.79999973019585e-05,7.899999764049426e-05,3512,0.0,0.0
2022-07-23 00:00:00+00:00,7.899999764049426e-05,8.199999865610152e-05,7.599999662488699e-05,7.899999764049426e-05,428,0.0,0.0
2022-07-24 00:00:00+00:00,7.899999764049426e-05,8.199999865610152e-05,7.79999973019585e-05,8.099999831756577e-05,499,0.0,0.0
2022-07-25 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.300000288523734e-05,7.300000288523734e-05,308,0.0,0.0
