TIMESTAMP,GYD_OPEN_PRICE_USD,GYD_HIGH_PRICE_USD,GYD_LOW_PRICE_USD,GYD_CLOSE_PRICE_USD,GYD_VOLUME_USD,GYD_DIVIDENDS_USD,GYD_STOCK_SPLITS_USD
2024-06-26 00:00:00+00:00,0.9999330043792725,0.9999610185623169,0.999675989151001,0.9997959733009338,1378664,0.0,0.0
2024-06-27 00:00:00+00:00,0.9997959733009338,0.9999949932098389,0.9995309710502625,0.9998509883880615,1885598,0.0,0.0
2024-06-28 00:00:00+00:00,0.9998509883880615,0.9999600052833557,0.9994249939918518,0.9996730089187622,341070,0.0,0.0
2024-06-29 00:00:00+00:00,0.9996730089187622,0.9998559951782227,0.9995899796485901,0.9996500015258789,371752,0.0,0.0
2024-06-30 00:00:00+00:00,0.9996500015258789,1.0003689527511597,0.9995319843292236,0.9997490048408508,203654,0.0,0.0
2024-07-01 00:00:00+00:00,0.9997490048408508,1.000290036201477,0.9996230006217957,0.9996320009231567,173369,0.0,0.0
2024-07-02 00:00:00+00:00,0.9996320009231567,1.000059962272644,0.9994310140609741,0.9999909996986389,1244549,0.0,0.0
2024-07-03 00:00:00+00:00,0.9999909996986389,1.0000170469284058,0.9998030066490173,0.9998030066490173,16893,0.0,0.0
2024-07-04 00:00:00+00:00,0.9998030066490173,1.0003739595413208,0.9997649788856506,1.0000009536743164,2024499,0.0,0.0
2024-07-05 00:00:00+00:00,1.0000009536743164,1.0004099607467651,1.0000009536743164,1.0001150369644165,1582507,0.0,0.0
2024-07-06 00:00:00+00:00,1.0001150369644165,1.0001180171966553,0.999858021736145,0.9999639987945557,388672,0.0,0.0
2024-07-07 00:00:00+00:00,0.9999639987945557,1.000087022781372,0.999737024307251,0.9998869895935059,379286,0.0,0.0
2024-07-08 00:00:00+00:00,0.9998869895935059,1.0004689693450928,0.9997410178184509,0.9998390078544617,1018325,0.0,0.0
2024-07-09 00:00:00+00:00,0.9998390078544617,0.9999070167541504,0.9997169971466064,0.9997169971466064,413536,0.0,0.0
2024-07-10 00:00:00+00:00,0.9997169971466064,1.0000159740447998,0.9997169971466064,0.9998729825019836,589380,0.0,0.0
2024-07-11 00:00:00+00:00,0.9998729825019836,1.0001020431518555,0.999701976776123,0.9999949932098389,758911,0.0,0.0
2024-07-12 00:00:00+00:00,0.9999949932098389,1.00005304813385,0.9995489716529846,0.9997889995574951,974732,0.0,0.0
2024-07-13 00:00:00+00:00,0.9997889995574951,0.9999809861183167,0.9996770024299622,0.9999809861183167,84743,0.0,0.0
2024-07-14 00:00:00+00:00,0.9999809861183167,1.0000779628753662,0.9997289776802063,0.9999750256538391,662377,0.0,0.0
2024-07-15 00:00:00+00:00,0.9999750256538391,1.000458002090454,0.9999719858169556,1.0000699758529663,1152233,0.0,0.0
2024-07-16 00:00:00+00:00,1.0000699758529663,1.0001200437545776,0.9996770024299622,0.9998189806938171,863347,0.0,0.0
2024-07-17 00:00:00+00:00,0.9998189806938171,0.9999340176582336,0.9995499849319458,0.99959397315979,1433557,0.0,0.0
2024-07-18 00:00:00+00:00,0.99959397315979,1.000048041343689,0.9995869994163513,0.9999039769172668,473364,0.0,0.0
2024-07-19 00:00:00+00:00,0.9999039769172668,1.0000790357589722,0.99965500831604,1.0000040531158447,1169130,0.0,0.0
2024-07-20 00:00:00+00:00,1.0000040531158447,1.0001709461212158,0.9999330043792725,1.0000150203704834,397270,0.0,0.0
2024-07-21 00:00:00+00:00,1.0000150203704834,1.000059962272644,0.999767005443573,0.9998130202293396,815619,0.0,0.0
2024-07-22 00:00:00+00:00,0.9998130202293396,1.0000749826431274,0.9997140169143677,0.999783992767334,1835213,0.0,0.0
2024-07-23 00:00:00+00:00,0.999783992767334,1.0001590251922607,0.9994699954986572,0.999625027179718,1710358,0.0,0.0
2024-07-24 00:00:00+00:00,0.999625027179718,1.0000849962234497,0.9993839859962463,1.000022053718567,2632170,0.0,0.0
2024-07-25 00:00:00+00:00,1.000022053718567,1.0000640153884888,0.9995920062065125,0.9997299909591675,2315957,0.0,0.0
2024-07-26 00:00:00+00:00,0.9997299909591675,1.000229001045227,0.9997259974479675,0.9997820258140564,844354,0.0,0.0
2024-07-27 00:00:00+00:00,0.9997820258140564,1.0001850128173828,0.999671995639801,0.9998589754104614,1060236,0.0,0.0
2024-07-28 00:00:00+00:00,0.9998589754104614,1.000277042388916,0.999625027179718,0.9998729825019836,396008,0.0,0.0
2024-07-29 00:00:00+00:00,0.9998729825019836,1.0000640153884888,0.9995579719543457,0.9999250173568726,477542,0.0,0.0
2024-07-30 00:00:00+00:00,0.9999250173568726,1.0000510215759277,0.9998300075531006,0.9999669790267944,385519,0.0,0.0
2024-07-31 00:00:00+00:00,0.9999669790267944,1.0002319812774658,0.9996950030326843,0.9998530149459839,3243475,0.0,0.0
2024-08-01 00:00:00+00:00,0.9998530149459839,1.0001009702682495,0.9997109770774841,0.9998639822006226,2091310,0.0,0.0
2024-08-02 00:00:00+00:00,0.9997979998588562,1.0001410245895386,0.9997029900550842,0.9997029900550842,1174983,0.0,0.0
2024-08-03 00:00:00+00:00,0.9997029900550842,1.0001050233840942,0.999701976776123,0.9999930262565613,633542,0.0,0.0
2024-08-04 00:00:00+00:00,0.9999930262565613,1.0000649690628052,0.9996880292892456,1.0000120401382446,960145,0.0,0.0
2024-08-05 00:00:00+00:00,1.0000089406967163,1.0007050037384033,0.999534010887146,0.9997439980506897,14656856,0.0,0.0
2024-08-06 00:00:00+00:00,0.9997439980506897,1.000025987625122,0.9996880292892456,0.9998949766159058,473836,0.0,0.0
2024-08-07 00:00:00+00:00,0.9999899864196777,1.0003700256347656,0.9996709823608398,0.999891996383667,1986663,0.0,0.0
2024-08-08 00:00:00+00:00,0.999891996383667,1.0000640153884888,0.9996809959411621,0.9999650120735168,672368,0.0,0.0
2024-08-09 00:00:00+00:00,1.0002529621124268,1.0002570152282715,0.9997860193252563,0.999862015247345,197871,0.0,0.0
2024-08-10 00:00:00+00:00,0.999862015247345,1.0003910064697266,0.9997339844703674,0.999800980091095,56134,0.0,0.0
2024-08-11 00:00:00+00:00,0.999800980091095,1.0006109476089478,0.9996989965438843,0.9996989965438843,304898,0.0,0.0
2024-08-12 00:00:00+00:00,0.9996989965438843,1.0001399517059326,0.9996479749679565,0.9998109936714172,316813,0.0,0.0
2024-08-13 00:00:00+00:00,0.9998109936714172,1.0001599788665771,0.9997730255126953,1.000082015991211,627714,0.0,0.0
2024-08-14 00:00:00+00:00,1.000082015991211,1.0001319646835327,0.9998149871826172,0.9998990297317505,201615,0.0,0.0
2024-08-15 00:00:00+00:00,0.9997919797897339,1.0004889965057373,0.9997730255126953,0.9999750256538391,140482,0.0,0.0
