TIMESTAMP,WNEAR_OPEN_PRICE_USD,WNEAR_HIGH_PRICE_USD,WNEAR_LOW_PRICE_USD,WNEAR_CLOSE_PRICE_USD,WNEAR_VOLUME_USD,WNEAR_DIVIDENDS_USD,WNEAR_STOCK_SPLITS_USD
2021-11-26 00:00:00+00:00,8.9489164352417,10.862103462219238,8.44539737701416,8.44539737701416,0,0.0,0.0
2021-11-27 00:00:00+00:00,8.445639610290527,8.641186714172363,8.340597152709961,8.472932815551758,0,0.0,0.0
2021-11-28 00:00:00+00:00,8.474069595336914,8.504894256591797,8.12083625793457,8.47804069519043,0,0.0,0.0
2021-11-29 00:00:00+00:00,8.471654891967773,8.633996963500977,8.33205795288086,8.610078811645508,0,0.0,0.0
2021-11-30 00:00:00+00:00,8.612701416015625,8.719182968139648,8.401805877685547,8.569284439086914,0,0.0,0.0
2021-12-01 00:00:00+00:00,8.567851066589355,8.665895462036133,8.398219108581543,8.455353736877441,0,0.0,0.0
2021-12-02 00:00:00+00:00,8.455307006835938,8.465471267700195,8.225964546203613,8.29431438446045,0,0.0,0.0
2021-12-03 00:00:00+00:00,8.284319877624512,8.62564468383789,8.18642520904541,8.297784805297852,0,0.0,0.0
2021-12-04 00:00:00+00:00,8.29619312286377,8.353900909423828,7.059992790222168,7.771265983581543,0,0.0,0.0
2021-12-05 00:00:00+00:00,7.77278995513916,7.97732400894165,7.476769924163818,7.562693119049072,0,0.0,0.0
2021-12-06 00:00:00+00:00,7.5631561279296875,7.667140007019043,7.22142219543457,7.663654804229736,0,0.0,0.0
2021-12-07 00:00:00+00:00,7.671184062957764,7.869266033172607,7.32249116897583,7.593316078186035,1356442,0.0,0.0
2021-12-08 00:00:00+00:00,7.593059062957764,9.469764709472656,7.567613124847412,9.39527416229248,3899893,0.0,0.0
2021-12-09 00:00:00+00:00,9.390127182006836,9.773749351501465,8.974493980407715,9.760369300842285,4451764,0.0,0.0
2021-12-10 00:00:00+00:00,9.762069702148438,10.116649627685547,9.217138290405273,10.03285026550293,3861787,0.0,0.0
2021-12-11 00:00:00+00:00,10.030853271484375,11.418950080871582,9.597943305969238,11.411693572998047,4643697,0.0,0.0
2021-12-12 00:00:00+00:00,11.408432960510254,11.647625923156738,10.597493171691895,10.597493171691895,2061206,0.0,0.0
2021-12-13 00:00:00+00:00,10.600004196166992,10.671784400939941,9.037522315979004,9.101683616638184,2460567,0.0,0.0
2021-12-14 00:00:00+00:00,9.102277755737305,9.55963134765625,9.021785736083984,9.30459213256836,1667238,0.0,0.0
2021-12-15 00:00:00+00:00,9.303332328796387,10.489115715026855,9.16940975189209,9.876829147338867,2760327,0.0,0.0
2021-12-16 00:00:00+00:00,9.876994132995605,10.087762832641602,9.31387710571289,9.339052200317383,1223427,0.0,0.0
2021-12-17 00:00:00+00:00,9.329729080200195,9.363558769226074,8.471117973327637,8.506510734558105,1062620,0.0,0.0
2021-12-18 00:00:00+00:00,8.507845878601074,8.507845878601074,8.202835083007812,8.425333023071289,538439,0.0,0.0
2021-12-19 00:00:00+00:00,8.424242973327637,9.593755722045898,8.39907169342041,9.118929862976074,1329472,0.0,0.0
2021-12-20 00:00:00+00:00,9.11783504486084,9.11783504486084,8.362820625305176,8.553650856018066,1108685,0.0,0.0
