TIMESTAMP,CNNS_OPEN_PRICE_USD,CNNS_HIGH_PRICE_USD,CNNS_LOW_PRICE_USD,CNNS_CLOSE_PRICE_USD,CNNS_VOLUME_USD,CNNS_DIVIDENDS_USD,CNNS_STOCK_SPLITS_USD
2019-05-13 00:00:00+00:00,0.007127000018954277,0.007172999903559685,0.007003000006079674,0.007108000107109547,344291,0.0,0.0
2019-05-14 00:00:00+00:00,0.00711200013756752,0.0073640001937747,0.006814999971538782,0.007344000041484833,332529,0.0,0.0
2019-05-15 00:00:00+00:00,0.0073449998162686825,0.007921000011265278,0.0073449998162686825,0.007872999645769596,422840,0.0,0.0
2019-05-16 00:00:00+00:00,0.00786800030618906,0.00841899961233139,0.007031999994069338,0.007213999982923269,697119,0.0,0.0
2019-05-17 00:00:00+00:00,0.007230999879539013,0.0073020001873373985,0.006560000125318766,0.007284000050276518,751744,0.0,0.0
2019-05-18 00:00:00+00:00,0.007284000050276518,0.007759000174701214,0.006947000045329332,0.007579999975860119,733480,0.0,0.0
2019-05-19 00:00:00+00:00,0.007571999914944172,0.007672999985516071,0.007180000189691782,0.007486999966204166,656746,0.0,0.0
2019-05-20 00:00:00+00:00,0.007486999966204166,0.008426000364124775,0.007247000001370907,0.008336000144481659,1228219,0.0,0.0
2019-05-21 00:00:00+00:00,0.008340000174939632,0.010387999936938286,0.008220000192523003,0.0087890001013875,3657289,0.0,0.0
2019-05-22 00:00:00+00:00,0.0087890001013875,0.00943399965763092,0.008004000410437584,0.008197999559342861,1587942,0.0,0.0
2019-05-23 00:00:00+00:00,0.008197999559342861,0.008322999812662601,0.007615999784320593,0.007953000254929066,1014746,0.0,0.0
2019-05-24 00:00:00+00:00,0.007952000014483929,0.008294999599456787,0.007803000044077635,0.008190999738872051,755269,0.0,0.0
2019-05-25 00:00:00+00:00,0.008190999738872051,0.008568000048398972,0.008124000392854214,0.0082609998062253,779734,0.0,0.0
2019-05-26 00:00:00+00:00,0.008275000378489494,0.008303999900817871,0.007916999980807304,0.00812700018286705,990130,0.0,0.0
2019-05-27 00:00:00+00:00,0.00814099982380867,0.009046000428497791,0.00785099994391203,0.008848000317811966,3045248,0.0,0.0
2019-05-28 00:00:00+00:00,0.008836999535560608,0.0094200000166893,0.008697000332176685,0.009123999625444412,1407040,0.0,0.0
2019-05-29 00:00:00+00:00,0.009123999625444412,0.00951599981635809,0.008654999546706676,0.009039999917149544,1078813,0.0,0.0
2019-05-30 00:00:00+00:00,0.009039999917149544,0.009294000454246998,0.008450999855995178,0.008605999872088432,1467781,0.0,0.0
2019-05-31 00:00:00+00:00,0.008605999872088432,0.009095000103116035,0.007961000315845013,0.008175999857485294,1034836,0.0,0.0
2019-06-01 00:00:00+00:00,0.00817899964749813,0.008293000049889088,0.007907000370323658,0.008065000176429749,829075,0.0,0.0
2019-06-02 00:00:00+00:00,0.008065000176429749,0.008239000104367733,0.007872999645769596,0.007977000437676907,653614,0.0,0.0
2019-06-03 00:00:00+00:00,0.007977000437676907,0.008027000352740288,0.007430000230669975,0.007815999910235405,1016263,0.0,0.0
2019-06-04 00:00:00+00:00,0.007807999849319458,0.008040999993681908,0.00698099983856082,0.00737700005993247,872295,0.0,0.0
2019-06-05 00:00:00+00:00,0.007387000136077404,0.007943999953567982,0.007387000136077404,0.007677000015974045,686811,0.0,0.0
2019-06-06 00:00:00+00:00,0.007670000195503235,0.008053000085055828,0.007619999814778566,0.007964000105857849,552472,0.0,0.0
2019-06-07 00:00:00+00:00,0.007984999567270279,0.008053000085055828,0.007621000055223703,0.007922000251710415,541325,0.0,0.0
2019-06-08 00:00:00+00:00,0.007919000461697578,0.007952000014483929,0.007718000095337629,0.007826999761164188,544045,0.0,0.0
2019-06-09 00:00:00+00:00,0.007813000120222569,0.007965000346302986,0.0076430002227425575,0.007765000220388174,630229,0.0,0.0
2019-06-10 00:00:00+00:00,0.007770999800413847,0.007953000254929066,0.0074970000423491,0.00762399984523654,572994,0.0,0.0
2019-06-11 00:00:00+00:00,0.00762900011613965,0.007981999777257442,0.007590000052005053,0.007753000129014254,537758,0.0,0.0
2019-06-12 00:00:00+00:00,0.007761000189930201,0.007916999980807304,0.007644999772310257,0.0077749998308718204,615753,0.0,0.0
