TIMESTAMP,FLSH_OPEN_PRICE_USD,FLSH_HIGH_PRICE_USD,FLSH_LOW_PRICE_USD,FLSH_CLOSE_PRICE_USD,FLSH_VOLUME_USD,FLSH_DIVIDENDS_USD,FLSH_STOCK_SPLITS_USD
2025-03-07 00:00:00+00:00,0.0007619999814778566,0.0007999999797903001,0.0007190000033006072,0.0007430000114254653,250954,0.0,0.0
2025-03-08 00:00:00+00:00,0.0007430000114254653,0.0007520000217482448,0.0007249999907799065,0.0007340000011026859,458344,0.0,0.0
2025-03-09 00:00:00+00:00,0.0007350000087171793,0.0007529999711550772,0.0006799999973736703,0.0006849999772384763,550579,0.0,0.0
2025-03-10 00:00:00+00:00,0.0006849999772384763,0.0007149999728426337,0.0006300000241026282,0.0006440000142902136,433026,0.0,0.0
2025-03-11 00:00:00+00:00,0.0006440000142902136,0.0007029999978840351,0.0006130000110715628,0.000686999992467463,355233,0.0,0.0
2025-03-12 00:00:00+00:00,0.000686999992467463,0.0007200000109151006,0.0006639999919570982,0.0006890000076964498,130602,0.0,0.0
2025-03-13 00:00:00+00:00,0.0006890000076964498,0.0007019999902695417,0.0006639999919570982,0.0006769999745301902,88893,0.0,0.0
2025-03-14 00:00:00+00:00,0.0006769999745301902,0.0007459999760612845,0.0006760000251233578,0.0007329999934881926,65140,0.0,0.0
2025-03-15 00:00:00+00:00,0.0007329999934881926,0.0007520000217482448,0.00072900002123788,0.0007520000217482448,40321,0.0,0.0
2025-03-16 00:00:00+00:00,0.0007520000217482448,0.0007520000217482448,0.0006900000153109431,0.0006939999875612557,9744,0.0,0.0
2025-03-17 00:00:00+00:00,0.0006939999875612557,0.0007220000261440873,0.0006929999799467623,0.000707999977748841,1884,0.0,0.0
2025-03-18 00:00:00+00:00,0.000707999977748841,0.0007089999853633344,0.0006750000175088644,0.0006939999875612557,10617,0.0,0.0
2025-03-19 00:00:00+00:00,0.0006939999875612557,0.0007590000168420374,0.0006880000000819564,0.0007539999787695706,13586,0.0,0.0
2025-03-20 00:00:00+00:00,0.000754999986384064,0.0007559999939985573,0.0007050000131130219,0.0007060000207275152,7974,0.0,0.0
2025-03-21 00:00:00+00:00,0.0007060000207275152,0.0007220000261440873,0.0006910000229254365,0.0007110000005923212,4396,0.0,0.0
2025-03-22 00:00:00+00:00,0.0007110000005923212,0.00072900002123788,0.000707999977748841,0.0007099999929778278,1702,0.0,0.0
2025-03-23 00:00:00+00:00,0.0007099999929778278,0.0007379999733529985,0.0007099999929778278,0.0007319999858736992,4029,0.0,0.0
2025-03-24 00:00:00+00:00,0.0007319999858736992,0.0008009999874047935,0.0007300000288523734,0.0007800000021234155,4418,0.0,0.0
2025-03-25 00:00:00+00:00,0.0007800000021234155,0.0008149999775923789,0.0007660000119358301,0.0007949999999254942,3731,0.0,0.0
2025-03-26 00:00:00+00:00,0.0007949999999254942,0.000805000017862767,0.000754999986384064,0.0007570000016130507,2021,0.0,0.0
2025-03-27 00:00:00+00:00,0.0007570000016130507,0.0007740000146441162,0.0007539999787695706,0.0007699999841861427,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.0007699999841861427,0.0007699999841861427,0.0007220000261440873,0.0007280000136233866,0,0.0,0.0
2025-03-29 00:00:00+00:00,0.0007280000136233866,0.0007280000136233866,0.0006949999951757491,0.0006990000256337225,0,0.0,0.0
2025-03-30 00:00:00+00:00,0.0006990000256337225,0.0006990000256337225,0.0006859999848529696,0.000686999992467463,0,0.0,0.0
2025-03-31 00:00:00+00:00,0.000686999992467463,0.000686999992467463,0.0006730000022798777,0.0006750000175088644,0,0.0,0.0
2025-04-01 00:00:00+00:00,0.0006750000175088644,0.0007009999826550484,0.000645000021904707,0.0006479999865405262,4374,0.0,0.0
2025-04-02 00:00:00+00:00,0.0006479999865405262,0.0006929999799467623,0.0006060000159777701,0.0006079999729990959,281,0.0,0.0
2025-04-03 00:00:00+00:00,0.0006079999729990959,0.0006210000137798488,0.0005799999926239252,0.0006019999855197966,63,0.0,0.0
2025-04-04 00:00:00+00:00,0.0006019999855197966,0.0006370000191964209,0.0005840000230818987,0.0006319999811239541,13,0.0,0.0
2025-04-05 00:00:00+00:00,0.0006319999811239541,0.0006319999811239541,0.0006040000007487833,0.0006169999833218753,13,0.0,0.0
2025-04-06 00:00:00+00:00,0.0006189999985508621,0.0006230000290088356,0.000539999979082495,0.0005460000247694552,106,0.0,0.0
2025-04-07 00:00:00+00:00,0.0005460000247694552,0.0005549999768845737,0.0005019999807700515,0.0005489999894052744,0,0.0,0.0
2025-04-08 00:00:00+00:00,0.0005489999894052744,0.0005779999773949385,0.0005329999839887023,0.0005440000095404685,7,0.0,0.0
2025-04-09 00:00:00+00:00,0.0005440000095404685,0.0006189999985508621,0.0005290000117383897,0.0006140000186860561,3331,0.0,0.0
2025-04-10 00:00:00+00:00,0.0006140000186860561,0.0006150000263005495,0.0005619999719783664,0.0005830000154674053,0,0.0,0.0
2025-04-11 00:00:00+00:00,0.0005830000154674053,0.0006300000241026282,0.0005830000154674053,0.0006249999860301614,2028,0.0,0.0
2025-04-12 00:00:00+00:00,0.0006249999860301614,0.0006689999718219042,0.0006169999833218753,0.0006649999995715916,0,0.0,0.0
