TIMESTAMP,BUTT_OPEN_PRICE_USD,BUTT_HIGH_PRICE_USD,BUTT_LOW_PRICE_USD,BUTT_CLOSE_PRICE_USD,BUTT_VOLUME_USD,BUTT_DIVIDENDS_USD,BUTT_STOCK_SPLITS_USD
2024-07-30 00:00:00+00:00,0.0017740000039339066,0.0025649999734014273,0.0014880000380799174,0.0023270000237971544,26973,0.0,0.0
2024-07-31 00:00:00+00:00,0.0023270000237971544,0.002392000053077936,0.001484000007621944,0.001484000007621944,21001,0.0,0.0
2024-08-01 00:00:00+00:00,0.001484000007621944,0.0015539999585598707,0.001281999982893467,0.0014309999532997608,41125,0.0,0.0
2024-08-02 00:00:00+00:00,0.0013970000436529517,0.001408000010997057,0.0006709999870508909,0.0011390000581741333,41116,0.0,0.0
2024-08-03 00:00:00+00:00,0.0011390000581741333,0.0011470000026747584,0.0008679999737069011,0.0008919999818317592,3398,0.0,0.0
2024-08-04 00:00:00+00:00,0.0008919999818317592,0.0009629999985918403,0.0007680000271648169,0.000859999970998615,2383,0.0,0.0
2024-08-05 00:00:00+00:00,0.0008430000161752105,0.0023419999051839113,0.0005610000225715339,0.002116000046953559,16782,0.0,0.0
2024-08-06 00:00:00+00:00,0.002116000046953559,0.002329000039026141,0.0015810000477358699,0.0015920000150799751,45888,0.0,0.0
2024-08-07 00:00:00+00:00,0.0015409999759867787,0.0023950000759214163,0.00133500003721565,0.0022700000554323196,77359,0.0,0.0
2024-08-08 00:00:00+00:00,0.0022700000554323196,0.0029529999010264874,0.0022350000217556953,0.002638000063598156,132759,0.0,0.0
2024-08-09 00:00:00+00:00,0.0026660000439733267,0.004389000125229359,0.0026660000439733267,0.0041970000602304935,308674,0.0,0.0
2024-08-10 00:00:00+00:00,0.0041970000602304935,0.009115000255405903,0.0041970000602304935,0.007108000107109547,247771,0.0,0.0
2024-08-11 00:00:00+00:00,0.007108000107109547,0.009457999840378761,0.0061900001019239426,0.00646300008520484,198450,0.0,0.0
2024-08-12 00:00:00+00:00,0.00646300008520484,0.008461999706923962,0.006064999848604202,0.0068660001270473,102715,0.0,0.0
2024-08-13 00:00:00+00:00,0.0068660001270473,0.00803999975323677,0.005458999890834093,0.006008000113070011,136863,0.0,0.0
2024-08-14 00:00:00+00:00,0.006008000113070011,0.006227999925613403,0.004999000113457441,0.005872999783605337,54517,0.0,0.0
2024-08-15 00:00:00+00:00,0.005950999911874533,0.006126000080257654,0.004523000214248896,0.004925000015646219,34141,0.0,0.0
2024-08-16 00:00:00+00:00,0.00481799989938736,0.009583000093698502,0.004389999900013208,0.006630999967455864,205589,0.0,0.0
2024-08-17 00:00:00+00:00,0.00659500015899539,0.0076339999213814735,0.0064210002310574055,0.006825000047683716,61202,0.0,0.0
2024-08-18 00:00:00+00:00,0.00672700023278594,0.007007999811321497,0.005735999904572964,0.005737000145018101,56480,0.0,0.0
2024-08-19 00:00:00+00:00,0.0057219997979700565,0.006405999884009361,0.005475000012665987,0.006186999846249819,94126,0.0,0.0
2024-08-20 00:00:00+00:00,0.007346999831497669,0.008061000145971775,0.006186000071465969,0.006192000117152929,129908,0.0,0.0
2024-08-21 00:00:00+00:00,0.006066999863833189,0.006138999946415424,0.005671000108122826,0.005714000202715397,92103,0.0,0.0
2024-08-22 00:00:00+00:00,0.005696999840438366,0.0059369998052716255,0.004964999854564667,0.005888000130653381,105121,0.0,0.0
2024-08-23 00:00:00+00:00,0.005797999911010265,0.006206999998539686,0.0056570000015199184,0.006074000149965286,61920,0.0,0.0
2024-08-24 00:00:00+00:00,0.006029999814927578,0.0066109998151659966,0.006029999814927578,0.006140000186860561,75918,0.0,0.0
2024-08-25 00:00:00+00:00,0.00621799984946847,0.007356999907642603,0.005805999971926212,0.007344000041484833,102030,0.0,0.0
2024-08-26 00:00:00+00:00,0.007344000041484833,0.007809999864548445,0.0067900000140070915,0.007362000178545713,198872,0.0,0.0
2024-08-27 00:00:00+00:00,0.007414000108838081,0.007674000225961208,0.005903000012040138,0.005903000012040138,135112,0.0,0.0
2024-08-28 00:00:00+00:00,0.005903000012040138,0.006312999874353409,0.0052269999869167805,0.005582000128924847,115429,0.0,0.0
2024-08-29 00:00:00+00:00,0.005582000128924847,0.005801000166684389,0.004904999863356352,0.004918000195175409,83903,0.0,0.0
2024-08-30 00:00:00+00:00,0.004918000195175409,0.004954999778419733,0.004089999943971634,0.004091999959200621,64008,0.0,0.0
2024-08-31 00:00:00+00:00,0.004091999959200621,0.004098999779671431,0.0031479999888688326,0.0031479999888688326,94277,0.0,0.0
