TIMESTAMP,CNS_OPEN_PRICE_USD,CNS_HIGH_PRICE_USD,CNS_LOW_PRICE_USD,CNS_CLOSE_PRICE_USD,CNS_VOLUME_USD,CNS_DIVIDENDS_USD,CNS_STOCK_SPLITS_USD
2020-07-30 00:00:00+00:00,0.002706000115722418,0.002899999963119626,0.0013849999522790313,0.0016410000389441848,461475,0.0,0.0
2020-07-31 00:00:00+00:00,0.0016410000389441848,0.001959000015631318,0.0014819999923929572,0.0018159999744966626,165605,0.0,0.0
2020-08-01 00:00:00+00:00,0.0018159999744966626,0.0023900000378489494,0.0017180000431835651,0.0019630000460892916,312492,0.0,0.0
2020-08-02 00:00:00+00:00,0.0019710001070052385,0.012052999809384346,0.001955999992787838,0.01179600041359663,3906217,0.0,0.0
2020-08-03 00:00:00+00:00,0.011842000298202038,0.0183119997382164,0.0062939999625086784,0.011978999711573124,7723964,0.0,0.0
2020-08-04 00:00:00+00:00,0.011978999711573124,0.012436999939382076,0.008407999761402607,0.009476999752223492,6299259,0.0,0.0
2020-08-05 00:00:00+00:00,0.009473999962210655,0.010017000138759613,0.007718000095337629,0.008555999957025051,5587044,0.0,0.0
2020-08-06 00:00:00+00:00,0.008555999957025051,0.00929499976336956,0.0066999997943639755,0.008210999891161919,3670074,0.0,0.0
2020-08-07 00:00:00+00:00,0.008213000372052193,0.008307999931275845,0.004612000193446875,0.005127000156790018,2179602,0.0,0.0
2020-08-08 00:00:00+00:00,0.005127000156790018,0.00877700001001358,0.004530000034719706,0.007853999733924866,1458688,0.0,0.0
2020-08-09 00:00:00+00:00,0.007703000213950872,0.008564000017940998,0.004972999915480614,0.005898999981582165,1532944,0.0,0.0
2020-08-10 00:00:00+00:00,0.005898999981582165,0.006184000056236982,0.005140999797731638,0.005504000000655651,1257720,0.0,0.0
2020-08-11 00:00:00+00:00,0.005499999970197678,0.007550999987870455,0.005193000193685293,0.0067969998344779015,1205628,0.0,0.0
2020-08-12 00:00:00+00:00,0.006794999819248915,0.011552000418305397,0.006484000012278557,0.011443999595940113,2529881,0.0,0.0
2020-08-13 00:00:00+00:00,0.011466000229120255,0.011919000186026096,0.007275000214576721,0.00880999956279993,2828249,0.0,0.0
2020-08-14 00:00:00+00:00,0.008817999623715878,0.010080000385642052,0.007499000057578087,0.009100999683141708,2734786,0.0,0.0
2020-08-15 00:00:00+00:00,0.009115000255405903,0.009393000043928623,0.008027000352740288,0.008205000311136246,1714599,0.0,0.0
2020-08-16 00:00:00+00:00,0.008111000061035156,0.008294999599456787,0.006527999881654978,0.0074189999140799046,2563489,0.0,0.0
2020-08-17 00:00:00+00:00,0.0074189999140799046,0.00867099966853857,0.00710699986666441,0.007521999999880791,2946156,0.0,0.0
2020-08-18 00:00:00+00:00,0.007526000030338764,0.008440000005066395,0.006258999928832054,0.007741999812424183,2836261,0.0,0.0
2020-08-19 00:00:00+00:00,0.007739999797195196,0.007792000193148851,0.006752000190317631,0.007224000059068203,2331202,0.0,0.0
2020-08-20 00:00:00+00:00,0.007224000059068203,0.0073090000078082085,0.005756000056862831,0.006773999892175198,2255041,0.0,0.0
2020-08-21 00:00:00+00:00,0.006773000117391348,0.0069160000421106815,0.005632000043988228,0.005927000194787979,2842922,0.0,0.0
2020-08-22 00:00:00+00:00,0.005917999893426895,0.005956999957561493,0.004288000054657459,0.0048779998905956745,990066,0.0,0.0
