TIMESTAMP,WDOT_OPEN_PRICE_USD,WDOT_HIGH_PRICE_USD,WDOT_LOW_PRICE_USD,WDOT_CLOSE_PRICE_USD,WDOT_VOLUME_USD,WDOT_DIVIDENDS_USD,WDOT_STOCK_SPLITS_USD
2023-09-12 00:00:00+00:00,3.9936470985412598,4.072111129760742,3.9693140983581543,3.974867105484009,6334,0.0,0.0
2023-09-13 00:00:00+00:00,3.97521710395813,4.060460090637207,3.884200096130371,4.009821891784668,27884,0.0,0.0
2023-09-14 00:00:00+00:00,4.009683132171631,4.130661964416504,3.9890859127044678,4.061078071594238,18679,0.0,0.0
2023-09-15 00:00:00+00:00,4.061398029327393,4.136641979217529,4.046919822692871,4.135986804962158,15305,0.0,0.0
2023-09-16 00:00:00+00:00,4.1350178718566895,4.2161970138549805,4.117587089538574,4.150041103363037,7215,0.0,0.0
2023-09-17 00:00:00+00:00,4.1496758460998535,4.166835784912109,4.040942192077637,4.06328821182251,6547,0.0,0.0
2023-09-21 00:00:00+00:00,4.172476768493652,4.215408802032471,4.017944812774658,4.035419940948486,13203,0.0,0.0
2023-09-22 00:00:00+00:00,4.035467147827148,4.1092000007629395,3.9815781116485596,4.045561790466309,3698,0.0,0.0
2023-09-23 00:00:00+00:00,4.045547008514404,4.05334997177124,3.95422101020813,4.020055770874023,3230,0.0,0.0
2023-09-24 00:00:00+00:00,4.02671480178833,4.053040981292725,3.953666925430298,3.9838240146636963,4297,0.0,0.0
2023-09-25 00:00:00+00:00,3.9835939407348633,4.092627048492432,3.9801108837127686,4.058906078338623,4441,0.0,0.0
2023-09-26 00:00:00+00:00,4.058979034423828,4.07368803024292,3.9700820446014404,4.021604061126709,2139,0.0,0.0
2023-09-27 00:00:00+00:00,4.021426200866699,4.065790176391602,3.935555934906006,3.9814939498901367,11411,0.0,0.0
2023-09-28 00:00:00+00:00,3.981372117996216,4.0888991355896,3.955029010772705,4.059946060180664,2217,0.0,0.0
2023-09-29 00:00:00+00:00,4.051506042480469,4.234601974487305,4.044489860534668,4.070428848266602,6213,0.0,0.0
2023-09-30 00:00:00+00:00,4.06997013092041,4.112374782562256,4.063052177429199,4.099253177642822,1409,0.0,0.0
2023-10-01 00:00:00+00:00,4.0991668701171875,4.2409257888793945,4.098496913909912,4.227232933044434,2244,0.0,0.0
2023-10-02 00:00:00+00:00,4.227632999420166,4.29483699798584,4.042272090911865,4.115163803100586,19873,0.0,0.0
2023-10-03 00:00:00+00:00,4.115396022796631,4.171104907989502,4.063497066497803,4.0677170753479,2204,0.0,0.0
2023-10-04 00:00:00+00:00,4.068336009979248,4.076562881469727,3.977771043777466,4.04486608505249,3743,0.0,0.0
2023-10-05 00:00:00+00:00,4.04493522644043,4.089354038238525,4.00541877746582,4.016297817230225,5192,0.0,0.0
2023-10-06 00:00:00+00:00,4.0164079666137695,4.088222026824951,4.015941143035889,4.074385166168213,1966,0.0,0.0
2023-10-07 00:00:00+00:00,4.07505989074707,4.093989849090576,3.9867260456085205,4.041250228881836,2322,0.0,0.0
