TIMESTAMP,ALBEDO_OPEN_PRICE_USD,ALBEDO_HIGH_PRICE_USD,ALBEDO_LOW_PRICE_USD,ALBEDO_CLOSE_PRICE_USD,ALBEDO_VOLUME_USD,ALBEDO_DIVIDENDS_USD,ALBEDO_STOCK_SPLITS_USD
2022-11-04 00:00:00+00:00,0.0001340000017080456,0.0001340000017080456,0.00011999999696854502,0.00013099999341648072,10841,0.0,0.0
2022-11-05 00:00:00+00:00,0.00013099999341648072,0.00014000000373926014,0.00011899999663000926,0.0001289999927394092,33759,0.0,0.0
2022-11-06 00:00:00+00:00,0.0001289999927394092,0.0001340000017080456,0.00010800000018207356,0.0001250000059371814,26358,0.0,0.0
2022-11-07 00:00:00+00:00,0.0001250000059371814,0.0001250000059371814,9.699999645818025e-05,0.00010599999950500205,14622,0.0,0.0
2022-11-08 00:00:00+00:00,0.00010599999950500205,0.00011800000356743112,8.70000003487803e-05,8.70000003487803e-05,19606,0.0,0.0
2022-11-09 00:00:00+00:00,8.70000003487803e-05,0.00010800000018207356,7.000000186963007e-05,8.099999831756577e-05,22345,0.0,0.0
2022-11-10 00:00:00+00:00,8.099999831756577e-05,8.900000102585182e-05,7.200000254670158e-05,8.199999865610152e-05,20227,0.0,0.0
2022-11-11 00:00:00+00:00,8.199999865610152e-05,0.00010399999882793054,7.79999973019585e-05,9.100000170292333e-05,12158,0.0,0.0
2022-11-12 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,7.699999696342275e-05,8.499999967170879e-05,5269,0.0,0.0
2022-11-13 00:00:00+00:00,8.499999967170879e-05,8.600000001024455e-05,7.500000356230885e-05,8.299999899463728e-05,6480,0.0,0.0
2022-11-14 00:00:00+00:00,8.299999899463728e-05,8.800000068731606e-05,7.599999662488699e-05,8.600000001024455e-05,6799,0.0,0.0
2022-11-15 00:00:00+00:00,8.600000001024455e-05,0.00010699999984353781,7.599999662488699e-05,8.900000102585182e-05,6791,0.0,0.0
2022-11-16 00:00:00+00:00,8.900000102585182e-05,0.00010599999950500205,8.499999967170879e-05,8.800000068731606e-05,5238,0.0,0.0
2022-11-17 00:00:00+00:00,8.800000068731606e-05,9.300000237999484e-05,8.600000001024455e-05,8.900000102585182e-05,6221,0.0,0.0
2022-11-18 00:00:00+00:00,8.900000102585182e-05,9.7999996796716e-05,8.099999831756577e-05,9.100000170292333e-05,13803,0.0,0.0
2022-11-19 00:00:00+00:00,9.100000170292333e-05,9.500000305706635e-05,8.499999967170879e-05,9.500000305706635e-05,9646,0.0,0.0
2022-11-20 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,8.600000001024455e-05,9.500000305706635e-05,14979,0.0,0.0
2022-11-21 00:00:00+00:00,9.500000305706635e-05,0.00010599999950500205,8.199999865610152e-05,8.900000102585182e-05,39560,0.0,0.0
2022-11-22 00:00:00+00:00,8.900000102585182e-05,0.00010599999950500205,8.099999831756577e-05,8.399999933317304e-05,8589,0.0,0.0
2022-11-23 00:00:00+00:00,8.399999933317304e-05,9.200000204145908e-05,7.200000254670158e-05,8.900000102585182e-05,5338,0.0,0.0
2022-11-24 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,7.699999696342275e-05,8.499999967170879e-05,6677,0.0,0.0
2022-11-25 00:00:00+00:00,8.499999967170879e-05,0.00014000000373926014,7.999999797903001e-05,8.600000001024455e-05,21128,0.0,0.0
2022-11-26 00:00:00+00:00,8.600000001024455e-05,9.300000237999484e-05,7.699999696342275e-05,8.900000102585182e-05,5114,0.0,0.0
2022-11-27 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,7.100000220816582e-05,7.999999797903001e-05,5325,0.0,0.0
2022-11-28 00:00:00+00:00,7.999999797903001e-05,7.999999797903001e-05,6.399999983841553e-05,7.000000186963007e-05,5239,0.0,0.0
2022-11-29 00:00:00+00:00,7.000000186963007e-05,8.299999899463728e-05,6.600000051548705e-05,7.999999797903001e-05,8184,0.0,0.0
2022-11-30 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,6.70000008540228e-05,6.70000008540228e-05,4189,0.0,0.0
2022-12-01 00:00:00+00:00,6.70000008540228e-05,7.899999764049426e-05,6.199999916134402e-05,7.300000288523734e-05,4369,0.0,0.0
2022-12-02 00:00:00+00:00,7.300000288523734e-05,7.999999797903001e-05,5.700000110664405e-05,5.999999848427251e-05,11993,0.0,0.0
2022-12-03 00:00:00+00:00,5.999999848427251e-05,7.000000186963007e-05,4.8000001697801054e-05,6.500000017695129e-05,23526,0.0,0.0
2022-12-04 00:00:00+00:00,6.500000017695129e-05,7.000000186963007e-05,5.8000001445179805e-05,6.0999998822808266e-05,5058,0.0,0.0
2022-12-05 00:00:00+00:00,6.0999998822808266e-05,6.70000008540228e-05,5.500000042957254e-05,6.299999949987978e-05,5113,0.0,0.0
2022-12-06 00:00:00+00:00,6.299999949987978e-05,6.500000017695129e-05,5.700000110664405e-05,6.399999983841553e-05,4775,0.0,0.0
2022-12-07 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.700000110664405e-05,5.8000001445179805e-05,1431,0.0,0.0
2022-12-08 00:00:00+00:00,5.8000001445179805e-05,6.299999949987978e-05,5.700000110664405e-05,6.299999949987978e-05,6232,0.0,0.0
2022-12-09 00:00:00+00:00,6.299999949987978e-05,6.800000119255856e-05,5.700000110664405e-05,6.0999998822808266e-05,4024,0.0,0.0
2022-12-10 00:00:00+00:00,6.0999998822808266e-05,6.70000008540228e-05,6.0999998822808266e-05,6.70000008540228e-05,932,0.0,0.0
2022-12-11 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,5.700000110664405e-05,6.399999983841553e-05,2570,0.0,0.0
2022-12-12 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.500000042957254e-05,6.299999949987978e-05,4619,0.0,0.0
2022-12-13 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,4.8000001697801054e-05,5.700000110664405e-05,5058,0.0,0.0
2022-12-14 00:00:00+00:00,5.700000110664405e-05,6.299999949987978e-05,5.2999999752501026e-05,5.500000042957254e-05,2564,0.0,0.0
2022-12-15 00:00:00+00:00,5.500000042957254e-05,6.0999998822808266e-05,4.3000000005122274e-05,5.0999999075429514e-05,7122,0.0,0.0
2022-12-16 00:00:00+00:00,5.0999999075429514e-05,5.700000110664405e-05,4.8000001697801054e-05,5.6000000768108293e-05,2493,0.0,0.0
2022-12-17 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,4.3000000005122274e-05,5.0999999075429514e-05,6400,0.0,0.0
2022-12-18 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.5000000682193786e-05,4.8000001697801054e-05,1500,0.0,0.0
2022-12-19 00:00:00+00:00,4.8000001697801054e-05,4.999999873689376e-05,4.400000034365803e-05,4.999999873689376e-05,1645,0.0,0.0
2022-12-20 00:00:00+00:00,4.999999873689376e-05,5.8000001445179805e-05,4.5000000682193786e-05,4.70000013592653e-05,1738,0.0,0.0
2022-12-21 00:00:00+00:00,4.70000013592653e-05,5.199999941396527e-05,4.600000102072954e-05,4.600000102072954e-05,2031,0.0,0.0
2022-12-22 00:00:00+00:00,4.600000102072954e-05,5.199999941396527e-05,4.600000102072954e-05,5.0999999075429514e-05,2737,0.0,0.0
2022-12-23 00:00:00+00:00,5.0999999075429514e-05,5.500000042957254e-05,4.5000000682193786e-05,4.8999998398358e-05,6016,0.0,0.0
2022-12-24 00:00:00+00:00,4.8999998398358e-05,8.499999967170879e-05,4.600000102072954e-05,5.0999999075429514e-05,11316,0.0,0.0
2022-12-25 00:00:00+00:00,5.0999999075429514e-05,5.900000178371556e-05,4.8000001697801054e-05,5.0999999075429514e-05,4500,0.0,0.0
2022-12-26 00:00:00+00:00,5.0999999075429514e-05,5.8000001445179805e-05,4.8999998398358e-05,5.400000009103678e-05,2953,0.0,0.0
2022-12-27 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,4.8000001697801054e-05,5.2999999752501026e-05,2239,0.0,0.0
2022-12-28 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.70000013592653e-05,5.199999941396527e-05,1993,0.0,0.0
2022-12-29 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,3.7000001611886546e-05,4.70000013592653e-05,3938,0.0,0.0
2022-12-30 00:00:00+00:00,4.70000013592653e-05,4.999999873689376e-05,3.5000000934815034e-05,4.3000000005122274e-05,7882,0.0,0.0
2022-12-31 00:00:00+00:00,4.3000000005122274e-05,4.999999873689376e-05,3.9999998989515007e-05,4.8000001697801054e-05,3307,0.0,0.0
2023-01-01 00:00:00+00:00,4.8000001697801054e-05,6.399999983841553e-05,4.400000034365803e-05,6.299999949987978e-05,9056,0.0,0.0
2023-01-02 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,4.8000001697801054e-05,6.0999998822808266e-05,10008,0.0,0.0
2023-01-03 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,5.2999999752501026e-05,6.0999998822808266e-05,8430,0.0,0.0
2023-01-04 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,5.400000009103678e-05,5.500000042957254e-05,3032,0.0,0.0
2023-01-05 00:00:00+00:00,5.500000042957254e-05,5.999999848427251e-05,4.999999873689376e-05,5.700000110664405e-05,3563,0.0,0.0
