TIMESTAMP,T99_OPEN_PRICE_USD,T99_HIGH_PRICE_USD,T99_LOW_PRICE_USD,T99_CLOSE_PRICE_USD,T99_VOLUME_USD,T99_DIVIDENDS_USD,T99_STOCK_SPLITS_USD
2022-12-29 00:00:00+00:00,0.00022000000171829015,0.00022000000171829015,0.00011100000119768083,0.00018000000272877514,122682,0.0,0.0
2022-12-30 00:00:00+00:00,0.00018000000272877514,0.00019200000679120421,0.00015999999595806003,0.00016399999731220305,12127,0.0,0.0
2022-12-31 00:00:00+00:00,0.00016399999731220305,0.00018400000408291817,0.00014600000577047467,0.0001539999939268455,6958,0.0,0.0
2023-01-01 00:00:00+00:00,0.0001539999939268455,0.0001539999939268455,0.00013000000035390258,0.00015199999324977398,5420,0.0,0.0
2023-01-02 00:00:00+00:00,0.00015199999324977398,0.00015500000154133886,0.00013899999612476677,0.00014400000509340316,2150,0.0,0.0
2023-01-03 00:00:00+00:00,0.00014400000509340316,0.000195999993593432,0.0001429999974789098,0.0001539999939268455,4510,0.0,0.0
2023-01-04 00:00:00+00:00,0.0001539999939268455,0.00016199999663513154,0.00015300000086426735,0.0001610000035725534,862,0.0,0.0
2023-01-05 00:00:00+00:00,0.0001610000035725534,0.00016199999663513154,0.0001500000071246177,0.00015100000018719584,283,0.0,0.0
2023-01-06 00:00:00+00:00,0.00015100000018719584,0.00015199999324977398,0.00014699999883305281,0.0001500000071246177,212,0.0,0.0
2023-01-07 00:00:00+00:00,0.0001500000071246177,0.000155999994603917,0.00014600000577047467,0.00014899999951012433,522,0.0,0.0
2023-01-08 00:00:00+00:00,0.00014800000644754618,0.00015700000221841037,0.00014699999883305281,0.00015700000221841037,471,0.0,0.0
2023-01-09 00:00:00+00:00,0.000155999994603917,0.0001610000035725534,0.0001449999981559813,0.0001449999981559813,856,0.0,0.0
2023-01-10 00:00:00+00:00,0.0001449999981559813,0.00015300000086426735,0.00014400000509340316,0.00015300000086426735,640,0.0,0.0
2023-01-11 00:00:00+00:00,0.00015300000086426735,0.00015300000086426735,0.00014800000644754618,0.00015300000086426735,391,0.0,0.0
2023-01-12 00:00:00+00:00,0.0001539999939268455,0.00015700000221841037,0.00015100000018719584,0.00015500000154133886,479,0.0,0.0
2023-01-13 00:00:00+00:00,0.00015500000154133886,0.00015999999595806003,0.00015300000086426735,0.00015999999595806003,1470,0.0,0.0
2023-01-14 00:00:00+00:00,0.00015900000289548188,0.00016700000560376793,0.0001539999939268455,0.00015500000154133886,1064,0.0,0.0
2023-01-15 00:00:00+00:00,0.00015500000154133886,0.00015900000289548188,0.00013600000238511711,0.00015199999324977398,2771,0.0,0.0
2023-01-16 00:00:00+00:00,0.0001449999981559813,0.00015500000154133886,0.0001449999981559813,0.00014699999883305281,900,0.0,0.0
2023-01-17 00:00:00+00:00,0.00014699999883305281,0.00014800000644754618,0.0001340000017080456,0.00014200000441633165,2115,0.0,0.0
2023-01-18 00:00:00+00:00,0.00014200000441633165,0.0001449999981559813,0.00011100000119768083,0.00012199999764561653,1455,0.0,0.0
2023-01-19 00:00:00+00:00,0.0001230000052601099,0.0001250000059371814,0.00011300000187475234,0.0001230000052601099,2291,0.0,0.0
2023-01-20 00:00:00+00:00,0.0001230000052601099,0.00012399999832268804,0.00010399999882793054,0.00011800000356743112,909,0.0,0.0
2023-01-21 00:00:00+00:00,0.00011800000356743112,0.00012599999899975955,0.0001049999991664663,0.00012399999832268804,3212,0.0,0.0
2023-01-22 00:00:00+00:00,0.0001250000059371814,0.0001250000059371814,0.0001049999991664663,0.00011100000119768083,637,0.0,0.0
2023-01-23 00:00:00+00:00,0.00011100000119768083,0.00011500000255182385,0.00010900000052060932,0.00011500000255182385,1308,0.0,0.0
2023-01-24 00:00:00+00:00,0.00011500000255182385,0.00012199999764561653,8.199999865610152e-05,8.299999899463728e-05,2106,0.0,0.0
2023-01-25 00:00:00+00:00,8.299999899463728e-05,9.40000027185306e-05,8.099999831756577e-05,9.300000237999484e-05,456,0.0,0.0
2023-01-26 00:00:00+00:00,9.200000204145908e-05,0.0001049999991664663,8.600000001024455e-05,0.00010399999882793054,848,0.0,0.0
2023-01-27 00:00:00+00:00,0.00010399999882793054,0.00010599999950500205,9.100000170292333e-05,9.699999645818025e-05,940,0.0,0.0
2023-01-28 00:00:00+00:00,9.699999645818025e-05,0.00010099999781232327,9.300000237999484e-05,9.999999747378752e-05,1093,0.0,0.0
2023-01-29 00:00:00+00:00,9.999999747378752e-05,0.00011999999696854502,9.600000339560211e-05,0.00011999999696854502,1958,0.0,0.0
2023-01-30 00:00:00+00:00,0.00011999999696854502,0.00012099999730708078,9.40000027185306e-05,9.699999645818025e-05,1081,0.0,0.0
2023-01-31 00:00:00+00:00,9.699999645818025e-05,9.899999713525176e-05,9.40000027185306e-05,9.7999996796716e-05,756,0.0,0.0
2023-02-01 00:00:00+00:00,9.7999996796716e-05,9.899999713525176e-05,9.000000136438757e-05,9.7999996796716e-05,4230,0.0,0.0
2023-02-02 00:00:00+00:00,9.7999996796716e-05,0.00010299999848939478,9.7999996796716e-05,9.899999713525176e-05,680,0.0,0.0
2023-02-03 00:00:00+00:00,9.899999713525176e-05,9.999999747378752e-05,9.100000170292333e-05,9.899999713525176e-05,522,0.0,0.0
2023-02-04 00:00:00+00:00,9.899999713525176e-05,9.999999747378752e-05,9.40000027185306e-05,9.7999996796716e-05,703,0.0,0.0
2023-02-05 00:00:00+00:00,9.7999996796716e-05,0.00010099999781232327,9.600000339560211e-05,9.7999996796716e-05,281,0.0,0.0
2023-02-06 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,9.500000305706635e-05,9.500000305706635e-05,477,0.0,0.0
2023-02-07 00:00:00+00:00,9.500000305706635e-05,0.00010800000018207356,9.500000305706635e-05,0.00010699999984353781,446,0.0,0.0
2023-02-08 00:00:00+00:00,0.00010800000018207356,0.00010800000018207356,8.70000003487803e-05,8.800000068731606e-05,710,0.0,0.0
2023-02-09 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,7.899999764049426e-05,7.999999797903001e-05,61,0.0,0.0
2023-02-10 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.899999764049426e-05,7.999999797903001e-05,112,0.0,0.0
2023-02-11 00:00:00+00:00,7.999999797903001e-05,8.499999967170879e-05,7.899999764049426e-05,8.399999933317304e-05,321,0.0,0.0
2023-02-12 00:00:00+00:00,8.399999933317304e-05,9.40000027185306e-05,8.299999899463728e-05,9.200000204145908e-05,253,0.0,0.0
2023-02-13 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,7.500000356230885e-05,7.79999973019585e-05,508,0.0,0.0
2023-02-14 00:00:00+00:00,7.79999973019585e-05,8.600000001024455e-05,7.699999696342275e-05,8.199999865610152e-05,283,0.0,0.0
2023-02-15 00:00:00+00:00,8.199999865610152e-05,9.600000339560211e-05,8.099999831756577e-05,9.600000339560211e-05,363,0.0,0.0
2023-02-16 00:00:00+00:00,9.600000339560211e-05,9.899999713525176e-05,8.399999933317304e-05,8.399999933317304e-05,224,0.0,0.0
2023-02-17 00:00:00+00:00,8.399999933317304e-05,9.699999645818025e-05,8.299999899463728e-05,9.600000339560211e-05,280,0.0,0.0
2023-02-18 00:00:00+00:00,9.600000339560211e-05,9.7999996796716e-05,9.500000305706635e-05,9.600000339560211e-05,55,0.0,0.0
2023-02-19 00:00:00+00:00,9.600000339560211e-05,9.699999645818025e-05,9.40000027185306e-05,9.500000305706635e-05,67,0.0,0.0
2023-02-20 00:00:00+00:00,9.500000305706635e-05,9.699999645818025e-05,8.800000068731606e-05,9.100000170292333e-05,363,0.0,0.0
2023-02-21 00:00:00+00:00,9.100000170292333e-05,9.300000237999484e-05,7.400000322377309e-05,8.299999899463728e-05,836,0.0,0.0
2023-02-22 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.400000322377309e-05,7.599999662488699e-05,373,0.0,0.0
2023-02-23 00:00:00+00:00,7.599999662488699e-05,7.79999973019585e-05,6.500000017695129e-05,7.599999662488699e-05,4854,0.0,0.0
2023-02-24 00:00:00+00:00,7.599999662488699e-05,7.899999764049426e-05,4.199999966658652e-05,4.999999873689376e-05,8595,0.0,0.0
2023-02-25 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.8000001697801054e-05,4.8999998398358e-05,5307,0.0,0.0
2023-02-26 00:00:00+00:00,4.8999998398358e-05,0.00016900000628083944,1.4000000192027073e-05,5.2999999752501026e-05,5830,0.0,0.0
2023-02-27 00:00:00+00:00,5.2999999752501026e-05,0.00014699999883305281,6.000000212225132e-06,5.6000000768108293e-05,5325,0.0,0.0
2023-02-28 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,7.000000096013537e-06,5.2999999752501026e-05,1362,0.0,0.0
2023-03-01 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,4.3000000005122274e-05,4.3000000005122274e-05,4097,0.0,0.0
2023-03-02 00:00:00+00:00,4.3000000005122274e-05,5.400000009103678e-05,4.199999966658652e-05,5.2999999752501026e-05,4981,0.0,0.0
2023-03-03 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,3.899999865097925e-05,4.8999998398358e-05,4149,0.0,0.0
2023-03-04 00:00:00+00:00,4.8999998398358e-05,5.2999999752501026e-05,4.3000000005122274e-05,5.199999941396527e-05,4759,0.0,0.0
2023-03-05 00:00:00+00:00,5.0999999075429514e-05,0.000666000007186085,6.000000212225132e-06,6.0999998822808266e-05,24964,0.0,0.0
2023-03-06 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.6000000768108293e-05,5.8000001445179805e-05,36668,0.0,0.0
2023-03-07 00:00:00+00:00,5.8000001445179805e-05,6.70000008540228e-05,5.700000110664405e-05,6.0999998822808266e-05,30191,0.0,0.0
2023-03-08 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,5.400000009103678e-05,5.500000042957254e-05,11167,0.0,0.0
2023-03-09 00:00:00+00:00,5.500000042957254e-05,6.70000008540228e-05,5.500000042957254e-05,5.999999848427251e-05,103283,0.0,0.0
2023-03-10 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,3.7000001611886546e-05,4.8999998398358e-05,27579,0.0,0.0
2023-03-11 00:00:00+00:00,4.8999998398358e-05,6.0999998822808266e-05,4.5000000682193786e-05,4.999999873689376e-05,5075,0.0,0.0
2023-03-12 00:00:00+00:00,4.999999873689376e-05,5.2999999752501026e-05,4.999999873689376e-05,5.199999941396527e-05,34006,0.0,0.0
2023-03-13 00:00:00+00:00,5.199999941396527e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.500000042957254e-05,37874,0.0,0.0
2023-03-14 00:00:00+00:00,5.500000042957254e-05,5.700000110664405e-05,5.400000009103678e-05,5.500000042957254e-05,5772,0.0,0.0
2023-03-15 00:00:00+00:00,5.500000042957254e-05,5.900000178371556e-05,9.999999747378752e-06,4.8000001697801054e-05,15701,0.0,0.0
2023-03-16 00:00:00+00:00,4.8000001697801054e-05,5.900000178371556e-05,4.8000001697801054e-05,5.500000042957254e-05,19934,0.0,0.0
2023-03-17 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.199999941396527e-05,5.2999999752501026e-05,35677,0.0,0.0
2023-03-18 00:00:00+00:00,5.2999999752501026e-05,5.900000178371556e-05,5.2999999752501026e-05,5.2999999752501026e-05,5781,0.0,0.0
2023-03-19 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.199999941396527e-05,5.2999999752501026e-05,103346,0.0,0.0
2023-03-20 00:00:00+00:00,5.199999941396527e-05,5.8000001445179805e-05,5.199999941396527e-05,5.500000042957254e-05,100529,0.0,0.0
