TIMESTAMP,SECOND_OPEN_PRICE_USD,SECOND_HIGH_PRICE_USD,SECOND_LOW_PRICE_USD,SECOND_CLOSE_PRICE_USD,SECOND_VOLUME_USD,SECOND_DIVIDENDS_USD,SECOND_STOCK_SPLITS_USD
2024-04-12 00:00:00+00:00,0.007737999781966209,0.00877000018954277,0.006304999813437462,0.007193000055849552,3671077,0.0,0.0
2024-04-13 00:00:00+00:00,0.007553999777883291,0.01095999963581562,0.006701999809592962,0.008964999578893185,4661927,0.0,0.0
2024-04-14 00:00:00+00:00,0.008964999578893185,0.010576999746263027,0.008259999565780163,0.01052400004118681,3378880,0.0,0.0
2024-04-15 00:00:00+00:00,0.010789000429213047,0.011277000419795513,0.009069000370800495,0.009119999594986439,3038134,0.0,0.0
2024-04-16 00:00:00+00:00,0.00913000013679266,0.009220999665558338,0.007338999770581722,0.007828000001609325,2576990,0.0,0.0
2024-04-17 00:00:00+00:00,0.007705000229179859,0.01091300044208765,0.007476000115275383,0.008190000429749489,2971783,0.0,0.0
2024-04-18 00:00:00+00:00,0.008236000314354897,0.009119999594986439,0.008155000396072865,0.009018000215291977,2402905,0.0,0.0
2024-04-19 00:00:00+00:00,0.009072000160813332,0.00928100012242794,0.008165000006556511,0.008303999900817871,2359419,0.0,0.0
2024-04-20 00:00:00+00:00,0.008299999870359898,0.0087890001013875,0.007329000160098076,0.007726999931037426,2360791,0.0,0.0
2024-04-21 00:00:00+00:00,0.00785600021481514,0.008698999881744385,0.006529000122100115,0.006686999928206205,2484743,0.0,0.0
2024-04-22 00:00:00+00:00,0.006783999968320131,0.007007000036537647,0.006364000029861927,0.006663000211119652,2190772,0.0,0.0
2024-04-23 00:00:00+00:00,0.006661000195890665,0.006984999869018793,0.006039000116288662,0.006180000025779009,2253607,0.0,0.0
2024-04-24 00:00:00+00:00,0.006095000077039003,0.00648199999704957,0.0046190000139176846,0.004927999805659056,2405616,0.0,0.0
2024-04-25 00:00:00+00:00,0.004984000232070684,0.005073999986052513,0.004526000004261732,0.00468500005081296,2139060,0.0,0.0
2024-04-26 00:00:00+00:00,0.00469100009649992,0.007013999857008457,0.004689000081270933,0.006140000186860561,2607319,0.0,0.0
2024-04-27 00:00:00+00:00,0.006076999939978123,0.006341000087559223,0.005324000027030706,0.005973000079393387,1725103,0.0,0.0
2024-04-28 00:00:00+00:00,0.0059710000641644,0.006428999826312065,0.00544800003990531,0.005464000161737204,1465746,0.0,0.0
2024-04-29 00:00:00+00:00,0.005456999875605106,0.005499000195413828,0.004689999856054783,0.0050200000405311584,879378,0.0,0.0
2024-04-30 00:00:00+00:00,0.005009999964386225,0.005541999824345112,0.004774000030010939,0.0052709998562932014,933805,0.0,0.0
2024-05-01 00:00:00+00:00,0.005268999841064215,0.005311000160872936,0.0046339998953044415,0.004765000194311142,949618,0.0,0.0
2024-05-02 00:00:00+00:00,0.004772999789565802,0.005197000224143267,0.0046270000748336315,0.0049600000493228436,812838,0.0,0.0
2024-05-03 00:00:00+00:00,0.0049959998577833176,0.005187999922782183,0.004815000109374523,0.005148999858647585,1001431,0.0,0.0
2024-05-04 00:00:00+00:00,0.005181000102311373,0.005994999781250954,0.005005999933928251,0.005880000069737434,943811,0.0,0.0
2024-05-05 00:00:00+00:00,0.005876999814063311,0.006556999869644642,0.005398999899625778,0.005700999870896339,953396,0.0,0.0
2024-05-06 00:00:00+00:00,0.005886999890208244,0.00647500017657876,0.005034000147134066,0.005659000016748905,922488,0.0,0.0
2024-05-07 00:00:00+00:00,0.0056570000015199184,0.005834000185132027,0.005080000031739473,0.0051750000566244125,968300,0.0,0.0
2024-05-08 00:00:00+00:00,0.00519500020891428,0.005210000090301037,0.0046339998953044415,0.0048940000124275684,901474,0.0,0.0
2024-05-09 00:00:00+00:00,0.004896000027656555,0.004925999790430069,0.004207000136375427,0.004668999928981066,748670,0.0,0.0
2024-05-10 00:00:00+00:00,0.004672999959439039,0.004767000209540129,0.004259000066667795,0.004534000065177679,722723,0.0,0.0
2024-05-11 00:00:00+00:00,0.004544000141322613,0.00459699984639883,0.0042119999416172504,0.00434499979019165,585170,0.0,0.0
2024-05-12 00:00:00+00:00,0.004346999805420637,0.004428999964147806,0.0041240002028644085,0.004127999767661095,698589,0.0,0.0
2024-05-13 00:00:00+00:00,0.0042039998807013035,0.0042409999296069145,0.003930000122636557,0.003959000110626221,540179,0.0,0.0
2024-05-14 00:00:00+00:00,0.0039530000649392605,0.004085000138729811,0.003756999969482422,0.0037849999498575926,641514,0.0,0.0
2024-05-15 00:00:00+00:00,0.0037899999879300594,0.00405499991029501,0.0033499998971819878,0.004036999773234129,708067,0.0,0.0
2024-05-16 00:00:00+00:00,0.004040999803692102,0.004288000054657459,0.0035290000960230827,0.0035510000307112932,643196,0.0,0.0
2024-05-17 00:00:00+00:00,0.0035500000230968,0.00380899989977479,0.003496000077575445,0.0035890000872313976,701750,0.0,0.0
2024-05-18 00:00:00+00:00,0.003585000056773424,0.003920000046491623,0.0035780000034719706,0.0036609999369829893,653476,0.0,0.0
2024-05-19 00:00:00+00:00,0.0036639999598264694,0.0037219999358057976,0.0035379999317228794,0.003696999978274107,681410,0.0,0.0
2024-05-20 00:00:00+00:00,0.003719999920576811,0.003961999900639057,0.0036639999598264694,0.003944000229239464,706242,0.0,0.0
2024-05-21 00:00:00+00:00,0.003942999988794327,0.004414000082761049,0.003938000183552504,0.004391000140458345,706735,0.0,0.0
2024-05-22 00:00:00+00:00,0.004393000155687332,0.004416999872773886,0.00343999988399446,0.0035250000655651093,788188,0.0,0.0
2024-05-23 00:00:00+00:00,0.0035250000655651093,0.0035329998936504126,0.00279300007969141,0.002893999917432666,642747,0.0,0.0
2024-05-24 00:00:00+00:00,0.002893999917432666,0.0033289999701082706,0.0028899998869746923,0.003103999886661768,731241,0.0,0.0
2024-05-25 00:00:00+00:00,0.003103999886661768,0.003103999886661768,0.0026549999602138996,0.00278700003400445,674581,0.0,0.0
2024-05-26 00:00:00+00:00,0.002727000042796135,0.0027360001113265753,0.002348999958485365,0.002452000044286251,740293,0.0,0.0
2024-05-27 00:00:00+00:00,0.0024590000975877047,0.002474999986588955,0.0020409999415278435,0.002047999994829297,534358,0.0,0.0
2024-05-28 00:00:00+00:00,0.002047999994829297,0.0021379999816417694,0.0017519999528303742,0.0019710001070052385,810530,0.0,0.0
2024-05-29 00:00:00+00:00,0.0019710001070052385,0.00317799998447299,0.0019600000232458115,0.0022460001055151224,1065507,0.0,0.0
2024-05-30 00:00:00+00:00,0.002266000024974346,0.0025160000659525394,0.0020729999523609877,0.0021879998967051506,1009847,0.0,0.0
2024-05-31 00:00:00+00:00,0.0021830000914633274,0.0023139999248087406,0.00204299995675683,0.0021180000621825457,866007,0.0,0.0
2024-06-01 00:00:00+00:00,0.002119000069797039,0.002474999986588955,0.0020920000970363617,0.0022189998999238014,968773,0.0,0.0
2024-06-02 00:00:00+00:00,0.0022430000826716423,0.002481000032275915,0.0019199999514967203,0.0019470000406727195,972406,0.0,0.0
