TIMESTAMP,RETIK_OPEN_PRICE_USD,RETIK_HIGH_PRICE_USD,RETIK_LOW_PRICE_USD,RETIK_CLOSE_PRICE_USD,RETIK_VOLUME_USD,RETIK_DIVIDENDS_USD,RETIK_STOCK_SPLITS_USD
2024-05-21 00:00:00+00:00,2.5924670696258545,3.0824129581451416,0.7216179966926575,2.1397600173950195,11041389,0.0,0.0
2024-05-22 00:00:00+00:00,2.1397600173950195,2.4790549278259277,1.593032956123352,2.0181241035461426,4873602,0.0,0.0
2024-05-23 00:00:00+00:00,2.0181241035461426,2.026643991470337,1.119549036026001,1.119549036026001,3328326,0.0,0.0
2024-05-24 00:00:00+00:00,1.119549036026001,1.310399055480957,0.8638970255851746,1.2393929958343506,5944444,0.0,0.0
2024-05-25 00:00:00+00:00,1.2393929958343506,1.4612640142440796,1.226317048072815,1.4501689672470093,5555527,0.0,0.0
2024-05-26 00:00:00+00:00,1.4501689672470093,1.7386709451675415,1.3504149913787842,1.4021819829940796,5414916,0.0,0.0
2024-05-27 00:00:00+00:00,1.4021819829940796,1.430027961730957,1.0488940477371216,1.112879991531372,5111010,0.0,0.0
2024-05-28 00:00:00+00:00,1.112879991531372,1.1314619779586792,0.7842450141906738,0.8588680028915405,5030255,0.0,0.0
2024-05-29 00:00:00+00:00,0.8588680028915405,0.9039350152015686,0.2467849999666214,0.4519850015640259,9001930,0.0,0.0
2024-05-30 00:00:00+00:00,0.41281598806381226,0.4778609871864319,0.3424220085144043,0.38158801198005676,5869412,0.0,0.0
2024-05-31 00:00:00+00:00,0.3763889968395233,0.38454699516296387,0.2694680094718933,0.27382799983024597,4807973,0.0,0.0
2024-06-01 00:00:00+00:00,0.27382799983024597,0.35222798585891724,0.26136499643325806,0.2894760072231293,5530864,0.0,0.0
2024-06-02 00:00:00+00:00,0.2894760072231293,0.29569700360298157,0.25255000591278076,0.26664999127388,4855037,0.0,0.0
2024-06-03 00:00:00+00:00,0.2666589915752411,0.28766900300979614,0.21158500015735626,0.23139099776744843,4864987,0.0,0.0
2024-06-04 00:00:00+00:00,0.23139099776744843,0.2373970001935959,0.1802850067615509,0.1895740032196045,5811320,0.0,0.0
2024-06-05 00:00:00+00:00,0.18944600224494934,0.24692599475383759,0.13072100281715393,0.15196900069713593,4594822,0.0,0.0
2024-06-06 00:00:00+00:00,0.15196900069713593,0.17735600471496582,0.1271750032901764,0.1524060070514679,4664563,0.0,0.0
2024-06-07 00:00:00+00:00,0.1510010063648224,0.16580399870872498,0.13781100511550903,0.14556999504566193,3956018,0.0,0.0
2024-06-08 00:00:00+00:00,0.14575399458408356,0.15873800218105316,0.13832199573516846,0.14370499551296234,3798361,0.0,0.0
2024-06-09 00:00:00+00:00,0.14370499551296234,0.15217100083827972,0.1338520050048828,0.14575499296188354,4004714,0.0,0.0
2024-06-10 00:00:00+00:00,0.14575499296188354,0.1470009982585907,0.13421300053596497,0.13655200600624084,3725849,0.0,0.0
2024-06-11 00:00:00+00:00,0.13655200600624084,0.13655200600624084,0.11484800279140472,0.1266389936208725,3589679,0.0,0.0
2024-06-12 00:00:00+00:00,0.1266389936208725,0.13285399973392487,0.09603700041770935,0.09851100295782089,3772002,0.0,0.0
