TIMESTAMP,WMC_OPEN_PRICE_USD,WMC_HIGH_PRICE_USD,WMC_LOW_PRICE_USD,WMC_CLOSE_PRICE_USD,WMC_VOLUME_USD,WMC_DIVIDENDS_USD,WMC_STOCK_SPLITS_USD
2025-02-24 00:00:00+00:00,7.114243984222412,7.174714088439941,6.37718391418457,6.389767169952393,14820,0.0,0.0
2025-02-25 00:00:00+00:00,6.388562202453613,6.390338897705078,5.513628959655762,6.04486083984375,35533,0.0,0.0
2025-02-26 00:00:00+00:00,6.04486083984375,6.046868801116943,5.398858070373535,5.4911651611328125,10112,0.0,0.0
2025-02-27 00:00:00+00:00,5.4911699295043945,5.725286960601807,5.343128204345703,5.389510154724121,16447,0.0,0.0
2025-02-28 00:00:00+00:00,5.390169143676758,5.3909010887146,4.822019100189209,4.952063083648682,13767,0.0,0.0
2025-03-01 00:00:00+00:00,4.951539993286133,5.346347808837891,4.942037105560303,5.220438003540039,10560,0.0,0.0
2025-03-02 00:00:00+00:00,5.22025203704834,6.718234062194824,5.143834114074707,6.704524993896484,31921,0.0,0.0
2025-03-03 00:00:00+00:00,6.704623222351074,6.732778072357178,5.605938911437988,5.60715913772583,10818,0.0,0.0
2025-03-04 00:00:00+00:00,5.60715913772583,5.751060962677002,5.417744159698486,5.676149845123291,6755,0.0,0.0
2025-03-05 00:00:00+00:00,5.675749778747559,5.741866111755371,5.593435764312744,5.73848819732666,11834,0.0,0.0
2025-03-06 00:00:00+00:00,5.739167213439941,5.834187984466553,5.5829291343688965,5.583939075469971,5045,0.0,0.0
2025-03-07 00:00:00+00:00,5.584654808044434,5.590643882751465,5.311453819274902,5.336149215698242,4882,0.0,0.0
2025-03-08 00:00:00+00:00,5.336818218231201,5.4318060874938965,5.089593887329102,5.214356899261475,4720,0.0,0.0
2025-03-09 00:00:00+00:00,5.21623420715332,5.259840965270996,4.946150779724121,4.946150779724121,4736,0.0,0.0
2025-03-10 00:00:00+00:00,4.946150779724121,4.946150779724121,4.385744094848633,4.392013072967529,11318,0.0,0.0
2025-03-11 00:00:00+00:00,4.392013072967529,4.4197211265563965,4.058320045471191,4.212494850158691,9640,0.0,0.0
2025-03-12 00:00:00+00:00,4.2125020027160645,4.227008819580078,4.085488796234131,4.097785949707031,3856,0.0,0.0
2025-03-13 00:00:00+00:00,4.097785949707031,4.200829029083252,4.091152191162109,4.156954765319824,12303,0.0,0.0
2025-03-14 00:00:00+00:00,4.156954765319824,4.194389820098877,4.1216630935668945,4.174677848815918,3691,0.0,0.0
2025-03-15 00:00:00+00:00,4.174677848815918,4.175918102264404,4.109515190124512,4.129015922546387,3536,0.0,0.0
2025-03-16 00:00:00+00:00,4.127490997314453,4.1359710693359375,4.077457904815674,4.0849289894104,3726,0.0,0.0
2025-03-17 00:00:00+00:00,4.083765029907227,4.149519920349121,3.8545620441436768,3.890117883682251,3755,0.0,0.0
2025-03-18 00:00:00+00:00,3.8869779109954834,4.181132793426514,3.828062057495117,4.159396171569824,3772,0.0,0.0
2025-03-19 00:00:00+00:00,4.159396171569824,4.541981220245361,4.1457390785217285,4.476739883422852,3711,0.0,0.0
2025-03-20 00:00:00+00:00,4.475989818572998,4.5031208992004395,4.287851810455322,4.290620803833008,3669,0.0,0.0
2025-03-21 00:00:00+00:00,4.288404941558838,4.538631916046143,4.2586989402771,4.529573917388916,3754,0.0,0.0
2025-03-22 00:00:00+00:00,4.529617786407471,4.731019973754883,4.471621990203857,4.4732890129089355,4008,0.0,0.0
2025-03-23 00:00:00+00:00,4.471807956695557,5.423048973083496,4.301979064941406,5.420501232147217,58992,0.0,0.0
2025-03-24 00:00:00+00:00,5.420695781707764,6.0586018562316895,5.419388771057129,5.998002052307129,5105,0.0,0.0
2025-03-25 00:00:00+00:00,5.998081207275391,6.438858985900879,5.85853385925293,6.427785873413086,5373,0.0,0.0
2025-03-26 00:00:00+00:00,6.427785873413086,6.949573040008545,6.320368766784668,6.479194164276123,6069,0.0,0.0
2025-03-27 00:00:00+00:00,6.479194164276123,6.68281888961792,6.474384784698486,6.629455089569092,5861,0.0,0.0
2025-03-28 00:00:00+00:00,6.629455089569092,6.645142078399658,5.490950107574463,5.497460842132568,16662,0.0,0.0
2025-03-29 00:00:00+00:00,5.497425079345703,5.577093124389648,5.272311210632324,5.273804187774658,5127,0.0,0.0
2025-03-30 00:00:00+00:00,5.273624897003174,5.276002883911133,4.6934590339660645,4.802917003631592,24170,0.0,0.0
2025-03-31 00:00:00+00:00,4.802917003631592,4.832791805267334,4.620973110198975,4.624172210693359,5363,0.0,0.0
2025-04-01 00:00:00+00:00,4.623483180999756,5.875561237335205,4.614498138427734,5.872457027435303,4966,0.0,0.0
2025-04-02 00:00:00+00:00,5.872457027435303,5.872481822967529,4.307759761810303,4.461185932159424,43150,0.0,0.0
2025-04-03 00:00:00+00:00,4.460816860198975,4.720401763916016,4.453176021575928,4.564794063568115,4041,0.0,0.0
2025-04-04 00:00:00+00:00,4.564033031463623,4.910467147827148,4.466508865356445,4.901719093322754,4369,0.0,0.0
2025-04-05 00:00:00+00:00,4.901693820953369,4.94121789932251,4.880356788635254,4.928857803344727,4255,0.0,0.0
2025-04-06 00:00:00+00:00,4.928109169006348,4.935259819030762,4.460821151733398,4.460821151733398,4502,0.0,0.0
2025-04-07 00:00:00+00:00,4.459467887878418,4.465706825256348,3.942117929458618,4.214305877685547,4137,0.0,0.0
2025-04-08 00:00:00+00:00,4.214294910430908,4.286067962646484,4.047149181365967,4.051869869232178,4592,0.0,0.0
2025-04-09 00:00:00+00:00,4.049331188201904,4.815983772277832,4.032800197601318,4.815566062927246,3834,0.0,0.0
2025-04-10 00:00:00+00:00,4.817300796508789,4.819881916046143,4.233993053436279,4.240476131439209,5654,0.0,0.0
2025-04-11 00:00:00+00:00,4.240476131439209,4.676486015319824,4.236215114593506,4.674661159515381,3825,0.0,0.0
2025-04-12 00:00:00+00:00,4.674661159515381,5.559271812438965,4.671779155731201,5.559171199798584,4561,0.0,0.0
2025-04-13 00:00:00+00:00,5.5591840744018555,5.566292762756348,5.449686050415039,5.548654079437256,4876,0.0,0.0
2025-04-14 00:00:00+00:00,5.549202919006348,6.339418888092041,5.541629791259766,5.720439910888672,5490,0.0,0.0
2025-04-15 00:00:00+00:00,5.7210001945495605,5.774870872497559,5.68800687789917,5.720746994018555,5081,0.0,0.0
2025-04-16 00:00:00+00:00,5.720746994018555,5.729286193847656,5.281733989715576,5.3716278076171875,4848,0.0,0.0
2025-04-17 00:00:00+00:00,5.370409965515137,5.393795013427734,5.226542949676514,5.310021877288818,4622,0.0,0.0
2025-04-18 00:00:00+00:00,5.3094611167907715,5.315115928649902,5.219293117523193,5.26244592666626,4687,0.0,0.0
2025-04-19 00:00:00+00:00,5.261744022369385,5.266608238220215,5.170370101928711,5.242961883544922,4562,0.0,0.0
2025-04-20 00:00:00+00:00,5.2430291175842285,5.270290851593018,5.18795108795166,5.249660015106201,4531,0.0,0.0
2025-04-21 00:00:00+00:00,5.252566814422607,5.372657775878906,4.9686279296875,5.300057888031006,4906,0.0,0.0
2025-04-22 00:00:00+00:00,5.301124095916748,5.730029106140137,5.237539768218994,5.628457069396973,4956,0.0,0.0
2025-04-23 00:00:00+00:00,5.628457069396973,6.213840007781982,5.6259379386901855,6.125837802886963,5256,0.0,0.0
2025-04-24 00:00:00+00:00,6.126150131225586,6.131508827209473,5.566429138183594,5.663118839263916,5246,0.0,0.0
2025-04-25 00:00:00+00:00,5.662956237792969,5.759986877441406,5.593046188354492,5.692296028137207,4708,0.0,0.0
2025-04-26 00:00:00+00:00,5.695917129516602,5.7008490562438965,5.455634117126465,5.489415168762207,4975,0.0,0.0
2025-04-27 00:00:00+00:00,5.488832950592041,7.099431037902832,5.486999988555908,7.099052906036377,35149,0.0,0.0
2025-04-28 00:00:00+00:00,7.098283767700195,7.20405387878418,6.559235095977783,6.698582172393799,26014,0.0,0.0
2025-04-29 00:00:00+00:00,6.698520183563232,6.713311195373535,5.851838111877441,6.055520057678223,28546,0.0,0.0
2025-04-30 00:00:00+00:00,6.055520057678223,6.111615180969238,5.66414213180542,5.710446834564209,5324,0.0,0.0
2025-05-01 00:00:00+00:00,5.710647106170654,5.838160037994385,5.706717014312744,5.829564094543457,5054,0.0,0.0
2025-05-02 00:00:00+00:00,5.829564094543457,5.928164958953857,5.828690052032471,5.897674083709717,5290,0.0,0.0
2025-05-03 00:00:00+00:00,5.894533157348633,5.956996917724609,5.650907039642334,5.666466236114502,16747,0.0,0.0
2025-05-04 00:00:00+00:00,5.66503381729126,5.7525858879089355,5.645134925842285,5.736464977264404,5048,0.0,0.0
2025-05-05 00:00:00+00:00,5.736752986907959,5.828335762023926,5.136637210845947,5.157987117767334,5021,0.0,0.0
2025-05-06 00:00:00+00:00,5.157991886138916,5.178380012512207,5.018685817718506,5.0235490798950195,4598,0.0,0.0
2025-05-07 00:00:00+00:00,5.023040771484375,5.223133087158203,4.865058898925781,4.931178092956543,4558,0.0,0.0
2025-05-08 00:00:00+00:00,4.931087017059326,6.310556888580322,4.922918796539307,6.310556888580322,6158,0.0,0.0
2025-05-09 00:00:00+00:00,6.31036901473999,8.360086441040039,6.296203136444092,7.948406219482422,10140,0.0,0.0
2025-05-10 00:00:00+00:00,7.9484429359436035,7.9684062004089355,7.467659950256348,7.687068939208984,6983,0.0,0.0
2025-05-11 00:00:00+00:00,7.687068939208984,7.729832172393799,7.4228010177612305,7.47908878326416,6836,0.0,0.0
