TIMESTAMP,AMAZINGTEAM_OPEN_PRICE_USD,AMAZINGTEAM_HIGH_PRICE_USD,AMAZINGTEAM_LOW_PRICE_USD,AMAZINGTEAM_CLOSE_PRICE_USD,AMAZINGTEAM_VOLUME_USD,AMAZINGTEAM_DIVIDENDS_USD,AMAZINGTEAM_STOCK_SPLITS_USD
2022-04-18 00:00:00+00:00,5.290350914001465,5.383810043334961,4.712663173675537,4.986900806427002,59154,0.0,0.0
2022-04-19 00:00:00+00:00,4.986900806427002,5.261221885681152,4.79665994644165,4.831470966339111,62180,0.0,0.0
2022-04-20 00:00:00+00:00,4.831470966339111,4.950537204742432,4.50452184677124,4.940773963928223,31294,0.0,0.0
2022-04-21 00:00:00+00:00,4.940773963928223,16.863922119140625,4.940773963928223,16.160659790039062,387071,0.0,0.0
2022-04-22 00:00:00+00:00,16.160659790039062,48.398685455322266,16.04823875427246,40.79302978515625,1578228,0.0,0.0
2022-04-23 00:00:00+00:00,40.79308319091797,45.32966613769531,28.666479110717773,30.179107666015625,1660436,0.0,0.0
2022-04-24 00:00:00+00:00,30.179101943969727,31.00824546813965,23.981271743774414,23.981271743774414,589245,0.0,0.0
2022-04-25 00:00:00+00:00,23.981271743774414,43.62091827392578,21.41920280456543,43.62091827392578,431288,0.0,0.0
2022-04-26 00:00:00+00:00,43.62091827392578,57.3721923828125,42.20088195800781,43.62677764892578,636377,0.0,0.0
2022-04-27 00:00:00+00:00,43.62677764892578,56.612003326416016,43.501373291015625,52.34795379638672,468048,0.0,0.0
2022-04-28 00:00:00+00:00,52.34795379638672,67.89293670654297,52.34455108642578,63.016048431396484,263806,0.0,0.0
2022-04-29 00:00:00+00:00,63.016048431396484,63.93212127685547,54.22416305541992,62.07324981689453,262892,0.0,0.0
2022-04-30 00:00:00+00:00,62.07324981689453,68.7998046875,55.04730987548828,58.95012283325195,269667,0.0,0.0
2022-05-01 00:00:00+00:00,58.95012283325195,62.54253387451172,57.927345275878906,61.990196228027344,216837,0.0,0.0
2022-05-02 00:00:00+00:00,61.990196228027344,67.90084838867188,48.98625564575195,58.17746353149414,259968,0.0,0.0
2022-05-03 00:00:00+00:00,58.17746353149414,58.352115631103516,52.71533203125,56.23184585571289,245840,0.0,0.0
2022-05-04 00:00:00+00:00,56.23184585571289,63.80201721191406,55.54154968261719,61.09915542602539,142688,0.0,0.0
2022-05-05 00:00:00+00:00,61.09915542602539,63.58934020996094,52.86164474487305,53.903724670410156,140903,0.0,0.0
2022-05-06 00:00:00+00:00,53.903724670410156,56.06940460205078,42.633392333984375,47.28416442871094,175619,0.0,0.0
2022-05-07 00:00:00+00:00,47.28410720825195,47.53728103637695,41.445762634277344,42.203155517578125,139471,0.0,0.0
2022-05-08 00:00:00+00:00,42.203155517578125,42.34226989746094,35.3102912902832,36.10911560058594,74394,0.0,0.0
2022-05-09 00:00:00+00:00,36.10911560058594,37.300811767578125,22.769195556640625,22.873533248901367,145505,0.0,0.0
2022-05-10 00:00:00+00:00,22.86723518371582,38.87423324584961,21.6673641204834,37.96824645996094,209295,0.0,0.0
2022-05-11 00:00:00+00:00,37.96824645996094,38.59967803955078,20.85223388671875,21.41794776916504,184075,0.0,0.0
2022-05-12 00:00:00+00:00,21.41794776916504,26.5696964263916,17.81644058227539,24.455053329467773,175333,0.0,0.0
2022-05-13 00:00:00+00:00,24.455053329467773,28.439706802368164,21.89715576171875,21.970491409301758,114393,0.0,0.0
2022-05-14 00:00:00+00:00,21.970491409301758,26.11135482788086,20.92437171936035,25.888647079467773,125514,0.0,0.0
2022-05-15 00:00:00+00:00,25.888591766357422,25.963748931884766,23.375261306762695,24.247251510620117,127862,0.0,0.0
2022-05-16 00:00:00+00:00,24.247251510620117,24.378780364990234,21.760643005371094,22.475082397460938,52218,0.0,0.0
2022-05-17 00:00:00+00:00,22.475154876708984,40.901580810546875,22.453596115112305,32.516510009765625,142712,0.0,0.0
2022-05-18 00:00:00+00:00,32.516510009765625,32.583038330078125,28.327871322631836,29.743715286254883,145327,0.0,0.0
2022-05-19 00:00:00+00:00,29.743789672851562,31.548519134521484,29.271329879760742,29.943511962890625,50338,0.0,0.0
2022-05-20 00:00:00+00:00,29.943511962890625,33.45231628417969,28.551734924316406,29.490276336669922,63351,0.0,0.0
2022-05-21 00:00:00+00:00,29.490276336669922,32.39690399169922,29.21491241455078,32.19953155517578,56430,0.0,0.0
2022-05-22 00:00:00+00:00,32.19953155517578,32.53785705566406,28.85080337524414,30.40675163269043,37638,0.0,0.0
2022-05-23 00:00:00+00:00,30.40675163269043,34.57560729980469,30.294246673583984,32.439456939697266,37765,0.0,0.0
2022-05-24 00:00:00+00:00,32.4394416809082,34.93604278564453,32.4276123046875,33.827842712402344,27666,0.0,0.0
2022-05-25 00:00:00+00:00,33.827842712402344,34.91463851928711,33.08643341064453,33.40167999267578,20936,0.0,0.0
2022-05-26 00:00:00+00:00,33.40167999267578,33.755043029785156,26.361848831176758,27.901731491088867,37059,0.0,0.0
2022-05-27 00:00:00+00:00,27.901731491088867,32.38908767700195,25.814502716064453,31.151391983032227,67044,0.0,0.0
2022-05-28 00:00:00+00:00,30.664897918701172,34.60045623779297,30.317899703979492,34.507972717285156,69077,0.0,0.0
2022-05-29 00:00:00+00:00,34.507972717285156,45.01734924316406,33.09358596801758,42.037193298339844,172904,0.0,0.0
2022-05-30 00:00:00+00:00,42.037193298339844,75.14544677734375,42.031455993652344,74.72211456298828,449666,0.0,0.0
2022-05-31 00:00:00+00:00,74.72211456298828,80.43846130371094,53.25647735595703,62.842369079589844,755188,0.0,0.0
2022-06-01 00:00:00+00:00,62.842369079589844,72.5921401977539,55.91469955444336,57.655399322509766,626851,0.0,0.0
2022-06-02 00:00:00+00:00,57.655399322509766,61.378631591796875,52.402984619140625,57.55662155151367,311049,0.0,0.0
