TIMESTAMP,ATS30723_OPEN_PRICE_USD,ATS30723_HIGH_PRICE_USD,ATS30723_LOW_PRICE_USD,ATS30723_CLOSE_PRICE_USD,ATS30723_VOLUME_USD,ATS30723_DIVIDENDS_USD,ATS30723_STOCK_SPLITS_USD
2024-04-17 00:00:00+00:00,0.5077990293502808,0.5907899737358093,0.44534099102020264,0.5066159963607788,91598,0.0,0.0
2024-04-18 00:00:00+00:00,0.5785769820213318,0.7297880053520203,0.4184249937534332,0.6538069844245911,258494,0.0,0.0
2024-04-19 00:00:00+00:00,0.6293560266494751,1.6104209423065186,0.5826789736747742,1.33753502368927,1688342,0.0,0.0
2024-04-20 00:00:00+00:00,1.33753502368927,2.49857497215271,1.2033259868621826,1.837906002998352,12298778,0.0,0.0
2024-04-21 00:00:00+00:00,1.8725110292434692,2.199213981628418,1.4855480194091797,1.8907029628753662,5337991,0.0,0.0
2024-04-22 00:00:00+00:00,1.814386010169983,2.086682081222534,1.6826800107955933,1.7437340021133423,3073796,0.0,0.0
2024-04-23 00:00:00+00:00,1.7437340021133423,1.8585929870605469,1.458832025527954,1.7030789852142334,1764616,0.0,0.0
2024-04-24 00:00:00+00:00,1.7237210273742676,1.7445919513702393,1.247588038444519,1.467697024345398,1107303,0.0,0.0
2024-04-25 00:00:00+00:00,1.4106119871139526,1.6112459897994995,1.2822749614715576,1.4365860223770142,395296,0.0,0.0
2024-04-26 00:00:00+00:00,1.4365860223770142,1.9135140180587769,1.3254170417785645,1.6811189651489258,673653,0.0,0.0
2024-04-27 00:00:00+00:00,1.5824040174484253,1.8008639812469482,1.4898589849472046,1.573881983757019,485780,0.0,0.0
2024-04-28 00:00:00+00:00,1.573881983757019,1.668591022491455,1.4829649925231934,1.5674409866333008,305355,0.0,0.0
2024-04-29 00:00:00+00:00,1.5688589811325073,1.6091749668121338,1.4055629968643188,1.4779469966888428,311504,0.0,0.0
2024-04-30 00:00:00+00:00,1.4779469966888428,1.5395029783248901,1.3004029989242554,1.3434189558029175,348236,0.0,0.0
2024-05-01 00:00:00+00:00,1.3394620418548584,1.4041500091552734,1.304123044013977,1.3814929723739624,172796,0.0,0.0
2024-05-02 00:00:00+00:00,1.3814929723739624,1.4305299520492554,1.2190790176391602,1.4105479717254639,370587,0.0,0.0
2024-05-03 00:00:00+00:00,1.4150010347366333,1.4339710474014282,1.3052029609680176,1.3374680280685425,221088,0.0,0.0
2024-05-04 00:00:00+00:00,1.3320670127868652,1.471500039100647,1.3194520473480225,1.3780540227890015,392517,0.0,0.0
2024-05-05 00:00:00+00:00,1.3823920488357544,1.4016540050506592,1.2619819641113281,1.3067480325698853,271740,0.0,0.0
2024-05-06 00:00:00+00:00,1.2870780229568481,1.312538981437683,1.1962610483169556,1.2230240106582642,292153,0.0,0.0
2024-05-07 00:00:00+00:00,1.2230240106582642,1.2240760326385498,1.0014029741287231,1.0544819831848145,353068,0.0,0.0
2024-05-08 00:00:00+00:00,1.0836479663848877,1.1463370323181152,0.9614620208740234,0.9693229794502258,148903,0.0,0.0
2024-05-09 00:00:00+00:00,0.9693959951400757,1.0278290510177612,0.9230430126190186,0.9874460101127625,167475,0.0,0.0
2024-05-10 00:00:00+00:00,0.9874460101127625,1.4309699535369873,0.9835289716720581,1.2760519981384277,855895,0.0,0.0
2024-05-11 00:00:00+00:00,1.2502089738845825,1.285622000694275,1.1511869430541992,1.1890350580215454,225094,0.0,0.0
2024-05-12 00:00:00+00:00,1.16497802734375,1.245609998703003,1.150215983390808,1.2445249557495117,189740,0.0,0.0
2024-05-13 00:00:00+00:00,1.2538989782333374,1.4499069452285767,0.9067389965057373,0.992559015750885,722084,0.0,0.0
2024-05-14 00:00:00+00:00,0.9057369828224182,1.0041719675064087,0.671222984790802,0.7460759878158569,490947,0.0,0.0
2024-05-15 00:00:00+00:00,0.7460759878158569,0.8711839914321899,0.5516080260276794,0.7097470164299011,823268,0.0,0.0
2024-05-16 00:00:00+00:00,0.7056120038032532,0.7746260166168213,0.6209489703178406,0.6501330137252808,254883,0.0,0.0
2024-05-17 00:00:00+00:00,0.6461290121078491,0.7139959931373596,0.6351339817047119,0.6985309720039368,185592,0.0,0.0
2024-05-18 00:00:00+00:00,0.696262001991272,0.7850710153579712,0.622996985912323,0.6538529992103577,397658,0.0,0.0
2024-05-19 00:00:00+00:00,0.6490349769592285,0.6801559925079346,0.55206298828125,0.5571780204772949,310622,0.0,0.0
2024-05-20 00:00:00+00:00,0.5604619979858398,0.5816450119018555,0.4622560143470764,0.5042780041694641,304774,0.0,0.0
2024-05-21 00:00:00+00:00,0.5042780041694641,0.5232210159301758,0.38728898763656616,0.4699130058288574,466762,0.0,0.0
2024-05-22 00:00:00+00:00,0.4699130058288574,0.5447679758071899,0.4488010108470917,0.48050400614738464,252667,0.0,0.0
2024-05-23 00:00:00+00:00,0.48050400614738464,0.6401140093803406,0.47239500284194946,0.559132993221283,487325,0.0,0.0
2024-05-24 00:00:00+00:00,0.5550959706306458,0.6587430238723755,0.5503519773483276,0.5994579792022705,312924,0.0,0.0
2024-05-25 00:00:00+00:00,0.6009789705276489,0.6083800196647644,0.5125550031661987,0.5437250137329102,222539,0.0,0.0
2024-05-26 00:00:00+00:00,0.5638020038604736,0.5746809840202332,0.5149520039558411,0.572484016418457,182953,0.0,0.0
2024-05-27 00:00:00+00:00,0.6148959994316101,0.7350329756736755,0.5774840116500854,0.7070950269699097,464509,0.0,0.0
2024-05-28 00:00:00+00:00,0.7009239792823792,0.7030419707298279,0.6078469753265381,0.6242460012435913,303294,0.0,0.0
2024-05-29 00:00:00+00:00,0.6305469870567322,0.6901100277900696,0.5956010222434998,0.6463680267333984,351773,0.0,0.0
2024-05-30 00:00:00+00:00,0.6584179997444153,0.7469329833984375,0.5558369755744934,0.6173099875450134,599775,0.0,0.0
2024-05-31 00:00:00+00:00,0.6176990270614624,0.6296659708023071,0.5242869853973389,0.5456669926643372,330091,0.0,0.0
2024-06-01 00:00:00+00:00,0.547228991985321,0.5559689998626709,0.5025820136070251,0.5257009863853455,188711,0.0,0.0
2024-06-02 00:00:00+00:00,0.550324022769928,0.5637019872665405,0.5019029974937439,0.5129380226135254,199905,0.0,0.0
2024-06-03 00:00:00+00:00,0.5129380226135254,0.5494959950447083,0.5001220107078552,0.5132349729537964,222186,0.0,0.0
2024-06-04 00:00:00+00:00,0.5134339928627014,0.5335530042648315,0.47596800327301025,0.4788359999656677,170254,0.0,0.0
2024-06-05 00:00:00+00:00,0.4788359999656677,0.5516160130500793,0.475053995847702,0.5342289805412292,250382,0.0,0.0
2024-06-06 00:00:00+00:00,0.5339369773864746,0.5478280186653137,0.4841260015964508,0.48903000354766846,150592,0.0,0.0
2024-06-07 00:00:00+00:00,0.4880619943141937,0.5338330268859863,0.38636401295661926,0.4052239954471588,232221,0.0,0.0
2024-06-08 00:00:00+00:00,0.40490400791168213,0.5304059982299805,0.4031740128993988,0.4633750021457672,184865,0.0,0.0
2024-06-09 00:00:00+00:00,0.4605869948863983,0.5091050267219543,0.4329279959201813,0.46764999628067017,105000,0.0,0.0
2024-06-10 00:00:00+00:00,0.4676530063152313,0.4676530063152313,0.38959500193595886,0.4112429916858673,110689,0.0,0.0
2024-06-11 00:00:00+00:00,0.4112580120563507,0.4133889973163605,0.3462179899215698,0.35620999336242676,128975,0.0,0.0
