TIMESTAMP,POOKU_OPEN_PRICE_USD,POOKU_HIGH_PRICE_USD,POOKU_LOW_PRICE_USD,POOKU_CLOSE_PRICE_USD,POOKU_VOLUME_USD,POOKU_DIVIDENDS_USD,POOKU_STOCK_SPLITS_USD
2024-08-22 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,4.099999932805076e-05,4.400000034365803e-05,13056,0.0,0.0
2024-08-23 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,4.199999966658652e-05,4.5000000682193786e-05,10359,0.0,0.0
2024-08-24 00:00:00+00:00,4.5000000682193786e-05,5.500000042957254e-05,4.400000034365803e-05,4.8000001697801054e-05,26614,0.0,0.0
2024-08-25 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.70000013592653e-05,4.8000001697801054e-05,5749,0.0,0.0
2024-08-26 00:00:00+00:00,4.8000001697801054e-05,6.299999949987978e-05,4.600000102072954e-05,5.400000009103678e-05,18533,0.0,0.0
2024-08-27 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,4.600000102072954e-05,4.600000102072954e-05,7873,0.0,0.0
2024-08-28 00:00:00+00:00,4.600000102072954e-05,4.8000001697801054e-05,3.7999998312443495e-05,3.899999865097925e-05,4838,0.0,0.0
2024-08-29 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.7999998312443495e-05,2164,0.0,0.0
2024-08-30 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.600000127335079e-05,905,0.0,0.0
2024-08-31 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.400000059627928e-05,3.400000059627928e-05,518,0.0,0.0
2024-09-01 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.099999958067201e-05,3.099999958067201e-05,792,0.0,0.0
2024-09-02 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,3.099999958067201e-05,3.199999991920777e-05,710,0.0,0.0
2024-09-03 00:00:00+00:00,3.199999991920777e-05,3.5000000934815034e-05,3.199999991920777e-05,3.400000059627928e-05,3682,0.0,0.0
2024-09-04 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.099999958067201e-05,3.099999958067201e-05,2342,0.0,0.0
2024-09-05 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.300000051036477e-05,2.700000004551839e-05,5804,0.0,0.0
2024-09-06 00:00:00+00:00,2.700000004551839e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.700000004551839e-05,2392,0.0,0.0
2024-09-07 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.700000004551839e-05,2.8000000384054147e-05,100,0.0,0.0
2024-09-08 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.8000000384054147e-05,2.8000000384054147e-05,400,0.0,0.0
2024-09-09 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.9000000722589903e-05,483,0.0,0.0
2024-09-10 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.8000000384054147e-05,401,0.0,0.0
2024-09-11 00:00:00+00:00,2.8000000384054147e-05,5.900000178371556e-05,2.8000000384054147e-05,3.7999998312443495e-05,56539,0.0,0.0
2024-09-12 00:00:00+00:00,3.7999998312443495e-05,4.199999966658652e-05,2.8000000384054147e-05,3.400000059627928e-05,34679,0.0,0.0
2024-09-13 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.099999958067201e-05,3.199999991920777e-05,3098,0.0,0.0
2024-09-14 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.700000004551839e-05,2.700000004551839e-05,1889,0.0,0.0
2024-09-15 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,919,0.0,0.0
2024-09-16 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.499999936844688e-05,2.8000000384054147e-05,4058,0.0,0.0
2024-09-17 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,2.9999999242136255e-05,2.9999999242136255e-05,1934,0.0,0.0
2024-09-18 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.700000004551839e-05,2.9999999242136255e-05,1856,0.0,0.0
2024-09-19 00:00:00+00:00,2.9999999242136255e-05,3.300000025774352e-05,2.9000000722589903e-05,2.9999999242136255e-05,2282,0.0,0.0
2024-09-20 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.9000000722589903e-05,3.099999958067201e-05,671,0.0,0.0
2024-09-21 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.4000000848900527e-05,2.499999936844688e-05,2828,0.0,0.0
2024-09-22 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.8000000384054147e-05,1444,0.0,0.0
2024-09-23 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.300000051036477e-05,2429,0.0,0.0
2024-09-24 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,2.300000051036477e-05,2.5999999706982635e-05,745,0.0,0.0
2024-09-25 00:00:00+00:00,2.5999999706982635e-05,3.400000059627928e-05,2.5999999706982635e-05,2.8000000384054147e-05,7180,0.0,0.0
2024-09-26 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.700000004551839e-05,2.8000000384054147e-05,1830,0.0,0.0
2024-09-27 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.8000000384054147e-05,2.9999999242136255e-05,1321,0.0,0.0
2024-09-28 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.700000004551839e-05,2.700000004551839e-05,2238,0.0,0.0
2024-09-29 00:00:00+00:00,2.700000004551839e-05,0.00023400000645779073,2.700000004551839e-05,0.00011000000085914508,498213,0.0,0.0
2024-09-30 00:00:00+00:00,0.00011999999696854502,0.00036800000816583633,8.499999967170879e-05,0.00010699999984353781,600754,0.0,0.0
2024-10-01 00:00:00+00:00,0.00010699999984353781,0.00012099999730708078,7.200000254670158e-05,7.599999662488699e-05,95937,0.0,0.0
2024-10-02 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,6.299999949987978e-05,6.600000051548705e-05,19935,0.0,0.0
2024-10-03 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,4.8000001697801054e-05,5.199999941396527e-05,9173,0.0,0.0
2024-10-04 00:00:00+00:00,5.199999941396527e-05,9.000000136438757e-05,5.199999941396527e-05,7.400000322377309e-05,46147,0.0,0.0
2024-10-05 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,6.500000017695129e-05,6.600000051548705e-05,7621,0.0,0.0
2024-10-06 00:00:00+00:00,5.999999848427251e-05,6.900000153109431e-05,5.900000178371556e-05,6.900000153109431e-05,8436,0.0,0.0
2024-10-07 00:00:00+00:00,7.100000220816582e-05,8.299999899463728e-05,6.800000119255856e-05,7.79999973019585e-05,10829,0.0,0.0
2024-10-08 00:00:00+00:00,7.79999973019585e-05,7.999999797903001e-05,6.900000153109431e-05,7.100000220816582e-05,3254,0.0,0.0
2024-10-09 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,7.000000186963007e-05,7.000000186963007e-05,3642,0.0,0.0
2024-10-10 00:00:00+00:00,7.000000186963007e-05,9.300000237999484e-05,6.900000153109431e-05,9.200000204145908e-05,6014,0.0,0.0
2024-10-11 00:00:00+00:00,9.100000170292333e-05,0.00010699999984353781,9.100000170292333e-05,9.899999713525176e-05,9684,0.0,0.0
2024-10-12 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,6.600000051548705e-05,7.999999797903001e-05,15842,0.0,0.0
2024-10-13 00:00:00+00:00,7.999999797903001e-05,8.199999865610152e-05,7.000000186963007e-05,7.599999662488699e-05,7227,0.0,0.0
2024-10-14 00:00:00+00:00,7.599999662488699e-05,9.100000170292333e-05,7.599999662488699e-05,9.100000170292333e-05,3669,0.0,0.0
2024-10-15 00:00:00+00:00,9.100000170292333e-05,9.699999645818025e-05,8.499999967170879e-05,8.900000102585182e-05,8218,0.0,0.0
2024-10-16 00:00:00+00:00,9.000000136438757e-05,9.500000305706635e-05,8.399999933317304e-05,8.600000001024455e-05,6275,0.0,0.0
2024-10-17 00:00:00+00:00,8.600000001024455e-05,8.70000003487803e-05,8.199999865610152e-05,8.199999865610152e-05,2496,0.0,0.0
2024-10-18 00:00:00+00:00,8.199999865610152e-05,8.299999899463728e-05,6.0999998822808266e-05,6.399999983841553e-05,8649,0.0,0.0
2024-10-19 00:00:00+00:00,6.399999983841553e-05,6.900000153109431e-05,6.199999916134402e-05,6.70000008540228e-05,5414,0.0,0.0
2024-10-20 00:00:00+00:00,6.70000008540228e-05,6.800000119255856e-05,6.299999949987978e-05,6.500000017695129e-05,1312,0.0,0.0
2024-10-21 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,6.0999998822808266e-05,6.299999949987978e-05,1289,0.0,0.0
2024-10-22 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,5.900000178371556e-05,5.900000178371556e-05,1705,0.0,0.0
2024-10-23 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.6000000768108293e-05,5.700000110664405e-05,1017,0.0,0.0
2024-10-24 00:00:00+00:00,5.700000110664405e-05,6.199999916134402e-05,5.700000110664405e-05,6.199999916134402e-05,1657,0.0,0.0
2024-10-25 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,5.8000001445179805e-05,5.8000001445179805e-05,889,0.0,0.0
2024-10-26 00:00:00+00:00,5.8000001445179805e-05,6.199999916134402e-05,5.8000001445179805e-05,6.199999916134402e-05,337,0.0,0.0
2024-10-27 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.400000009103678e-05,5.400000009103678e-05,1442,0.0,0.0
2024-10-28 00:00:00+00:00,5.400000009103678e-05,5.999999848427251e-05,5.2999999752501026e-05,5.999999848427251e-05,2235,0.0,0.0
2024-10-29 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.999999848427251e-05,5.999999848427251e-05,376,0.0,0.0
2024-10-30 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.400000009103678e-05,5.6000000768108293e-05,2435,0.0,0.0
2024-10-31 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.400000009103678e-05,5.400000009103678e-05,93,0.0,0.0
2024-11-01 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.0999999075429514e-05,5.0999999075429514e-05,1413,0.0,0.0
2024-11-02 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.999999873689376e-05,4.999999873689376e-05,560,0.0,0.0
2024-11-03 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.8000001697801054e-05,4.8000001697801054e-05,171,0.0,0.0
2024-11-04 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.70000013592653e-05,4.70000013592653e-05,282,0.0,0.0
2024-11-05 00:00:00+00:00,4.70000013592653e-05,4.999999873689376e-05,4.70000013592653e-05,4.999999873689376e-05,342,0.0,0.0
2024-11-06 00:00:00+00:00,4.999999873689376e-05,5.6000000768108293e-05,3.7999998312443495e-05,4.199999966658652e-05,6557,0.0,0.0
2024-11-07 00:00:00+00:00,4.199999966658652e-05,4.70000013592653e-05,4.199999966658652e-05,4.70000013592653e-05,1797,0.0,0.0
2024-11-08 00:00:00+00:00,4.70000013592653e-05,5.999999848427251e-05,4.70000013592653e-05,5.6000000768108293e-05,3193,0.0,0.0
2024-11-09 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,4.3000000005122274e-05,4.400000034365803e-05,3422,0.0,0.0
2024-11-10 00:00:00+00:00,4.400000034365803e-05,4.999999873689376e-05,4.400000034365803e-05,4.8000001697801054e-05,876,0.0,0.0
2024-11-11 00:00:00+00:00,4.8000001697801054e-05,0.00011700000322889537,4.70000013592653e-05,0.0001140000022132881,8804,0.0,0.0
2024-11-12 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,5.8000001445179805e-05,6.600000051548705e-05,40001,0.0,0.0
2024-11-13 00:00:00+00:00,6.600000051548705e-05,0.0001740000006975606,6.299999949987978e-05,0.00013600000238511711,188286,0.0,0.0
2024-11-14 00:00:00+00:00,0.00014099999680183828,0.00014099999680183828,7.000000186963007e-05,7.899999764049426e-05,45518,0.0,0.0
2024-11-15 00:00:00+00:00,7.599999662488699e-05,8.099999831756577e-05,7.100000220816582e-05,7.200000254670158e-05,6800,0.0,0.0
2024-11-16 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.299999949987978e-05,6.600000051548705e-05,4654,0.0,0.0
2024-11-17 00:00:00+00:00,6.600000051548705e-05,0.00010299999848939478,6.600000051548705e-05,8.399999933317304e-05,13518,0.0,0.0
2024-11-18 00:00:00+00:00,8.399999933317304e-05,8.900000102585182e-05,7.699999696342275e-05,7.899999764049426e-05,6079,0.0,0.0
2024-11-19 00:00:00+00:00,7.899999764049426e-05,8.600000001024455e-05,6.800000119255856e-05,7.100000220816582e-05,6313,0.0,0.0
2024-11-20 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,5.8000001445179805e-05,5.999999848427251e-05,5696,0.0,0.0
2024-11-21 00:00:00+00:00,5.999999848427251e-05,6.600000051548705e-05,5.900000178371556e-05,6.399999983841553e-05,2435,0.0,0.0
2024-11-22 00:00:00+00:00,6.399999983841553e-05,6.900000153109431e-05,6.399999983841553e-05,6.399999983841553e-05,3349,0.0,0.0
2024-11-23 00:00:00+00:00,6.500000017695129e-05,7.300000288523734e-05,6.399999983841553e-05,6.900000153109431e-05,2839,0.0,0.0
2024-11-24 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.299999949987978e-05,6.500000017695129e-05,1032,0.0,0.0
2024-11-25 00:00:00+00:00,6.600000051548705e-05,7.899999764049426e-05,5.400000009103678e-05,5.400000009103678e-05,10142,0.0,0.0
2024-11-26 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.0999999075429514e-05,5.199999941396527e-05,1171,0.0,0.0
2024-11-27 00:00:00+00:00,5.2999999752501026e-05,6.399999983841553e-05,5.199999941396527e-05,5.8000001445179805e-05,5830,0.0,0.0
2024-11-28 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.400000009103678e-05,5.500000042957254e-05,2271,0.0,0.0
2024-11-29 00:00:00+00:00,5.500000042957254e-05,5.8000001445179805e-05,5.500000042957254e-05,5.8000001445179805e-05,586,0.0,0.0
2024-11-30 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.400000009103678e-05,5.500000042957254e-05,779,0.0,0.0
2024-12-01 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.199999941396527e-05,5.199999941396527e-05,347,0.0,0.0
2024-12-02 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.70000013592653e-05,4.70000013592653e-05,1051,0.0,0.0
2024-12-03 00:00:00+00:00,4.8000001697801054e-05,4.999999873689376e-05,4.600000102072954e-05,4.999999873689376e-05,797,0.0,0.0
2024-12-04 00:00:00+00:00,4.999999873689376e-05,5.400000009103678e-05,4.8000001697801054e-05,5.2999999752501026e-05,1209,0.0,0.0
2024-12-05 00:00:00+00:00,5.199999941396527e-05,5.6000000768108293e-05,5.199999941396527e-05,5.2999999752501026e-05,455,0.0,0.0
2024-12-06 00:00:00+00:00,5.2999999752501026e-05,5.500000042957254e-05,5.2999999752501026e-05,5.500000042957254e-05,664,0.0,0.0
2024-12-07 00:00:00+00:00,5.500000042957254e-05,6.70000008540228e-05,5.500000042957254e-05,6.399999983841553e-05,4398,0.0,0.0
2024-12-08 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,4.999999873689376e-05,4.999999873689376e-05,4018,0.0,0.0
2024-12-09 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.3000000005122274e-05,4.3000000005122274e-05,1597,0.0,0.0
2024-12-10 00:00:00+00:00,4.3000000005122274e-05,5.400000009103678e-05,4.199999966658652e-05,4.3000000005122274e-05,8875,0.0,0.0
2024-12-11 00:00:00+00:00,4.3000000005122274e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.8000001697801054e-05,517,0.0,0.0
2024-12-12 00:00:00+00:00,4.70000013592653e-05,4.8999998398358e-05,4.70000013592653e-05,4.8000001697801054e-05,277,0.0,0.0
2024-12-13 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.600000102072954e-05,4.600000102072954e-05,946,0.0,0.0
2024-12-14 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.199999966658652e-05,4.400000034365803e-05,891,0.0,0.0
2024-12-15 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.199999966658652e-05,4.199999966658652e-05,267,0.0,0.0
2024-12-16 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,4.199999966658652e-05,4.199999966658652e-05,192,0.0,0.0
2024-12-17 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,4.099999932805076e-05,4.3000000005122274e-05,348,0.0,0.0
2024-12-18 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,4.099999932805076e-05,4.099999932805076e-05,108,0.0,0.0
2024-12-19 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.600000127335079e-05,3.600000127335079e-05,189,0.0,0.0
2024-12-20 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.600000127335079e-05,3.600000127335079e-05,28,0.0,0.0
2024-12-21 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.5000000934815034e-05,477,0.0,0.0
2024-12-22 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.400000059627928e-05,3.400000059627928e-05,256,0.0,0.0
2024-12-23 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.400000059627928e-05,3.400000059627928e-05,88,0.0,0.0
2024-12-24 00:00:00+00:00,3.400000059627928e-05,3.7000001611886546e-05,3.400000059627928e-05,3.7000001611886546e-05,1683,0.0,0.0
2024-12-25 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,184,0.0,0.0
2024-12-26 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7000001611886546e-05,64,0.0,0.0
2024-12-27 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.5000000934815034e-05,161,0.0,0.0
2024-12-28 00:00:00+00:00,3.5000000934815034e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.7999998312443495e-05,143,0.0,0.0
2024-12-29 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.7999998312443495e-05,3.9999998989515007e-05,1106,0.0,0.0
2024-12-30 00:00:00+00:00,3.9999998989515007e-05,4.400000034365803e-05,3.9999998989515007e-05,4.199999966658652e-05,1086,0.0,0.0
2024-12-31 00:00:00+00:00,4.199999966658652e-05,4.600000102072954e-05,4.199999966658652e-05,4.400000034365803e-05,984,0.0,0.0
2025-01-01 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,4.3000000005122274e-05,4.5000000682193786e-05,199,0.0,0.0
2025-01-02 00:00:00+00:00,4.5000000682193786e-05,4.8000001697801054e-05,4.5000000682193786e-05,4.70000013592653e-05,636,0.0,0.0
2025-01-03 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.5000000682193786e-05,4.70000013592653e-05,538,0.0,0.0
2025-01-04 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.600000102072954e-05,4.600000102072954e-05,162,0.0,0.0
2025-01-05 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,4.199999966658652e-05,4.199999966658652e-05,1141,0.0,0.0
2025-01-06 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.099999932805076e-05,4.199999966658652e-05,48,0.0,0.0
2025-01-07 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.899999865097925e-05,3.899999865097925e-05,18,0.0,0.0
2025-01-08 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7000001611886546e-05,0,0.0,0.0
2025-01-09 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.5000000934815034e-05,18,0.0,0.0
2025-01-10 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,3.5000000934815034e-05,3.600000127335079e-05,3,0.0,0.0
2025-01-11 00:00:00+00:00,3.600000127335079e-05,5.900000178371556e-05,3.5000000934815034e-05,4.5000000682193786e-05,24236,0.0,0.0
2025-01-12 00:00:00+00:00,4.5000000682193786e-05,0.00015900000289548188,4.5000000682193786e-05,4.600000102072954e-05,71058,0.0,0.0
2025-01-13 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.5000000934815034e-05,3.7999998312443495e-05,3604,0.0,0.0
2025-01-14 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.600000127335079e-05,3.600000127335079e-05,707,0.0,0.0
2025-01-15 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.600000127335079e-05,3.899999865097925e-05,165,0.0,0.0
2025-01-16 00:00:00+00:00,3.899999865097925e-05,4.3000000005122274e-05,3.899999865097925e-05,4.099999932805076e-05,922,0.0,0.0
2025-01-17 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,4.099999932805076e-05,4.199999966658652e-05,181,0.0,0.0
2025-01-18 00:00:00+00:00,4.199999966658652e-05,4.8999998398358e-05,4.199999966658652e-05,4.8999998398358e-05,1075,0.0,0.0
2025-01-19 00:00:00+00:00,4.8999998398358e-05,5.400000009103678e-05,3.9999998989515007e-05,3.9999998989515007e-05,2268,0.0,0.0
2025-01-20 00:00:00+00:00,3.9999998989515007e-05,4.400000034365803e-05,3.7999998312443495e-05,3.899999865097925e-05,91,0.0,0.0
2025-01-21 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,548,0.0,0.0
2025-01-22 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.9999998989515007e-05,4.099999932805076e-05,219,0.0,0.0
2025-01-23 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.899999865097925e-05,3.899999865097925e-05,654,0.0,0.0
2025-01-24 00:00:00+00:00,3.899999865097925e-05,4.199999966658652e-05,3.899999865097925e-05,4.099999932805076e-05,444,0.0,0.0
2025-01-25 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.9999998989515007e-05,3.9999998989515007e-05,456,0.0,0.0
2025-01-26 00:00:00+00:00,3.9999998989515007e-05,4.3000000005122274e-05,3.9999998989515007e-05,3.9999998989515007e-05,2784,0.0,0.0
2025-01-27 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.400000059627928e-05,3.400000059627928e-05,640,0.0,0.0
2025-01-28 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.300000025774352e-05,233,0.0,0.0
2025-01-29 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,3.300000025774352e-05,3.400000059627928e-05,72,0.0,0.0
2025-01-30 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.400000059627928e-05,548,0.0,0.0
2025-01-31 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.199999991920777e-05,3.199999991920777e-05,138,0.0,0.0
2025-02-01 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,85,0.0,0.0
2025-02-02 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.700000004551839e-05,2.700000004551839e-05,101,0.0,0.0
2025-02-03 00:00:00+00:00,2.700000004551839e-05,2.9999999242136255e-05,2.700000004551839e-05,2.9999999242136255e-05,65,0.0,0.0
2025-02-04 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.8000000384054147e-05,3.099999958067201e-05,793,0.0,0.0
2025-02-05 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.700000004551839e-05,2.700000004551839e-05,1679,0.0,0.0
2025-02-06 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,245,0.0,0.0
2025-02-07 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,47,0.0,0.0
2025-02-08 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,280,0.0,0.0
2025-02-09 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.700000004551839e-05,2.700000004551839e-05,261,0.0,0.0
2025-02-10 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,69,0.0,0.0
2025-02-11 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,4,0.0,0.0
2025-02-12 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,32,0.0,0.0
