TIMESTAMP,DOGE_CLOSE_PRICE_USD,DOGE_OPEN_PRICE_USD,DOGE_HIGH_PRICE_USD,DOGE_LOW_PRICE_USD
2017-08-19,0.001661,0.001653,0.001743,0.001569
2017-08-20,0.001682,0.001661,0.001725,0.001593
2017-08-21,0.001687,0.001682,0.001745,0.001629
2017-08-22,0.001699,0.001687,0.001745,0.001498
2017-08-23,0.001702,0.001699,0.001784,0.00164
2017-08-24,0.001805,0.001702,0.001823,0.001661
2017-08-25,0.001724,0.001805,0.001844,0.00169
2017-08-26,0.001752,0.001724,0.001799,0.001644
2017-08-27,0.001755,0.001752,0.001808,0.00171
2017-08-28,0.001794,0.001755,0.00184,0.001703
2017-08-29,0.001891,0.001794,0.00195,0.001777
2017-08-30,0.002119,0.001891,0.002333,0.001777
2017-08-31,0.0021,0.002119,0.00223,0.001963
2017-09-01,0.002492,0.0021,0.0025,0.002048
2017-09-02,0.002178,0.002492,0.002853,0.002117
2017-09-03,0.00216,0.002178,0.002451,0.002089
2017-09-04,0.001879,0.00216,0.00218,0.001837
2017-09-05,0.002049,0.001879,0.00206,0.001708
2017-09-06,0.002031,0.002049,0.002085,0.0019
2017-09-07,0.002,0.002031,0.002098,0.001954
2017-09-08,0.0018,0.002,0.002042,0.001713
2017-09-09,0.001728,0.0018,0.001872,0.001672
2017-09-10,0.001544,0.001728,0.001738,0.0014
2017-09-11,0.001522,0.001544,0.001596,0.00147
2017-09-12,0.001493,0.001522,0.00169,0.001457
2017-09-13,0.001404,0.001493,0.001507,0.001299
2017-09-14,0.000953,0.001404,0.001489,0.00095
2017-09-15,0.000965,0.000953,0.001036,0.000669
2017-09-16,0.000914,0.000965,0.000995,0.00081
2017-09-17,0.000865,0.000914,0.000918,0.000786
2017-09-18,0.00094,0.000865,0.00099,0.000865
2017-09-19,0.000876,0.00094,0.000969,0.00084
2017-09-20,0.000838,0.000876,0.000921,0.000815
2017-09-21,0.000776,0.000838,0.000848,0.000717
2017-09-22,0.000774,0.000776,0.000793,0.00069
2017-09-23,0.000944,0.000774,0.000965,0.000757
2017-09-24,0.00089,0.000944,0.00099,0.000853
2017-09-25,0.001146,0.00089,0.001229,0.000881
2017-09-26,0.00115,0.001146,0.001202,0.001045
2017-09-27,0.001159,0.00115,0.001283,0.001123
2017-09-28,0.001109,0.001159,0.001239,0.001061
2017-09-29,0.001089,0.001109,0.001121,0.000988
2017-09-30,0.001168,0.001089,0.001171,0.001084
2017-10-01,0.001076,0.001168,0.001169,0.0009
2017-10-02,0.001051,0.001076,0.001112,0.001042
2017-10-03,0.001023,0.001051,0.001077,0.00099
2017-10-04,0.001014,0.001023,0.001098,0.001004
2017-10-05,0.001007,0.001014,0.001033,0.000958
2017-10-06,0.001024,0.001007,0.001046,0.000979
2017-10-07,0.001042,0.001024,0.001048,0.000999
2017-10-08,0.00106,0.001042,0.001071,0.001035
2017-10-09,0.000976,0.00106,0.00106,0.000961
2017-10-10,0.000999,0.000976,0.001027,0.000956
2017-10-11,0.001036,0.000999,0.00105,0.000988
2017-10-12,0.001051,0.001036,0.001091,0.00103
2017-10-13,0.00102,0.001051,0.001087,0.000984
2017-10-14,0.001067,0.00102,0.001116,0.001009
2017-10-15,0.00108,0.001067,0.0011,0.00099
2017-10-16,0.001151,0.00108,0.001169,0.00103
2017-10-17,0.001066,0.001151,0.001155,0.001056
2017-10-18,0.001052,0.001066,0.00109,0.000981
2017-10-19,0.001069,0.001052,0.001079,0.001038
2017-10-20,0.00104,0.001069,0.001083,0.00102
2017-10-21,0.00098,0.00104,0.001055,0.000932
2017-10-22,0.001013,0.00098,0.00106,0.00096
2017-10-23,0.00101,0.001013,0.001046,0.000966
2017-10-24,0.00106,0.00101,0.001117,0.00095
2017-10-25,0.001079,0.00106,0.0011,0.001001
2017-10-26,0.00106,0.001079,0.001083,0.001019
2017-10-27,0.001042,0.00106,0.00107,0.00102
2017-10-28,0.001014,0.001042,0.001048,0.000991
2017-10-29,0.001181,0.001014,0.001182,0.001
2017-10-30,0.00116,0.001181,0.001182,0.0011
2017-10-31,0.001147,0.00116,0.001178,0.001066
2017-11-01,0.001125,0.001147,0.00118,0.00109
2017-11-02,0.00112,0.001125,0.00116,0.001045
2017-11-03,0.001133,0.00112,0.001158,0.001091
2017-11-04,0.001179,0.001133,0.001194,0.001107
2017-11-05,0.001169,0.001179,0.001225,0.001151
2017-11-06,0.001143,0.001169,0.00121,0.001092
2017-11-07,0.001169,0.001143,0.00119,0.001136
2017-11-08,0.001191,0.001169,0.001239,0.001132
2017-11-09,0.001392,0.001191,0.0014,0.001173
2017-11-10,0.001158,0.001392,0.0014,0.00113
2017-11-11,0.001172,0.001158,0.00123,0.001125
2017-11-12,0.00106,0.001172,0.001172,0.001023
2017-11-13,0.001162,0.00106,0.0012,0.001048
2017-11-14,0.001171,0.001162,0.0012,0.001129
2017-11-15,0.001295,0.001171,0.001326,0.00117
2017-11-16,0.001353,0.001295,0.001392,0.001266
2017-11-17,0.001298,0.001353,0.001368,0.001208
2017-11-18,0.00132,0.001298,0.001332,0.001255
2017-11-19,0.001362,0.00132,0.001362,0.001302
2017-11-20,0.001373,0.001362,0.0014,0.001283
2017-11-21,0.001376,0.001373,0.001494,0.00128
2017-11-22,0.001837,0.001376,0.002082,0.001356
2017-11-23,0.001905,0.001837,0.002451,0.001642
2017-11-24,0.001903,0.001905,0.002,0.001731
2017-11-25,0.002074,0.001903,0.002079,0.00177
2017-11-26,0.001957,0.002074,0.002148,0.001846
2017-11-27,0.001965,0.001957,0.002028,0.001851
2017-11-28,0.00236,0.001965,0.00236,0.001925
2017-11-29,0.002043,0.00236,0.0027,0.001909
2017-11-30,0.002053,0.002043,0.002409,0.001835
2017-12-01,0.002127,0.002053,0.00224,0.001971
2017-12-02,0.002073,0.002127,0.002173,0.002041
2017-12-03,0.002186,0.002073,0.002339,0.001977
2017-12-04,0.002439,0.002186,0.00245,0.002131
2017-12-05,0.002467,0.002439,0.00265,0.002394
2017-12-06,0.002586,0.002467,0.0026,0.002202
2017-12-07,0.002666,0.002586,0.002778,0.00238
2017-12-08,0.002692,0.002666,0.00286,0.002303
2017-12-09,0.002564,0.002692,0.00273,0.00222
2017-12-10,0.002519,0.002564,0.002686,0.0022
2017-12-11,0.002646,0.002519,0.0028,0.002377
2017-12-12,0.003126,0.002646,0.003434,0.00258
2017-12-13,0.003382,0.003126,0.0039,0.00301
2017-12-14,0.003591,0.003382,0.0039,0.003301
2017-12-15,0.003659,0.003591,0.00375,0.003417
2017-12-16,0.005634,0.003659,0.0068,0.00361
2017-12-17,0.005841,0.005634,0.007804,0.005306
2017-12-18,0.00627,0.005841,0.007,0.005582
2017-12-19,0.005409,0.00627,0.0067,0.005222
2017-12-20,0.006392,0.005409,0.007,0.004529
2017-12-21,0.007497,0.006392,0.008767,0.006107
2017-12-22,0.006071,0.007497,0.007621,0.00427
2017-12-23,0.006949,0.006071,0.00787,0.005682
2017-12-24,0.008356,0.006949,0.008581,0.0055
2017-12-25,0.008648,0.008356,0.01102,0.008124
2017-12-26,0.009332,0.008648,0.009686,0.008
2017-12-27,0.008861,0.009332,0.0096,0.00809
2017-12-28,0.008244,0.008861,0.008869,0.007221
2017-12-29,0.009228,0.008244,0.00945,0.007577
2017-12-30,0.007672,0.009228,0.0094,0.00699
2017-12-31,0.008927,0.007672,0.0091,0.0075
2018-01-01,0.008678,0.008927,0.00899,0.00796
2018-01-02,0.009,0.008678,0.009878,0.008316
2018-01-03,0.009205,0.009,0.009345,0.00834
2018-01-04,0.009613,0.009205,0.0103,0.008559
2018-01-05,0.01255,0.009613,0.01395,0.009434
2018-01-06,0.01463,0.01255,0.0175,0.01201
2018-01-07,0.017,0.01463,0.019,0.014
2018-01-08,0.01542,0.017,0.018,0.01542
2018-01-09,0.0131,0.014773,0.015441,0.012394
2018-01-10,0.012839,0.013104,0.0136,0.010701
2018-01-11,0.011189,0.012868,0.01422,0.0101
2018-01-12,0.012566,0.011188,0.013158,0.010708
2018-01-13,0.012259,0.012561,0.013295,0.012021
2018-01-14,0.011232,0.012263,0.012345,0.01056
2018-01-15,0.009721,0.011243,0.0114,0.009679
2018-01-16,0.006564,0.009701,0.009757,0.005551
2018-01-17,0.00762,0.006562,0.007879,0.005416
2018-01-18,0.00753,0.007623,0.009238,0.007052
2018-01-19,0.007787,0.007532,0.008466,0.007231
2018-01-20,0.008359,0.007779,0.008654,0.0076
2018-01-21,0.006975,0.008359,0.008385,0.006794
2018-01-22,0.00665,0.006982,0.007601,0.006169
2018-01-23,0.006605,0.006644,0.006995,0.006082
2018-01-24,0.00706,0.006558,0.0072,0.006382
2018-01-25,0.00749,0.00706,0.007696,0.00685
2018-01-26,0.007169,0.007484,0.008294,0.006608
2018-01-27,0.007383,0.007154,0.007499,0.007072
2018-01-28,0.00761,0.007383,0.00814,0.00735
2018-01-29,0.006942,0.00761,0.00765,0.006866
2018-01-30,0.006136,0.007016,0.007039,0.006071
2018-01-31,0.006006,0.006136,0.006237,0.005805
2018-02-01,0.005126,0.006006,0.00611,0.004932
2018-02-02,0.004566,0.005126,0.005127,0.003531
2018-02-03,0.00515,0.004527,0.00578,0.004211
2018-02-04,0.00441,0.00515,0.005309,0.004253
2018-02-05,0.003547,0.004413,0.004491,0.003465
2018-02-06,0.00442,0.003547,0.004437,0.003048
2018-02-07,0.004222,0.004418,0.004799,0.003922
2018-02-08,0.00458,0.004222,0.004832,0.004212
2018-02-09,0.005028,0.00458,0.005049,0.004308
2018-02-10,0.005018,0.005027,0.005596,0.004776
2018-02-11,0.004942,0.005018,0.005242,0.004637
2018-02-12,0.005548,0.004942,0.005569,0.004939
2018-02-13,0.005694,0.005548,0.005699,0.005273
2018-02-14,0.006785,0.005696,0.007088,0.00569
2018-02-15,0.007303,0.006789,0.008065,0.006713
2018-02-16,0.006952,0.007303,0.007414,0.006423
2018-02-17,0.007035,0.006952,0.007262,0.006779
2018-02-18,0.006463,0.007035,0.007136,0.006213
2018-02-19,0.006712,0.006468,0.006852,0.006314
2018-02-20,0.007152,0.006712,0.00843,0.006414
2018-02-21,0.006648,0.007162,0.007502,0.006428
2018-02-22,0.006233,0.006648,0.00691,0.005999
2018-02-23,0.006675,0.006233,0.006863,0.005979
2018-02-24,0.006272,0.006675,0.006816,0.006216
2018-02-25,0.006083,0.006272,0.006377,0.00586
2018-02-26,0.006294,0.006083,0.006501,0.005859
2018-02-27,0.00633,0.006294,0.006536,0.006196
2018-02-28,0.00607,0.00633,0.006394,0.006043
2018-03-01,0.006193,0.00607,0.006253,0.005922
2018-03-02,0.005549,0.006193,0.00627,0.005508
2018-03-03,0.005262,0.005549,0.005711,0.005244
2018-03-04,0.005466,0.005262,0.005496,0.005159
2018-03-05,0.005261,0.005466,0.005512,0.005231
2018-03-06,0.004606,0.005265,0.005265,0.004572
2018-03-07,0.00406,0.004606,0.004691,0.004042
2018-03-08,0.003995,0.00406,0.004451,0.003879
2018-03-09,0.004151,0.003995,0.004166,0.00359
2018-03-10,0.003989,0.004151,0.004416,0.003956
2018-03-11,0.004159,0.003988,0.004231,0.003854
2018-03-12,0.00404,0.004159,0.004216,0.003868
2018-03-13,0.003971,0.00404,0.004144,0.003915
2018-03-14,0.003599,0.003971,0.004044,0.003532
2018-03-15,0.003541,0.003596,0.003709,0.003314
2018-03-16,0.003523,0.003541,0.003648,0.003452
2018-03-17,0.003334,0.003523,0.003577,0.003283
2018-03-18,0.003124,0.003328,0.003328,0.002817
2018-03-19,0.003486,0.003132,0.003529,0.003132
2018-03-20,0.003657,0.003487,0.003753,0.003373
2018-03-21,0.003641,0.003657,0.003855,0.003587
2018-03-22,0.003597,0.003635,0.003782,0.003424
2018-03-23,0.003566,0.003597,0.003608,0.00338
2018-03-24,0.003517,0.003566,0.003645,0.003506
2018-03-25,0.00347,0.003516,0.003516,0.003428
2018-03-26,0.003283,0.00347,0.003492,0.003156
2018-03-27,0.003154,0.003283,0.003302,0.003126
2018-03-28,0.003162,0.003153,0.003249,0.003128
2018-03-29,0.002872,0.003164,0.003202,0.00284
2018-03-30,0.002765,0.002874,0.00294,0.002722
2018-03-31,0.0028,0.002765,0.002913,0.002765
2018-04-01,0.002707,0.0028,0.002825,0.002632
2018-04-02,0.002801,0.002707,0.002824,0.002699
2018-04-03,0.003011,0.002801,0.003046,0.002786
2018-04-04,0.002769,0.003011,0.003026,0.002751
2018-04-05,0.002803,0.002769,0.002838,0.002709
2018-04-06,0.002718,0.002807,0.002831,0.002692
2018-04-07,0.002817,0.002717,0.002872,0.002711
2018-04-08,0.002859,0.002818,0.002887,0.002796
2018-04-09,0.002796,0.002859,0.002937,0.002768
2018-04-10,0.003086,0.002796,0.003101,0.002788
2018-04-11,0.003398,0.003086,0.003556,0.003043
2018-04-12,0.00388,0.003398,0.003894,0.003231
2018-04-13,0.003962,0.00388,0.004362,0.003766
2018-04-14,0.004153,0.003962,0.004234,0.003856
2018-04-15,0.004634,0.004153,0.004674,0.00415
2018-04-16,0.004561,0.004634,0.005063,0.004345
2018-04-17,0.004705,0.004561,0.004975,0.004551
2018-04-18,0.005442,0.004705,0.005531,0.004705
2018-04-19,0.005969,0.005442,0.005978,0.005343
2018-04-20,0.005906,0.005969,0.00607,0.00572
2018-04-21,0.005381,0.005906,0.005908,0.00507
2018-04-22,0.005524,0.005381,0.005956,0.005268
2018-04-23,0.005604,0.005524,0.00567,0.005424
2018-04-24,0.005767,0.005604,0.005883,0.005581
2018-04-25,0.00507,0.005761,0.005766,0.004942
2018-04-26,0.005524,0.00507,0.005556,0.004974
2018-04-27,0.005379,0.005524,0.005811,0.005363
2018-04-28,0.005507,0.005379,0.005621,0.005362
2018-04-29,0.005451,0.00551,0.005589,0.005205
2018-04-30,0.005232,0.005451,0.005489,0.005182
2018-05-01,0.005116,0.005232,0.005253,0.004982
2018-05-02,0.005331,0.005119,0.005345,0.005097
2018-05-03,0.005489,0.005332,0.005545,0.005274
2018-05-04,0.005248,0.005489,0.005489,0.005201
2018-05-05,0.005232,0.005248,0.005344,0.005136
2018-05-06,0.004939,0.005232,0.005241,0.004846
2018-05-07,0.004974,0.004939,0.005018,0.004662
2018-05-08,0.005255,0.004968,0.005364,0.004932
2018-05-09,0.005023,0.005255,0.005265,0.004938
2018-05-10,0.004791,0.005023,0.00514,0.004791
2018-05-11,0.004247,0.004791,0.004793,0.004152
2018-05-12,0.004274,0.004247,0.004437,0.004022
2018-05-13,0.004472,0.004341,0.004569,0.004219
2018-05-14,0.004448,0.004472,0.004569,0.004259
2018-05-15,0.004532,0.004444,0.004746,0.004429
2018-05-16,0.004378,0.004529,0.004535,0.004283
2018-05-17,0.004189,0.004376,0.004475,0.004187
2018-05-18,0.004242,0.004189,0.004279,0.004074
2018-05-19,0.004233,0.004242,0.004302,0.00418
2018-05-20,0.004359,0.004233,0.004382,0.004196
2018-05-21,0.004217,0.004359,0.004369,0.004215
2018-05-22,0.003874,0.004217,0.004241,0.003856
2018-05-23,0.003437,0.003869,0.003896,0.003353
2018-05-24,0.003568,0.003437,0.003584,0.003306
2018-05-25,0.0035,0.003568,0.003613,0.003475
2018-05-26,0.00347,0.003505,0.003576,0.003451
2018-05-27,0.00341,0.003469,0.003493,0.00338
2018-05-28,0.003219,0.00341,0.003435,0.003198
2018-05-29,0.003461,0.003219,0.003511,0.003169
2018-05-30,0.003396,0.003461,0.003523,0.002447
2018-05-31,0.003432,0.0034,0.003498,0.003366
2018-06-01,0.003441,0.003431,0.00352,0.00332
2018-06-02,0.003583,0.003441,0.003695,0.003412
2018-06-03,0.003689,0.003583,0.003752,0.00355
2018-06-04,0.003542,0.003689,0.00371,0.003455
2018-06-05,0.003628,0.003542,0.003688,0.003522
2018-06-06,0.003727,0.003629,0.003761,0.003623
2018-06-07,0.003714,0.003727,0.00382,0.003701
2018-06-08,0.003664,0.003714,0.003736,0.003617
2018-06-09,0.003572,0.003662,0.00369,0.003571
2018-06-10,0.003136,0.003572,0.003572,0.003097
2018-06-11,0.003235,0.003132,0.003261,0.003098
2018-06-12,0.003091,0.003235,0.003265,0.003069
2018-06-13,0.002792,0.003096,0.003116,0.002721
2018-06-14,0.002968,0.002792,0.002996,0.002758
2018-06-15,0.00287,0.002968,0.002974,0.002853
2018-06-16,0.002907,0.00287,0.002936,0.002843
2018-06-17,0.002887,0.002904,0.002916,0.002849
2018-06-18,0.002993,0.002887,0.003046,0.002844
2018-06-19,0.003017,0.003002,0.00306,0.002983
2018-06-20,0.002993,0.003017,0.00303,0.002936
2018-06-21,0.002982,0.002993,0.003035,0.002966
2018-06-22,0.002606,0.002982,0.002989,0.002592
2018-06-23,0.002654,0.002607,0.002721,0.002587
2018-06-24,0.002508,0.002654,0.002656,0.002311
2018-06-25,0.002539,0.002509,0.002595,0.002479
2018-06-26,0.00245,0.002539,0.002565,0.002446
2018-06-27,0.002468,0.00245,0.002477,0.002409
2018-06-28,0.002321,0.002469,0.002483,0.002309
2018-06-29,0.002414,0.002314,0.002456,0.002279
2018-06-30,0.002543,0.002415,0.002562,0.002395
2018-07-01,0.002536,0.002543,0.002556,0.002503
2018-07-02,0.002735,0.002536,0.002742,0.0025
2018-07-03,0.002655,0.002735,0.002767,0.002632
2018-07-04,0.002688,0.002655,0.002746,0.002598
2018-07-05,0.002614,0.002688,0.002702,0.002593
2018-07-06,0.002636,0.002614,0.002659,0.002561
2018-07-07,0.002655,0.002636,0.002663,0.002578
2018-07-08,0.002649,0.002655,0.002683,0.002624
2018-07-09,0.002635,0.002649,0.002669,0.002629
2018-07-10,0.002458,0.002635,0.002643,0.002437
2018-07-11,0.002462,0.002458,0.002482,0.002421
2018-07-12,0.002286,0.002463,0.002466,0.002254
2018-07-13,0.002328,0.002286,0.002381,0.002277
2018-07-14,0.002344,0.002328,0.002358,0.0023
2018-07-15,0.002423,0.002344,0.002431,0.002332
2018-07-16,0.002904,0.002423,0.002904,0.002404
2018-07-17,0.003254,0.002904,0.003297,0.002817
2018-07-18,0.003694,0.003254,0.00443,0.003189
2018-07-19,0.003833,0.003692,0.003956,0.003442
2018-07-20,0.003409,0.003833,0.003834,0.003262
2018-07-21,0.003555,0.003409,0.003587,0.003328
2018-07-22,0.003487,0.003555,0.00359,0.003442
2018-07-23,0.003416,0.003488,0.003652,0.003406
2018-07-24,0.003626,0.003416,0.003654,0.003387
2018-07-25,0.003564,0.003626,0.003658,0.003435
2018-07-26,0.003374,0.003564,0.003571,0.003329
2018-07-27,0.003444,0.003374,0.003468,0.003263
2018-07-28,0.003421,0.003444,0.003479,0.003382
2018-07-29,0.003305,0.003421,0.003452,0.003297
2018-07-30,0.003259,0.003301,0.003316,0.003163
2018-07-31,0.002979,0.003259,0.003262,0.002957
2018-08-01,0.003056,0.002979,0.003081,0.002892
2018-08-02,0.00297,0.003056,0.003084,0.002935
2018-08-03,0.002928,0.00297,0.002995,0.002853
2018-08-04,0.002829,0.002928,0.002998,0.002817
2018-08-05,0.002876,0.002829,0.002897,0.002791
2018-08-06,0.002783,0.002876,0.002924,0.002714
2018-08-07,0.002651,0.002783,0.002864,0.002634
2018-08-08,0.002421,0.002651,0.002652,0.002383
2018-08-09,0.002579,0.002418,0.002607,0.002381
2018-08-10,0.002417,0.002579,0.0026,0.002377
2018-08-11,0.002381,0.002417,0.002459,0.002328
2018-08-12,0.002407,0.002381,0.002454,0.00235
2018-08-13,0.002331,0.002407,0.00248,0.002296
2018-08-14,0.002232,0.00233,0.00233,0.002099
2018-08-15,0.002281,0.002232,0.002405,0.002232
2018-08-16,0.002268,0.002281,0.002335,0.00225
2018-08-17,0.002498,0.002268,0.002498,0.002268
2018-08-18,0.002397,0.002498,0.002529,0.002344
2018-08-19,0.002457,0.002397,0.002469,0.002375
2018-08-20,0.002344,0.002458,0.002478,0.002343
2018-08-21,0.002408,0.002344,0.002454,0.002341
2018-08-22,0.002332,0.002408,0.002539,0.002308
2018-08-23,0.002376,0.002332,0.002391,0.002319
2018-08-24,0.00243,0.002376,0.002478,0.002333
2018-08-25,0.00242,0.002432,0.002454,0.002394
2018-08-26,0.002427,0.00242,0.002434,0.002353
2018-08-27,0.002477,0.002427,0.002488,0.002397
2018-08-28,0.002643,0.002477,0.002666,0.002451
2018-08-29,0.00263,0.002643,0.002685,0.002579
2018-08-30,0.003323,0.00263,0.003612,0.002619
2018-08-31,0.004823,0.003323,0.005064,0.003234
2018-09-01,0.006458,0.004823,0.007015,0.004326
2018-09-02,0.005067,0.006458,0.00669,0.004501
2018-09-03,0.005324,0.005068,0.005646,0.005015
2018-09-04,0.005284,0.005324,0.005354,0.005101
2018-09-05,0.004953,0.005284,0.00539,0.004804
2018-09-06,0.005038,0.004953,0.005106,0.004693
2018-09-07,0.005306,0.005038,0.005477,0.005036
2018-09-08,0.005717,0.005306,0.005876,0.005306
2018-09-09,0.005859,0.005717,0.005878,0.005637
2018-09-10,0.006945,0.005859,0.007039,0.005859
2018-09-11,0.006348,0.006945,0.006947,0.005893
2018-09-12,0.0065,0.006348,0.006501,0.0062
2018-09-13,0.006582,0.006494,0.006655,0.006463
2018-09-14,0.006207,0.006582,0.006701,0.006031
2018-09-15,0.006249,0.006207,0.006314,0.006158
2018-09-16,0.006583,0.006249,0.006591,0.006197
2018-09-17,0.006278,0.006583,0.006594,0.006194
2018-09-18,0.00597,0.006278,0.006314,0.005732
2018-09-19,0.00563,0.00597,0.006269,0.005313
2018-09-20,0.005714,0.005634,0.00594,0.005633
2018-09-21,0.005713,0.005714,0.006009,0.005636
2018-09-22,0.005806,0.005713,0.005843,0.005702
2018-09-23,0.005969,0.005804,0.005996,0.005786
2018-09-24,0.005718,0.005969,0.00611,0.005689
2018-09-25,0.005747,0.005718,0.005885,0.005606
2018-09-26,0.005776,0.005747,0.005802,0.005747
2018-09-27,0.00589,0.005776,0.005912,0.005762
2018-09-28,0.005894,0.005889,0.005976,0.00585
2018-09-29,0.005887,0.005894,0.005918,0.005806
2018-09-30,0.005933,0.005888,0.005942,0.005884
2018-10-01,0.005949,0.005933,0.00607,0.005902
2018-10-02,0.005825,0.005949,0.006001,0.005796
2018-10-03,0.005736,0.005826,0.005856,0.005614
2018-10-04,0.005674,0.005736,0.005777,0.005507
2018-10-05,0.005672,0.005674,0.005756,0.00559
2018-10-06,0.005587,0.005672,0.005724,0.005379
2018-10-07,0.005629,0.005587,0.005665,0.005586
2018-10-08,0.005643,0.005629,0.00571,0.005596
2018-10-09,0.005666,0.005643,0.005682,0.005629
2018-10-10,0.005627,0.005666,0.005673,0.005595
2018-10-11,0.005026,0.005627,0.005628,0.004816
2018-10-12,0.005307,0.005026,0.005405,0.004999
2018-10-13,0.005265,0.005307,0.005334,0.005227
2018-10-14,0.00527,0.005265,0.005301,0.005248
2018-10-15,0.005376,0.00527,0.005697,0.005239
2018-10-16,0.005146,0.005376,0.005376,0.005104
2018-10-17,0.004729,0.005146,0.005153,0.004539
2018-10-18,0.00448,0.004729,0.005263,0.004323
2018-10-19,0.004597,0.004481,0.004697,0.004336
2018-10-20,0.004642,0.004597,0.004671,0.004528
2018-10-21,0.004567,0.004642,0.004678,0.004563
2018-10-22,0.004446,0.004567,0.004605,0.00442
2018-10-23,0.004199,0.004446,0.00446,0.004166
2018-10-24,0.00396,0.004199,0.004201,0.003904
2018-10-25,0.003745,0.003964,0.003971,0.003687
2018-10-26,0.004111,0.003745,0.004113,0.003745
2018-10-27,0.004218,0.004111,0.004401,0.004062
2018-10-28,0.00405,0.004218,0.004229,0.004039
