TIMESTAMP,HBT25985_OPEN_PRICE_USD,HBT25985_HIGH_PRICE_USD,HBT25985_LOW_PRICE_USD,HBT25985_CLOSE_PRICE_USD,HBT25985_VOLUME_USD,HBT25985_DIVIDENDS_USD,HBT25985_STOCK_SPLITS_USD
2023-05-26 00:00:00+00:00,0.11802899837493896,0.11849299818277359,0.11800099909305573,0.11806400120258331,490822,0.0,0.0
2023-05-27 00:00:00+00:00,0.11806300282478333,0.13003399968147278,0.10368199646472931,0.10373199731111526,729257,0.0,0.0
2023-05-28 00:00:00+00:00,0.10373300313949585,0.11823000013828278,0.10195200145244598,0.11820899695158005,1078789,0.0,0.0
2023-05-29 00:00:00+00:00,0.11821699887514114,0.11931999772787094,0.10082799941301346,0.1008789986371994,691834,0.0,0.0
2023-05-30 00:00:00+00:00,0.10087399929761887,0.11920899897813797,0.07492300122976303,0.07493600249290466,598816,0.0,0.0
2023-05-31 00:00:00+00:00,0.07493499666452408,0.10823799669742584,0.07492099702358246,0.09233800321817398,1019870,0.0,0.0
2023-06-01 00:00:00+00:00,0.09234300255775452,0.10185399651527405,0.08098000288009644,0.08226200193166733,667722,0.0,0.0
2023-06-02 00:00:00+00:00,0.08225899934768677,0.11927399784326553,0.08222699910402298,0.11912000179290771,1038679,0.0,0.0
2023-06-03 00:00:00+00:00,0.11911900341510773,0.12092699855566025,0.11893899738788605,0.11914300173521042,2530214,0.0,0.0
2023-06-04 00:00:00+00:00,0.11914700269699097,0.11928600072860718,0.11900900304317474,0.11904899775981903,208867,0.0,0.0
2023-06-05 00:00:00+00:00,0.1190510019659996,0.11929800361394882,0.11891400068998337,0.11925499886274338,1170576,0.0,0.0
2023-06-06 00:00:00+00:00,0.11925199627876282,0.11943800002336502,0.11899299919605255,0.11920499801635742,2485114,0.0,0.0
2023-06-07 00:00:00+00:00,0.11920200288295746,0.11946599930524826,0.11897599697113037,0.11908700317144394,2514973,0.0,0.0
2023-06-08 00:00:00+00:00,0.1190899983048439,0.11930900067090988,0.11900199949741364,0.11909600347280502,2559175,0.0,0.0
2023-06-09 00:00:00+00:00,0.11909600347280502,0.11928699910640717,0.1189349964261055,0.1191449984908104,2825300,0.0,0.0
2023-06-10 00:00:00+00:00,0.1191449984908104,0.12007299810647964,0.11866000294685364,0.11919800192117691,247265,0.0,0.0
