TIMESTAMP,AIPAD_OPEN_PRICE_USD,AIPAD_HIGH_PRICE_USD,AIPAD_LOW_PRICE_USD,AIPAD_CLOSE_PRICE_USD,AIPAD_VOLUME_USD,AIPAD_DIVIDENDS_USD,AIPAD_STOCK_SPLITS_USD
2023-03-01 00:00:00+00:00,0.020003000274300575,1.317497968673706,0.020003000274300575,0.6091690063476562,11346828,0.0,0.0
2023-03-02 00:00:00+00:00,0.6091690063476562,0.7716159820556641,0.49950700998306274,0.544875979423523,3110117,0.0,0.0
2023-03-03 00:00:00+00:00,0.5460370182991028,0.5848870277404785,0.45539000630378723,0.5010579824447632,1305211,0.0,0.0
2023-03-04 00:00:00+00:00,0.5025740265846252,0.6789939999580383,0.5005670189857483,0.6248869895935059,2310535,0.0,0.0
2023-03-05 00:00:00+00:00,0.6230869889259338,0.6512060165405273,0.5883049964904785,0.6151909828186035,839445,0.0,0.0
2023-03-06 00:00:00+00:00,0.6131029725074768,0.6370840072631836,0.5694969892501831,0.5781400203704834,756488,0.0,0.0
2023-03-07 00:00:00+00:00,0.580269992351532,0.6320930123329163,0.5429919958114624,0.5575240254402161,715706,0.0,0.0
2023-03-08 00:00:00+00:00,0.5575399994850159,0.5786060094833374,0.4783630073070526,0.48135799169540405,669824,0.0,0.0
2023-03-09 00:00:00+00:00,0.4811840057373047,0.5261120200157166,0.43246200680732727,0.43675699830055237,487660,0.0,0.0
2023-03-10 00:00:00+00:00,0.4371519982814789,0.5107809901237488,0.4056690037250519,0.46112701296806335,700413,0.0,0.0
2023-03-11 00:00:00+00:00,0.4604870080947876,0.4970279932022095,0.41641101241111755,0.4378829896450043,361706,0.0,0.0
2023-03-12 00:00:00+00:00,0.43794500827789307,0.5359020233154297,0.4213640093803406,0.47632700204849243,301582,0.0,0.0
2023-03-13 00:00:00+00:00,0.47636398673057556,0.5522819757461548,0.448978990316391,0.5027400255203247,914316,0.0,0.0
2023-03-14 00:00:00+00:00,0.5028430223464966,0.6083580255508423,0.4806070029735565,0.5195850133895874,1250093,0.0,0.0
