TIMESTAMP,BDTC_OPEN_PRICE_USD,BDTC_HIGH_PRICE_USD,BDTC_LOW_PRICE_USD,BDTC_CLOSE_PRICE_USD,BDTC_VOLUME_USD,BDTC_DIVIDENDS_USD,BDTC_STOCK_SPLITS_USD
2025-04-16 00:00:00+00:00,107.22688293457031,113.72813415527344,95.73916625976562,107.73876190185547,120933,0.0,0.0
2025-04-17 00:00:00+00:00,107.73876190185547,114.97830963134766,104.15796661376953,113.8636703491211,145842,0.0,0.0
2025-04-18 00:00:00+00:00,113.8636703491211,115.46146392822266,112.63951873779297,115.14738464355469,63814,0.0,0.0
2025-04-19 00:00:00+00:00,115.14738464355469,120.59028625488281,114.86004638671875,119.55215454101562,148878,0.0,0.0
2025-04-20 00:00:00+00:00,119.55215454101562,120.8934097290039,119.01322937011719,120.19876861572266,178890,0.0,0.0
2025-04-21 00:00:00+00:00,120.19876861572266,123.78053283691406,113.4190673828125,114.55459594726562,237548,0.0,0.0
2025-04-22 00:00:00+00:00,114.55459594726562,121.66226959228516,99.97315216064453,101.79996490478516,260242,0.0,0.0
2025-04-23 00:00:00+00:00,101.79996490478516,101.81388092041016,95.73341369628906,99.10772705078125,72359,0.0,0.0
2025-04-24 00:00:00+00:00,99.10772705078125,104.55268859863281,95.55805969238281,101.87684631347656,108864,0.0,0.0
2025-04-25 00:00:00+00:00,101.87684631347656,102.88727569580078,99.03157806396484,99.08320617675781,244139,0.0,0.0
2025-04-26 00:00:00+00:00,99.08320617675781,102.77474212646484,97.73237609863281,102.18962097167969,190768,0.0,0.0
2025-04-27 00:00:00+00:00,102.18962097167969,102.79764556884766,100.8403549194336,100.99221801757812,82373,0.0,0.0
2025-04-28 00:00:00+00:00,100.99221801757812,104.9257583618164,99.67486572265625,102.94001007080078,234933,0.0,0.0
2025-04-29 00:00:00+00:00,102.94001007080078,105.6322021484375,98.88471221923828,104.37763977050781,344502,0.0,0.0
2025-04-30 00:00:00+00:00,104.37763977050781,104.92826843261719,98.07015228271484,103.96770477294922,263876,0.0,0.0
2025-05-01 00:00:00+00:00,103.96770477294922,110.4842300415039,103.50988006591797,110.27271270751953,283217,0.0,0.0
2025-05-02 00:00:00+00:00,110.27271270751953,110.4782943725586,108.78205108642578,110.4782943725586,310007,0.0,0.0
2025-05-03 00:00:00+00:00,110.4782943725586,112.69117736816406,110.13489532470703,111.8390884399414,291400,0.0,0.0
2025-05-04 00:00:00+00:00,111.8390884399414,115.84123229980469,108.68730163574219,114.95912170410156,387091,0.0,0.0
2025-05-05 00:00:00+00:00,114.95912170410156,118.59684753417969,113.84546661376953,118.5010986328125,421906,0.0,0.0
2025-05-06 00:00:00+00:00,118.5010986328125,121.47872924804688,116.66706848144531,121.41417694091797,518634,0.0,0.0
2025-05-07 00:00:00+00:00,121.41417694091797,124.93106079101562,120.45057678222656,123.95225524902344,375075,0.0,0.0
2025-05-08 00:00:00+00:00,123.95225524902344,126.43756866455078,123.13677978515625,125.49356079101562,558306,0.0,0.0
2025-05-09 00:00:00+00:00,125.49356079101562,128.39500427246094,121.41169738769531,127.25021362304688,388371,0.0,0.0
