TIMESTAMP,CAU_OPEN_PRICE_USD,CAU_HIGH_PRICE_USD,CAU_LOW_PRICE_USD,CAU_CLOSE_PRICE_USD,CAU_VOLUME_USD,CAU_DIVIDENDS_USD,CAU_STOCK_SPLITS_USD
2024-02-01 00:00:00+00:00,3.023345947265625,3.951647996902466,2.9616100788116455,3.951647996902466,445888,0.0,0.0
2024-02-02 00:00:00+00:00,3.951647996902466,4.727410793304443,3.7027370929718018,4.132566928863525,471317,0.0,0.0
2024-02-03 00:00:00+00:00,4.132566928863525,4.9489898681640625,3.77626895904541,4.782071113586426,492074,0.0,0.0
2024-02-04 00:00:00+00:00,4.782071113586426,7.796013832092285,4.523173809051514,5.997410774230957,595551,0.0,0.0
2024-02-05 00:00:00+00:00,5.997410774230957,7.3692708015441895,5.395755767822266,6.572066783905029,177170,0.0,0.0
2024-02-06 00:00:00+00:00,6.572066783905029,6.8748250007629395,5.363687992095947,5.812121868133545,114592,0.0,0.0
2024-02-07 00:00:00+00:00,5.812121868133545,6.250824928283691,5.044930934906006,5.407352924346924,467027,0.0,0.0
2024-02-08 00:00:00+00:00,5.407352924346924,5.493409156799316,5.007327079772949,5.066723823547363,689740,0.0,0.0
2024-02-09 00:00:00+00:00,5.066723823547363,5.62844705581665,4.3725810050964355,5.437880039215088,733926,0.0,0.0
2024-02-10 00:00:00+00:00,5.437880039215088,5.6459879875183105,4.654500961303711,5.207742214202881,753033,0.0,0.0
2024-02-11 00:00:00+00:00,5.207742214202881,5.531993865966797,4.742690086364746,5.269529819488525,769749,0.0,0.0
2024-02-12 00:00:00+00:00,5.269529819488525,5.601085186004639,4.823214054107666,5.601085186004639,766188,0.0,0.0
2024-02-13 00:00:00+00:00,5.601085186004639,6.990096092224121,5.446959972381592,5.808333873748779,677892,0.0,0.0
2024-02-14 00:00:00+00:00,5.808333873748779,6.2757158279418945,5.214656829833984,5.573249816894531,767442,0.0,0.0
2024-02-15 00:00:00+00:00,5.573249816894531,5.853524208068848,5.266176223754883,5.548385143280029,712700,0.0,0.0
