Lag,BAT,BTC,DASH,DCR,DOGE,ETC,ETH,GNO,IOTA,LTC,QTUM,USDT,XLM,XRP,ZEC
1,0.034581694447515424,0.04392412284541389,0.6450923467244148,1.9976635308758007e-05,0.5157891306890872,0.4375267682126318,0.43095464651771953,0.24796549454368255,1.146993346277047e-05,0.4214386289085462,0.012210024846542553,0.09402918074238517,0.5532604624732462,0.13172577294246227,0.8748648894362305
2,0.004262726619054796,0.008876195580374042,0.0841521346638099,3.1172519573710335e-05,0.6572955131550343,0.22123757461935373,0.024232139119864656,0.3935741292481978,1.3703140231184536e-05,0.7574352374025379,0.02145460503894027,0.14439481932450715,0.6432000344206763,0.23993933291378322,0.06834156847860968
3,0.010367704342048057,0.024284597443670605,0.16305803831846488,1.787647628010487e-05,0.848490829867284,0.30071709688039483,0.024979563827030246,0.5001711855738946,9.028763517755922e-06,0.8828993673217465,0.04850776541010427,0.266493355024056,0.42420449038720254,0.16972398085179677,0.1128437897425037
4,2.4229014071042675e-06,0.03183616748257113,0.16113871124848836,3.984168361656814e-05,0.7485562771202097,0.3045462701747521,0.0024921545808459337,0.31344875058918215,5.645612674027308e-06,0.5278908776636007,0.0729355006834063,0.20062302623305642,0.3964225144190254,0.16116328098016588,0.1177483511337587
5,1.071699444346931e-06,0.026863065835670677,0.16873824326593642,9.750020649255369e-05,0.6842446069392611,0.43148655776881195,0.005390177132913605,0.43717042873883993,1.0246756639146077e-05,0.6593018662717836,0.005464151187380746,0.287356593141855,0.20276157751405574,0.1418808801818178,0.1913540714159404
6,1.9399109245847075e-10,0.01380764181209724,0.1402781508555779,7.173306744482879e-05,0.13059397404312068,0.2189122499207979,0.00232467413296945,0.5009094130774414,1.0294862491196398e-08,0.7130081274175684,0.010510679940308064,0.358752276283665,0.011077856000934612,0.009040090823335418,0.2574730641678017
7,1.3958905396626702e-10,0.014711560020350572,0.19394078315906407,2.2728770119171142e-05,0.21276438444413603,0.3295787821051957,0.003371183312156063,0.4821329729727777,8.602369982755622e-09,0.7566837929545563,0.0028017909533588656,0.4706698795010711,0.02918603471296911,0.007935306212206126,0.36288595674376056
8,4.771833102904225e-11,0.02869137618363516,0.1999802613561542,7.959596333634929e-05,0.09972936642825658,0.41122539384684276,0.008634243421057643,0.6347462417714298,5.6533908743371334e-08,0.7657532838553365,0.00242691975216978,0.32323893510075014,0.034973529349801476,0.0033824555079405615,0.4247292886904499
9,9.323785309117172e-11,0.013505170175656308,0.2728156752796206,0.00012931454610528876,0.1519005435360956,0.34338996961509505,0.016622753087514222,0.730785781860625,1.2461957393639294e-07,0.768641305866915,0.0020100655981725554,0.03826399370134409,0.06368858373437691,0.004041713114533885,0.46193002560734375
10,5.865637592481867e-11,0.019182143771631775,0.3740234661049527,9.102898452344322e-05,0.19913633159527314,0.4641746902089209,0.008773296436050368,0.8095646520436466,2.3835110771186794e-07,0.7789138749231117,0.00160840106600389,0.032883564583458764,0.042657626494594585,0.0027526426296481366,0.4660079651838379
