TIMESTAMP,FDC_OPEN_PRICE_USD,FDC_HIGH_PRICE_USD,FDC_LOW_PRICE_USD,FDC_CLOSE_PRICE_USD,FDC_VOLUME_USD,FDC_DIVIDENDS_USD,FDC_STOCK_SPLITS_USD
2022-09-12 00:00:00+00:00,9.999999747378752e-05,0.00039999998989515007,9.999999747378752e-05,0.00021699999342672527,2095669,0.0,0.0
2022-09-13 00:00:00+00:00,0.00021699999342672527,0.0002899999963119626,0.00011100000119768083,0.00019999999494757503,1504548,0.0,0.0
2022-09-14 00:00:00+00:00,0.00021600000036414713,0.00039999998989515007,0.00019999999494757503,0.00022000000171829015,1509303,0.0,0.0
2022-09-15 00:00:00+00:00,0.00022000000171829015,0.0017000000225380063,0.00021499999274965376,0.0005559999844990671,1556916,0.0,0.0
2022-09-16 00:00:00+00:00,0.0005559999844990671,0.001449999981559813,0.000539999979082495,0.0006500000017695129,1476078,0.0,0.0
2022-09-17 00:00:00+00:00,0.0006500000017695129,0.002400000113993883,0.0006500000017695129,0.0017099999822676182,1554189,0.0,0.0
2022-09-18 00:00:00+00:00,0.0017099999822676182,0.002050000010058284,0.0010100000072270632,0.0013790000230073929,1523755,0.0,0.0
2022-09-19 00:00:00+00:00,0.0013790000230073929,0.0013790000230073929,0.0006500000017695129,0.0006600000197067857,1508780,0.0,0.0
2022-09-20 00:00:00+00:00,0.0006600000197067857,0.0013000000035390258,0.0006600000197067857,0.0010000000474974513,1521209,0.0,0.0
2022-09-21 00:00:00+00:00,0.0010000000474974513,0.001290000043809414,0.0009399999980814755,0.0009549999958835542,1493460,0.0,0.0
2022-09-22 00:00:00+00:00,0.0009549999958835542,0.0036780000664293766,0.0009449999779462814,0.001990000018849969,90436,0.0,0.0
2022-09-23 00:00:00+00:00,0.001990000018849969,0.001990000018849969,0.0008229999803006649,0.0008229999803006649,1156096,0.0,0.0
2022-09-24 00:00:00+00:00,0.0008229999803006649,0.001066999975591898,0.0007120000082068145,0.0008069999748840928,2033831,0.0,0.0
2022-09-25 00:00:00+00:00,0.0008069999748840928,0.0008980000275187194,0.00023099999816622585,0.0002410000015515834,3115117,0.0,0.0
2022-09-26 00:00:00+00:00,0.0002410000015515834,0.0003169999981764704,0.00018000000272877514,0.00019200000679120421,1507745,0.0,0.0
2022-09-27 00:00:00+00:00,0.00019200000679120421,0.00020799999765586108,0.00011999999696854502,0.00011999999696854502,1887612,0.0,0.0
2022-09-28 00:00:00+00:00,0.00011999999696854502,0.00015999999595806003,9.7999996796716e-05,9.999999747378752e-05,1947656,0.0,0.0
2022-09-29 00:00:00+00:00,9.999999747378752e-05,0.00011700000322889537,8.499999967170879e-05,9.699999645818025e-05,1619695,0.0,0.0
2022-09-30 00:00:00+00:00,9.699999645818025e-05,0.00020599999697878957,9.600000339560211e-05,0.00010399999882793054,1596589,0.0,0.0
2022-10-01 00:00:00+00:00,0.00010399999882793054,0.00010900000052060932,9.40000027185306e-05,9.899999713525176e-05,1497230,0.0,0.0
2022-10-02 00:00:00+00:00,9.899999713525176e-05,9.999999747378752e-05,7.899999764049426e-05,8.299999899463728e-05,1542219,0.0,0.0
2022-10-03 00:00:00+00:00,8.299999899463728e-05,8.70000003487803e-05,6.800000119255856e-05,8.299999899463728e-05,1574628,0.0,0.0
2022-10-04 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,6.900000153109431e-05,7.500000356230885e-05,1473470,0.0,0.0
2022-10-05 00:00:00+00:00,7.500000356230885e-05,8.099999831756577e-05,5.8000001445179805e-05,7.699999696342275e-05,1695677,0.0,0.0
2022-10-06 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,6.0999998822808266e-05,7.000000186963007e-05,1479948,0.0,0.0
2022-10-07 00:00:00+00:00,7.000000186963007e-05,7.79999973019585e-05,1.5999999959603883e-05,1.8000000636675395e-05,2236998,0.0,0.0
2022-10-08 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.2999999853491317e-05,1.4000000192027073e-05,1978610,0.0,0.0
2022-10-09 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.1000000085914508e-05,2181593,0.0,0.0
2022-10-10 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,6.000000212225132e-06,7.000000096013537e-06,1880234,0.0,0.0
2022-10-11 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,1.9999999949504854e-06,1.9999999949504854e-06,1825441,0.0,0.0
2022-10-12 00:00:00+00:00,1.9999999949504854e-06,4.999999873689376e-06,1.9999999949504854e-06,3.999999989900971e-06,1224990,0.0,0.0
2022-10-13 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,9.999999974752427e-07,9.999999974752427e-07,1232814,0.0,0.0
2022-10-14 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,1040287,0.0,0.0
2022-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1083634,0.0,0.0
2022-10-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1097288,0.0,0.0
2022-10-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1041994,0.0,0.0
2022-10-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1066501,0.0,0.0
2022-10-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1060816,0.0,0.0
2022-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1074795,0.0,0.0
2022-10-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1062778,0.0,0.0
2022-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1023650,0.0,0.0
2022-10-23 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,1132667,0.0,0.0
2022-10-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,969843,0.0,0.0
2022-10-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1188093,0.0,0.0
2022-10-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,369459,0.0,0.0
2022-10-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,322339,0.0,0.0
2022-10-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,695598,0.0,0.0
2022-10-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,509632,0.0,0.0
2022-10-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,516564,0.0,0.0
2022-10-31 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,658224,0.0,0.0
2022-11-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,402693,0.0,0.0
2022-11-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,421368,0.0,0.0
2022-11-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,586889,0.0,0.0
2022-11-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,416637,0.0,0.0
2022-11-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,349273,0.0,0.0
2022-11-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,340495,0.0,0.0
2022-11-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,478338,0.0,0.0
2022-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,445730,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,527904,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,509187,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,369594,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,440731,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,445678,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,411396,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,455096,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,371882,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,237084,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,309141,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,268606,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,316548,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,205935,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,347296,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,332754,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,226489,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,322292,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,398487,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,219317,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,172622,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,147307,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,160324,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,140532,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,117761,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,95182,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,90707,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,90639,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,120527,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,88115,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,69162,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,87168,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,92360,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,113282,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,86921,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,83296,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,96784,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,97981,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,58512,0.0,0.0
