TIMESTAMP,SGROK_OPEN_PRICE_USD,SGROK_HIGH_PRICE_USD,SGROK_LOW_PRICE_USD,SGROK_CLOSE_PRICE_USD,SGROK_VOLUME_USD,SGROK_DIVIDENDS_USD,SGROK_STOCK_SPLITS_USD
2024-06-26 00:00:00+00:00,,,,0.0,875,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,3286,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,1177,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,1090,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,343,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,748,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,1456,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,1701,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,472,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,468,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,390,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,734,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,991,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,197,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,324,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,824,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,130,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,528,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,389,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,228,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,1131,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,879,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,1902,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,438,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,721,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,272,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,574,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,861,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,2575,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,311,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,63864,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,15507,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,9558,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,420,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,6194,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1349,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,178,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,725,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1108,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,4036,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,2029,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,504,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1253,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1094,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,980,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,200,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,1438,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,898,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,101,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,223,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,160,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,191,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,1813,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,3329,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,836,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,17349,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,61783,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,48570,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,86900,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,86393,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,31527,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,15128,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,4502,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,15024,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,22575,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,16556,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,9239,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,5976,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,12591,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,317,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,2085,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,421,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,1136,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,4617,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,5394,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,4787,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,471,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,33934,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,6144,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,1433,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,19962,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,857,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,2500,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,1300,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,538,0.0,0.0
2025-06-01 00:00:00+00:00,3.5630010226939124e-12,3.5630010226939124e-12,3.428321862508632e-12,3.428321862508632e-12,317,0.0,0.0
