TIMESTAMP,RWT_OPEN_PRICE_USD,RWT_HIGH_PRICE_USD,RWT_LOW_PRICE_USD,RWT_CLOSE_PRICE_USD,RWT_VOLUME_USD,RWT_DIVIDENDS_USD,RWT_STOCK_SPLITS_USD
2024-07-12 00:00:00+00:00,6.199999916134402e-05,8.900000102585182e-05,6.199999916134402e-05,7.79999973019585e-05,161417,0.0,0.0
2024-07-13 00:00:00+00:00,7.79999973019585e-05,8.199999865610152e-05,7.699999696342275e-05,8.199999865610152e-05,163330,0.0,0.0
2024-07-14 00:00:00+00:00,8.199999865610152e-05,9.100000170292333e-05,8.099999831756577e-05,9.100000170292333e-05,178864,0.0,0.0
2024-07-15 00:00:00+00:00,9.100000170292333e-05,0.00017299999308306724,9.100000170292333e-05,0.0001610000035725534,249506,0.0,0.0
2024-07-16 00:00:00+00:00,0.0001610000035725534,0.00026500000967644155,0.00011999999696854502,0.00013800000306218863,228472,0.0,0.0
2024-07-17 00:00:00+00:00,0.00013800000306218863,0.00015900000289548188,0.00013600000238511711,0.00015700000221841037,244515,0.0,0.0
2024-07-18 00:00:00+00:00,0.00015700000221841037,0.00015799999528098851,7.200000254670158e-05,0.00011100000119768083,202224,0.0,0.0
2024-07-19 00:00:00+00:00,0.00011100000119768083,0.00011600000289035961,0.0001049999991664663,0.00011300000187475234,198805,0.0,0.0
2024-07-20 00:00:00+00:00,0.00011300000187475234,0.00011300000187475234,0.00011100000119768083,0.00011200000153621659,203785,0.0,0.0
2024-07-21 00:00:00+00:00,0.00011200000153621659,0.00011300000187475234,0.00011100000119768083,0.00011100000119768083,191493,0.0,0.0
2024-07-22 00:00:00+00:00,0.00011100000119768083,0.00011200000153621659,9.999999747378752e-05,0.00010199999815085903,188832,0.0,0.0
2024-07-23 00:00:00+00:00,0.00010199999815085903,0.00011200000153621659,0.00010099999781232327,0.00011200000153621659,184816,0.0,0.0
2024-07-24 00:00:00+00:00,0.00011200000153621659,0.0001140000022132881,0.00010800000018207356,0.00011000000085914508,175060,0.0,0.0
2024-07-25 00:00:00+00:00,0.00011000000085914508,0.00011100000119768083,0.00010199999815085903,0.00010199999815085903,180514,0.0,0.0
2024-07-26 00:00:00+00:00,0.00010199999815085903,0.00011000000085914508,0.00010199999815085903,0.00010800000018207356,197712,0.0,0.0
2024-07-27 00:00:00+00:00,0.00010800000018207356,0.00011500000255182385,0.00010800000018207356,0.00011500000255182385,219144,0.0,0.0
2024-07-28 00:00:00+00:00,0.00011500000255182385,0.00011600000289035961,0.00010699999984353781,0.00011300000187475234,202372,0.0,0.0
2024-07-29 00:00:00+00:00,0.00011300000187475234,0.00011800000356743112,0.00010199999815085903,0.00010399999882793054,199682,0.0,0.0
2024-07-30 00:00:00+00:00,0.00010399999882793054,0.00011800000356743112,0.00010399999882793054,0.00010399999882793054,186047,0.0,0.0
2024-07-31 00:00:00+00:00,0.00010399999882793054,0.00015799999528098851,0.00010199999815085903,0.0001289999927394092,194755,0.0,0.0
2024-08-01 00:00:00+00:00,0.0001289999927394092,0.00013299999409355223,0.00011899999663000926,0.0001250000059371814,203776,0.0,0.0
2024-08-02 00:00:00+00:00,0.0001250000059371814,0.00012700000661425292,0.00011999999696854502,0.00012099999730708078,191344,0.0,0.0
2024-08-03 00:00:00+00:00,0.00012099999730708078,0.00013899999612476677,0.00011899999663000926,0.00012199999764561653,186528,0.0,0.0
2024-08-04 00:00:00+00:00,0.00012199999764561653,0.00012399999832268804,0.00011200000153621659,0.00011899999663000926,173499,0.0,0.0
2024-08-05 00:00:00+00:00,0.00011800000356743112,0.00011800000356743112,9.100000170292333e-05,9.200000204145908e-05,154822,0.0,0.0
2024-08-06 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,9.000000136438757e-05,9.100000170292333e-05,162362,0.0,0.0
2024-08-07 00:00:00+00:00,9.000000136438757e-05,0.00010299999848939478,8.900000102585182e-05,8.900000102585182e-05,111470,0.0,0.0
2024-08-08 00:00:00+00:00,8.900000102585182e-05,9.500000305706635e-05,8.800000068731606e-05,8.800000068731606e-05,144634,0.0,0.0
2024-08-09 00:00:00+00:00,9.000000136438757e-05,0.00011800000356743112,9.000000136438757e-05,0.00011700000322889537,161217,0.0,0.0
2024-08-10 00:00:00+00:00,0.00011700000322889537,0.00012599999899975955,0.00011500000255182385,0.00011899999663000926,155470,0.0,0.0
2024-08-11 00:00:00+00:00,0.00011899999663000926,0.00011999999696854502,0.00011100000119768083,0.00011500000255182385,138555,0.0,0.0
2024-08-12 00:00:00+00:00,0.00011500000255182385,0.00011999999696854502,0.0001140000022132881,0.00011700000322889537,147315,0.0,0.0
2024-08-13 00:00:00+00:00,0.00011700000322889537,0.00013299999409355223,0.00011600000289035961,0.00013099999341648072,157293,0.0,0.0
2024-08-14 00:00:00+00:00,0.00013099999341648072,0.00013299999409355223,0.00011800000356743112,0.00011800000356743112,154441,0.0,0.0
2024-08-15 00:00:00+00:00,0.00011899999663000926,0.00012099999730708078,0.00011600000289035961,0.00011899999663000926,157992,0.0,0.0
2024-08-16 00:00:00+00:00,0.00011899999663000926,0.0001289999927394092,0.00011700000322889537,0.0001289999927394092,168370,0.0,0.0
2024-08-17 00:00:00+00:00,0.00012799999967683107,0.00012799999967683107,8.199999865610152e-05,8.70000003487803e-05,142186,0.0,0.0
2024-08-18 00:00:00+00:00,8.70000003487803e-05,8.800000068731606e-05,8.299999899463728e-05,8.600000001024455e-05,161450,0.0,0.0
2024-08-19 00:00:00+00:00,8.600000001024455e-05,9.000000136438757e-05,8.199999865610152e-05,9.000000136438757e-05,155992,0.0,0.0
2024-08-20 00:00:00+00:00,9.000000136438757e-05,9.200000204145908e-05,8.800000068731606e-05,9.200000204145908e-05,161238,0.0,0.0
2024-08-21 00:00:00+00:00,9.300000237999484e-05,9.300000237999484e-05,8.099999831756577e-05,8.70000003487803e-05,152362,0.0,0.0
2024-08-22 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,8.199999865610152e-05,8.399999933317304e-05,151935,0.0,0.0
2024-08-23 00:00:00+00:00,8.399999933317304e-05,9.100000170292333e-05,8.099999831756577e-05,8.900000102585182e-05,152726,0.0,0.0
2024-08-24 00:00:00+00:00,9.000000136438757e-05,9.7999996796716e-05,8.900000102585182e-05,9.600000339560211e-05,144973,0.0,0.0
2024-08-25 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,8.900000102585182e-05,9.200000204145908e-05,154743,0.0,0.0
2024-08-26 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,7.79999973019585e-05,9.300000237999484e-05,163227,0.0,0.0
2024-08-27 00:00:00+00:00,9.200000204145908e-05,0.00011300000187475234,9.200000204145908e-05,0.00010699999984353781,165317,0.0,0.0
2024-08-28 00:00:00+00:00,0.00010699999984353781,0.00011100000119768083,0.00010399999882793054,0.00010800000018207356,153127,0.0,0.0
2024-08-29 00:00:00+00:00,0.00010800000018207356,0.00011100000119768083,0.00010399999882793054,0.00010699999984353781,157181,0.0,0.0
2024-08-30 00:00:00+00:00,0.00010699999984353781,0.00010699999984353781,0.00010099999781232327,0.00010599999950500205,149708,0.0,0.0
2024-08-31 00:00:00+00:00,0.00010599999950500205,0.00010699999984353781,0.00010199999815085903,0.00010399999882793054,138356,0.0,0.0
2024-09-01 00:00:00+00:00,0.00010399999882793054,0.00010399999882793054,9.7999996796716e-05,9.899999713525176e-05,145942,0.0,0.0
2024-09-02 00:00:00+00:00,9.899999713525176e-05,0.00010399999882793054,9.699999645818025e-05,0.00010299999848939478,156064,0.0,0.0
2024-09-03 00:00:00+00:00,0.00010399999882793054,0.0001049999991664663,9.7999996796716e-05,9.7999996796716e-05,142774,0.0,0.0
2024-09-04 00:00:00+00:00,9.7999996796716e-05,0.00010199999815085903,9.500000305706635e-05,0.00010099999781232327,137189,0.0,0.0
2024-09-05 00:00:00+00:00,0.00010299999848939478,0.00010299999848939478,9.699999645818025e-05,9.7999996796716e-05,141082,0.0,0.0
2024-09-06 00:00:00+00:00,9.7999996796716e-05,9.999999747378752e-05,8.600000001024455e-05,8.800000068731606e-05,139857,0.0,0.0
2024-09-07 00:00:00+00:00,8.800000068731606e-05,9.100000170292333e-05,8.199999865610152e-05,8.399999933317304e-05,155252,0.0,0.0
2024-09-08 00:00:00+00:00,8.399999933317304e-05,8.800000068731606e-05,8.399999933317304e-05,8.70000003487803e-05,155302,0.0,0.0
2024-09-09 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,5.199999941396527e-05,5.199999941396527e-05,143373,0.0,0.0
2024-09-10 00:00:00+00:00,5.199999941396527e-05,5.400000009103678e-05,5.199999941396527e-05,5.400000009103678e-05,148297,0.0,0.0
2024-09-11 00:00:00+00:00,5.400000009103678e-05,7.500000356230885e-05,5.2999999752501026e-05,7.500000356230885e-05,149662,0.0,0.0
2024-09-12 00:00:00+00:00,7.500000356230885e-05,8.399999933317304e-05,7.500000356230885e-05,8.399999933317304e-05,145877,0.0,0.0
2024-09-13 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,8.099999831756577e-05,8.199999865610152e-05,156284,0.0,0.0
2024-09-14 00:00:00+00:00,8.199999865610152e-05,8.299999899463728e-05,8.199999865610152e-05,8.299999899463728e-05,160454,0.0,0.0
2024-09-15 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.199999865610152e-05,8.199999865610152e-05,161623,0.0,0.0
2024-09-16 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,8.099999831756577e-05,8.199999865610152e-05,163939,0.0,0.0
2024-09-17 00:00:00+00:00,8.199999865610152e-05,8.299999899463728e-05,8.099999831756577e-05,8.199999865610152e-05,170558,0.0,0.0
2024-09-18 00:00:00+00:00,8.199999865610152e-05,8.600000001024455e-05,8.099999831756577e-05,8.600000001024455e-05,169890,0.0,0.0
2024-09-19 00:00:00+00:00,8.70000003487803e-05,9.899999713525176e-05,8.70000003487803e-05,9.600000339560211e-05,161621,0.0,0.0
2024-09-20 00:00:00+00:00,9.600000339560211e-05,0.0001049999991664663,9.600000339560211e-05,9.899999713525176e-05,167102,0.0,0.0
2024-09-21 00:00:00+00:00,9.899999713525176e-05,0.00010199999815085903,9.7999996796716e-05,0.00010099999781232327,155699,0.0,0.0
2024-09-22 00:00:00+00:00,0.00010099999781232327,0.00010199999815085903,9.7999996796716e-05,9.899999713525176e-05,159765,0.0,0.0
2024-09-23 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,9.7999996796716e-05,9.7999996796716e-05,149654,0.0,0.0
2024-09-24 00:00:00+00:00,9.899999713525176e-05,0.00010399999882793054,9.7999996796716e-05,0.00010399999882793054,147347,0.0,0.0
2024-09-25 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010099999781232327,0.00010099999781232327,152362,0.0,0.0
2024-09-26 00:00:00+00:00,0.00010099999781232327,0.00010800000018207356,9.999999747378752e-05,0.00010599999950500205,168008,0.0,0.0
2024-09-27 00:00:00+00:00,0.00010599999950500205,0.00011100000119768083,0.0001049999991664663,0.00011000000085914508,180499,0.0,0.0
2024-09-28 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,0.00011000000085914508,0.00011000000085914508,165660,0.0,0.0
2024-09-29 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,0.00010800000018207356,0.00010900000052060932,170748,0.0,0.0
2024-09-30 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,9.999999747378752e-05,9.999999747378752e-05,156336,0.0,0.0
2024-10-01 00:00:00+00:00,9.999999747378752e-05,0.00010299999848939478,9.40000027185306e-05,9.699999645818025e-05,153088,0.0,0.0
2024-10-02 00:00:00+00:00,9.699999645818025e-05,0.00010299999848939478,9.500000305706635e-05,9.7999996796716e-05,158917,0.0,0.0
2024-10-03 00:00:00+00:00,9.7999996796716e-05,9.899999713525176e-05,9.40000027185306e-05,9.600000339560211e-05,151261,0.0,0.0
2024-10-04 00:00:00+00:00,9.600000339560211e-05,0.00010199999815085903,9.600000339560211e-05,0.00010099999781232327,143795,0.0,0.0
2024-10-05 00:00:00+00:00,0.00010099999781232327,0.00010299999848939478,9.899999713525176e-05,9.999999747378752e-05,153795,0.0,0.0
2024-10-06 00:00:00+00:00,0.00010199999815085903,0.0001049999991664663,9.200000204145908e-05,0.00010299999848939478,160804,0.0,0.0
2024-10-07 00:00:00+00:00,0.00010399999882793054,0.00010699999984353781,0.00010299999848939478,0.0001049999991664663,171619,0.0,0.0
2024-10-08 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,0.00010099999781232327,0.00010199999815085903,169177,0.0,0.0
2024-10-09 00:00:00+00:00,0.00010199999815085903,0.00010299999848939478,9.7999996796716e-05,9.7999996796716e-05,151677,0.0,0.0
2024-10-10 00:00:00+00:00,0.00010199999815085903,0.00010399999882793054,0.00010099999781232327,0.00010399999882793054,120135,0.0,0.0
2024-10-11 00:00:00+00:00,0.00010399999882793054,0.0001049999991664663,0.00010399999882793054,0.0001049999991664663,101156,0.0,0.0
2024-10-12 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,0.00010399999882793054,0.0001049999991664663,111047,0.0,0.0
2024-10-13 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,0.00010399999882793054,0.0001049999991664663,118346,0.0,0.0
2024-10-14 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,0.00010399999882793054,0.0001049999991664663,125013,0.0,0.0
2024-10-15 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,0.00010399999882793054,0.00010399999882793054,137944,0.0,0.0
2024-10-16 00:00:00+00:00,0.00010399999882793054,0.0001049999991664663,0.00010399999882793054,0.0001049999991664663,139124,0.0,0.0
2024-10-17 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,0.0001049999991664663,0.0001049999991664663,140036,0.0,0.0
2024-10-18 00:00:00+00:00,0.0001049999991664663,0.00010800000018207356,0.00010399999882793054,0.00010599999950500205,137673,0.0,0.0
2024-10-19 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,125374,0.0,0.0
2024-10-20 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,135483,0.0,0.0
2024-10-21 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,118974,0.0,0.0
2024-10-22 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,120897,0.0,0.0
2024-10-23 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,110154,0.0,0.0
2024-10-24 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,108506,0.0,0.0
2024-10-25 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,114714,0.0,0.0
2024-10-26 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,127753,0.0,0.0
2024-10-27 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,138413,0.0,0.0
2024-10-28 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,129227,0.0,0.0
2024-10-29 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,142866,0.0,0.0
2024-10-30 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,129318,0.0,0.0
2024-10-31 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,118380,0.0,0.0
2024-11-01 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,124896,0.0,0.0
2024-11-02 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0,0.0,0.0
2024-11-03 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,6,0.0,0.0
2024-11-04 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,14,0.0,0.0
2024-11-05 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0,0.0,0.0
2024-11-06 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0,0.0,0.0
2024-11-07 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0.00010599999950500205,0,0.0,0.0
2024-11-08 00:00:00+00:00,0.00010599999950500205,0.0003549999964889139,0.00010599999950500205,0.00020399999630171806,195591,0.0,0.0
2024-11-09 00:00:00+00:00,0.00019799999427050352,0.00020300000323913991,8.800000068731606e-05,8.800000068731606e-05,148141,0.0,0.0
2024-11-10 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,7.599999662488699e-05,7.999999797903001e-05,145475,0.0,0.0
2024-11-11 00:00:00+00:00,7.999999797903001e-05,8.399999933317304e-05,7.899999764049426e-05,8.399999933317304e-05,142295,0.0,0.0
2024-11-12 00:00:00+00:00,8.600000001024455e-05,9.600000339560211e-05,8.499999967170879e-05,9.600000339560211e-05,154108,0.0,0.0
2024-11-13 00:00:00+00:00,9.899999713525176e-05,0.00010299999848939478,8.70000003487803e-05,8.70000003487803e-05,167830,0.0,0.0
2024-11-14 00:00:00+00:00,8.800000068731606e-05,9.200000204145908e-05,8.800000068731606e-05,8.800000068731606e-05,167026,0.0,0.0
2024-11-15 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,8.800000068731606e-05,8.800000068731606e-05,179500,0.0,0.0
2024-11-16 00:00:00+00:00,8.800000068731606e-05,9.500000305706635e-05,8.600000001024455e-05,9.300000237999484e-05,184730,0.0,0.0
2024-11-17 00:00:00+00:00,9.40000027185306e-05,0.00010099999781232327,9.300000237999484e-05,0.00010099999781232327,185122,0.0,0.0
2024-11-18 00:00:00+00:00,0.00010099999781232327,0.00010800000018207356,9.7999996796716e-05,0.00010199999815085903,182584,0.0,0.0
2024-11-19 00:00:00+00:00,0.00010199999815085903,0.00010599999950500205,9.7999996796716e-05,0.00010399999882793054,169760,0.0,0.0
2024-11-20 00:00:00+00:00,0.00010399999882793054,0.00011300000187475234,0.00010199999815085903,0.00011100000119768083,185355,0.0,0.0
2024-11-21 00:00:00+00:00,0.00011100000119768083,0.00011100000119768083,0.00010299999848939478,0.00010699999984353781,194024,0.0,0.0
2024-11-22 00:00:00+00:00,0.00010800000018207356,0.0001140000022132881,9.40000027185306e-05,9.40000027185306e-05,219840,0.0,0.0
2024-11-23 00:00:00+00:00,9.40000027185306e-05,9.899999713525176e-05,9.200000204145908e-05,9.7999996796716e-05,206623,0.0,0.0
2024-11-24 00:00:00+00:00,9.7999996796716e-05,9.999999747378752e-05,9.500000305706635e-05,9.500000305706635e-05,196684,0.0,0.0
2024-11-25 00:00:00+00:00,9.500000305706635e-05,9.999999747378752e-05,8.499999967170879e-05,8.800000068731606e-05,202640,0.0,0.0
2024-11-26 00:00:00+00:00,8.800000068731606e-05,8.900000102585182e-05,7.999999797903001e-05,7.999999797903001e-05,208397,0.0,0.0
2024-11-27 00:00:00+00:00,7.999999797903001e-05,8.499999967170879e-05,7.899999764049426e-05,8.499999967170879e-05,233743,0.0,0.0
2024-11-28 00:00:00+00:00,8.600000001024455e-05,8.70000003487803e-05,8.299999899463728e-05,8.600000001024455e-05,221534,0.0,0.0
2024-11-29 00:00:00+00:00,8.600000001024455e-05,9.40000027185306e-05,8.299999899463728e-05,8.900000102585182e-05,236146,0.0,0.0
2024-11-30 00:00:00+00:00,8.900000102585182e-05,9.300000237999484e-05,8.600000001024455e-05,8.900000102585182e-05,219898,0.0,0.0
2024-12-01 00:00:00+00:00,8.900000102585182e-05,9.000000136438757e-05,8.199999865610152e-05,8.600000001024455e-05,218228,0.0,0.0
2024-12-02 00:00:00+00:00,8.299999899463728e-05,8.900000102585182e-05,7.999999797903001e-05,8.099999831756577e-05,225107,0.0,0.0
2024-12-03 00:00:00+00:00,8.199999865610152e-05,9.000000136438757e-05,7.899999764049426e-05,9.000000136438757e-05,220752,0.0,0.0
2024-12-04 00:00:00+00:00,9.300000237999484e-05,9.699999645818025e-05,9.000000136438757e-05,9.100000170292333e-05,202916,0.0,0.0
2024-12-05 00:00:00+00:00,9.000000136438757e-05,9.40000027185306e-05,8.70000003487803e-05,9.000000136438757e-05,213484,0.0,0.0
2024-12-06 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.499999967170879e-05,9.200000204145908e-05,229660,0.0,0.0
2024-12-07 00:00:00+00:00,9.100000170292333e-05,9.600000339560211e-05,8.70000003487803e-05,9.600000339560211e-05,253946,0.0,0.0
2024-12-08 00:00:00+00:00,9.699999645818025e-05,9.899999713525176e-05,9.200000204145908e-05,9.600000339560211e-05,248838,0.0,0.0
2024-12-09 00:00:00+00:00,9.500000305706635e-05,9.7999996796716e-05,8.70000003487803e-05,8.70000003487803e-05,226739,0.0,0.0
2024-12-10 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,8.199999865610152e-05,8.499999967170879e-05,218183,0.0,0.0
2024-12-11 00:00:00+00:00,8.399999933317304e-05,9.100000170292333e-05,8.299999899463728e-05,9.100000170292333e-05,209953,0.0,0.0
2024-12-12 00:00:00+00:00,9.100000170292333e-05,9.40000027185306e-05,8.800000068731606e-05,9.100000170292333e-05,223205,0.0,0.0
2024-12-13 00:00:00+00:00,9.100000170292333e-05,9.40000027185306e-05,8.70000003487803e-05,8.800000068731606e-05,234889,0.0,0.0
2024-12-14 00:00:00+00:00,8.900000102585182e-05,9.500000305706635e-05,8.900000102585182e-05,9.500000305706635e-05,240916,0.0,0.0
2024-12-15 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,8.70000003487803e-05,8.900000102585182e-05,251226,0.0,0.0
2024-12-16 00:00:00+00:00,9.000000136438757e-05,9.300000237999484e-05,8.600000001024455e-05,8.70000003487803e-05,259950,0.0,0.0
2024-12-17 00:00:00+00:00,8.70000003487803e-05,0.00010199999815085903,8.600000001024455e-05,0.00010199999815085903,272746,0.0,0.0
2024-12-18 00:00:00+00:00,0.00010199999815085903,0.00010199999815085903,9.000000136438757e-05,9.300000237999484e-05,249724,0.0,0.0
2024-12-19 00:00:00+00:00,9.300000237999484e-05,9.500000305706635e-05,8.399999933317304e-05,8.399999933317304e-05,221429,0.0,0.0
2024-12-20 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,7.999999797903001e-05,8.299999899463728e-05,233147,0.0,0.0
2024-12-21 00:00:00+00:00,8.299999899463728e-05,9.000000136438757e-05,8.099999831756577e-05,8.800000068731606e-05,220188,0.0,0.0
2024-12-22 00:00:00+00:00,8.800000068731606e-05,9.000000136438757e-05,7.899999764049426e-05,8.299999899463728e-05,171820,0.0,0.0
2024-12-23 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,7.899999764049426e-05,8.399999933317304e-05,202331,0.0,0.0
2024-12-24 00:00:00+00:00,8.399999933317304e-05,8.900000102585182e-05,8.399999933317304e-05,8.800000068731606e-05,201331,0.0,0.0
2024-12-25 00:00:00+00:00,8.800000068731606e-05,9.200000204145908e-05,8.399999933317304e-05,9.000000136438757e-05,216530,0.0,0.0
2024-12-26 00:00:00+00:00,9.000000136438757e-05,9.200000204145908e-05,8.800000068731606e-05,9.000000136438757e-05,227320,0.0,0.0
2024-12-27 00:00:00+00:00,9.000000136438757e-05,9.300000237999484e-05,8.900000102585182e-05,9.100000170292333e-05,265600,0.0,0.0
2024-12-28 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,7.000000186963007e-05,7.000000186963007e-05,282487,0.0,0.0
2024-12-29 00:00:00+00:00,7.000000186963007e-05,7.300000288523734e-05,6.900000153109431e-05,7.200000254670158e-05,298608,0.0,0.0
2024-12-30 00:00:00+00:00,7.200000254670158e-05,8.299999899463728e-05,7.000000186963007e-05,7.100000220816582e-05,278072,0.0,0.0
2024-12-31 00:00:00+00:00,7.100000220816582e-05,7.999999797903001e-05,7.000000186963007e-05,7.100000220816582e-05,266894,0.0,0.0
2025-01-01 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.900000153109431e-05,7.000000186963007e-05,201734,0.0,0.0
2025-01-02 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.800000119255856e-05,7.000000186963007e-05,270256,0.0,0.0
2025-01-03 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,6.900000153109431e-05,7.200000254670158e-05,290203,0.0,0.0
2025-01-04 00:00:00+00:00,7.200000254670158e-05,7.899999764049426e-05,7.200000254670158e-05,7.300000288523734e-05,269183,0.0,0.0
2025-01-05 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.200000254670158e-05,7.300000288523734e-05,282297,0.0,0.0
