TIMESTAMP,DEO_OPEN_PRICE_USD,DEO_HIGH_PRICE_USD,DEO_LOW_PRICE_USD,DEO_CLOSE_PRICE_USD,DEO_VOLUME_USD,DEO_DIVIDENDS_USD,DEO_STOCK_SPLITS_USD
2022-05-27 00:00:00+00:00,2.8657069206237793,3.1562490463256836,2.805849075317383,2.8208250999450684,41656,0.0,0.0
2022-05-28 00:00:00+00:00,2.7650198936462402,2.8982019424438477,2.415018081665039,2.6353681087493896,28814,0.0,0.0
2022-05-29 00:00:00+00:00,2.635361909866333,2.829922914505005,2.464124917984009,2.561491012573242,28277,0.0,0.0
2022-05-30 00:00:00+00:00,2.561440944671631,2.5953009128570557,2.305332899093628,2.313875913619995,15263,0.0,0.0
2022-05-31 00:00:00+00:00,2.31406307220459,2.352605104446411,1.9082310199737549,1.9165610074996948,22101,0.0,0.0
2022-06-01 00:00:00+00:00,1.9163960218429565,1.9290950298309326,1.7431830167770386,1.7908660173416138,16827,0.0,0.0
2022-06-02 00:00:00+00:00,1.7906919717788696,1.815248966217041,1.5919129848480225,1.593019962310791,12483,0.0,0.0
2022-06-03 00:00:00+00:00,1.5929570198059082,1.5936670303344727,1.2321059703826904,1.2406189441680908,17598,0.0,0.0
2022-06-04 00:00:00+00:00,1.2406270503997803,1.416571021080017,1.2264219522476196,1.2883950471878052,10521,0.0,0.0
2022-06-05 00:00:00+00:00,1.2884440422058105,1.575294017791748,1.2881200313568115,1.4135899543762207,23102,0.0,0.0
2022-06-06 00:00:00+00:00,1.4136760234832764,1.4175469875335693,1.268807053565979,1.273692011833191,5742,0.0,0.0
2022-06-07 00:00:00+00:00,1.2732939720153809,1.2792370319366455,1.1586320400238037,1.2105499505996704,4901,0.0,0.0
2022-06-08 00:00:00+00:00,1.210636019706726,1.2736059427261353,1.1872509717941284,1.2174509763717651,10521,0.0,0.0
2022-06-09 00:00:00+00:00,1.2174479961395264,1.5580919981002808,1.2110810279846191,1.4458520412445068,23599,0.0,0.0
2022-06-10 00:00:00+00:00,1.4458420276641846,1.7146879434585571,1.2628999948501587,1.551764965057373,44486,0.0,0.0
2022-06-11 00:00:00+00:00,1.5518029928207397,1.5793709754943848,1.361279010772705,1.362375020980835,40793,0.0,0.0
2022-06-12 00:00:00+00:00,1.3623460531234741,1.3700400590896606,1.1778370141983032,1.1824979782104492,35627,0.0,0.0
2022-06-13 00:00:00+00:00,1.182489037513733,1.1901910305023193,0.9328920245170593,1.0234689712524414,28568,0.0,0.0
2022-06-14 00:00:00+00:00,1.0233689546585083,1.1511859893798828,0.9242889881134033,0.953203022480011,26024,0.0,0.0
2022-06-15 00:00:00+00:00,0.9531729817390442,1.0395549535751343,0.7837839722633362,0.8179309964179993,24778,0.0,0.0
2022-06-16 00:00:00+00:00,0.8179230093955994,0.8250510096549988,0.7391800284385681,0.7512750029563904,23504,0.0,0.0
2022-06-17 00:00:00+00:00,0.7513300180435181,0.7678409814834595,0.586230993270874,0.5907620191574097,23352,0.0,0.0
2022-06-18 00:00:00+00:00,0.5907109975814819,0.6008830070495605,0.4831070005893707,0.4885619878768921,21555,0.0,0.0
2022-06-19 00:00:00+00:00,0.4885079860687256,0.5206869840621948,0.46608099341392517,0.5032089948654175,21725,0.0,0.0
2022-06-20 00:00:00+00:00,0.5031859874725342,0.5100529789924622,0.4762910008430481,0.48534101247787476,21074,0.0,0.0
2022-06-21 00:00:00+00:00,0.48531201481819153,0.5060330033302307,0.45222198963165283,0.4577789902687073,1624,0.0,0.0
2022-06-22 00:00:00+00:00,0.45782598853111267,0.5135930180549622,0.4440290033817291,0.510686993598938,4159,0.0,0.0
2022-06-23 00:00:00+00:00,0.5106779932975769,0.6348299980163574,0.5097159743309021,0.6265529990196228,12133,0.0,0.0
2022-06-24 00:00:00+00:00,0.6265069842338562,0.6430789828300476,0.5938990116119385,0.6413729786872864,14703,0.0,0.0
2022-06-25 00:00:00+00:00,0.6414260268211365,0.6732550263404846,0.6189010143280029,0.6261540055274963,9345,0.0,0.0
2022-06-26 00:00:00+00:00,0.6260889768600464,0.6321110129356384,0.5895249843597412,0.6076580286026001,7119,0.0,0.0
