TIMESTAMP,GLM_OPEN_PRICE_USD,GLM_HIGH_PRICE_USD,GLM_LOW_PRICE_USD,GLM_CLOSE_PRICE_USD,GLM_VOLUME_USD,GLM_DIVIDENDS_USD,GLM_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.2076449990272522,0.22128699719905853,0.20492899417877197,0.21536000072956085,3035950,0.0,0.0
2017-11-10 00:00:00+00:00,0.21674199402332306,0.23986400663852692,0.1925099939107895,0.19737599790096283,3912040,0.0,0.0
2017-11-11 00:00:00+00:00,0.19676999747753143,0.2075980007648468,0.1925559937953949,0.19833099842071533,2264700,0.0,0.0
2017-11-12 00:00:00+00:00,0.19816499948501587,0.19893500208854675,0.17415699362754822,0.18942099809646606,3992570,0.0,0.0
2017-11-13 00:00:00+00:00,0.19133900105953217,0.20959100127220154,0.18969400227069855,0.20470799505710602,2011560,0.0,0.0
2017-11-14 00:00:00+00:00,0.2049420028924942,0.21150900423526764,0.2025350034236908,0.21143899857997894,2014890,0.0,0.0
2017-11-15 00:00:00+00:00,0.21164199709892273,0.21674400568008423,0.208747997879982,0.21397000551223755,2139390,0.0,0.0
2017-11-16 00:00:00+00:00,0.2145960032939911,0.21482500433921814,0.2057420015335083,0.20987600088119507,2468530,0.0,0.0
2017-11-17 00:00:00+00:00,0.20897400379180908,0.21650800108909607,0.20333200693130493,0.2078610062599182,2337360,0.0,0.0
2017-11-18 00:00:00+00:00,0.2073110044002533,0.21268099546432495,0.2003449946641922,0.21048100292682648,2156250,0.0,0.0
2017-11-19 00:00:00+00:00,0.2100760042667389,0.22077299654483795,0.2098889946937561,0.21931399405002594,2398070,0.0,0.0
2017-11-20 00:00:00+00:00,0.21934500336647034,0.2218029946088791,0.2111700028181076,0.2192779928445816,2334300,0.0,0.0
2017-11-21 00:00:00+00:00,0.21848300099372864,0.2264849990606308,0.2059430032968521,0.2179969996213913,2559920,0.0,0.0
2017-11-22 00:00:00+00:00,0.2184620052576065,0.23293299973011017,0.21758699417114258,0.2315489947795868,2386500,0.0,0.0
2017-11-23 00:00:00+00:00,0.23156100511550903,0.24465900659561157,0.2297549992799759,0.23084600269794464,3279900,0.0,0.0
2017-11-24 00:00:00+00:00,0.2309889942407608,0.24705900251865387,0.22111700475215912,0.2467930018901825,2998280,0.0,0.0
2017-11-25 00:00:00+00:00,0.24680399894714355,0.25707000494003296,0.2422100007534027,0.2536090016365051,2814740,0.0,0.0
2017-11-26 00:00:00+00:00,0.25420400500297546,0.27766600251197815,0.2514899969100952,0.2749049961566925,3967800,0.0,0.0
2017-11-27 00:00:00+00:00,0.2761619985103607,0.33868899941444397,0.275505006313324,0.33035099506378174,11517100,0.0,0.0
