TIMESTAMP,KMD_CLOSE_PRICE_USD,KMD_OPEN_PRICE_USD,KMD_HIGH_PRICE_USD,KMD_LOW_PRICE_USD
2019-05-06,1.12479,1.09382,1.14363,1.05934
2019-05-07,1.16184,1.12479,1.19727,1.10393
2019-05-08,1.1654,1.16184,1.20898,1.14039
2019-05-09,1.15003,1.1654,1.18029,1.11967
2019-05-10,1.12997,1.15003,1.19895,1.10398
2019-05-11,1.16976,1.12997,1.19525,1.10429
2019-05-12,1.09985,1.16976,1.19086,1.07102
2019-05-13,1.10098,1.09985,1.17238,1.08105
2019-05-14,1.13221,1.10098,1.15393,1.0572
2019-05-15,1.25963,1.13221,1.27842,1.10324
2019-05-16,1.2054,1.25963,1.32688,1.14235
2019-05-17,1.21149,1.2054,1.21291,1.02111
2019-05-18,1.12084,1.20892,1.21359,1.10128
2019-05-19,1.14163,1.12026,1.18331,1.11904
2019-05-20,1.10581,1.14163,1.17109,1.08055
2019-05-21,1.17267,1.10581,1.21319,1.09194
2019-05-22,1.10449,1.17267,1.25691,1.09889
2019-05-23,1.18465,1.10449,1.20728,1.06322
2019-05-24,1.19369,1.18465,1.24909,1.16753
2019-05-25,1.19486,1.195,1.25979,1.16839
2019-05-26,1.27265,1.19486,1.35282,1.17243
2019-05-27,1.31969,1.27265,1.40173,1.2502
2019-05-28,1.40751,1.31969,1.44995,1.2487
2019-05-29,1.50981,1.40751,1.54207,1.32761
2019-05-30,1.36987,1.50981,1.831,1.31585
2019-05-31,1.42764,1.36987,1.44368,1.31323
2019-06-01,1.45296,1.42764,1.52621,1.3622
2019-06-02,1.59469,1.45296,1.73971,1.44268
2019-06-03,1.49646,1.59469,1.63787,1.46931
2019-06-04,1.55609,1.49646,1.56404,1.38348
2019-06-05,1.47344,1.55609,1.5904,1.3909
2019-06-06,1.5434,1.47344,1.54764,1.45016
2019-06-07,1.5855,1.5434,1.59239,1.52356
2019-06-08,1.62632,1.5855,1.70201,1.56037
2019-06-09,1.50122,1.62755,1.68832,1.48988
2019-06-10,1.61621,1.50122,1.74499,1.49768
2019-06-11,1.56658,1.61621,1.61646,1.51474
2019-06-12,1.60645,1.56658,1.68528,1.53436
2019-06-13,1.63988,1.60645,1.66351,1.59394
2019-06-14,1.5816,1.63988,1.66174,1.52072
2019-06-15,1.58074,1.58028,1.62372,1.56963
2019-06-16,1.59868,1.58192,1.71712,1.55213
2019-06-17,1.60892,1.59868,1.67443,1.57318
2019-06-18,1.47467,1.60892,1.61344,1.462
2019-06-19,1.51149,1.47467,1.55895,1.47454
2019-06-20,1.39582,1.51149,1.51599,1.39073
2019-06-21,1.43006,1.39582,1.48093,1.36509
2019-06-22,1.36353,1.43006,1.46388,1.29139
2019-06-23,1.37116,1.36221,1.54639,1.35341
2019-06-24,1.41141,1.37116,1.42819,1.31255
2019-06-25,1.35381,1.41141,1.41818,1.31656
2019-06-26,1.26664,1.35381,1.37169,1.1696
2019-06-27,1.12608,1.26664,1.28097,1.10317
2019-06-28,1.31244,1.12608,1.42265,1.10219
2019-06-29,1.35745,1.31239,1.43599,1.23849
2019-06-30,1.3607,1.35431,1.41709,1.27346
2019-07-01,1.38848,1.3607,1.46736,1.32275
2019-07-02,1.34984,1.38848,1.3975,1.25849
2019-07-03,1.33925,1.34984,1.40139,1.31878
2019-07-04,1.45497,1.33925,1.58557,1.27409
2019-07-05,1.65735,1.45497,1.70843,1.40625
2019-07-06,1.68111,1.66378,1.83533,1.56975
2019-07-07,1.71225,1.68151,1.88079,1.64687
2019-07-08,1.50589,1.71225,1.71746,1.48636
2019-07-09,1.52816,1.50589,1.66167,1.46166
2019-07-10,1.34003,1.52816,1.55309,1.31495
2019-07-11,1.35671,1.34003,1.54765,1.28228
2019-07-12,1.53005,1.35671,1.61918,1.33111
2019-07-13,1.43861,1.53628,1.61306,1.39394
2019-07-14,1.30389,1.43633,1.4678,1.24128
2019-07-15,1.29861,1.30389,1.3998,1.23073
2019-07-16,1.18211,1.29861,1.40494,1.1746
2019-07-17,1.21908,1.18211,1.29882,1.12712
2019-07-18,1.25518,1.21908,1.32287,1.15524
2019-07-19,1.23513,1.25518,1.29796,1.17993
2019-07-20,1.21643,1.23268,1.26559,1.21346
2019-07-21,1.19558,1.2225,1.23416,1.1781
2019-07-22,1.181,1.19558,1.2056,1.14887
2019-07-23,1.19608,1.181,1.3384,1.13794
2019-07-24,1.1558,1.19608,1.19608,1.12054
2019-07-25,1.16956,1.1558,1.19311,1.15243
2019-07-26,1.17192,1.16956,1.18674,1.14423
2019-07-27,1.12262,1.17192,1.19417,1.1033
2019-07-28,1.12635,1.1227,1.13211,1.08036
2019-07-29,1.10179,1.12635,1.14325,1.08423
2019-07-30,1.06258,1.10179,1.10541,1.04896
2019-07-31,1.04215,1.06258,1.08359,1.02326
2019-08-01,1.00441,1.04215,1.04741,0.98159
2019-08-02,1.08787,1.00441,1.08861,1.00441
2019-08-03,1.03087,1.08843,1.10654,1.01696
2019-08-04,0.98607,1.03358,1.03632,0.98271
2019-08-05,0.98743,0.98607,1.01736,0.97065
2019-08-06,0.91148,0.98743,1.0107,0.88944
2019-08-07,0.86102,0.91148,0.92442,0.85341
2019-08-08,0.86025,0.86102,0.87675,0.83208
2019-08-09,0.84066,0.86025,0.91682,0.83353
2019-08-10,0.83418,0.84105,0.85274,0.79948
2019-08-11,0.85713,0.8338,0.87848,0.82728
2019-08-12,0.92297,0.85713,0.96473,0.84697
2019-08-13,0.8882,0.92297,0.9839,0.85427
2019-08-14,0.79322,0.8882,0.89062,0.78976
2019-08-15,0.81797,0.79322,0.83735,0.76119
2019-08-16,0.77982,0.81797,0.82725,0.7653
2019-08-17,0.78686,0.77957,0.79405,0.76816
2019-08-18,0.81937,0.7865,0.82628,0.77192
2019-08-19,0.81938,0.81937,0.8482,0.80784
2019-08-20,0.78952,0.81938,0.8209,0.78523
2019-08-21,0.76443,0.78952,0.79343,0.7292
2019-08-22,0.78375,0.76443,0.78985,0.74299
2019-08-23,0.87583,0.78375,0.88748,0.77844
2019-08-24,0.84347,0.87609,0.87609,0.80766
2019-08-25,0.81516,0.84355,0.85396,0.79598
2019-08-26,0.83524,0.81516,0.85457,0.81516
2019-08-27,0.77254,0.83524,0.84366,0.75893
2019-08-28,0.69738,0.77254,0.77396,0.69346
2019-08-29,0.68011,0.69738,0.6988,0.66607
2019-08-30,0.68235,0.68011,0.69176,0.66936
2019-08-31,0.67789,0.68275,0.72395,0.66596
2019-09-01,0.65365,0.67783,0.67852,0.64547
2019-09-02,0.68571,0.65365,0.6975,0.64973
2019-09-03,0.714,0.68571,0.76327,0.65867
2019-09-04,0.69599,0.714,0.714,0.67697
2019-09-05,0.69937,0.69599,0.7172,0.668
2019-09-06,0.71173,0.69937,0.77161,0.69656
2019-09-07,0.7575,0.71063,0.76423,0.70883
2019-09-08,0.73765,0.75755,0.76204,0.72588
2019-09-09,0.71224,0.73765,0.73765,0.68243
2019-09-10,0.68342,0.71224,0.71803,0.67693
2019-09-11,0.6629,0.68342,0.68908,0.66239
2019-09-12,0.68415,0.6629,0.71832,0.66056
2019-09-13,0.68514,0.68415,0.68902,0.67278
2019-09-14,0.68653,0.68592,0.6965,0.67509
2019-09-15,0.69672,0.6871,0.6981,0.6808
2019-09-16,0.67336,0.69672,0.69999,0.6568
2019-09-17,0.68612,0.67336,0.70227,0.66444
2019-09-18,0.72701,0.68612,0.7462,0.67832
2019-09-19,0.70797,0.72701,0.73276,0.68245
2019-09-20,0.69763,0.70797,0.71086,0.68774
2019-09-21,0.69263,0.69763,0.69972,0.68488
2019-09-22,0.68712,0.69263,0.6982,0.67201
2019-09-23,0.65563,0.68712,0.68813,0.65415
2019-09-24,0.5686,0.65563,0.66564,0.54472
2019-09-25,0.57263,0.5686,0.58797,0.55128
2019-09-26,0.55163,0.57263,0.58715,0.52323
2019-09-27,0.5984,0.55163,0.60317,0.54524
2019-09-28,0.58953,0.5984,0.60106,0.56927
2019-09-29,0.57354,0.58898,0.59067,0.55839
2019-09-30,0.59252,0.57354,0.59407,0.54475
2019-10-01,0.58501,0.59252,0.6098,0.57822
2019-10-02,0.59844,0.58501,0.60105,0.57557
2019-10-03,0.58848,0.59844,0.60629,0.57981
2019-10-04,0.61362,0.58848,0.62022,0.57524
2019-10-05,0.60677,0.61348,0.61992,0.59398
2019-10-06,0.59077,0.60697,0.61464,0.58725
2019-10-07,0.62271,0.59077,0.6413,0.58641
2019-10-08,0.62849,0.62271,0.63567,0.60546
2019-10-09,0.6088,0.62849,0.64451,0.58581
2019-10-10,0.59391,0.6088,0.61225,0.58067
2019-10-11,0.62738,0.59391,0.74439,0.59391
2019-10-12,0.60761,0.62687,0.63675,0.60265
2019-10-13,0.60474,0.6077,0.61101,0.58852
2019-10-14,0.60198,0.60474,0.61204,0.59617
2019-10-15,0.58117,0.60198,0.60588,0.57945
2019-10-16,0.55992,0.58117,0.58804,0.54725
2019-10-17,0.57283,0.55992,0.58185,0.55447
2019-10-18,0.56411,0.57283,0.57396,0.54732
2019-10-19,0.55727,0.5635,0.56897,0.55073
2019-10-20,0.56327,0.55727,0.56666,0.54881
2019-10-21,0.55886,0.56327,0.56532,0.54909
2019-10-22,0.54107,0.55886,0.56436,0.53941
2019-10-23,0.49356,0.54107,0.54157,0.47723
2019-10-24,0.49583,0.49356,0.50232,0.48084
2019-10-25,0.52727,0.49583,0.54236,0.49094
2019-10-26,0.52213,0.52727,0.56882,0.50549
2019-10-27,0.56279,0.52226,0.59047,0.51233
2019-10-28,0.56604,0.56279,0.59645,0.54894
2019-10-29,0.56112,0.56604,0.58077,0.55665
2019-10-30,0.54831,0.56112,0.56274,0.53839
2019-10-31,0.54178,0.54831,0.55392,0.52499
2019-11-01,0.54561,0.54203,0.55315,0.53649
2019-11-02,0.57889,0.54587,0.60069,0.5445
2019-11-03,0.59857,0.57889,0.6156,0.57098
2019-11-04,0.6662,0.59857,0.70465,0.58614
2019-11-05,0.73102,0.6662,0.74183,0.6399
2019-11-06,0.74904,0.73102,0.7785,0.73102
2019-11-07,0.70751,0.74904,0.74904,0.69219
2019-11-08,0.72632,0.70751,0.74181,0.68578
2019-11-09,0.83377,0.72958,0.88483,0.71164
2019-11-10,0.8038,0.83421,0.86246,0.8
2019-11-11,0.79292,0.8038,0.8371,0.77971
2019-11-12,0.91077,0.79292,0.9409,0.77612
2019-11-13,0.98358,0.91077,1.01132,0.87706
2019-11-14,0.92812,0.98358,0.98593,0.87632
2019-11-15,0.93866,0.92812,0.96039,0.86226
2019-11-16,0.92703,0.93866,0.96988,0.92075
2019-11-17,1.03137,0.92742,1.09403,0.91963
2019-11-18,0.94871,1.03137,1.06315,0.93983
2019-11-19,0.89013,0.94871,0.9718,0.86827
2019-11-20,0.78894,0.89013,0.90107,0.78894
2019-11-21,0.71205,0.78894,0.8139,0.70177
2019-11-22,0.67929,0.71205,0.72211,0.61026
2019-11-23,0.69294,0.67885,0.74177,0.6621
2019-11-24,0.63445,0.69294,0.69681,0.62374
2019-11-25,0.67315,0.63445,0.69454,0.58852
2019-11-26,0.692,0.67315,0.71215,0.66605
2019-11-27,0.70399,0.692,0.71136,0.6371
2019-11-28,0.72499,0.70399,0.75699,0.70113
2019-11-29,0.75667,0.72499,0.77476,0.72313
2019-11-30,0.74235,0.75667,0.76926,0.72633
2019-12-01,0.6911,0.74268,0.74381,0.68555
2019-12-02,0.66044,0.6911,0.69404,0.6541
2019-12-03,0.6843,0.66044,0.93199,0.65784
2019-12-04,0.6477,0.6843,0.71042,0.64246
2019-12-05,0.64333,0.6477,0.65222,0.62121
2019-12-06,0.64463,0.64333,0.65406,0.63177
2019-12-07,0.66904,0.64438,0.71825,0.62951
2019-12-08,0.66654,0.67043,0.67189,0.63878
2019-12-09,0.63951,0.66654,0.6669,0.62783
2019-12-10,0.5641,0.63951,0.63951,0.56226
2019-12-11,0.60023,0.5641,0.61675,0.532
2019-12-12,0.57977,0.60023,0.60604,0.574
2019-12-13,0.58344,0.57977,0.59981,0.57977
2019-12-14,0.56992,0.58382,0.59698,0.56574
2019-12-15,0.59453,0.56851,0.59809,0.54749
2019-12-16,0.55808,0.59453,0.60876,0.55148
2019-12-17,0.49143,0.55808,0.56414,0.48785
2019-12-18,0.53605,0.49143,0.55725,0.4759
2019-12-19,0.54522,0.53605,0.55595,0.51903
2019-12-20,0.55168,0.54522,0.56086,0.53805
2019-12-21,0.53715,0.55168,0.55224,0.53606
2019-12-22,0.56043,0.53755,0.5627,0.52913
2019-12-23,0.54737,0.56043,0.60957,0.54046
2019-12-24,0.55003,0.54737,0.56249,0.53914
2019-12-25,0.53407,0.55003,0.55152,0.5276
2019-12-26,0.53126,0.53407,0.55094,0.52635
2019-12-27,0.53889,0.53126,0.54002,0.52555
2019-12-28,0.52501,0.53889,0.54896,0.52383
2019-12-29,0.52686,0.52524,0.53579,0.52153
2019-12-30,0.518,0.52686,0.53184,0.51096
2019-12-31,0.49647,0.518,0.518,0.48888
2020-01-01,0.50403,0.49647,0.50908,0.49253
2020-01-02,0.48572,0.50403,0.53317,0.47747
2020-01-03,0.51317,0.48572,0.51938,0.47824
2020-01-04,0.56148,0.51445,0.5869,0.51092
2020-01-05,0.56623,0.56148,0.58922,0.56018
2020-01-06,0.57197,0.56623,0.58702,0.56131
2020-01-07,0.54517,0.57197,0.59106,0.53571
2020-01-08,0.5522,0.54517,0.55632,0.53236
2020-01-09,0.5151,0.5522,0.55269,0.51246
2020-01-10,0.51862,0.5151,0.52931,0.50262
2020-01-11,0.5193,0.51946,0.53278,0.50561
2020-01-12,0.5301,0.51951,0.5301,0.51704
2020-01-13,0.52395,0.5301,0.5347,0.50065
2020-01-14,0.55035,0.52395,0.56278,0.52158
2020-01-15,0.59306,0.55035,0.59306,0.54389
2020-01-16,0.62014,0.59306,0.64333,0.56359
2020-01-17,0.6697,0.62014,0.67933,0.61181
2020-01-18,0.65745,0.66976,0.68578,0.62362
2020-01-19,0.61292,0.65745,0.66123,0.59483
2020-01-20,0.60582,0.61292,0.62191,0.59529
2020-01-21,0.61479,0.60582,0.61904,0.60026
2020-01-22,0.64947,0.61479,0.65123,0.61391
2020-01-23,0.60934,0.64947,0.64987,0.60178
2020-01-24,0.58406,0.60934,0.61111,0.55038
2020-01-25,0.57606,0.58406,0.58439,0.56388
2020-01-26,0.58091,0.57558,0.58295,0.5719
2020-01-27,0.57516,0.58091,0.59025,0.56914
2020-01-28,0.6019,0.57516,0.62044,0.57516
2020-01-29,0.60896,0.6019,0.61993,0.59535
2020-01-30,0.63855,0.60896,0.64641,0.60385
2020-01-31,0.62921,0.63855,0.65148,0.61138
2020-02-01,0.6372,0.62921,0.64664,0.62897
2020-02-02,0.65223,0.6372,0.67849,0.62679
2020-02-03,0.66918,0.65223,0.68224,0.64629
2020-02-04,0.69471,0.66918,0.70608,0.66918
2020-02-05,0.71223,0.69471,0.74157,0.69368
2020-02-06,0.76495,0.71223,0.76761,0.69234
2020-02-07,0.78955,0.76495,0.84041,0.7593
2020-02-08,0.72518,0.78916,0.79667,0.714
2020-02-09,0.79247,0.72518,0.79988,0.72077
2020-02-10,0.86676,0.79247,0.8814,0.74998
2020-02-11,0.87203,0.86676,0.91714,0.81656
2020-02-12,0.87343,0.87203,0.89997,0.84357
2020-02-13,0.8417,0.87343,0.88342,0.80433
2020-02-14,0.90105,0.8417,0.9017,0.81704
2020-02-15,0.8406,0.90143,0.96606,0.81803
2020-02-16,0.80386,0.84035,0.93013,0.706
2020-02-17,0.76118,0.80386,0.80386,0.6978
2020-02-18,0.79963,0.76118,0.81339,0.74167
2020-02-19,0.70976,0.79963,0.81053,0.69774
2020-02-20,0.70983,0.70976,0.71897,0.68484
2020-02-21,0.72909,0.70983,0.74681,0.70758
2020-02-22,0.73856,0.72839,0.74688,0.69948
2020-02-23,0.77651,0.73827,0.79623,0.73827
2020-02-24,0.72181,0.77651,0.7814,0.70181
2020-02-25,0.65738,0.72181,0.72661,0.65538
2020-02-26,0.57916,0.65738,0.66298,0.54546
2020-02-27,0.59963,0.57916,0.63121,0.54
2020-02-28,0.59984,0.59963,0.6169,0.56327
2020-02-29,0.58111,0.59979,0.60913,0.58106
2020-03-01,0.5864,0.58036,0.60161,0.56877
2020-03-02,0.63624,0.5864,0.6397,0.58253
2020-03-03,0.61438,0.63624,0.63676,0.59837
2020-03-04,0.63304,0.61438,0.64077,0.61109
2020-03-05,0.6387,0.63304,0.65308,0.63304
2020-03-06,0.65001,0.6387,0.65174,0.63536
2020-03-07,0.60494,0.65017,0.65088,0.59864
2020-03-08,0.52313,0.60478,0.60478,0.52101
2020-03-09,0.53634,0.52313,0.54137,0.49808
2020-03-10,0.53202,0.53634,0.55881,0.519
2020-03-11,0.51244,0.53202,0.53702,0.4778
2020-03-12,0.25704,0.51244,0.51544,0.2418
2020-03-13,0.31651,0.25704,0.33652,0.19666
2020-03-14,0.30316,0.31688,0.32783,0.29557
2020-03-15,0.30613,0.30316,0.33451,0.2945
2020-03-16,0.27106,0.30613,0.30618,0.23604
2020-03-17,0.28535,0.27106,0.30517,0.2701
2020-03-18,0.3002,0.28535,0.30406,0.27122
2020-03-19,0.37961,0.3002,0.40163,0.29876
2020-03-20,0.37039,0.37961,0.42183,0.32528
2020-03-21,0.36791,0.37039,0.37811,0.34594
2020-03-22,0.33576,0.36754,0.37697,0.33414
2020-03-23,0.37498,0.33576,0.37701,0.32857
2020-03-24,0.38651,0.37498,0.39084,0.37006
2020-03-25,0.38639,0.38651,0.38821,0.3663
2020-03-26,0.38638,0.38639,0.39418,0.36568
2020-03-27,0.35369,0.38638,0.39816,0.35233
2020-03-28,0.3523,0.35351,0.35353,0.32983
2020-03-29,0.32341,0.35191,0.35345,0.32146
2020-03-30,0.35603,0.32341,0.36875,0.32172
2020-03-31,0.35916,0.35603,0.36768,0.35036
2020-04-01,0.37003,0.35916,0.37439,0.3441
2020-04-02,0.37226,0.37003,0.39488,0.35862
2020-04-03,0.38956,0.37226,0.3962,0.36971
2020-04-04,0.41149,0.3892,0.42465,0.38666
2020-04-05,0.40249,0.41212,0.42664,0.40229
2020-04-06,0.44272,0.40249,0.44571,0.40191
2020-04-07,0.43057,0.44272,0.44535,0.41156
2020-04-08,0.44949,0.43143,0.45715,0.42862
2020-04-09,0.43729,0.44949,0.45057,0.42472
2020-04-10,0.3951,0.43729,0.43775,0.37751
2020-04-11,0.39602,0.3951,0.40546,0.38764
2020-04-12,0.40062,0.39575,0.41511,0.38378
2020-04-13,0.45056,0.40062,0.45268,0.37981
2020-04-14,0.46016,0.45056,0.49209,0.43184
2020-04-15,0.46862,0.46016,0.4862,0.45278
2020-04-16,0.629,0.46862,0.65473,0.45809
2020-04-17,0.57764,0.629,0.63682,0.56421
2020-04-18,0.59197,0.57738,0.63052,0.57347
2020-04-19,0.58558,0.59175,0.60044,0.56942
2020-04-20,0.54553,0.58558,0.59912,0.53517
2020-04-21,0.53123,0.54553,0.55985,0.52453
2020-04-22,0.55041,0.53123,0.56968,0.5287
2020-04-23,0.55427,0.55041,0.56879,0.533
2020-04-24,0.55647,0.55427,0.57714,0.54526
2020-04-25,0.5569,0.55676,0.56234,0.54791
2020-04-26,0.57043,0.5569,0.575,0.55526
2020-04-27,0.56479,0.57043,0.57416,0.55364
2020-04-28,0.56533,0.56479,0.56833,0.55675
2020-04-29,0.5461,0.56533,0.57636,0.5295
2020-04-30,0.5379,0.5461,0.56411,0.51314
2020-05-01,0.52095,0.5379,0.54938,0.50616
2020-05-02,0.53722,0.52114,0.53825,0.51869
2020-05-03,0.53697,0.5377,0.54612,0.52018
2020-05-04,0.52982,0.53697,0.54427,0.51184
2020-05-05,0.53347,0.52982,0.53427,0.5145
2020-05-06,0.50998,0.53347,0.5497,0.50729
2020-05-07,0.54132,0.50998,0.54352,0.50204
2020-05-08,0.6085,0.54132,0.75947,0.52815
2020-05-09,0.58568,0.60802,0.61262,0.57064
2020-05-10,0.52307,0.58658,0.58818,0.49149
2020-05-11,0.5037,0.52307,0.52717,0.47695
2020-05-12,0.52036,0.5037,0.5403,0.49824
2020-05-13,0.52764,0.52036,0.5335,0.51485
2020-05-14,0.53683,0.52764,0.5486,0.52448
2020-05-15,0.52761,0.53683,0.54608,0.52225
2020-05-16,0.53742,0.52761,0.54475,0.5242
2020-05-17,0.53734,0.53742,0.54607,0.5332
2020-05-18,0.5528,0.53734,0.56008,0.53633
2020-05-19,0.54964,0.5528,0.56063,0.54196
2020-05-20,0.55212,0.54964,0.56197,0.53247
2020-05-21,0.56505,0.55212,0.58421,0.53321
2020-05-22,0.59446,0.56505,0.59557,0.55436
2020-05-23,0.59989,0.59474,0.62656,0.58112
2020-05-24,0.56969,0.59989,0.60716,0.55709
2020-05-25,0.60911,0.56969,0.61825,0.56254
2020-05-26,0.61186,0.60911,0.62389,0.57526
2020-05-27,0.60243,0.61186,0.62069,0.58858
2020-05-28,0.59761,0.60243,0.60535,0.58735
2020-05-29,0.60098,0.59761,0.60427,0.59031
2020-05-30,0.62246,0.60068,0.685,0.59344
2020-05-31,0.62541,0.62246,0.64382,0.61741
2020-06-01,0.64883,0.62541,0.6513,0.62246
2020-06-02,0.6421,0.64883,0.66501,0.60376
2020-06-03,0.69082,0.6421,0.69262,0.62565
2020-06-04,0.69205,0.69082,0.69271,0.6641
2020-06-05,0.74533,0.69205,0.77074,0.69109
2020-06-06,0.75022,0.74533,0.78104,0.72681
2020-06-07,0.7417,0.74966,0.76975,0.71003
2020-06-08,0.76212,0.7417,0.76645,0.72617
2020-06-09,0.78569,0.76212,0.80805,0.74839
2020-06-10,0.84485,0.78569,0.85002,0.78436
2020-06-11,0.71003,0.84485,0.85555,0.7099
2020-06-12,0.75528,0.71003,0.77021,0.70527
2020-06-13,0.84154,0.75542,0.87548,0.74067
2020-06-14,0.75163,0.84289,0.84305,0.74017
2020-06-15,0.71476,0.75163,0.78391,0.65394
2020-06-16,0.70387,0.71476,0.72527,0.69782
2020-06-17,0.7357,0.70387,0.7752,0.69414
2020-06-18,0.71429,0.7357,0.77613,0.70474
2020-06-19,0.7039,0.71429,0.73083,0.68937
2020-06-20,0.71656,0.70384,0.71938,0.69096
2020-06-21,0.71203,0.71656,0.73348,0.70594
2020-06-22,0.73801,0.71203,0.75773,0.71183
2020-06-23,0.74704,0.73801,0.76069,0.72385
2020-06-24,0.72,0.74704,0.76771,0.70088
2020-06-25,0.68755,0.72,0.72303,0.67347
2020-06-26,0.65144,0.68755,0.68755,0.64462
2020-06-27,0.60297,0.6515,0.65957,0.57658
2020-06-28,0.6254,0.60292,0.62839,0.58813
2020-06-29,0.61691,0.6254,0.62688,0.60281
2020-06-30,0.62094,0.61691,0.63181,0.61268
2020-07-01,0.61749,0.62094,0.62511,0.60112
2020-07-02,0.5951,0.61749,0.62379,0.5894
2020-07-03,0.60074,0.5951,0.60236,0.58999
2020-07-04,0.62215,0.60074,0.62672,0.59773
2020-07-05,0.61154,0.62254,0.62808,0.59762
2020-07-06,0.62547,0.61154,0.63007,0.60478
2020-07-07,0.65877,0.62547,0.66056,0.61745
2020-07-08,0.67283,0.65877,0.67646,0.64983
2020-07-09,0.66676,0.67283,0.67612,0.63752
2020-07-10,0.65502,0.66676,0.66676,0.64301
2020-07-11,0.68322,0.65502,0.69412,0.65385
2020-07-12,0.6781,0.68322,0.6914,0.65746
2020-07-13,0.65075,0.6781,0.68619,0.64656
2020-07-14,0.65324,0.65075,0.65407,0.63159
2020-07-15,0.65946,0.65324,0.68958,0.65073
2020-07-16,0.65209,0.65946,0.67177,0.63582
2020-07-17,0.65639,0.65209,0.66074,0.64195
2020-07-18,0.65689,0.65587,0.67384,0.65283
2020-07-19,0.69181,0.65735,0.70431,0.65729
2020-07-20,0.68009,0.69181,0.7112,0.66133
2020-07-21,0.67559,0.68009,0.68367,0.66048
2020-07-22,0.68675,0.67559,0.69321,0.67373
2020-07-23,0.68835,0.68675,0.70723,0.67841
2020-07-24,0.68214,0.68835,0.69362,0.67613
2020-07-25,0.67587,0.68214,0.68947,0.66579
2020-07-26,0.65448,0.67587,0.67629,0.63536
2020-07-27,0.62011,0.65448,0.6561,0.58742
2020-07-28,0.64525,0.62011,0.65746,0.62011
2020-07-29,0.6395,0.63936,0.6405,0.63731
2020-07-30,0.65709,0.6395,0.67869,0.6352
2020-07-31,0.64683,0.65709,0.65877,0.63596
2020-08-01,0.65844,0.64727,0.66397,0.6375
2020-08-02,0.63012,0.65782,0.66965,0.59175
2020-08-03,0.66315,0.63012,0.66603,0.62596
2020-08-04,0.64668,0.66315,0.66833,0.63562
2020-08-05,0.68688,0.64668,0.68928,0.6454
2020-08-06,0.67383,0.68688,0.6897,0.65927
2020-08-07,0.67003,0.67383,0.68184,0.64412
2020-08-08,0.70907,0.67061,0.71194,0.66705
2020-08-09,0.71387,0.70907,0.71946,0.69066
2020-08-10,0.75662,0.71387,0.76641,0.67621
2020-08-11,0.7274,0.75662,0.80529,0.68161
2020-08-12,0.79568,0.7274,0.80651,0.69758
2020-08-13,0.78916,0.79568,0.82542,0.72903
2020-08-14,0.80127,0.78916,0.83999,0.7799
2020-08-15,0.77078,0.79793,0.81062,0.75588
2020-08-16,0.79063,0.77005,0.80937,0.7438
2020-08-17,0.77735,0.79063,0.8171,0.76243
2020-08-18,0.82447,0.77735,0.83864,0.74348
2020-08-19,0.81221,0.82447,0.88249,0.75183
2020-08-20,0.85963,0.81221,0.86717,0.78145
2020-08-21,0.85678,0.85963,0.91186,0.82663
2020-08-22,0.97271,0.85785,0.99374,0.82982
2020-08-23,0.90084,0.97436,0.98788,0.8777
2020-08-24,0.89637,0.90084,0.90443,0.87133
2020-08-25,0.81086,0.89637,0.89748,0.77335
2020-08-26,0.83333,0.81086,0.83438,0.78571
2020-08-27,0.75289,0.83333,0.83333,0.72084
2020-08-28,0.78401,0.75289,0.79132,0.74593
2020-08-29,0.79603,0.78401,0.81197,0.77784
2020-08-30,0.78143,0.79603,0.80951,0.77044
2020-08-31,0.80168,0.78143,0.80749,0.76483
2020-09-01,0.7573,0.80168,0.80359,0.75012
2020-09-02,0.70573,0.7573,0.76537,0.68279
2020-09-03,0.60075,0.70573,0.7093,0.5946
2020-09-04,0.62526,0.60075,0.63908,0.58484
2020-09-05,0.59003,0.62461,0.63334,0.56089
2020-09-06,0.62013,0.59045,0.62423,0.56161
2020-09-07,0.61134,0.62013,0.6261,0.56358
2020-09-08,0.58943,0.61134,0.62603,0.57376
2020-09-09,0.61757,0.58943,0.63896,0.57534
2020-09-10,0.62979,0.61757,0.65024,0.61388
2020-09-11,0.64823,0.62979,0.65152,0.60338
2020-09-12,0.65572,0.64823,0.66594,0.63851
2020-09-13,0.61119,0.65572,0.66097,0.60201
2020-09-14,0.63582,0.61119,0.63757,0.60201
2020-09-15,0.60577,0.63582,0.64259,0.60203
2020-09-16,0.61766,0.60577,0.62195,0.58565
2020-09-17,0.62514,0.61766,0.63073,0.61094
2020-09-18,0.60661,0.62514,0.62809,0.6007
2020-09-19,0.62313,0.6076,0.62327,0.6024
2020-09-20,0.64461,0.62313,0.64539,0.60813
2020-09-21,0.57668,0.64461,0.64603,0.56749
2020-09-22,0.57272,0.57668,0.58428,0.55177
2020-09-23,0.51995,0.57272,0.57625,0.50666
2020-09-24,0.55394,0.51995,0.56099,0.5134
2020-09-25,0.56667,0.55394,0.57835,0.5416
2020-09-26,0.56685,0.56698,0.57593,0.55967
2020-09-27,0.57152,0.56685,0.59459,0.5591
2020-09-28,0.56079,0.57152,0.57857,0.55781
2020-09-29,0.57648,0.56079,0.58491,0.55971
2020-09-30,0.57132,0.57648,0.57699,0.56097
2020-10-01,0.56199,0.57132,0.59125,0.5502
2020-10-02,0.53698,0.56199,0.56421,0.5368
