TIMESTAMP,WUSDR_OPEN_PRICE_USD,WUSDR_HIGH_PRICE_USD,WUSDR_LOW_PRICE_USD,WUSDR_CLOSE_PRICE_USD,WUSDR_VOLUME_USD,WUSDR_DIVIDENDS_USD,WUSDR_STOCK_SPLITS_USD
2023-03-28 00:00:00+00:00,1.0375219583511353,1.0419299602508545,1.030521035194397,1.0412880182266235,18909,0.0,0.0
2023-03-29 00:00:00+00:00,1.041769027709961,1.0455830097198486,1.033666968345642,1.0442349910736084,30931,0.0,0.0
2023-03-30 00:00:00+00:00,1.0441139936447144,1.048110008239746,1.0293580293655396,1.044342041015625,122780,0.0,0.0
2023-03-31 00:00:00+00:00,1.0443799495697021,1.0558429956436157,1.0382020473480225,1.043936014175415,60801,0.0,0.0
2023-04-01 00:00:00+00:00,1.0434919595718384,1.0604310035705566,1.0388729572296143,1.0440059900283813,285018,0.0,0.0
2023-04-02 00:00:00+00:00,1.0472240447998047,1.0554510354995728,1.036653995513916,1.0482319593429565,76798,0.0,0.0
2023-04-03 00:00:00+00:00,1.0479700565338135,1.053375005722046,1.0390570163726807,1.0452810525894165,39101,0.0,0.0
2023-04-04 00:00:00+00:00,1.0452810525894165,1.0452810525894165,1.0349129438400269,1.0392440557479858,14011,0.0,0.0
2023-04-05 00:00:00+00:00,1.0398269891738892,1.0566649436950684,1.0388230085372925,1.0490950345993042,117260,0.0,0.0
2023-04-06 00:00:00+00:00,1.0491119623184204,1.049420952796936,1.0346930027008057,1.0461920499801636,177785,0.0,0.0
2023-04-07 00:00:00+00:00,1.0459680557250977,1.0507769584655762,1.0357190370559692,1.040681004524231,124530,0.0,0.0
2023-04-08 00:00:00+00:00,1.0432759523391724,1.0470130443572998,1.0412659645080566,1.0440219640731812,99745,0.0,0.0
2023-04-09 00:00:00+00:00,1.043807029724121,1.0452909469604492,1.0418989658355713,1.0449390411376953,179741,0.0,0.0
2023-04-10 00:00:00+00:00,1.0446549654006958,1.0530649423599243,1.0363190174102783,1.0376280546188354,62308,0.0,0.0
2023-04-11 00:00:00+00:00,1.037613034248352,1.0954910516738892,1.0372129678726196,1.0429539680480957,351461,0.0,0.0
2023-04-12 00:00:00+00:00,1.0431760549545288,1.049191951751709,1.019320011138916,1.03917396068573,165583,0.0,0.0
2023-04-13 00:00:00+00:00,1.0449700355529785,1.0498809814453125,1.0376700162887573,1.0474350452423096,361685,0.0,0.0
2023-04-14 00:00:00+00:00,1.047456979751587,1.0497629642486572,1.0397520065307617,1.0404160022735596,200077,0.0,0.0
2023-04-15 00:00:00+00:00,1.040362000465393,1.0516209602355957,1.0398889780044556,1.0455729961395264,195045,0.0,0.0
2023-04-16 00:00:00+00:00,1.0456370115280151,1.0485219955444336,1.0449670553207397,1.0472819805145264,97579,0.0,0.0
2023-04-17 00:00:00+00:00,1.0472919940948486,1.0494110584259033,1.043853998184204,1.0472650527954102,79018,0.0,0.0
2023-04-18 00:00:00+00:00,1.0473519563674927,1.0507160425186157,1.046043038368225,1.0483510494232178,285757,0.0,0.0
2023-04-19 00:00:00+00:00,1.0484780073165894,1.058156967163086,1.043370008468628,1.0437769889831543,444760,0.0,0.0
2023-04-20 00:00:00+00:00,1.0444049835205078,1.0553059577941895,1.039484977722168,1.0449939966201782,1404295,0.0,0.0
2023-04-21 00:00:00+00:00,1.0450210571289062,1.0507149696350098,1.041509985923767,1.041509985923767,578410,0.0,0.0
2023-04-22 00:00:00+00:00,1.041509985923767,1.0455230474472046,1.0352050065994263,1.0421520471572876,398352,0.0,0.0
2023-04-23 00:00:00+00:00,1.0421979427337646,1.0446979999542236,1.0366230010986328,1.0419080257415771,331245,0.0,0.0
2023-04-24 00:00:00+00:00,1.041815996170044,1.0506190061569214,1.0336990356445312,1.0433210134506226,683446,0.0,0.0
2023-04-25 00:00:00+00:00,1.0430890321731567,1.046957015991211,1.0426570177078247,1.045477032661438,104951,0.0,0.0
2023-04-26 00:00:00+00:00,1.0455310344696045,1.0510629415512085,1.0441370010375977,1.0499720573425293,163147,0.0,0.0
2023-04-27 00:00:00+00:00,1.0499279499053955,1.0511980056762695,1.0383310317993164,1.0482100248336792,546242,0.0,0.0
2023-04-28 00:00:00+00:00,1.0481760501861572,1.0540670156478882,1.0467729568481445,1.0490269660949707,322704,0.0,0.0
2023-04-29 00:00:00+00:00,1.049025058746338,1.0546250343322754,1.0472559928894043,1.0515999794006348,362749,0.0,0.0
