,K,Alpha,Tau,Non_Stationary_IMFs,MSE,IMF_1_P_Val
110,12,750,0.15,1,155.5229206670448,0.01
111,10,750,0.3,1,161.21935881345243,0.01
112,13,250,0.05,1,169.21714445069114,0.01
113,15,1750,0.25,1,172.87290585312738,0.01
114,15,500,0.1,1,179.6190623000993,0.01
115,14,1250,0.25,1,187.7049149449739,0.01
116,15,1000,0.05,1,189.45796713849387,0.01
117,15,250,0.05,1,190.76296087388704,0.01
118,14,750,0.05,1,217.897586938769,0.01
119,15,2000,0.3,1,223.26066415579334,0.01
120,15,1000,0.1,1,225.86207949929008,0.01
121,14,250,0.05,1,236.46710532553865,0.01
122,14,750,0.1,1,258.54432974938305,0.01
123,15,1000,0.15,1,266.358319355911,0.01
124,11,500,0.05,1,268.8594511999847,0.01
125,13,500,0.05,1,270.03230088856526,0.01
126,12,1000,0.3,1,289.8153111996806,0.01
127,15,500,0.05,1,299.12283300167053,0.01
128,15,750,0.05,1,314.16953076647496,0.01
129,9,750,0.2,1,342.4754139375922,0.01
130,7,250,0.1,1,387.3440619733635,0.01
131,14,1500,0.25,1,394.93088368349345,0.01
132,14,500,0.1,1,458.0595323381864,0.01
133,13,750,0.15,1,463.2387870915621,0.01
134,15,1500,0.25,1,508.1369179244521,0.01
135,9,500,0.05,1,519.5330678819469,0.01
136,11,750,0.2,1,560.4519861216746,0.01
137,12,1000,0.25,1,571.051863678885,0.01
138,15,1750,0.15,1,608.53144325249,0.01
139,15,1750,0.3,1,622.8325331009884,0.01
140,14,500,0.05,1,663.7315788783914,0.01
141,13,1000,0.1,1,668.5460174817123,0.01
142,15,1250,0.2,1,674.6364687683944,0.01
143,10,750,0.1,1,683.3588166670995,0.01
144,13,1250,0.15,1,737.9362410712871,0.01
145,8,500,0.3,1,747.2112803238094,0.01
146,13,1000,0.25,1,751.6141890579818,0.01
147,14,1000,0.05,1,754.6200981716601,0.01
148,14,1250,0.3,1,800.9486253679528,0.01
149,14,1000,0.15,1,843.3397308255701,0.01
150,13,1250,0.3,1,844.5399298891558,0.01
151,13,750,0.1,1,846.7959372661884,0.01
152,11,1000,0.3,1,884.0698384452178,0.01
153,10,1000,0.25,1,904.0767073974583,0.01
154,10,750,0.25,1,945.6102876075264,0.01
155,15,250,0.0,1,960.5011203069517,0.01
156,13,1000,0.2,1,1069.8830044259535,0.01
157,7,250,0.05,1,1080.2417794279831,0.01
158,14,250,0.0,1,1095.5271730240966,0.01
159,11,750,0.15,1,1101.32567295854,0.01
160,15,1250,0.1,1,1106.9667080239128,0.01
161,15,1250,0.15,1,1141.6371087841537,0.01
162,15,1500,0.2,1,1161.3297771620657,0.01
163,15,2500,0.3,1,1182.8021380070913,0.01
164,14,1750,0.25,1,1229.4546603900633,0.01
165,9,750,0.3,1,1269.0814327598753,0.01
166,9,500,0.1,1,1281.660212393876,0.01
167,13,250,0.0,1,1305.8779595008207,0.01
168,14,1500,0.1,1,1348.6101419284944,0.01
169,15,1500,0.15,1,1412.9729837101615,0.01
170,14,1000,0.1,1,1462.5005464096212,0.01
171,10,750,0.2,1,1516.6220372855917,0.01
172,14,1500,0.3,1,1601.071527839527,0.01
173,12,250,0.0,1,1639.8348822447872,0.01
174,14,1250,0.2,1,1785.2168309971837,0.01
175,10,1000,0.15,1,1794.0180720958704,0.01
176,14,1750,0.15,1,1795.9709593412783,0.01
177,14,2000,0.3,1,1855.0929668981655,0.01
178,15,1750,0.2,1,1919.8933748479633,0.01
179,8,500,0.2,1,1943.8102865036235,0.01
180,14,1250,0.1,1,2073.384548519073,0.01
181,15,1250,0.05,1,2208.144680810158,0.01
182,10,750,0.15,1,2246.4086632060275,0.01
183,14,1750,0.2,1,2295.285028915749,0.01
184,13,1750,0.1,1,2334.0510860682816,0.01
185,11,250,0.0,1,2351.196175434982,0.01
186,14,1250,0.15,1,2357.1977743552966,0.01
187,10,1250,0.25,1,2406.4162508549343,0.01
188,8,500,0.15,1,2414.9005148032443,0.01
189,15,2000,0.25,1,2463.900415621116,0.01
190,11,1000,0.25,1,2467.714445190711,0.01
191,10,1000,0.3,1,2472.063928738186,0.01
192,15,2250,0.3,1,2496.8278873516992,0.01
193,12,750,0.1,1,2565.5209736753604,0.01
194,6,250,0.25,1,2593.1996369774556,0.01
195,13,2000,0.25,1,2646.80251688967,0.01
196,14,1500,0.2,1,2754.3316036711085,0.01
197,9,750,0.25,1,2793.8628301702033,0.01
198,15,500,0.0,1,2816.5445410680263,0.01
199,10,1000,0.2,1,2861.6916604558837,0.01
200,13,2250,0.3,1,2884.504979101574,0.01
201,5,250,0.2,1,2896.094010545885,0.01
202,13,1000,0.15,1,3009.2206620925986,0.01
203,14,1750,0.3,1,3038.3269699344337,0.01
204,13,750,0.05,1,3107.7360047884213,0.01
205,14,2250,0.25,1,3120.2990608716523,0.01
206,13,1250,0.05,1,3121.2972448960363,0.01
207,15,2250,0.25,1,3174.6006301432544,0.01
208,11,750,0.1,1,3184.520281072994,0.01
209,15,1500,0.05,1,3215.182574044857,0.01
210,14,1500,0.15,1,3215.737413131344,0.01
211,14,500,0.0,1,3328.4227337868983,0.01
212,10,250,0.0,1,3356.943446153793,0.01
213,12,750,0.05,1,3437.3142484806317,0.01
214,11,750,0.05,1,3458.1530571753333,0.01
215,14,2000,0.15,1,3535.79054112499,0.01
216,13,1500,0.25,1,3548.968261092995,0.01
217,13,1000,0.05,1,3666.2551882598777,0.01
218,12,1000,0.2,1,3697.6175233197623,0.01
219,15,2000,0.2,1,3807.512606848646,0.01
220,11,1000,0.15,1,3811.374071611753,0.01
221,14,2000,0.25,1,3893.198730875549,0.01
222,14,2250,0.2,1,4041.6873521176526,0.01
223,13,1250,0.25,1,4080.4060555732813,0.01
224,13,1250,0.2,1,4140.548879389018,0.01
225,11,1250,0.3,1,4173.145138303258,0.01
226,15,1750,0.1,1,4213.389447957553,0.01
227,12,1000,0.15,1,4230.34582751369,0.01
228,13,500,0.0,1,4364.901127447241,0.01
229,14,1500,0.05,1,4394.840111944617,0.01
230,11,1250,0.25,1,4410.2806739481,0.01
231,15,2000,0.1,1,4789.671066335713,0.01
232,15,750,0.0,1,4798.750261146892,0.01
233,5,250,0.15,1,4901.070492110433,0.01
234,14,2250,0.3,1,5018.734916616924,0.01
235,9,750,0.05,1,5043.426721658151,0.01
236,12,1500,0.25,1,5060.581026699385,0.01
237,15,2250,0.15,1,5117.064540787852,0.01
238,14,2250,0.15,1,5149.7464692026915,0.01
239,8,500,0.05,1,5214.533301860388,0.01
240,9,250,0.0,1,5250.512441145549,0.01
241,11,1000,0.2,1,5386.739075221619,0.01
242,15,2000,0.15,1,5390.382005784882,0.01
243,13,1500,0.3,1,5467.137166145393,0.01
244,12,1250,0.15,1,5588.736578325551,0.01
245,10,1250,0.3,1,5596.263824614666,0.01
246,11,1000,0.05,1,5676.738655244226,0.01
247,13,1500,0.1,1,5688.036836896731,0.01
248,12,1000,0.05,1,5728.821318445662,0.01
249,15,1500,0.1,1,5834.464279084146,0.01
250,10,1250,0.2,1,5905.155249946688,0.01
251,12,1500,0.3,1,5960.303117540358,0.01
252,12,1000,0.1,1,5985.56017058461,0.01
253,14,3500,0.25,1,5992.197870438734,0.01
254,15,2500,0.2,1,6113.283058371938,0.01
255,12,500,0.0,1,6138.522271788506,0.01
256,13,1750,0.15,1,6163.547513465507,0.01
257,12,1500,0.1,1,6203.322945601157,0.01
258,11,1500,0.3,1,6229.479297726518,0.01
259,14,2500,0.3,1,6259.552884468401,0.01
260,6,250,0.3,1,6310.441869582112,0.01
261,8,500,0.25,1,6401.25994626912,0.01
262,13,2250,0.2,1,6470.708800881396,0.01
263,13,2500,0.3,1,6532.348129387119,0.01
264,10,1500,0.3,1,6719.832569939588,0.01
265,11,1250,0.1,1,6739.5047195015295,0.01
266,14,2000,0.2,1,6871.126374881032,0.01
267,11,1250,0.2,1,6970.196256700411,0.01
268,12,1250,0.2,1,7104.034418386204,0.01
269,14,2500,0.1,1,7131.555619492613,0.01
270,14,750,0.0,1,7161.538737466682,0.01
271,14,1250,0.05,1,7175.433557333903,0.01
272,8,1000,0.25,1,7204.347147009842,0.01
273,12,1500,0.15,1,7452.911761991963,0.01
274,11,1000,0.1,1,7694.753678875721,0.01
275,15,2750,0.2,1,7768.101136039189,0.01
276,8,1000,0.2,1,7967.258450605196,0.01
277,15,2750,0.3,1,8076.046027596729,0.01
278,12,1250,0.3,1,8093.783214225732,0.01
279,14,2250,0.05,1,8113.921130488014,0.01
280,5,250,0.25,1,8174.749443372346,0.01
281,14,3250,0.2,1,8228.805191180534,0.01
282,13,1750,0.3,1,8327.923487698949,0.01
283,11,1750,0.25,1,8353.575900613992,0.01
284,15,1000,0.0,1,8441.5252332451,0.01
285,15,1750,0.05,1,8511.142264790771,0.01
286,15,2250,0.1,1,8537.453671088399,0.01
287,13,1250,0.1,1,8576.778558840302,0.01
288,13,2000,0.3,1,8587.793613702815,0.01
289,7,500,0.3,1,8618.197169172478,0.01
290,15,2000,0.05,1,8623.107423421272,0.01
291,12,1500,0.2,1,8671.368567316009,0.01
292,14,2750,0.3,1,8731.003718594478,0.01
293,13,2000,0.1,1,8793.803748293842,0.01
294,13,1750,0.05,1,8922.874822679765,0.01
295,11,500,0.0,1,9045.39088322925,0.01
296,6,250,0.15,1,9068.505175875367,0.01
297,15,3000,0.15,1,9104.331912346166,0.01
298,15,3000,0.3,1,9156.796740516216,0.01
299,11,1500,0.25,1,9195.495527626825,0.01
300,13,750,0.0,1,9333.346212445185,0.01
301,13,1750,0.25,1,9538.372849772752,0.01
302,13,2250,0.15,1,9579.098480148436,0.01
303,12,1250,0.25,1,9636.273543974121,0.01
304,15,2500,0.25,1,9753.388403359611,0.01
305,15,2500,0.05,1,9773.2823297976,0.01
306,8,750,0.3,1,9783.926905499842,0.01
307,9,1250,0.25,1,9787.83376515177,0.01
308,10,1000,0.05,1,9810.743159083122,0.01
309,8,250,0.0,1,9814.070649726546,0.01
310,15,2250,0.2,1,9954.551955462674,0.01
311,15,2500,0.1,1,10163.757505808106,0.01
312,14,2000,0.1,1,10543.457974219355,0.01
313,8,1000,0.15,1,10562.371519894197,0.01
314,14,2500,0.25,1,10603.673181289845,0.01
315,14,2750,0.25,1,10657.24585116968,0.01
316,15,3250,0.15,1,10657.78638602356,0.01
317,14,3500,0.3,1,10869.119838131946,0.01
318,9,750,0.15,1,10886.884231240401,0.01
319,14,2250,0.1,1,10969.915650636838,0.01
320,14,1000,0.0,1,11022.122159794208,0.01
321,15,2500,0.15,1,11049.298467216682,0.01
322,13,1750,0.2,1,11149.644059161245,0.01
323,8,500,0.1,1,11151.6501103338,0.01
324,10,750,0.05,1,11245.044177903554,0.01
325,14,1750,0.1,1,11308.822998356902,0.01
326,12,2500,0.2,1,11327.086713857054,0.01
327,11,2000,0.2,1,11336.51016329892,0.01
328,10,1750,0.25,1,11395.664030581182,0.01
329,12,1250,0.1,1,11695.017950295805,0.01
330,10,500,0.0,1,11773.4345418715,0.01
331,15,3000,0.25,1,11883.803478531237,0.01
332,15,2750,0.15,1,12326.936058974728,0.01
333,6,250,0.2,1,12326.964951760765,0.01
334,15,2750,0.1,1,12460.237901852084,0.01
335,6,250,0.1,1,12493.598225117144,0.01
336,12,750,0.0,1,12629.706791092254,0.01
337,11,1500,0.1,1,12653.611410655605,0.01
338,11,1500,0.2,1,12728.442361846937,0.01
339,15,1250,0.0,1,12761.613189667549,0.01
340,15,2250,0.05,1,12806.762960305043,0.01
341,13,2500,0.25,1,12808.261827144894,0.01
342,15,3500,0.3,1,12902.436660325693,0.01
343,15,2750,0.25,1,13107.661873516612,0.01
344,12,1250,0.05,1,13177.582374535006,0.01
345,15,3000,0.1,1,13450.594018375206,0.01
346,10,1000,0.1,1,13462.185092354572,0.01
347,14,3750,0.25,1,13560.10289452788,0.01
348,13,2250,0.25,1,13571.194073842258,0.01
349,11,1250,0.15,1,13590.550769762363,0.01
350,13,2000,0.2,1,13649.515108875785,0.01
351,15,3000,0.2,1,13710.847847498993,0.01
352,9,1250,0.3,1,13746.008595604842,0.01
353,14,1750,0.05,1,14027.525777981591,0.01
354,8,750,0.1,1,14060.347123636648,0.01
355,9,750,0.1,1,14096.589887076936,0.01
356,14,2000,0.05,1,14324.662320044672,0.01
357,13,2250,0.1,1,14497.310277963292,0.01
358,4,250,0.3,1,14682.67907349312,0.01
359,15,3750,0.3,1,14828.767153742969,0.01
360,14,2500,0.15,1,14946.312415909375,0.01
361,11,1750,0.2,1,15094.32001867156,0.01
362,13,3000,0.05,1,15167.939980599074,0.01
363,13,1000,0.0,1,15199.610146230782,0.01
364,8,750,0.2,1,15214.881137992254,0.01
365,5,250,0.3,1,15237.920281086172,0.01
366,12,1500,0.05,1,15651.901308341865,0.01
367,11,1500,0.05,1,15832.115742542725,0.01
368,15,2750,0.05,1,15943.571937110697,0.01
369,13,2250,0.05,1,16189.147523992597,0.01
370,14,1250,0.0,1,16249.852514358317,0.01
371,9,1000,0.25,1,16579.24553326625,0.01
372,8,1000,0.3,1,16586.84003568561,0.01
373,13,1500,0.05,1,16617.14914625149,0.01
374,13,2000,0.15,1,16715.8169973532,0.01
375,11,1250,0.05,1,16771.854333463332,0.01
376,13,2000,0.05,1,16775.282067220258,0.01
377,9,1000,0.15,1,16846.129882586247,0.01
378,10,1500,0.25,1,16874.870376880444,0.01
379,6,250,0.05,1,17044.779994432974,0.01
380,12,2500,0.25,1,17213.338337790978,0.01
381,13,2750,0.3,1,17295.507733245606,0.01
382,7,250,0.0,1,17419.602940911314,0.01
383,15,3250,0.2,1,17420.67986465058,0.01
384,13,3250,0.25,1,17477.093616307837,0.01
385,7,500,0.05,1,17517.83762017737,0.01
386,11,750,0.0,1,17536.71772323722,0.01
387,9,1000,0.3,1,17552.989459099375,0.01
388,15,1500,0.0,1,17576.920871470105,0.01
389,9,500,0.0,1,17578.602096372244,0.01
390,7,500,0.1,1,17591.98887091406,0.01
391,14,3000,0.15,1,17946.861969271613,0.01
392,11,1750,0.15,1,18220.19568317343,0.01
393,4,250,0.25,1,18237.201642246888,0.01
394,14,3000,0.3,1,18270.038051232248,0.01
395,13,3250,0.3,1,18277.27835746619,0.01
396,13,1500,0.15,1,18393.181534601892,0.01
397,12,2000,0.3,1,18699.441934713857,0.01
398,12,1750,0.3,1,18878.22734882305,0.01
399,14,2750,0.2,1,19227.936316201165,0.01
400,12,1750,0.1,1,19348.37384785862,0.01
401,15,3250,0.3,1,19352.46852985228,0.01
402,11,1750,0.3,1,19523.152429859034,0.01
403,13,3500,0.25,1,19597.23191855252,0.01
404,15,3250,0.05,1,19630.247699121912,0.01
405,10,2000,0.25,1,20030.635338521886,0.01
406,13,2750,0.15,1,20071.17382227191,0.01
407,15,3000,0.05,1,20331.79674964597,0.01
408,12,1000,0.0,1,20447.38266915527,0.01
409,11,1750,0.1,1,20548.336414659298,0.01
410,14,3750,0.3,1,20653.815968716717,0.01
411,13,3000,0.25,1,20770.353986069436,0.01
412,12,1750,0.2,1,20925.002502680218,0.01
413,8,750,0.05,1,20951.571891373285,0.01
414,14,2750,0.1,1,20981.091820318918,0.01
415,12,2000,0.25,1,21101.434346388924,0.01
416,8,750,0.25,1,21376.59346791314,0.01
417,11,2000,0.15,1,21506.51290964028,0.01
418,10,1250,0.1,1,21672.990696051256,0.01
419,13,1250,0.0,1,21725.785165162193,0.01
420,12,1750,0.15,1,21937.793726137334,0.01
421,14,1500,0.0,1,21964.769466274276,0.01
422,5,250,0.1,1,22056.561652507473,0.01
423,10,1750,0.3,1,22072.686968230984,0.01
424,7,1250,0.3,1,22108.272510374878,0.01
425,8,750,0.15,1,22254.928158751583,0.01
426,12,2000,0.15,1,22274.156059430632,0.01
427,13,3000,0.3,1,22386.590380236437,0.01
428,8,1250,0.2,1,22469.40079263468,0.01
429,12,1750,0.25,1,23022.753881764267,0.01
430,15,1750,0.0,1,23032.482855114078,0.01
431,11,1500,0.15,1,23034.165368708203,0.01
432,11,2000,0.3,1,23140.776856424756,0.01
433,12,2250,0.2,1,23174.682055626774,0.01
434,15,3500,0.2,1,23212.032433406486,0.01
435,10,1250,0.15,1,23416.06856883361,0.01
436,12,2250,0.3,1,23521.962870963413,0.01
437,12,2000,0.1,1,23688.46807867091,0.01
438,15,3500,0.25,1,23859.420120966188,0.01
439,7,1000,0.1,1,24149.77416011573,0.01
440,5,250,0.05,1,24477.88342405006,0.01
441,15,4500,0.15,1,24535.18777690877,0.01
442,13,2500,0.2,1,24557.98006725354,0.01
443,15,4500,0.3,1,24620.858936063913,0.01
444,12,1750,0.05,1,24820.033287628765,0.01
445,11,2000,0.25,1,24989.301627503864,0.01
446,15,4500,0.2,1,24992.388545841597,0.01
447,12,2250,0.1,1,25037.233553552353,0.01
448,4,250,0.15,1,25069.9501935044,0.01
449,13,3000,0.2,1,25225.583677344777,0.01
450,15,3250,0.25,1,25387.80663207601,0.01
451,15,3750,0.15,1,25722.687600264293,0.01
452,15,3500,0.15,1,25755.09985259047,0.01
453,14,2500,0.05,1,25805.33726404942,0.01
454,14,3000,0.1,1,26098.716381559705,0.01
455,13,2500,0.05,1,26160.695172271633,0.01
456,14,2500,0.2,1,26264.13275786493,0.01
457,14,3000,0.25,1,26365.823383929604,0.01
458,6,500,0.1,1,26438.067522953654,0.01
459,10,750,0.0,1,26772.999755397326,0.01
460,13,2500,0.15,1,26969.36449892477,0.01
461,11,2500,0.2,1,27368.417152500442,0.01
462,11,1000,0.0,1,27379.17769928398,0.01
463,12,2250,0.05,1,27545.53908938623,0.01
464,7,500,0.15,1,27846.717002567744,0.01
465,13,2750,0.2,1,27985.17771079116,0.01
466,10,2250,0.15,1,28012.43444352516,0.01
467,11,2000,0.1,1,28018.94067119992,0.01
468,12,2500,0.15,1,28157.70203762068,0.01
469,14,3250,0.15,1,28365.309139867848,0.01
470,10,1500,0.05,1,28535.593970773494,0.01
471,11,2750,0.2,1,28659.51415161195,0.01
472,13,1500,0.0,1,28705.124216310265,0.01
473,8,500,0.0,1,28887.242631249093,0.01
474,15,2000,0.0,1,29120.669144507727,0.01
475,12,1250,0.0,1,29251.571883161625,0.01
476,11,2250,0.3,1,29317.4292258697,0.01
477,13,4250,0.3,1,29531.0533697859,0.01
478,7,500,0.25,1,29535.5756611378,0.01
479,12,2500,0.3,1,29818.756514662968,0.01
480,15,3250,0.1,1,30297.107510700393,0.01
481,14,1750,0.0,1,30382.455765801027,0.01
482,13,2750,0.25,1,30628.5133906928,0.01
483,13,4000,0.25,1,30648.812837854795,0.01
484,12,2000,0.05,1,30698.630827390207,0.01
485,14,3500,0.1,1,30884.21073665847,0.01
486,15,4000,0.3,1,30988.19856123729,0.01
487,13,3000,0.15,1,31052.786153947316,0.01
488,12,2000,0.2,1,31220.60477564393,0.01
489,7,1000,0.25,1,31513.232981379853,0.01
490,10,1500,0.1,1,31751.687093204793,0.01
491,15,3750,0.25,1,31976.287132110127,0.01
492,9,1500,0.3,1,32124.608157738036,0.01
493,11,2250,0.15,1,32187.697463941135,0.01
494,11,2750,0.25,1,32348.336827086823,0.01
495,12,3000,0.25,1,32424.755655467285,0.01
496,15,3500,0.1,1,32490.447136160445,0.01
497,6,750,0.15,1,32550.47224164937,0.01
498,14,3250,0.25,1,32561.274131413047,0.01
499,14,4000,0.3,1,32703.342726132334,0.01
500,14,4000,0.2,1,32734.0335395902,0.01
501,12,2250,0.25,1,32838.2014022263,0.01
502,14,3000,0.2,1,32859.38026434888,0.01
503,14,5000,0.25,1,32876.25545229988,0.01
504,10,1750,0.2,1,33254.03214006972,0.01
505,13,5000,0.3,1,33356.215957532804,0.01
506,10,1750,0.05,1,33433.50690164709,0.01
507,12,2250,0.15,1,33675.74165790459,0.01
508,9,1250,0.1,1,33685.13078445495,0.01
509,9,750,0.0,1,33692.851553786146,0.01
510,14,3250,0.3,1,33705.50675774419,0.01
511,6,500,0.3,1,33755.65595102118,0.01
512,8,1250,0.15,1,33900.38899868213,0.01
513,15,5500,0.25,1,34444.598096376365,0.01
514,10,1750,0.15,1,34564.698798418714,0.01
515,14,3500,0.15,1,34595.24508965103,0.01
516,14,2750,0.15,1,34673.30241522925,0.01
517,7,500,0.2,1,34945.339181347474,0.01
518,13,2500,0.1,1,35240.71364503101,0.01
519,15,2250,0.0,1,35259.85274316906,0.01
520,12,2750,0.25,1,35651.47621947372,0.01
521,8,1000,0.1,1,35819.39561890166,0.01
522,10,1750,0.1,1,35946.35006042418,0.01
523,8,1500,0.05,1,36022.66594908161,0.01
524,12,2500,0.05,1,36108.38724496134,0.01
525,13,1750,0.0,1,36193.12350950523,0.01
526,15,4000,0.25,1,36255.9232146982,0.01
527,11,2500,0.3,1,36339.18697984858,0.01
528,11,2250,0.1,1,36613.26108795571,0.01
529,15,4250,0.05,1,36742.92920440611,0.01
530,5,500,0.15,1,36930.35347618783,0.01
531,9,1000,0.05,1,36962.08215939329,0.01
532,9,1500,0.1,1,37030.11078773837,0.01
533,13,5250,0.3,1,37109.241739037934,0.01
534,14,3000,0.05,1,37247.985259310866,0.01
535,11,2750,0.15,1,37364.36190900481,0.01
536,13,2750,0.05,1,37430.03476440035,0.01
537,6,250,0.0,1,37742.02471762859,0.01
538,12,2750,0.15,1,37787.53859846767,0.01
539,7,750,0.3,1,37809.27549925571,0.01
540,11,1250,0.0,1,37900.97505011733,0.01
541,13,4000,0.3,1,38105.19769467047,0.01
542,5,500,0.3,1,38221.12911679648,0.01
543,12,3750,0.2,1,38234.06160512758,0.01
544,15,5250,0.15,1,38236.423035990294,0.01
545,15,7000,0.3,1,38389.435546890694,0.01
546,8,1250,0.1,1,38571.11077735309,0.01
547,10,2500,0.3,1,38705.39345586971,0.01
548,12,1500,0.0,1,38770.58785340249,0.01
549,14,2000,0.0,1,38841.39517160017,0.01
550,12,4000,0.25,1,38965.288227339835,0.01
551,12,2500,0.1,1,39038.94068446339,0.01
552,14,6750,0.25,1,39398.41226841481,0.01
553,13,3500,0.3,1,39425.453952255855,0.01
554,11,4000,0.25,1,39452.75441648172,0.01
555,10,1250,0.05,1,39517.738341338765,0.01
556,10,2000,0.15,1,39524.83379857409,0.01
557,11,2500,0.15,1,39534.88744018521,0.01
558,15,4750,0.2,1,39578.28810425116,0.01
559,15,4750,0.15,1,39592.420197445856,0.01
560,11,2000,0.05,1,39709.746007387635,0.01
561,10,2250,0.3,1,39745.6704491868,0.01
562,14,4250,0.3,1,39747.0541967165,0.01
