TIMESTAMP,ACH_OPEN_PRICE_USD,ACH_HIGH_PRICE_USD,ACH_LOW_PRICE_USD,ACH_CLOSE_PRICE_USD
2022-06-23,0.0122278,0.012676,0.0119081,0.0121466
2022-06-24,0.0120979,0.0127101,0.0116689,0.0121104
2022-06-25,0.0121578,0.0126313,0.0119219,0.0124613
2022-06-26,0.0124714,0.0127531,0.0120926,0.0125423
2022-06-27,0.0125325,0.0130682,0.011969,0.0129386
2022-06-28,0.0128886,0.0140573,0.012045,0.012155
2022-06-29,0.0121754,0.0121754,0.0113152,0.0119056
2022-06-30,0.0118757,0.0139831,0.0110047,0.0122153
2022-07-01,0.0121754,0.0128732,0.0115538,0.0121266
2022-07-02,0.0121266,0.0128246,0.0119656,0.0121354
2022-07-03,0.0121654,0.0122753,0.0118646,0.0120443
2022-07-04,0.0120443,0.0125549,0.0117247,0.0122153
2022-07-05,0.0122453,0.0123651,0.0117858,0.0120367
2022-07-06,0.0120367,0.0121966,0.0118158,0.0121566
2022-07-07,0.0121566,0.0125861,0.0120567,0.0124026
2022-07-08,0.0123926,0.0139316,0.0121427,0.0129122
2022-07-09,0.0129222,0.0138317,0.0129222,0.0131221
2022-07-10,0.0130821,0.0131521,0.0122327,0.0125225
2022-07-11,0.0125225,0.0126212,0.0117383,0.0117594
2022-07-12,0.0117494,0.0124176,0.0116172,0.0118869
2022-07-13,0.0118986,0.011998,0.0112288,0.0116495
2022-07-14,0.0116595,0.0122127,0.0115508,0.0119828
2022-07-15,0.0119828,0.0125625,0.0119428,0.0123363
2022-07-16,0.0123463,0.0129261,0.0121551,0.0125362
2022-07-17,0.0125367,0.0133572,0.0122166,0.0125867
2022-07-18,0.0125766,0.0132983,0.0123763,0.0126971
2022-07-19,0.0127071,0.02272,0.0126379,0.0195231
2022-07-20,0.0194831,0.0223007,0.0170903,0.0185209
2022-07-21,0.0185211,0.0201216,0.0148913,0.0160839
2022-07-22,0.0160839,0.0174449,0.0158,0.0168937
2022-07-23,0.01686,0.0169039,0.0146903,0.0148528
2022-07-24,0.014853,0.0154411,0.0137821,0.0142027
2022-07-25,0.0142028,0.0148403,0.0135915,0.0140211
2022-07-26,0.0139814,0.0158408,0.0131809,0.0137121
2022-07-27,0.0137319,0.0145541,0.0135192,0.0143232
2022-07-28,0.0143537,0.0160934,0.0140927,0.0154631
2022-07-29,0.015444,0.015988,0.0148548,0.0153063
2022-07-30,0.0153063,0.0163861,0.0149952,0.0157353
2022-07-31,0.0157347,0.0187943,0.0153151,0.0163838
2022-08-01,0.0163866,0.0163939,0.0142233,0.0148044
2022-08-02,0.0148044,0.0163124,0.014344,0.0154726
2022-08-03,0.0155029,0.0171051,0.0150038,0.015974
2022-08-04,0.0159737,0.0161244,0.0153808,0.0155205
2022-08-05,0.0154906,0.0167213,0.0154906,0.0162931
2022-08-06,0.0162931,0.0164133,0.0158125,0.0160437
2022-08-07,0.0160537,0.0161824,0.0157235,0.0160029
2022-08-08,0.016041,0.0170943,0.015804,0.0161419
2022-08-09,0.0161219,0.0161934,0.0149536,0.0153431
2022-08-10,0.0153632,0.0160574,0.0149537,0.0157146
2022-08-11,0.0157144,0.0165061,0.0156553,0.0160876
2022-08-12,0.016058,0.0179672,0.0157879,0.0161374
2022-08-13,0.0161473,0.0165581,0.0159953,0.0161765
2022-08-14,0.0161962,0.0165566,0.0155239,0.0157049
2022-08-15,0.0157447,0.0163028,0.0155737,0.0160939
2022-08-16,0.016074,0.0161829,0.0156513,0.0157714
2022-08-17,0.0157714,0.0160823,0.0154205,0.0154811
2022-08-18,0.0154612,0.0155871,0.0149176,0.0151532
2022-08-19,0.0151585,0.0153705,0.0131113,0.013747
2022-08-20,0.0136005,0.0168018,0.0135291,0.0148999
2022-08-21,0.0149097,0.0150956,0.0144681,0.0147396
2022-08-22,0.0147004,0.0149079,0.0137692,0.0141275
2022-08-23,0.0141179,0.0146197,0.0138299,0.0145401
2022-08-24,0.014607,0.0149907,0.0138331,0.0145113
2022-08-25,0.014471,0.0148084,0.0142997,0.0145904
2022-08-26,0.0146431,0.0147001,0.0133067,0.0134712
2022-08-27,0.0134743,0.0137264,0.0127534,0.0131244
2022-08-28,0.0131223,0.013666,0.0127763,0.013489
2022-08-29,0.0134899,0.0143984,0.0128103,0.013591
2022-08-30,0.0136015,0.0138699,0.0130803,0.0132012
2022-08-31,0.0132519,0.0137191,0.0129896,0.0132599
2022-09-01,0.0132579,0.01372,0.0129846,0.0134692
2022-09-02,0.0134695,0.0140427,0.0131005,0.0132616
2022-09-03,0.0132221,0.0133515,0.01269,0.0129
2022-09-04,0.0129213,0.0132093,0.0127323,0.012929
2022-09-05,0.012921,0.013441,0.012732,0.0132283
2022-09-06,0.0132343,0.013452,0.01208,0.01222
2022-09-07,0.0122007,0.0125773,0.0118193,0.0124566
2022-09-08,0.0124699,0.0130893,0.0124421,0.0128501
2022-09-09,0.012848,0.0132642,0.0128429,0.0131425
2022-09-10,0.0131427,0.0136956,0.0130573,0.0131185
2022-09-11,0.0131328,0.0134475,0.0130011,0.0131403
2022-09-12,0.0131472,0.0133295,0.012956,0.0129743
2022-09-13,0.0129759,0.0131608,0.0121232,0.0122002
2022-09-14,0.0122272,0.0125269,0.0119147,0.0122251
2022-09-15,0.0122252,0.012448,0.0119729,0.0121379
2022-09-16,0.0121392,0.012355,0.0117932,0.0123538
2022-09-17,0.0123548,0.01275,0.0122698,0.012427
2022-09-18,0.012433,0.012536,0.0119938,0.012027
2022-09-19,0.012006,0.0120068,0.011471,0.0119694
2022-09-20,0.0119764,0.012016,0.011367,0.011409
2022-09-21,0.011388,0.011717,0.011121,0.01114
2022-09-22,0.011141,0.011492,0.0111,0.011253
2022-09-23,0.0112519,0.0124558,0.0112519,0.0118638
2022-09-24,0.0118691,0.0120216,0.011648,0.0116689
2022-09-25,0.011663,0.0120286,0.011644,0.011791
2022-09-26,0.0117819,0.0119812,0.0115988,0.011625
2022-09-27,0.0116188,0.012017,0.0114879,0.0116418
2022-09-28,0.0116398,0.0141,0.011335,0.0125
2022-09-29,0.0125,0.01295,0.01181,0.0120012
2022-09-30,0.01201,0.0121112,0.0116788,0.01173
2022-10-01,0.01172,0.01226,0.0113199,0.01179
2022-10-02,0.01179,0.0120412,0.0112111,0.01151
2022-10-03,0.01151,0.0119912,0.0112411,0.0116912
2022-10-04,0.0117172,0.0119766,0.0116662,0.0117485
2022-10-05,0.0117485,0.0117864,0.0113831,0.0117082
2022-10-06,0.0117283,0.0119125,0.0115912,0.011655
2022-10-07,0.011655,0.0116564,0.0112167,0.0112167
2022-10-08,0.0112186,0.0112485,0.0106097,0.01103
2022-10-09,0.0110299,0.0111631,0.0110121,0.0110622
2022-10-10,0.0110611,0.0117668,0.0108839,0.0110189
2022-10-11,0.01102,0.01102,0.0104371,0.0104481
2022-10-12,0.0104471,0.0105919,0.0103764,0.0104963
2022-10-13,0.0105003,0.010635,0.0099494,0.0104778
2022-10-14,0.0104789,0.0177518,0.0103347,0.0142706
2022-10-15,0.0142904,0.0153506,0.0121108,0.0121306
2022-10-16,0.0121406,0.0126004,0.0115409,0.0122505
2022-10-17,0.0122406,0.0129101,0.0119602,0.0122502
2022-10-18,0.0122104,0.012361,0.0116901,0.0118105
2022-10-19,0.0118106,0.0118912,0.0113901,0.011578
2022-10-20,0.0115849,0.0116856,0.0112751,0.0113419
2022-10-21,0.0113422,0.0126441,0.0112281,0.0118498
2022-10-22,0.0118308,0.011961,0.0108103,0.0110389
2022-10-23,0.0110389,0.0113201,0.01091,0.0112156
2022-10-24,0.0112205,0.0116473,0.0111202,0.0115006
2022-10-25,0.0115003,0.0117315,0.0111895,0.0113816
2022-10-26,0.0113818,0.0135105,0.0112812,0.0125975
2022-10-27,0.0125535,0.0158044,0.0120005,0.0120507
2022-10-28,0.0120707,0.012492,0.0115416,0.0121724
2022-10-29,0.0121824,0.0124134,0.0115138,0.0119728
2022-10-30,0.0119829,0.0121332,0.0113834,0.0114023
2022-10-31,0.0113952,0.012192,0.0113025,0.012038
2022-11-01,0.0120693,0.0125392,0.0114979,0.0115788
2022-11-02,0.0115986,0.0116281,0.0112529,0.0113198
2022-11-03,0.0113193,0.0121989,0.0112924,0.0119099
2022-11-04,0.0119099,0.0124315,0.0117499,0.012411
2022-11-05,0.0124309,0.0125913,0.0121602,0.0122506
2022-11-06,0.0122506,0.0123411,0.0119102,0.0121208
2022-11-07,0.0121208,0.012121,0.0115409,0.0116114
2022-11-08,0.0116075,0.0118155,0.0100581,0.0105506
2022-11-09,0.0105425,0.0107661,0.0090972,0.0091785
2022-11-10,0.0091898,0.0115145,0.0091127,0.0108554
2022-11-11,0.0108375,0.0122415,0.0097809,0.009973
2022-11-12,0.009968,0.0101495,0.0095907,0.0096386
2022-11-13,0.0096386,0.0097544,0.0091349,0.0093878
2022-11-14,0.0093808,0.0093827,0.0085102,0.0090273
2022-11-15,0.009026,0.0106184,0.009026,0.009941
2022-11-16,0.0099389,0.0106535,0.0097842,0.0099309
2022-11-17,0.0099411,0.0100931,0.0097352,0.0098731
2022-11-18,0.0098736,0.0101308,0.0098321,0.0098826
2022-11-19,0.0098826,0.0099767,0.0096843,0.0097378
2022-11-20,0.0097379,0.0102925,0.0095642,0.0095674
2022-11-21,0.0095665,0.0095957,0.0089583,0.0091051
2022-11-22,0.009105,0.0093282,0.0089852,0.0091698
2022-11-23,0.0091712,0.0097347,0.0091682,0.0095365
2022-11-24,0.0095457,0.0099293,0.0095457,0.0096309
2022-11-25,0.0096287,0.0098509,0.0093544,0.0094226
2022-11-26,0.0094216,0.0095665,0.0093944,0.0094034
2022-11-27,0.0094034,0.0096832,0.0092695,0.0094351
2022-11-28,0.0094172,0.0103542,0.0088879,0.0092864
2022-11-29,0.0092864,0.0096249,0.00919604,0.00927657
2022-11-30,0.00931655,0.0097501,0.00926676,0.00970739
2022-12-01,0.00970729,0.0105304,0.00933903,0.0099906
2022-12-02,0.0099906,0.0102511,0.00979078,0.0100206
2022-12-03,0.0100266,0.0100842,0.00962492,0.00965897
2022-12-04,0.00965897,0.00986099,0.00965397,0.00979698
2022-12-05,0.00980396,0.010014,0.009533,0.00955119
2022-12-06,0.00955196,0.00967281,0.00937931,0.00965981
2022-12-07,0.00965981,0.009683,0.00914809,0.009209
2022-12-08,0.009209,0.00929586,0.00906381,0.00924765
2022-12-09,0.00924765,0.00951557,0.00923583,0.00926028
2022-12-10,0.00926028,0.00945609,0.00923182,0.00929681
2022-12-11,0.00929691,0.0094,0.00926809,0.00927293
2022-12-12,0.00927285,0.00927285,0.00900099,0.00923583
2022-12-13,0.00923883,0.00925483,0.00865887,0.00888387
2022-12-14,0.00888387,0.00904182,0.00876574,0.00881962
2022-12-15,0.008819,0.00883888,0.00861286,0.00865273
2022-12-16,0.00865273,0.00880488,0.00764776,0.00764776
2022-12-17,0.00764776,0.00812181,0.00752075,0.00793803
2022-12-18,0.00793511,0.0080264,0.00768269,0.00776201
2022-12-19,0.00776201,0.00783825,0.00723314,0.00726793
2022-12-20,0.00726493,0.00864,0.00724,0.00798032
2022-12-21,0.00799032,0.00815024,0.00769992,0.00773039
2022-12-22,0.00771231,0.007867,0.00757132,0.00775668
2022-12-23,0.00775284,0.00908918,0.00773492,0.00812919
2022-12-24,0.0081391,0.00841933,0.00793921,0.00807943
2022-12-25,0.00807952,0.00875904,0.00798276,0.00827892
2022-12-26,0.00826901,0.00863914,0.00819844,0.00825835
2022-12-27,0.00824843,0.00838841,0.00795634,0.00802787
2022-12-28,0.00802771,0.0081074,0.0078067,0.00783077
2022-12-29,0.007831,0.00786407,0.00753676,0.00758858
2022-12-30,0.00758259,0.00822105,0.00758251,0.00792803
2022-12-31,0.00792995,0.00795218,0.00774205,0.0077961
2023-01-01,0.00778611,0.0078869,0.00772614,0.0078733
2023-01-02,0.0078733,0.00814374,0.00779472,0.00805534
2023-01-03,0.00805342,0.00815747,0.00781672,0.00784394
2023-01-04,0.00784294,0.00823595,0.00783394,0.00808133
2023-01-05,0.00808033,0.00818454,0.00790983,0.00794422
2023-01-06,0.00794314,0.0079968,0.00781454,0.00797253
2023-01-07,0.00797845,0.00810181,0.0078941,0.0078961
2023-01-08,0.0078951,0.0080903,0.00786266,0.00798404
2023-01-09,0.00798304,0.00846282,0.00797456,0.00826592
2023-01-10,0.008268,0.00837899,0.0081511,0.00832617
2023-01-11,0.00832633,0.00839092,0.00804703,0.00836725
2023-01-12,0.008389,0.0086226,0.00815576,0.00858077
2023-01-13,0.00858486,0.00894298,0.008422,0.0088358
2023-01-14,0.00885471,0.00955543,0.00883571,0.00929446
2023-01-15,0.00930493,0.00940019,0.00890271,0.00912774
2023-01-16,0.00914565,0.0152097,0.00908773,0.0132003
2023-01-17,0.0131903,0.0144311,0.01175,0.0120412
2023-01-18,0.0120113,0.0122012,0.0100894,0.0105195
2023-01-19,0.0105595,0.0113497,0.0103099,0.0107696
2023-01-20,0.0107697,0.0115221,0.01037,0.0113019
2023-01-21,0.011312,0.0116725,0.0111417,0.0111918
2023-01-22,0.0111718,0.0112318,0.0106915,0.0108122
2023-01-23,0.0108021,0.0114411,0.010772,0.0111417
2023-01-24,0.0111516,0.0113019,0.0106716,0.0107002
2023-01-25,0.0106903,0.0131333,0.0103419,0.0112719
2023-01-26,0.011242,0.0114525,0.0109723,0.0111109
2023-01-27,0.011111,0.0112218,0.0106831,0.0110642
2023-01-28,0.0110542,0.0112926,0.0109319,0.0109522
2023-01-29,0.0109422,0.0124934,0.0109226,0.0115305
2023-01-30,0.0115506,0.016731,0.0111109,0.0152611
2023-01-31,0.0151911,0.0184289,0.0133003,0.0138612
2023-02-01,0.0138412,0.01471,0.01285,0.0140808
2023-02-02,0.0140907,0.0163041,0.0139021,0.0145129
2023-02-03,0.0145129,0.0168722,0.0139118,0.0157213
2023-02-04,0.0156913,0.018392,0.0152612,0.0177514
2023-02-05,0.0177614,0.0226252,0.0171617,0.0195449
2023-02-06,0.0195251,0.0209657,0.0177135,0.0184107
2023-02-07,0.0184007,0.0190196,0.01767,0.0186613
2023-02-08,0.0186711,0.0192213,0.0165813,0.0173512
2023-02-09,0.0173412,0.0175504,0.0144427,0.0144614
2023-02-10,0.0144614,0.0161615,0.0144136,0.0152323
2023-02-11,0.0152123,0.0159019,0.0150614,0.0157414
2023-02-12,0.0157616,0.0175419,0.0151227,0.0159913
2023-02-13,0.0159816,0.0165946,0.0148208,0.0153484
2023-02-14,0.0153583,0.0162162,0.0150211,0.0157757
2023-02-15,0.0157565,0.0184329,0.0155143,0.0178832
2023-02-16,0.0178632,0.0276025,0.0176532,0.0199668
2023-02-17,0.0199528,0.0237107,0.019502,0.0223722
2023-02-18,0.0224238,0.0235433,0.0212036,0.0229637
2023-02-19,0.0229237,0.0308371,0.0221235,0.0301266
2023-02-20,0.0300766,0.045245,0.0276453,0.0405416
2023-02-21,0.0408216,0.0494745,0.0361058,0.041127
2023-02-22,0.041047,0.0473643,0.0367748,0.0460205
2023-02-23,0.0460305,0.0513451,0.0415546,0.0446358
2023-02-24,0.0446663,0.0460087,0.0360018,0.0371296
2023-02-25,0.0371496,0.03997,0.0361436,0.0386827
2023-02-26,0.0386039,0.0406237,0.0372534,0.0385023
2023-02-27,0.0385249,0.042743,0.0377098,0.0396624
2023-02-28,0.039692,0.040352,0.033433,0.0341061
2023-03-01,0.0340668,0.0379323,0.0336654,0.0360847
2023-03-02,0.0360647,0.0365955,0.0325103,0.0344731
2023-03-03,0.0344231,0.0345431,0.0286329,0.0329423
2023-03-04,0.032912,0.033351,0.0292915,0.0303824
2023-03-05,0.0303724,0.033873,0.0303224,0.0326036
2023-03-06,0.0325836,0.0326203,0.0308825,0.0315281
2023-03-07,0.0315068,0.0330493,0.0289588,0.0294085
2023-03-08,0.0294485,0.03086,0.0250685,0.025489
2023-03-09,0.0254767,0.0302403,0.0250023,0.0250123
2023-03-10,0.0250125,0.0264272,0.0225982,0.0261641
2023-03-11,0.0261335,0.0271905,0.0237525,0.0249899
2023-03-12,0.0250535,0.0274636,0.0235331,0.0270655
2023-03-13,0.0270554,0.0353117,0.0269418,0.034969
2023-03-14,0.0349389,0.0399912,0.0329615,0.0362086
2023-03-15,0.0361784,0.0416895,0.0316689,0.0341428
2023-03-16,0.0341328,0.0362592,0.0329148,0.0346751
2023-03-17,0.0346454,0.0400102,0.0339943,0.0393774
2023-03-18,0.0393874,0.0437474,0.0377918,0.0382942
2023-03-19,0.0383748,0.0450142,0.0370353,0.0422677
2023-03-20,0.0422075,0.0426012,0.0370269,0.0379079
2023-03-21,0.0378778,0.0399143,0.0354725,0.0385831
2023-03-22,0.0386028,0.0388962,0.0334554,0.0356567
2023-03-23,0.0355171,0.0368218,0.0342388,0.0355438
2023-03-24,0.0355338,0.0360473,0.0313213,0.0320349
2023-03-25,0.0319654,0.0341948,0.0317458,0.0323113
2023-03-26,0.0323013,0.0343008,0.0319584,0.0331975
2023-03-27,0.0332265,0.0339636,0.0302503,0.0311346
2023-03-28,0.0311346,0.0334834,0.0305695,0.0328425
2023-03-29,0.0328328,0.0354985,0.0326724,0.0351746
2023-03-30,0.0350467,0.0382334,0.0339651,0.0352795
2023-03-31,0.0353099,0.0364644,0.0340502,0.0356471
2023-04-01,0.0356371,0.0363713,0.0341178,0.0346125
2023-04-02,0.0346625,0.0359051,0.0327626,0.0331706
2023-04-03,0.0332006,0.0395162,0.0320067,0.0360741
2023-04-04,0.0361945,0.0382957,0.035516,0.0374291
2023-04-05,0.0374987,0.038632,0.0361015,0.0367432
2023-04-06,0.0367436,0.0414415,0.0360908,0.040014
2023-04-07,0.040134,0.0436518,0.0394293,0.0397394
2023-04-08,0.0397594,0.0406452,0.0375488,0.0378247
2023-04-09,0.0378047,0.0444166,0.0370926,0.0414148
2023-04-10,0.0413189,0.0438798,0.0393972,0.0430453
2023-04-11,0.043235,0.0441905,0.041444,0.0422117
2023-04-12,0.0422318,0.0431723,0.039059,0.0412622
2023-04-13,0.0412622,0.0416162,0.0391383,0.0397181
2023-04-14,0.0397081,0.0415795,0.0380372,0.0393122
2023-04-15,0.0393923,0.0399924,0.0383607,0.0388349
2023-04-16,0.0388245,0.0414486,0.0385431,0.0409478
2023-04-17,0.0409778,0.0416529,0.0370255,0.0385331
2023-04-18,0.0385527,0.0400856,0.0378723,0.0391871
2023-04-19,0.0391559,0.0394926,0.0350984,0.0371504
2023-04-20,0.0371701,0.037349,0.0338781,0.0342427
2023-04-21,0.0342324,0.0355,0.0322739,0.0324364
2023-04-22,0.0324964,0.0352711,0.0323203,0.0343731
2023-04-23,0.0343731,0.0348428,0.0325872,0.0331117
2023-04-24,0.0330517,0.0345697,0.0325067,0.0335807
2023-04-25,0.033651,0.0340178,0.03241,0.0340178
2023-04-26,0.0340078,0.0354293,0.0310112,0.0323804
2023-04-27,0.0323804,0.0340037,0.0319712,0.0336218
2023-04-28,0.0336311,0.0337615,0.0321738,0.0326851
2023-04-29,0.0327048,0.0335121,0.032353,0.0328394
2023-04-30,0.0328494,0.0328691,0.0310583,0.0314579
2023-05-01,0.0314576,0.0321654,0.0293723,0.0298278
2023-05-02,0.0298781,0.0303806,0.0288852,0.0301587
2023-05-03,0.0301384,0.0303564,0.0280962,0.0300278
2023-05-04,0.0301581,0.0305855,0.028793,0.0290407
2023-05-05,0.0290607,0.0300907,0.0282807,0.0299272
2023-05-06,0.0299475,0.0301107,0.0268516,0.0273077
2023-05-07,0.0272963,0.0276565,0.0267716,0.0268914
2023-05-08,0.0268829,0.0268829,0.0232265,0.0234278
2023-05-09,0.0234678,0.0241457,0.022983,0.0231031
2023-05-10,0.0230931,0.0243844,0.0221813,0.0238839
2023-05-11,0.0238839,0.0241517,0.0214893,0.0223323
2023-05-12,0.0223824,0.0226726,0.0210105,0.0223879
2023-05-13,0.022508,0.0228837,0.0218009,0.021931
2023-05-14,0.0219732,0.0237542,0.0214107,0.0230038
2023-05-15,0.0229415,0.0253177,0.0225513,0.024247
2023-05-16,0.024307,0.0275438,0.0238467,0.0273036
2023-05-17,0.0273109,0.0287043,0.0262605,0.0279139
2023-05-18,0.0279039,0.0292188,0.0261979,0.0270308
2023-05-19,0.0270508,0.0279403,0.0262229,0.026728
2023-05-20,0.0268234,0.0268434,0.0257354,0.0263637
2023-05-21,0.0263537,0.0279039,0.0256754,0.0260156
2023-05-22,0.026003,0.0285171,0.024995,0.0279039
2023-05-23,0.027974,0.0301733,0.0273268,0.0278317
2023-05-24,0.0278839,0.0297815,0.0259964,0.0272084
2023-05-25,0.0271986,0.0279455,0.026091,0.0268908
2023-05-26,0.0268908,0.0274877,0.0260123,0.0270159
2023-05-27,0.0269881,0.0289116,0.0265974,0.0287809
2023-05-28,0.0287906,0.029498,0.0281282,0.0288366
2023-05-29,0.0288663,0.029899,0.0281273,0.0291587
2023-05-30,0.0291084,0.0298693,0.0285394,0.0292314
2023-05-31,0.0292414,0.0311587,0.0271871,0.0290555
2023-06-01,0.0290644,0.031415,0.0279667,0.0297686
2023-06-02,0.0297983,0.0303473,0.0290558,0.0301278
2023-06-03,0.0300778,0.0302191,0.0280504,0.0283711
2023-06-04,0.0282907,0.02851,0.0272001,0.0276591
2023-06-05,0.0276488,0.0278092,0.0232809,0.0238772
2023-06-06,0.0238572,0.0250948,0.0235538,0.024947
2023-06-07,0.0249872,0.0251963,0.0226068,0.0229725
2023-06-08,0.0229525,0.0241236,0.0225723,0.0232442
2023-06-09,0.0232844,0.0234893,0.0222453,0.0228354
2023-06-10,0.0228461,0.0228861,0.0170026,0.0188209
2023-06-11,0.0188309,0.0196989,0.0183979,0.0193979
2023-06-12,0.0193979,0.0206568,0.0187766,0.0202608
2023-06-13,0.0203008,0.0205588,0.0194665,0.0201974
2023-06-14,0.0201574,0.0204834,0.0186461,0.0188083
2023-06-15,0.0189883,0.0196225,0.0184197,0.0195138
2023-06-16,0.0195136,0.0200575,0.0187277,0.0196345
2023-06-17,0.0196944,0.0205193,0.0195171,0.0203317
2023-06-18,0.0203215,0.0205424,0.0194157,0.0195555
2023-06-19,0.0196153,0.0198797,0.019289,0.0193738
2023-06-20,0.0194038,0.0212032,0.0190514,0.0209231
2023-06-21,0.0209331,0.0229195,0.0208533,0.0220313
2023-06-22,0.022032,0.0233595,0.0217807,0.0221647
2023-06-23,0.0221847,0.0230074,0.0214841,0.022423
2023-06-24,0.0223932,0.0228107,0.021131,0.0215636
2023-06-25,0.0215836,0.023649,0.0215836,0.0224772
2023-06-26,0.0224872,0.023303,0.0215439,0.0215745
2023-06-27,0.0215545,0.0228991,0.0214456,0.0226341
2023-06-28,0.0226443,0.0226443,0.020262,0.0204598
2023-06-29,0.0204598,0.0211064,0.019838,0.0200062
2023-06-30,0.0200476,0.0207756,0.0190622,0.0201431
2023-07-01,0.0201332,0.0203482,0.0195726,0.0198598
2023-07-02,0.01991,0.0204982,0.0195304,0.019751
2023-07-03,0.0197318,0.0214332,0.0197318,0.0210613
2023-07-04,0.0210515,0.0212315,0.0200346,0.0202545
2023-07-05,0.0202741,0.0204837,0.0192304,0.0193229
2023-07-06,0.0193129,0.0203598,0.0189513,0.0198394
2023-07-07,0.0198794,0.0199992,0.01897,0.0193419
2023-07-08,0.0193717,0.020242,0.0192521,0.0195633
2023-07-09,0.0195831,0.0198006,0.0190034,0.0190534
2023-07-10,0.0190434,0.0194019,0.01846,0.0189996
2023-07-11,0.0190521,0.01912,0.0185007,0.0186302
2023-07-12,0.0186104,0.01963,0.0185411,0.0192096
2023-07-13,0.0192712,0.0204557,0.0190885,0.0202781
2023-07-14,0.0202879,0.0215841,0.019407,0.0197895
2023-07-15,0.0197897,0.0204663,0.0196875,0.0200158
2023-07-16,0.0200258,0.0202261,0.0194595,0.019589
2023-07-17,0.019559,0.0197671,0.0187439,0.0193433
2023-07-18,0.0193533,0.0195827,0.0182718,0.018374
2023-07-19,0.018384,0.0187641,0.0180305,0.0182198
2023-07-20,0.0182398,0.0192108,0.0180511,0.0184683
2023-07-21,0.0184983,0.0185591,0.0181975,0.0183302
2023-07-22,0.0183102,0.01854,0.0181911,0.0182518
2023-07-23,0.0182718,0.0185396,0.0175425,0.0183594
2023-07-24,0.0183896,0.0187093,0.0172655,0.0173981
2023-07-25,0.0174081,0.0177382,0.0172481,0.0176188
2023-07-26,0.0176188,0.0183896,0.0174169,0.0181707
2023-07-27,0.0181707,0.018388,0.0177863,0.0180551
2023-07-28,0.0180451,0.0186544,0.0179444,0.0183996
2023-07-29,0.0183994,0.0185,0.01822,0.0182498
2023-07-30,0.0182598,0.0184302,0.0176302,0.0179284
2023-07-31,0.0178984,0.0188968,0.0178584,0.0183069
2023-08-01,0.0183069,0.0183983,0.0176368,0.0180108
2023-08-02,0.0180208,0.0182709,0.01747,0.01756
2023-08-03,0.0175598,0.0177768,0.0170765,0.017116
2023-08-04,0.0171161,0.0173635,0.0169075,0.0171588
2023-08-05,0.0171688,0.0174439,0.0170889,0.0173109
2023-08-06,0.0173335,0.0177147,0.0172442,0.017281
2023-08-07,0.017324,0.018219,0.0170888,0.0173996
2023-08-08,0.0174194,0.0176661,0.0171064,0.0175174
2023-08-09,0.0175374,0.0175575,0.0167171,0.0168452
2023-08-10,0.0168453,0.0169491,0.0164838,0.0168122
2023-08-11,0.0168122,0.0172179,0.016792,0.0171211
2023-08-12,0.0171311,0.0172062,0.0169552,0.0171812
2023-08-13,0.0171852,0.0172382,0.0169178,0.0171634
2023-08-14,0.0171654,0.017685,0.0170787,0.0173302
2023-08-15,0.0173302,0.0173633,0.0156546,0.0160523
2023-08-16,0.0160122,0.016052,0.0152397,0.0153728
2023-08-17,0.0153528,0.0160011,0.0133644,0.0136421
2023-08-18,0.0136031,0.0144542,0.013462,0.0141936
2023-08-19,0.0141838,0.0151368,0.0141838,0.0150761
