TIMESTAMP,CZF_OPEN_PRICE_USD,CZF_HIGH_PRICE_USD,CZF_LOW_PRICE_USD,CZF_CLOSE_PRICE_USD,CZF_VOLUME_USD,CZF_DIVIDENDS_USD,CZF_STOCK_SPLITS_USD
2021-10-10 00:00:00+00:00,0.0003929999948013574,0.0004349999944679439,0.000391999987186864,0.00041000000783242285,577920,0.0,0.0
2021-10-11 00:00:00+00:00,0.00041000000783242285,0.00046999999904073775,0.00040600000647827983,0.00046499999007210135,784450,0.0,0.0
2021-10-12 00:00:00+00:00,0.00046499999007210135,0.00048099999548867345,0.00044100001105107367,0.0004729999927803874,361365,0.0,0.0
2021-10-13 00:00:00+00:00,0.0004729999927803874,0.00047900000936351717,0.00040499999886378646,0.0004090000002179295,170012,0.0,0.0
2021-10-14 00:00:00+00:00,0.0004090000002179295,0.00045900000259280205,0.0004030000127386302,0.0004239999980200082,226435,0.0,0.0
2021-10-15 00:00:00+00:00,0.00042600001324899495,0.0004400000034365803,0.00040499999886378646,0.0004220000118948519,243989,0.0,0.0
2021-10-16 00:00:00+00:00,0.0004220000118948519,0.00044299999717622995,0.00039900001138448715,0.00040099999750964344,184494,0.0,0.0
2021-10-17 00:00:00+00:00,0.00040099999750964344,0.00040099999750964344,0.0003420000139158219,0.0003429999924264848,145167,0.0,0.0
2021-10-18 00:00:00+00:00,0.0003429999924264848,0.0003600000054575503,0.00030300000798888505,0.00031800000579096377,142876,0.0,0.0
2021-10-19 00:00:00+00:00,0.00031800000579096377,0.00032900000223889947,0.0003100000030826777,0.00032500000088475645,131562,0.0,0.0
2021-10-20 00:00:00+00:00,0.00032500000088475645,0.00032500000088475645,0.0002859999949578196,0.00029200001154094934,147475,0.0,0.0
2021-10-21 00:00:00+00:00,0.00029200001154094934,0.00029299999005161226,0.000195999993593432,0.00019999999494757503,174367,0.0,0.0
2021-10-22 00:00:00+00:00,0.00019999999494757503,0.00019999999494757503,0.00013899999612476677,0.00014000000373926014,170371,0.0,0.0
2021-10-23 00:00:00+00:00,0.00014000000373926014,0.00014200000441633165,0.00011600000289035961,0.00011600000289035961,142390,0.0,0.0
2021-10-24 00:00:00+00:00,0.00011600000289035961,0.00011899999663000926,0.00011300000187475234,0.00011700000322889537,68259,0.0,0.0
2021-10-25 00:00:00+00:00,0.00011700000322889537,0.00017499999376013875,0.00011700000322889537,0.00016199999663513154,81645,0.0,0.0
2021-10-26 00:00:00+00:00,0.00016199999663513154,0.00019500000053085387,0.00016199999663513154,0.00019099999917671084,109621,0.0,0.0
2021-10-27 00:00:00+00:00,0.00019099999917671084,0.00019500000053085387,0.00017600000137463212,0.00017699999443721026,48453,0.0,0.0
2021-10-28 00:00:00+00:00,0.00017699999443721026,0.00017899999511428177,0.00014899999951012433,0.00015100000018719584,53681,0.0,0.0
2021-10-29 00:00:00+00:00,0.00015100000018719584,0.00015100000018719584,0.0001289999927394092,0.00014699999883305281,97201,0.0,0.0
2021-10-30 00:00:00+00:00,0.00014699999883305281,0.00014899999951012433,0.00012700000661425292,0.00013000000035390258,56810,0.0,0.0
2021-10-31 00:00:00+00:00,0.00013000000035390258,0.0001320000010309741,0.00012399999832268804,0.00012799999967683107,27561,0.0,0.0
2021-11-01 00:00:00+00:00,0.00012799999967683107,0.00015799999528098851,0.00012700000661425292,0.000155999994603917,48015,0.0,0.0
2021-11-02 00:00:00+00:00,0.000155999994603917,0.0001849999971454963,0.00014899999951012433,0.00018200000340584666,147976,0.0,0.0
2021-11-03 00:00:00+00:00,0.00018200000340584666,0.00018200000340584666,0.00013499999477062374,0.00013600000238511711,166295,0.0,0.0
2021-11-04 00:00:00+00:00,0.00013600000238511711,0.00013600000238511711,0.0,7.999999979801942e-06,1914114,0.0,0.0
2021-11-05 00:00:00+00:00,7.999999979801942e-06,2.9000000722589903e-05,7.999999979801942e-06,1.1000000085914508e-05,3538352,0.0,0.0
2021-11-06 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,2098217,0.0,0.0
2021-11-07 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,6.000000212225132e-06,6.000000212225132e-06,623388,0.0,0.0
2021-11-08 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,422837,0.0,0.0
2021-11-09 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.000000106112566e-06,4.999999873689376e-06,388811,0.0,0.0
2021-11-10 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,382904,0.0,0.0
2021-11-11 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,160432,0.0,0.0
2021-11-12 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,145225,0.0,0.0
2021-11-13 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,177897,0.0,0.0
2021-11-14 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,143635,0.0,0.0
2021-11-15 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,201388,0.0,0.0
2021-11-16 00:00:00+00:00,3.999999989900971e-06,1.2000000424450263e-05,3.000000106112566e-06,6.000000212225132e-06,654014,0.0,0.0
2021-11-17 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,593529,0.0,0.0
2021-11-18 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,163040,0.0,0.0
2021-11-19 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,145688,0.0,0.0
2021-11-20 00:00:00+00:00,6.000000212225132e-06,2.499999936844688e-05,6.000000212225132e-06,1.4000000192027073e-05,1580599,0.0,0.0
2021-11-21 00:00:00+00:00,1.4000000192027073e-05,2.4000000848900527e-05,1.2999999853491317e-05,2.300000051036477e-05,2209550,0.0,0.0
2021-11-22 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.4999999621068127e-05,1.4999999621068127e-05,939074,0.0,0.0
2021-11-23 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,466125,0.0,0.0
2021-11-24 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.4999999621068127e-05,164433,0.0,0.0
2021-11-25 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,225559,0.0,0.0
2021-11-26 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,9.999999747378752e-06,1.2999999853491317e-05,281187,0.0,0.0
2021-11-27 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4000000192027073e-05,319887,0.0,0.0
2021-11-28 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,277768,0.0,0.0
2021-11-29 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,209046,0.0,0.0
2021-11-30 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,213923,0.0,0.0
2021-12-01 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,322706,0.0,0.0
2021-12-02 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,392525,0.0,0.0
2021-12-03 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,318436,0.0,0.0
2021-12-04 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.000000318337698e-06,9.999999747378752e-06,204435,0.0,0.0
2021-12-05 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,270172,0.0,0.0
2021-12-06 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,287799,0.0,0.0
2021-12-07 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,207876,0.0,0.0
2021-12-08 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,197172,0.0,0.0
2021-12-09 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,166957,0.0,0.0
2021-12-10 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,144169,0.0,0.0
2021-12-11 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,127410,0.0,0.0
2021-12-12 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,126854,0.0,0.0
2021-12-13 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,175729,0.0,0.0
2021-12-14 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,146784,0.0,0.0
2021-12-15 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,78321,0.0,0.0
2021-12-16 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,69046,0.0,0.0
2021-12-17 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,94346,0.0,0.0
2021-12-18 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,104209,0.0,0.0
2021-12-19 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,61601,0.0,0.0
2021-12-20 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,81598,0.0,0.0
2021-12-21 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,83535,0.0,0.0
2021-12-22 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,123562,0.0,0.0
2021-12-23 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,135992,0.0,0.0
2021-12-24 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,53623,0.0,0.0
2021-12-25 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,87289,0.0,0.0
2021-12-26 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,79778,0.0,0.0
2021-12-27 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,130769,0.0,0.0
2021-12-28 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,147655,0.0,0.0
2021-12-29 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,90536,0.0,0.0
2021-12-30 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,86477,0.0,0.0
