TIMESTAMP,PHAR_OPEN_PRICE_USD,PHAR_HIGH_PRICE_USD,PHAR_LOW_PRICE_USD,PHAR_CLOSE_PRICE_USD,PHAR_VOLUME_USD,PHAR_DIVIDENDS_USD,PHAR_STOCK_SPLITS_USD
2025-04-19 00:00:00+00:00,328.4461364746094,336.6067199707031,328.43353271484375,333.6753845214844,73474,0.0,0.0
2025-04-20 00:00:00+00:00,333.6753845214844,334.807861328125,255.50767517089844,285.83349609375,197670,0.0,0.0
2025-04-21 00:00:00+00:00,285.83349609375,293.6001281738281,285.6407775878906,287.298828125,156547,0.0,0.0
2025-04-22 00:00:00+00:00,287.298828125,456.3946228027344,286.21124267578125,349.1717834472656,590477,0.0,0.0
2025-04-23 00:00:00+00:00,349.1717834472656,375.5565490722656,348.666015625,360.47650146484375,143726,0.0,0.0
2025-04-24 00:00:00+00:00,360.47650146484375,365.1796875,355.4357604980469,359.015625,85676,0.0,0.0
2025-04-25 00:00:00+00:00,359.015625,366.04583740234375,356.3055114746094,359.5823059082031,62606,0.0,0.0
2025-04-26 00:00:00+00:00,359.5823059082031,365.5761413574219,356.4781799316406,364.8284606933594,110455,0.0,0.0
2025-04-27 00:00:00+00:00,364.8284606933594,367.9852600097656,357.6540832519531,360.32666015625,82076,0.0,0.0
2025-04-28 00:00:00+00:00,360.32666015625,362.8211975097656,344.7784118652344,354.8276062011719,118676,0.0,0.0
2025-04-29 00:00:00+00:00,354.8276062011719,362.39794921875,353.8556823730469,354.7584228515625,69888,0.0,0.0
2025-04-30 00:00:00+00:00,354.7584228515625,358.51776123046875,336.03790283203125,339.1990966796875,138359,0.0,0.0
2025-05-01 00:00:00+00:00,339.1990966796875,342.466064453125,331.3041076660156,341.12298583984375,181035,0.0,0.0
2025-05-02 00:00:00+00:00,341.12298583984375,343.8048095703125,332.7138671875,338.5924072265625,158447,0.0,0.0
2025-05-03 00:00:00+00:00,338.5924072265625,339.5546569824219,331.5149230957031,331.6707763671875,77282,0.0,0.0
2025-05-04 00:00:00+00:00,331.6707763671875,331.9752197265625,316.1983337402344,317.08135986328125,110793,0.0,0.0
2025-05-05 00:00:00+00:00,317.08135986328125,321.07208251953125,304.45172119140625,313.2494812011719,103052,0.0,0.0
2025-05-06 00:00:00+00:00,313.2494812011719,316.9453125,303.2927551269531,310.3692321777344,120766,0.0,0.0
2025-05-07 00:00:00+00:00,310.3692321777344,314.548095703125,303.6188049316406,303.6188049316406,75330,0.0,0.0
2025-05-08 00:00:00+00:00,303.6188049316406,343.37591552734375,303.6188049316406,336.9047546386719,65493,0.0,0.0
2025-05-09 00:00:00+00:00,339.17681884765625,358.7772521972656,336.0450134277344,341.1998596191406,278987,0.0,0.0
2025-05-10 00:00:00+00:00,341.1998596191406,393.2403869628906,340.4847106933594,393.2182312011719,349337,0.0,0.0
2025-05-11 00:00:00+00:00,390.2813415527344,394.7771301269531,378.74676513671875,380.8546447753906,306966,0.0,0.0
2025-05-12 00:00:00+00:00,380.8546447753906,399.92901611328125,365.9978332519531,376.0762023925781,261298,0.0,0.0
2025-05-13 00:00:00+00:00,376.0762023925781,391.7619323730469,360.6345520019531,378.63739013671875,257976,0.0,0.0
2025-05-14 00:00:00+00:00,378.5181884765625,391.86309814453125,367.3238525390625,370.6639099121094,104935,0.0,0.0
2025-05-15 00:00:00+00:00,370.66143798828125,378.51373291015625,339.5390625,344.8171691894531,298639,0.0,0.0
2025-05-16 00:00:00+00:00,344.8171691894531,350.1251220703125,341.4544982910156,345.9010314941406,171247,0.0,0.0
2025-05-17 00:00:00+00:00,345.9010314941406,347.0084533691406,332.1781921386719,334.902587890625,131730,0.0,0.0
2025-05-18 00:00:00+00:00,334.902587890625,350.5171813964844,331.6900329589844,346.3639831542969,229989,0.0,0.0
2025-05-19 00:00:00+00:00,346.3639831542969,346.9608154296875,327.1400146484375,332.4972839355469,190932,0.0,0.0
2025-05-20 00:00:00+00:00,332.4972839355469,339.6038513183594,328.2909851074219,335.193603515625,121575,0.0,0.0
2025-05-21 00:00:00+00:00,335.193603515625,344.0707092285156,330.1170959472656,338.3143310546875,215650,0.0,0.0
2025-05-22 00:00:00+00:00,338.3143005371094,348.88653564453125,335.2027893066406,345.9481506347656,242438,0.0,0.0
2025-05-23 00:00:00+00:00,345.9481506347656,349.0071716308594,324.68695068359375,324.7092590332031,412316,0.0,0.0
2025-05-24 00:00:00+00:00,324.7092590332031,330.8360595703125,321.0744934082031,328.7181701660156,92321,0.0,0.0
2025-05-25 00:00:00+00:00,328.7181701660156,329.714111328125,312.4925842285156,318.9414367675781,174079,0.0,0.0
2025-05-26 00:00:00+00:00,318.9414367675781,322.77508544921875,315.0116882324219,317.5380554199219,110223,0.0,0.0
2025-05-27 00:00:00+00:00,318.06402587890625,321.8247375488281,312.4756774902344,315.77630615234375,144001,0.0,0.0
2025-05-28 00:00:00+00:00,315.77630615234375,320.4569091796875,314.3835144042969,318.603759765625,80727,0.0,0.0
2025-05-29 00:00:00+00:00,318.603759765625,324.3036804199219,299.1031494140625,299.4229736328125,466134,0.0,0.0
2025-05-30 00:00:00+00:00,299.4229736328125,299.4229736328125,273.152587890625,274.626708984375,261368,0.0,0.0
2025-05-31 00:00:00+00:00,274.626708984375,275.909912109375,263.8818054199219,273.2373352050781,200832,0.0,0.0
2025-06-01 00:00:00+00:00,273.2373352050781,277.1416320800781,269.75347900390625,272.9658203125,103003,0.0,0.0
