TIMESTAMP,NITEFEEDER_OPEN_PRICE_USD,NITEFEEDER_HIGH_PRICE_USD,NITEFEEDER_LOW_PRICE_USD,NITEFEEDER_CLOSE_PRICE_USD,NITEFEEDER_VOLUME_USD,NITEFEEDER_DIVIDENDS_USD,NITEFEEDER_STOCK_SPLITS_USD
2024-05-18 00:00:00+00:00,,,,0.0,9932,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,118640,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,74938,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,32495,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,63008,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,46731,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,39413,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,30782,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,56602,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,34698,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,35378,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,108240,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,56511,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,29929,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,192674,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,178697,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,128223,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,35440,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,45673,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,61692,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,16794,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,137296,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,528307,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,1213531,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,882986,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,260468,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,276689,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,136179,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,151422,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,86964,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,105202,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,76110,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,129080,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,150122,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,99651,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,65126,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,67310,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,138585,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,58739,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,37255,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,112821,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,36820,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,28145,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,79744,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,50675,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,66695,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,55893,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,54576,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,31590,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,300045,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,267960,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,183562,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,281226,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,299646,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,204838,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,153945,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,72922,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,194761,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,164169,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,208280,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,393621,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,466316,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,371670,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,198580,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,77164,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,111949,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,194331,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,139007,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,154145,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,180457,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,41067,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,91814,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,73695,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,117708,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,77840,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,98492,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,98664,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,112700,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,73725,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,148047,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,86234,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,50089,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,44077,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,41478,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,28522,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,20506,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,15086,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,14251,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,12385,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,38153,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,17195,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,37904,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,37666,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,5260,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,45421,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,28597,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,55592,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,17030,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,9532,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,19454,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,18804,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,33252,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,19708,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,27254,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,104505,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,79997,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,20606,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,11756,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,19522,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,19539,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,15147,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,16059,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,19139,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,5268,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,184029,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,88253,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,143724,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,7445,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,41641,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,48300,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,14826,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,12400,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,72208,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,100089,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,42275,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,39730,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,37559,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,27295,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,42727,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,58300,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,26033,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,56233,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,95625,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,23967,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,26145,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,7552,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,45659,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,20822,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,86601,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,13017,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,28471,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,67580,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,34910,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,40200,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,42057,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,46264,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,30462,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,35208,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,151168,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,20356,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,10098,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,6133,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,39806,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,55331,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,26491,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,13362,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,19614,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,18521,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,32775,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,14757,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,11348,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,49753,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,15728,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,2989,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,16501,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,16296,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,14461,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,2586,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,18670,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,5001,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,11504,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,4235,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,29081,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,20395,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,35751,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,22032,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,40534,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,40621,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,445378,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,238751,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,91982,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,54547,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,28911,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,17554,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,66563,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,47964,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,38973,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,18012,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,11887,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,18008,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,35257,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,50950,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,34632,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,62097,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,22539,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,94152,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,87617,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,6334,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,5656,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,21455,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,14302,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,12930,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,14387,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,109641,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,19862,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,13160,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,48931,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,36706,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,29072,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,8591,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,14305,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,9709,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,12666,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,16108,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1075,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,3215,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,81793,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,4143,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,6179,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,53670,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,42251,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,25148,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,15342,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,42690,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,9787,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,2861,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,7150,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,19611,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,5001,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,4817,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,48207,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,28162,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,52848,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,9874,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,5971,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,5473,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,9215,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,13326,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,4676,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,843,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,5890,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,6215,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,12811,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,12900,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,11108,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,48108,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,7751,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,54461,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,8504,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,21492,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,17725,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,10139,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,6277,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,3730,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,7243,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,2784,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,22775,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,12963,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,5367,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1959,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,24272,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,8274,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,3947,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,3383,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,3871,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,6007,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,3954,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,6227,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,4339,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,5369,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,6718,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,285,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,2659,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1866,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,147,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,352,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,636,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,310,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,3480,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,296,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,4101,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,1083,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,3273,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,11422,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,2007,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,732,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,646,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1032,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,2228,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,207,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,1410,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,2277,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,3998,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,534,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,16591,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,7458,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,4108,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,8866,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,6444,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,7317,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,56322,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,139606,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,182269,0.0,0.0
2025-06-01 00:00:00+00:00,6.385162176769654e-09,6.843218880447921e-09,6.199698532327602e-09,6.42412301132822e-09,24830,0.0,0.0
