TIMESTAMP,FTW32993_OPEN_PRICE_USD,FTW32993_HIGH_PRICE_USD,FTW32993_LOW_PRICE_USD,FTW32993_CLOSE_PRICE_USD,FTW32993_VOLUME_USD,FTW32993_DIVIDENDS_USD,FTW32993_STOCK_SPLITS_USD
2024-10-21 00:00:00+00:00,9.999999974752427e-07,6.000000212225132e-06,9.999999974752427e-07,4.999999873689376e-06,3014465,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,4140,0.0,0.0
2024-10-23 00:00:00+00:00,0.0,9.000000318337698e-06,0.0,7.999999979801942e-06,2999602,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,20070,0.0,0.0
2024-10-25 00:00:00+00:00,0.0,4.999999873689376e-06,0.0,4.999999873689376e-06,3011507,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,18322,0.0,0.0
2024-10-27 00:00:00+00:00,0.0,6.000000212225132e-06,0.0,6.000000212225132e-06,3004796,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,21237,0.0,0.0
2024-10-29 00:00:00+00:00,0.0,6.000000212225132e-06,0.0,6.000000212225132e-06,3011026,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,16130,0.0,0.0
2024-10-31 00:00:00+00:00,0.0,6.000000212225132e-06,0.0,6.000000212225132e-06,3003785,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,9955,0.0,0.0
2024-11-02 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,9.999999974752427e-07,117219,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,12256,0.0,0.0
2024-11-04 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,1.9999999949504854e-06,3005123,0.0,0.0
2024-11-05 00:00:00+00:00,1.9999999949504854e-06,7.999999979801942e-06,1.9999999949504854e-06,7.999999979801942e-06,3009389,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,12915,0.0,0.0
2024-11-07 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,120424,0.0,0.0
2024-11-08 00:00:00+00:00,1.9999999949504854e-06,9.000000318337698e-06,9.999999974752427e-07,9.000000318337698e-06,3014827,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,14091,0.0,0.0
2024-11-10 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,9.999999974752427e-07,164286,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,7.000000096013537e-06,9.999999974752427e-07,7.000000096013537e-06,3020110,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,18982,0.0,0.0
2024-11-13 00:00:00+00:00,0.0,9.000000318337698e-06,0.0,7.999999979801942e-06,3015525,0.0,0.0
2024-11-14 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,9.999999974752427e-07,7.999999979801942e-06,3082018,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,15278,0.0,0.0
2024-11-16 00:00:00+00:00,0.0,4.999999873689376e-06,0.0,1.9999999949504854e-06,3015542,0.0,0.0
2024-11-17 00:00:00+00:00,1.9999999949504854e-06,4.999999873689376e-06,9.999999974752427e-07,4.999999873689376e-06,3012199,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,12523,0.0,0.0
2024-11-19 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,3021680,0.0,0.0
2024-11-20 00:00:00+00:00,1.9999999949504854e-06,4.999999873689376e-06,1.9999999949504854e-06,4.999999873689376e-06,3055159,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,7683,0.0,0.0
2024-11-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,340377,0.0,0.0
2024-11-23 00:00:00+00:00,9.999999974752427e-07,7.000000096013537e-06,9.999999974752427e-07,7.000000096013537e-06,9362059,0.0,0.0
2024-11-24 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,9.999999974752427e-07,9.999999974752427e-07,11164,0.0,0.0
2024-11-25 00:00:00+00:00,9.999999974752427e-07,6.000000212225132e-06,0.0,6.000000212225132e-06,3002946,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,9406,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,4979215,0.0,0.0
2024-11-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1023970,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,5114187,0.0,0.0
2024-11-30 00:00:00+00:00,0.0,3.999999989900971e-06,0.0,3.000000106112566e-06,14779135,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,8668,0.0,0.0
2024-12-02 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,9.999999974752427e-07,3941969,0.0,0.0
2024-12-03 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,3152321,0.0,0.0
2024-12-04 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,0.0,9.999999974752427e-07,16657,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,7.999999979801942e-06,0.0,9.999999974752427e-07,509763,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,3.999999989900971e-06,9.999999974752427e-07,3.999999989900971e-06,2067213,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,8901,0.0,0.0
2024-12-08 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2015507,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,3012922,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,6700,0.0,0.0
2024-12-11 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2211404,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1868625,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,5210,0.0,0.0
2024-12-14 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,2006091,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,7758,0.0,0.0
2024-12-16 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1518502,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,2013575,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,5580,0.0,0.0
2024-12-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2009640,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,5545,0.0,0.0
2024-12-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,3007237,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,6696,0.0,0.0
2024-12-23 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1651836,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,7965,0.0,0.0
2024-12-25 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1514597,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,6011,0.0,0.0
2024-12-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1505527,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,8348,0.0,0.0
2024-12-29 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1520998,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,5910,0.0,0.0
2024-12-31 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1000433,0.0,0.0
2025-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1656,0.0,0.0
2025-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1774,0.0,0.0
2025-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1017,0.0,0.0
2025-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,509439,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,5168,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,6321,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,1308,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,205,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,595,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,506,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,2358,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,2157,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,2002952,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,3334,0.0,0.0
2025-01-16 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1504938,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,3782,0.0,0.0
2025-01-18 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1501039,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,2657,0.0,0.0
2025-01-20 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1506822,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,2684,0.0,0.0
2025-01-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1509054,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,9339,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,405525,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,5563,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,1510355,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,3624,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1510863,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,3488,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,1513212,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,7405,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,3311,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1120,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,490,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1077,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,331,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,1561,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,398,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1308674,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,6242,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,763132,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,2988,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,984306,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,5135,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1232,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,714764,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,13817,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,46065,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,11770,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,824201,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,3004,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,988363,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,3524,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,727540,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,5055,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,724662,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,5433,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,883972,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,4686,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,733963,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,4550,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,763586,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,3485,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,833772,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,10383,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,8375,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,725947,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,7408,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,736035,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,8822,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,713979,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,1075,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,9041,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,728658,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,7418,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,731667,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,8845,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,714829,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,9611,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,720748,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,7087,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,729597,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,7150,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,709604,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,3538,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,720165,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,3953,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,717027,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,7255,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,714061,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,4854,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,716910,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,4311,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,714172,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,6822,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,704039,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,2825,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,708771,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,4492,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,707037,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,2046,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,703541,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,1082,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,89907,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,2235,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,59508,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,1818,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,24785,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,301,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,21947,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,2429,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,4254,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,25914,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,975,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,20676,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,526,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,19627,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,445,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,17775,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,843,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,69780,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,507,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,63879,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,983,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,289,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,60924,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,1920,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,152,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,376,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,60589,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,256979,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,6844,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,70598,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,16845,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,10109,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,65095,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,3698,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,63593,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,5446,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,64307,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,999,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,66871,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,1703,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,64648,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,2643,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,86695,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,15074,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,65811,0.0,0.0
2025-06-01 00:00:00+00:00,6.900538096488162e-08,8.349658742190513e-08,2.9794728906296086e-09,3.4908809176670275e-09,1574,0.0,0.0
