TIMESTAMP,GAS_CLOSE_PRICE_USD,GAS_OPEN_PRICE_USD,GAS_HIGH_PRICE_USD,GAS_LOW_PRICE_USD
2019-05-08,2.3917,2.4402,2.4402,2.3576
2019-05-09,2.2113,2.3917,2.4503,2.1929
2019-05-10,2.3225,2.2113,2.3768,2.1832
2019-05-11,2.7199,2.3225,2.8087,2.2753
2019-05-12,2.456,2.7199,2.7199,2.4286
2019-05-13,2.6071,2.456,2.7201,2.4367
2019-05-14,2.7819,2.6071,2.7867,2.5763
2019-05-15,3.1132,2.7819,3.1427,2.7513
2019-05-16,2.9057,3.1132,3.2786,2.9
2019-05-17,2.6726,2.9057,2.95,2.4702
2019-05-18,2.58,2.6726,2.7618,2.5631
2019-05-19,2.6657,2.58,2.8389,2.5731
2019-05-20,2.7172,2.6657,2.8279,2.533
2019-05-21,2.7968,2.7172,2.8839,2.6746
2019-05-22,2.8685,2.7968,2.9182,2.626
2019-05-23,2.92,2.8685,3.4268,2.7305
2019-05-24,3.0773,2.92,3.4227,2.92
2019-05-25,3.078,3.0773,3.2175,3.0171
2019-05-26,3.0292,3.078,3.2538,2.9188
2019-05-27,3.2501,3.0292,3.5444,3.0292
2019-05-28,3.2473,3.2501,3.2917,3.1189
2019-05-29,3.4651,3.2473,3.5834,3.1724
2019-05-30,3.237,3.4651,3.6055,3.153
2019-05-31,3.3173,3.237,3.3257,3.1249
2019-06-01,3.3535,3.3173,3.4492,3.2981
2019-06-02,3.4004,3.3535,3.43,3.3273
2019-06-03,3.1093,3.4004,3.4082,3.0921
2019-06-04,2.8413,3.1093,3.1093,2.7907
2019-06-05,2.8963,2.8413,2.9401,2.8199
2019-06-06,2.8876,2.8963,2.9588,2.7512
2019-06-07,2.9902,2.8876,3.0057,2.8493
2019-06-08,3.2459,2.9902,3.5538,2.9823
2019-06-09,2.9763,3.2459,3.3088,2.9409
2019-06-10,3.1507,2.9763,3.1507,2.9412
2019-06-11,3.1238,3.1507,3.1725,3.0115
2019-06-12,3.1903,3.1237,3.1903,3.0802
2019-06-13,3.1344,3.1903,3.2628,3.1249
2019-06-14,3.1451,3.1344,3.3208,3.0335
2019-06-15,3.3223,3.1451,3.4095,3.1361
2019-06-16,3.3957,3.3223,3.4822,3.2667
2019-06-17,3.2701,3.3957,3.4347,3.2701
2019-06-18,3.1217,3.2701,3.5754,3.0989
2019-06-19,3.2698,3.1217,3.4062,3.1217
2019-06-20,3.2363,3.2698,3.321,3.1625
2019-06-21,3.2872,3.2363,3.2872,3.1519
2019-06-22,3.578,3.2872,4.0378,3.2235
2019-06-23,3.4152,3.578,3.6168,3.41
2019-06-24,3.5664,3.4152,3.6131,3.3727
2019-06-25,3.8614,3.5664,3.8956,3.5416
2019-06-26,3.4979,3.8614,4.0221,3.3725
2019-06-27,3.3686,3.4979,3.5713,3.0834
2019-06-28,3.5433,3.3686,3.6279,3.3525
2019-06-29,3.4714,3.5433,3.5827,3.3161
2019-06-30,3.1971,3.4714,3.493,3.1971
2019-07-01,3.2383,3.1971,3.3527,3.0503
2019-07-02,3.201,3.2383,3.2862,3.0302
2019-07-03,3.2592,3.201,3.2918,3.1081
2019-07-04,3.0975,3.2592,3.2592,3.0422
2019-07-05,3.0362,3.0975,3.1722,2.9922
2019-07-06,3.0602,3.0362,3.1233,3.0362
2019-07-07,3.1606,3.0602,3.2288,3.0503
2019-07-08,3.155,3.1606,3.2143,3.1
2019-07-09,3.0302,3.155,3.2015,2.9698
2019-07-10,2.821,3.0302,3.1297,2.7719
2019-07-11,2.5634,2.821,2.821,2.5453
2019-07-12,2.7365,2.5634,2.7817,2.5462
2019-07-13,2.5978,2.7365,2.7365,2.5429
2019-07-14,2.2124,2.5978,2.6224,2.2124
2019-07-15,2.2745,2.2124,2.3413,2.1498
2019-07-16,1.9515,2.2745,2.3192,1.9299
2019-07-17,2.0444,1.9515,2.1123,1.9013
2019-07-18,2.3091,2.0444,2.3183,2.0161
2019-07-19,2.3468,2.3091,2.5476,2.2414
2019-07-20,2.354,2.3468,2.3881,2.3012
2019-07-21,2.2848,2.354,2.372,2.2381
2019-07-22,2.2725,2.2848,2.339,2.2491
2019-07-23,2.1862,2.2725,2.3547,2.1815
2019-07-24,2.2005,2.1862,2.2326,2.1321
2019-07-25,2.2148,2.2005,2.2859,2.1974
2019-07-26,2.2122,2.2148,2.2279,2.1543
2019-07-27,2.0908,2.2122,2.3011,2.0791
2019-07-28,2.0862,2.0908,2.1568,2.0492
2019-07-29,2.1654,2.0862,2.1785,2.073
2019-07-30,2.154,2.1654,2.1831,2.1369
2019-07-31,2.1803,2.154,2.2869,2.1421
2019-08-01,2.0911,2.1803,2.1897,2.0457
2019-08-02,2.0794,2.0911,2.1092,2.0506
2019-08-03,2.0288,2.0794,2.1006,2.0211
2019-08-04,2.0251,2.0288,2.095,2.025
2019-08-05,2.02,2.0251,2.0826,2.02
2019-08-06,1.9088,2.02,2.0414,1.9001
2019-08-07,1.9998,1.9088,2.1,1.9088
2019-08-08,1.9294,1.9998,1.9998,1.8757
2019-08-09,1.7916,1.9294,1.9623,1.7916
2019-08-10,1.8213,1.7916,2.0187,1.7506
2019-08-11,1.8714,1.8213,1.8766,1.8002
2019-08-12,1.8157,1.8714,1.887,1.7944
2019-08-13,1.7894,1.8157,1.8202,1.7654
2019-08-14,1.6211,1.7894,1.7894,1.6023
2019-08-15,1.6804,1.6211,1.6994,1.5646
2019-08-16,1.6691,1.6804,1.6899,1.5974
2019-08-17,1.6194,1.6691,1.6691,1.6006
2019-08-18,1.6208,1.6194,1.7078,1.5904
2019-08-19,1.7117,1.6208,1.7215,1.6111
2019-08-20,1.6408,1.7117,1.7117,1.5911
2019-08-21,1.5808,1.6408,1.6408,1.5309
2019-08-22,1.6303,1.5808,1.6497,1.5413
2019-08-23,1.68,1.6303,1.6997,1.6303
2019-08-24,1.7497,1.68,1.7693,1.6214
2019-08-25,1.6916,1.7497,1.8498,1.6724
2019-08-26,1.71,1.6916,1.7376,1.6916
2019-08-27,1.666,1.71,1.71,1.6402
2019-08-28,1.5202,1.666,1.666,1.471
2019-08-29,1.4784,1.5202,1.5202,1.434
2019-08-30,1.4668,1.4784,1.4799,1.4506
2019-08-31,1.4559,1.4668,1.4877,1.4308
2019-09-01,1.4803,1.4559,1.4804,1.4398
2019-09-02,1.4394,1.4803,1.4884,1.4299
2019-09-03,1.4392,1.4394,1.4953,1.421
2019-09-04,1.4096,1.4392,1.4482,1.4073
2019-09-05,1.3798,1.4096,1.4097,1.36
2019-09-06,1.37,1.3798,1.41,1.35
2019-09-07,1.4002,1.37,1.4099,1.36
2019-09-08,1.4197,1.4002,1.4296,1.3897
2019-09-09,1.3988,1.4197,1.4208,1.3493
2019-09-10,1.3511,1.3988,1.4283,1.3408
2019-09-11,1.2892,1.3511,1.36,1.2808
2019-09-12,1.2795,1.2892,1.308,1.2679
2019-09-13,1.2701,1.2795,1.2896,1.2602
2019-09-14,1.3398,1.2701,1.3398,1.2701
2019-09-15,1.3302,1.3398,1.3398,1.3104
2019-09-16,1.3284,1.3302,1.3491,1.2996
2019-09-17,1.3798,1.3284,1.3897,1.2901
2019-09-18,1.4444,1.3798,1.4463,1.36
2019-09-19,1.4318,1.4444,1.4501,1.3416
2019-09-20,1.3999,1.4318,1.4328,1.3899
2019-09-21,1.3701,1.3999,1.3999,1.3701
2019-09-22,1.3103,1.3701,1.3701,1.3004
2019-09-23,1.27,1.3103,1.3103,1.27
2019-09-24,1.0505,1.27,1.2817,0.981
2019-09-25,1.0902,1.0505,1.11,1.0203
2019-09-26,1.0687,1.0902,1.1245,1.0024
2019-09-27,1.0902,1.0687,1.1002,1.0475
2019-09-28,1.139,1.0902,1.2578,1.0801
2019-09-29,1.15,1.139,1.1899,1.07
2019-09-30,1.1808,1.15,1.2097,1.125
2019-10-01,1.2321,1.1808,1.2495,1.1808
2019-10-02,1.2495,1.2321,1.2495,1.2262
2019-10-03,1.243,1.2495,1.2699,1.2021
2019-10-04,1.2425,1.243,1.246,1.204
2019-10-05,1.2478,1.2425,1.2554,1.2168
2019-10-06,1.186,1.2478,1.2714,1.1809
2019-10-07,1.2493,1.186,1.2604,1.1704
2019-10-08,1.2397,1.2493,1.2822,1.2297
2019-10-09,1.2784,1.2397,1.2791,1.2395
2019-10-10,1.25,1.2784,1.3178,1.25
2019-10-11,1.2431,1.25,1.2554,1.1968
2019-10-12,1.2858,1.2431,1.3509,1.2363
2019-10-13,1.2888,1.2858,1.3074,1.2592
2019-10-14,1.3106,1.2888,1.3106,1.2585
2019-10-15,1.3524,1.3106,1.3851,1.3106
2019-10-16,1.289,1.3524,1.3811,1.1889
2019-10-17,1.3602,1.289,1.6305,1.289
2019-10-18,1.2703,1.3512,1.3594,1.2498
2019-10-19,1.2359,1.2703,1.2858,1.2359
2019-10-20,1.2192,1.2359,1.2359,1.1858
2019-10-21,1.2402,1.2192,1.2402,1.2028
2019-10-22,1.2008,1.2402,1.2484,1.2006
2019-10-23,1.1405,1.2008,1.2063,1.0835
2019-10-24,1.1206,1.1405,1.1405,1.1011
2019-10-25,1.2386,1.1206,1.2618,1.1079
2019-10-26,1.334,1.2386,1.3474,1.22
2019-10-27,1.5002,1.334,1.6514,1.334
2019-10-28,1.4746,1.5002,1.7809,1.4526
2019-10-29,1.7388,1.4746,1.8942,1.4745
2019-10-30,1.769,1.7388,1.769,1.5791
2019-10-31,1.6968,1.769,1.769,1.6123
2019-11-01,1.6037,1.6968,1.6968,1.5707
2019-11-02,1.6263,1.6037,1.6435,1.5857
2019-11-03,1.5754,1.6263,1.6263,1.5399
2019-11-04,1.5939,1.5754,1.6433,1.5556
2019-11-05,1.5696,1.5939,1.6394,1.5507
2019-11-06,1.5086,1.5696,1.5795,1.5002
2019-11-07,1.52,1.5086,1.6802,1.4388
2019-11-08,1.47,1.52,1.5791,1.4402
2019-11-09,1.49,1.47,1.49,1.4603
2019-11-10,1.49,1.48,1.5,1.47
2019-11-11,1.4798,1.49,1.5294,1.4298
2019-11-12,1.5385,1.4798,1.567,1.4299
2019-11-13,1.589,1.5385,1.6473,1.5
2019-11-14,1.4903,1.589,1.5998,1.4711
2019-11-15,1.5001,1.4903,1.5199,1.4303
2019-11-16,1.5,1.5001,1.6096,1.47
2019-11-17,1.52,1.5,1.57,1.47
2019-11-18,1.4018,1.52,1.5399,1.3811
2019-11-19,1.3296,1.4018,1.4018,1.279
2019-11-20,1.2902,1.3296,1.3491,1.2804
2019-11-21,1.1899,1.2902,1.2999,1.1701
2019-11-22,1.0799,1.1899,1.2395,1.0105
2019-11-23,1.09,1.0799,1.129,1.0502
2019-11-24,1.01,1.09,1.09,0.99
2019-11-25,1.0699,1.01,1.0891,0.9
2019-11-26,1.0501,1.0699,1.079,1.0202
2019-11-27,1.1102,1.0501,1.1588,1.0201
2019-11-28,1.0704,1.1102,1.1399,1.0704
2019-11-29,1.1397,1.0704,1.1774,1.0704
2019-11-30,1.1104,1.1397,1.1671,1.0901
2019-12-01,1.1295,1.1104,1.1468,1.0701
2019-12-02,1.0898,1.1295,1.1298,1.0499
2019-12-03,1.0598,1.0898,1.0898,1.0504
2019-12-04,1.0398,1.0598,1.0996,1.02
2019-12-05,1.0498,1.0398,1.0697,1.0202
2019-12-06,1.0598,1.04,1.0895,1.03
2019-12-07,1.07,1.0598,1.08,1.0598
2019-12-08,1.0999,1.07,1.0999,1.0402
2019-12-09,1.0699,1.0999,1.13,1.05
2019-12-10,1.02,1.0699,1.0898,1.01
2019-12-11,1.03,1.02,1.0599,1.01
2019-12-12,1.03,1.03,1.07,1.01
2019-12-13,1.06,1.03,1.09,1.02
2019-12-14,1.03,1.06,1.0899,1.01
2019-12-15,1.02,1.03,1.05,1.01
2019-12-16,0.9699,1.02,1.02,0.9699
2019-12-17,0.8996,0.9699,0.9699,0.88
2019-12-18,0.9799,0.8996,1.0586,0.8703
2019-12-19,0.96,0.9799,0.99,0.9401
2019-12-20,0.9699,0.96,0.9999,0.94
2019-12-21,0.96,0.9699,0.9799,0.94
2019-12-22,0.98,0.96,1.08,0.95
2019-12-23,0.99,0.98,1.03,0.98
2019-12-24,0.99,0.99,1.0,0.97
2019-12-25,0.9499,0.99,0.99,0.93
2019-12-26,0.94,0.9499,0.98,0.93
2019-12-27,0.9401,0.94,0.96,0.92
2019-12-28,0.95,0.9401,1.158,0.93
2019-12-29,0.96,0.95,1.02,0.94
2019-12-30,0.93,0.96,0.99,0.92
2019-12-31,0.91,0.93,0.99,0.91
2020-01-01,0.93,0.91,0.95,0.9
2020-01-02,0.8996,0.93,0.9399,0.88
2020-01-03,0.9301,0.8996,0.9399,0.8703
2020-01-04,0.94,0.9301,0.95,0.9201
2020-01-05,0.9399,0.94,0.98,0.92
2020-01-06,1.0001,0.9399,1.0396,0.93
2020-01-07,1.0001,1.0001,1.0989,0.971
2020-01-08,0.97,1.0001,1.0593,0.9501
2020-01-09,0.92,0.97,1.0299,0.91
2020-01-10,0.9598,0.92,0.9598,0.9001
2020-01-11,0.9799,0.9598,1.0199,0.9106
2020-01-12,0.9801,0.9799,1.0199,0.96
2020-01-13,0.96,0.98,0.9995,0.94
2020-01-14,1.0806,0.96,1.1163,0.96
2020-01-15,1.09,1.0806,1.128,1.0608
2020-01-16,1.0898,1.09,1.0901,1.031
2020-01-17,1.3282,1.0898,1.4247,1.0898
2020-01-18,1.2602,1.3282,1.3787,1.1529
2020-01-19,1.1294,1.2602,1.2689,1.0903
2020-01-20,1.1201,1.1294,1.1403,1.0902
2020-01-21,1.1421,1.1201,1.1696,1.11
2020-01-22,1.1405,1.1421,1.1594,1.1204
2020-01-23,1.1096,1.1405,1.1405,1.07
2020-01-24,1.1199,1.1096,1.1301,1.0604
2020-01-25,1.1097,1.1199,1.1199,1.0896
2020-01-26,1.1297,1.1097,1.1297,1.0999
2020-01-27,1.0998,1.1297,1.1495,1.081
2020-01-28,1.11,1.0998,1.1298,1.0603
2020-01-29,1.13,1.11,1.21,1.0602
2020-01-30,1.18,1.13,1.2199,1.0901
2020-01-31,1.25,1.18,1.26,1.16
2020-02-01,1.25,1.25,1.29,1.2301
2020-02-02,1.2897,1.25,1.3487,1.2396
2020-02-03,1.2699,1.2897,1.3088,1.26
2020-02-04,1.3396,1.2699,1.3693,1.2699
2020-02-05,1.4802,1.3396,1.6291,1.33
2020-02-06,1.4705,1.4802,1.5799,1.4302
2020-02-07,1.4493,1.4705,1.5093,1.4302
2020-02-08,1.4499,1.4493,1.4888,1.3607
2020-02-09,1.5597,1.4499,1.5895,1.4499
2020-02-10,1.5799,1.5597,1.6892,1.51
2020-02-11,1.6306,1.5799,1.6599,1.5286
2020-02-12,1.8993,1.6306,2.1235,1.6306
2020-02-13,1.8791,1.8993,2.0509,1.7705
2020-02-14,2.415,1.8791,2.7253,1.8402
2020-02-15,2.2472,2.415,2.7185,2.0355
2020-02-16,2.1417,2.2472,2.3188,1.9477
2020-02-17,2.1496,2.1417,2.1499,1.841
2020-02-18,2.1606,2.1496,2.4526,1.9904
2020-02-19,2.0996,2.1606,2.2592,1.99
2020-02-20,1.9498,2.0996,2.1791,1.8701
2020-02-21,1.94,1.9498,2.0996,1.9001
2020-02-22,1.9307,1.94,2.0187,1.8607
2020-02-23,1.9998,1.9307,2.0099,1.9305
2020-02-24,1.89,1.9998,2.049,1.88
2020-02-25,1.7394,1.89,1.89,1.711
2020-02-26,1.5704,1.7394,1.7394,1.4303
2020-02-27,1.6409,1.5704,1.7694,1.4503
2020-02-28,1.6488,1.6409,1.7292,1.539
2020-02-29,1.6698,1.6488,1.6995,1.6399
2020-03-01,1.7388,1.6698,1.85,1.6698
2020-03-02,1.8098,1.7388,1.8212,1.7194
2020-03-03,1.74,1.8098,1.8102,1.7302
2020-03-04,1.72,1.74,1.8196,1.69
2020-03-05,1.7595,1.72,1.8302,1.72
2020-03-06,1.7799,1.7595,1.7899,1.7016
2020-03-07,1.6902,1.7799,1.8299,1.6203
2020-03-08,1.4709,1.6902,1.6902,1.4611
2020-03-09,1.4581,1.4709,1.5101,1.3599
2020-03-10,1.4499,1.4581,1.4985,1.3901
2020-03-11,1.3793,1.4499,1.4598,1.2912
2020-03-12,0.7286,1.3793,1.3797,0.6906
2020-03-13,0.8502,0.7286,0.9399,0.5518
2020-03-14,0.8301,0.8502,0.9081,0.8125
2020-03-15,0.9281,0.8301,1.1189,0.8117
2020-03-16,0.82,0.9281,0.9287,0.73
2020-03-17,0.91,0.82,1.1017,0.8103
2020-03-18,0.9,0.91,0.91,0.83
2020-03-19,1.01,0.9,1.0501,0.88
2020-03-20,0.9999,1.01,1.1199,0.8801
2020-03-21,1.01,0.9999,1.11,0.92
2020-03-22,0.91,1.01,1.06,0.91
2020-03-23,1.0,0.91,1.0,0.88
2020-03-24,1.02,1.0,1.03,0.95
2020-03-25,1.03,1.02,1.04,0.96
2020-03-26,1.03,1.03,1.04,0.99
2020-03-27,0.9699,1.03,1.04,0.94
2020-03-28,0.99,0.9699,1.0099,0.93
2020-03-29,0.92,0.99,1.01,0.92
2020-03-30,0.99,0.92,1.02,0.92
2020-03-31,1.0101,0.99,1.06,0.97
2020-04-01,1.05,1.0101,1.06,1.0
2020-04-02,1.07,1.05,1.12,1.04
2020-04-03,1.06,1.07,1.1,1.05
2020-04-04,1.09,1.06,1.12,1.05
2020-04-05,1.05,1.09,1.1,1.05
2020-04-06,1.15,1.05,1.16,1.05
2020-04-07,1.13,1.15,1.17,1.11
2020-04-08,1.18,1.13,1.19,1.13
2020-04-09,1.23,1.18,1.34,1.18
2020-04-10,1.15,1.23,1.23,1.08
2020-04-11,1.12,1.15,1.16,1.1
2020-04-12,1.13,1.12,1.17,1.1
2020-04-13,1.1,1.13,1.15,1.07
2020-04-14,1.11,1.1,1.12,1.09
2020-04-15,1.08,1.11,1.15,1.08
2020-04-16,1.12,1.08,1.17,1.05
2020-04-17,1.11,1.12,1.12,1.1
2020-04-18,1.15,1.11,1.15,1.11
2020-04-19,1.15,1.15,1.16,1.11
2020-04-20,1.09,1.14,1.17,1.07
2020-04-21,1.08,1.09,1.1,1.07
2020-04-22,1.12,1.08,1.13,1.07
2020-04-23,1.15,1.12,1.17,1.1
2020-04-24,1.19,1.15,1.19,1.14
2020-04-25,1.24,1.19,1.3499,1.17
2020-04-26,1.26,1.24,1.29,1.24
2020-04-27,1.23,1.26,1.27,1.19
2020-04-28,1.26,1.23,1.29,1.22
2020-04-29,1.3,1.26,1.33,1.26
2020-04-30,1.25,1.3,1.42,1.22
2020-05-01,1.34,1.25,1.36,1.25
2020-05-02,1.31,1.34,1.35,1.29
2020-05-03,1.27,1.31,1.35,1.25
2020-05-04,1.25,1.27,1.27,1.2
2020-05-05,1.24,1.25,1.26,1.22
2020-05-06,1.2,1.24,1.27,1.2
2020-05-07,1.28,1.2,1.28,1.2
2020-05-08,1.34,1.28,1.42,1.25
2020-05-09,1.3,1.34,1.42,1.29
2020-05-10,1.3399,1.3,1.43,1.12
2020-05-11,1.25,1.3399,1.3598,1.1702
2020-05-12,1.25,1.25,1.26,1.21
2020-05-13,1.26,1.25,1.28,1.25
2020-05-14,1.25,1.26,1.28,1.23
2020-05-15,1.24,1.25,1.28,1.21
2020-05-16,1.24,1.24,1.2602,1.24
2020-05-17,1.27,1.24,1.2799,1.24
2020-05-18,1.28,1.27,1.29,1.24
2020-05-19,1.29,1.28,1.29,1.25
2020-05-20,1.2799,1.29,1.32,1.24
2020-05-21,1.26,1.2799,1.29,1.21
2020-05-22,1.34,1.26,1.41,1.25
2020-05-23,1.31,1.32,1.36,1.29
2020-05-24,1.34,1.31,1.42,1.3
2020-05-25,1.47,1.34,1.48,1.29
2020-05-26,1.6297,1.47,1.86,1.39
2020-05-27,1.48,1.6297,1.6301,1.4207
2020-05-28,1.44,1.48,1.48,1.42
2020-05-29,1.44,1.44,1.46,1.4
2020-05-30,1.5,1.44,1.5399,1.43
2020-05-31,1.5199,1.5,1.6598,1.49
2020-06-01,1.7503,1.5199,1.9,1.51
2020-06-02,1.8398,1.7503,2.2198,1.7492
2020-06-03,1.7699,1.8398,1.9798,1.7591
2020-06-04,1.76,1.7699,1.81,1.7098
2020-06-05,1.77,1.76,1.79,1.73
2020-06-06,1.7096,1.77,1.77,1.69
2020-06-07,1.6601,1.7096,1.72,1.6004
2020-06-08,1.69,1.6601,1.75,1.65
2020-06-09,1.77,1.69,1.79,1.63
2020-06-10,1.7901,1.77,1.82,1.7001
2020-06-11,1.5901,1.7901,1.85,1.58
2020-06-12,1.64,1.5901,1.7099,1.5701
2020-06-13,1.72,1.64,1.83,1.64
2020-06-14,1.6801,1.72,1.81,1.6601
2020-06-15,1.6899,1.6801,1.69,1.5003
2020-06-16,1.7,1.6899,1.7499,1.65
2020-06-17,1.73,1.7,1.78,1.68
2020-06-18,1.8097,1.73,1.8496,1.73
2020-06-19,1.71,1.8097,1.8197,1.7001
2020-06-20,1.76,1.71,1.8,1.7
2020-06-21,1.75,1.76,1.79,1.74
2020-06-22,1.79,1.75,1.9099,1.75
2020-06-23,1.74,1.79,1.79,1.7
2020-06-24,1.6698,1.74,1.7899,1.64
2020-06-25,1.67,1.6698,1.7299,1.5504
2020-06-26,1.8701,1.67,1.99,1.67
2020-06-27,1.7099,1.8701,2.0399,1.6502
2020-06-28,1.77,1.7099,1.85,1.6102
2020-06-29,1.9399,1.77,1.9798,1.74
2020-06-30,1.82,1.9399,1.9399,1.81
2020-07-01,1.84,1.82,1.92,1.77
2020-07-02,1.7502,1.84,1.86,1.7
2020-07-03,1.73,1.7502,1.7709,1.7104
2020-07-04,1.74,1.73,1.76,1.72
2020-07-05,1.7499,1.74,1.7499,1.6701
2020-07-06,1.76,1.7499,1.78,1.73
2020-07-07,1.76,1.76,1.76,1.72
2020-07-08,1.78,1.76,1.8,1.7301
2020-07-09,1.69,1.78,1.79,1.6201
2020-07-10,1.6899,1.69,1.7101,1.6301
2020-07-11,1.72,1.6899,1.75,1.6801
2020-07-12,1.69,1.72,1.73,1.67
2020-07-13,1.75,1.69,1.83,1.68
2020-07-14,1.79,1.75,1.85,1.69
2020-07-15,1.79,1.79,1.84,1.78
2020-07-16,1.68,1.79,1.79,1.62
2020-07-17,1.6999,1.68,1.7299,1.66
2020-07-18,1.69,1.6999,1.7099,1.67
2020-07-19,1.76,1.69,1.79,1.6501
2020-07-20,1.72,1.76,1.79,1.71
2020-07-21,1.92,1.72,1.96,1.7
2020-07-22,1.8699,1.8799,1.92,1.7601
2020-07-23,1.83,1.8699,1.9,1.8
2020-07-24,1.82,1.83,1.8499,1.7601
2020-07-25,1.79,1.82,1.84,1.78
2020-07-26,1.7599,1.79,1.8199,1.73
2020-07-27,1.6609,1.7599,1.7699,1.5896
2020-07-28,1.6701,1.6609,1.7201,1.6398
2020-07-29,1.69,1.6701,1.78,1.67
2020-07-30,1.6701,1.69,1.7202,1.67
2020-07-31,1.68,1.6701,1.69,1.6599
2020-08-01,1.7299,1.68,1.7401,1.6699
2020-08-02,1.6502,1.7299,1.8,1.62
2020-08-03,1.67,1.6502,1.7,1.6403
2020-08-04,1.6799,1.67,1.7,1.65
2020-08-05,1.6999,1.6799,1.73,1.6799
2020-08-06,1.6801,1.6999,1.73,1.6601
2020-08-07,1.6701,1.6801,1.7,1.6302
2020-08-08,1.7599,1.6701,1.7599,1.6602
2020-08-09,1.78,1.7599,1.8302,1.73
2020-08-10,1.88,1.78,1.9015,1.74
2020-08-11,1.7298,1.88,1.9289,1.6601
2020-08-12,1.7499,1.7298,1.78,1.6703
2020-08-13,1.8302,1.7499,1.8898,1.7299
2020-08-14,1.82,1.8302,1.8684,1.8007
2020-08-15,1.8598,1.82,1.8995,1.8004
2020-08-16,1.85,1.8598,1.8897,1.8101
2020-08-17,1.9399,1.85,1.9606,1.85
2020-08-18,1.9261,1.9399,1.9892,1.8389
2020-08-19,1.77,1.9261,1.9406,1.7199
2020-08-20,2.2085,1.77,2.2482,1.742
2020-08-21,2.0096,2.2085,2.4166,1.961
2020-08-22,2.1394,2.0096,2.1993,1.9016
2020-08-23,2.05,2.1394,2.2488,1.9996
2020-08-24,2.08,2.05,2.1678,2.01
2020-08-25,2.0198,2.08,2.17,1.9212
2020-08-26,2.0299,2.0198,2.0299,1.9395
2020-08-27,2.0495,2.0299,2.1194,1.9513
2020-08-28,2.13,2.0495,2.1799,2.0397
2020-08-29,2.2902,2.13,2.37,2.13
2020-08-30,2.2997,2.2902,2.6588,2.2701
2020-08-31,2.2001,2.2997,2.2998,2.2001
2020-09-01,2.1311,2.2001,2.2299,2.0795
2020-09-02,1.95,2.1311,2.1503,1.8306
2020-09-03,1.6303,1.95,1.95,1.6207
2020-09-04,1.7205,1.6303,1.8088,1.5799
2020-09-05,1.5604,1.7205,1.7401,1.5226
2020-09-06,1.6504,1.5604,1.6901,1.4813
2020-09-07,1.6383,1.6504,1.6702,1.5004
2020-09-08,1.6175,1.6383,1.6789,1.5313
2020-09-09,1.6999,1.6175,1.7582,1.6175
2020-09-10,1.7499,1.6999,1.75,1.6801
2020-09-11,1.8398,1.7499,1.8498,1.6799
2020-09-12,1.8895,1.8398,1.8895,1.7899
2020-09-13,1.7605,1.8895,1.9098,1.7004
2020-09-14,1.8493,1.7605,1.8592,1.7214
2020-09-15,1.83,1.8493,1.86,1.7303
2020-09-16,1.8099,1.83,1.83,1.7007
2020-09-17,1.9598,1.8099,1.9795,1.7101
2020-09-18,2.0099,1.9598,2.1289,1.901
2020-09-19,1.8901,2.0099,2.0296,1.8602
2020-09-20,1.8297,1.8901,1.91,1.7803
2020-09-21,1.6205,1.8297,1.8499,1.581
2020-09-22,1.6501,1.6205,1.8001,1.57
2020-09-23,1.5803,1.6501,1.7788,1.58
2020-09-24,1.65,1.5803,1.6802,1.5803
2020-09-25,1.6698,1.65,1.7,1.6109
2020-09-26,1.6801,1.6698,1.712,1.6504
2020-09-27,1.67,1.6801,1.6908,1.6201
2020-09-28,1.6187,1.67,1.6801,1.6092
2020-09-29,1.6012,1.6187,1.6297,1.581
2020-09-30,1.6,1.6012,1.611,1.5599
2020-10-01,1.59,1.6,1.6799,1.5401
2020-10-02,1.5399,1.59,1.6499,1.4902
2020-10-03,1.54,1.5399,1.5505,1.5101
2020-10-04,1.5202,1.54,1.57,1.5101
2020-10-05,1.5099,1.5202,1.5404,1.49
2020-10-06,1.4101,1.5099,1.5397,1.4101
2020-10-07,1.4121,1.4101,1.4122,1.3599
2020-10-08,1.4599,1.4121,1.4748,1.3804
2020-10-09,1.58,1.4599,1.58,1.4495
2020-10-10,1.6195,1.58,1.6598,1.5602
2020-10-11,1.5602,1.6195,1.7,1.5503
2020-10-12,1.5397,1.5602,1.5699,1.5202
2020-10-13,1.5392,1.5397,1.5501,1.5112
2020-10-14,1.5601,1.5392,1.5999,1.5202
2020-10-15,1.5113,1.5601,1.5601,1.5
2020-10-16,1.4714,1.5113,1.5313,1.4508
2020-10-17,1.5486,1.4714,1.5486,1.4613
2020-10-18,1.5001,1.5486,1.5486,1.5001
2020-10-19,1.4896,1.5001,1.51,1.4509
2020-10-20,1.4297,1.4896,1.4995,1.4107
2020-10-21,1.479,1.4297,1.5092,1.4202
2020-10-22,1.5031,1.479,1.5315,1.451
2020-10-23,1.5101,1.5031,1.5203,1.4801
2020-10-24,1.49,1.5101,1.5101,1.4704
2020-10-25,1.46,1.49,1.5,1.46
2020-10-26,1.4402,1.46,1.53,1.4306
2020-10-27,1.43,1.4402,1.5298,1.43
2020-10-28,1.3399,1.43,1.4498,1.3302
2020-10-29,1.3,1.3399,1.37,1.3
2020-10-30,1.2001,1.3,1.3296,1.1801
2020-10-31,1.2101,1.2001,1.2599,1.1901
2020-11-01,1.2,1.2101,1.2399,1.1702
