TIMESTAMP,MIAO_OPEN_PRICE_USD,MIAO_HIGH_PRICE_USD,MIAO_LOW_PRICE_USD,MIAO_CLOSE_PRICE_USD,MIAO_VOLUME_USD,MIAO_DIVIDENDS_USD,MIAO_STOCK_SPLITS_USD
2025-03-12 00:00:00+00:00,0.0036700000055134296,0.00380500010214746,0.003659999929368496,0.0037090000696480274,409150,0.0,0.0
2025-03-13 00:00:00+00:00,0.0037070000544190407,0.003737000050023198,0.003461000043898821,0.003593999892473221,429615,0.0,0.0
2025-03-14 00:00:00+00:00,0.003593999892473221,0.0037980000488460064,0.003590000094845891,0.003725999966263771,366637,0.0,0.0
2025-03-15 00:00:00+00:00,0.003725999966263771,0.003774000098928809,0.003664999967440963,0.0036720000207424164,326646,0.0,0.0
2025-03-16 00:00:00+00:00,0.0036720000207424164,0.00368200009688735,0.0035880000796169043,0.0035880000796169043,324678,0.0,0.0
2025-03-17 00:00:00+00:00,0.0035880000796169043,0.0036609999369829893,0.0035600000992417336,0.003602999961003661,328844,0.0,0.0
2025-03-18 00:00:00+00:00,0.003602999961003661,0.0036039999686181545,0.0034169999416917562,0.0034169999416917562,274812,0.0,0.0
2025-03-19 00:00:00+00:00,0.0034169999416917562,0.00344299990683794,0.0033909999765455723,0.0034129999112337828,267848,0.0,0.0
2025-03-20 00:00:00+00:00,0.0034129999112337828,0.0034129999112337828,0.003312000073492527,0.0033130000811070204,305083,0.0,0.0
2025-03-21 00:00:00+00:00,0.0033130000811070204,0.003352999920025468,0.0032870001159608364,0.0033499998971819878,271822,0.0,0.0
2025-03-22 00:00:00+00:00,0.0033499998971819878,0.003352999920025468,0.0032560001127421856,0.003278000047430396,240909,0.0,0.0
2025-03-23 00:00:00+00:00,0.003278000047430396,0.003295999951660633,0.003197999903932214,0.003200999926775694,264944,0.0,0.0
2025-03-24 00:00:00+00:00,0.003200999926775694,0.0033370000310242176,0.003200999926775694,0.0032709999941289425,289607,0.0,0.0
2025-03-25 00:00:00+00:00,0.0032709999941289425,0.0033340000081807375,0.003246000036597252,0.0033209999091923237,260874,0.0,0.0
2025-03-26 00:00:00+00:00,0.0033209999091923237,0.014024999924004078,0.003278000047430396,0.003613000037148595,308900,0.0,0.0
2025-03-27 00:00:00+00:00,0.003613000037148595,0.003829000052064657,0.003611000021919608,0.0036800000816583633,239527,0.0,0.0
2025-03-28 00:00:00+00:00,0.0036800000816583633,0.003713000100106001,0.003622000105679035,0.0036239998880773783,252382,0.0,0.0
2025-03-29 00:00:00+00:00,0.0036239998880773783,0.00367600005120039,0.00355300004594028,0.003602999961003661,384940,0.0,0.0
2025-03-30 00:00:00+00:00,0.003602999961003661,0.0038419999182224274,0.0034390001092106104,0.0037899999879300594,418763,0.0,0.0
2025-03-31 00:00:00+00:00,0.0037899999879300594,0.004035999998450279,0.0037690000608563423,0.003882999997586012,337387,0.0,0.0
2025-04-01 00:00:00+00:00,0.003882999997586012,0.004408000037074089,0.003882999997586012,0.004075000062584877,390708,0.0,0.0
2025-04-02 00:00:00+00:00,0.004075000062584877,0.004224000032991171,0.003930999897420406,0.003930999897420406,337462,0.0,0.0
2025-04-03 00:00:00+00:00,0.003930999897420406,0.004228000063449144,0.003914000000804663,0.004145999904721975,372945,0.0,0.0
2025-04-04 00:00:00+00:00,0.004145999904721975,0.004279999993741512,0.004133999813348055,0.004143000114709139,291873,0.0,0.0
2025-04-05 00:00:00+00:00,0.004143000114709139,0.0041680000722408295,0.004112000111490488,0.004133999813348055,286395,0.0,0.0
2025-04-06 00:00:00+00:00,0.004133999813348055,0.004170999862253666,0.0039029999170452356,0.0039029999170452356,289829,0.0,0.0
2025-04-07 00:00:00+00:00,0.003900999901816249,0.003900999901816249,0.0037609999999403954,0.0037700000684708357,231855,0.0,0.0
2025-04-08 00:00:00+00:00,0.0037700000684708357,0.003771000076085329,0.003387999953702092,0.003387999953702092,223781,0.0,0.0
2025-04-09 00:00:00+00:00,0.003387999953702092,0.003406000090762973,0.0033549999352544546,0.0033680000342428684,231373,0.0,0.0
2025-04-10 00:00:00+00:00,0.0033680000342428684,0.0034030000679194927,0.003203999949619174,0.003232999937608838,227357,0.0,0.0
2025-04-11 00:00:00+00:00,0.003232999937608838,0.0037509999237954617,0.0023739999160170555,0.003745999885722995,668938,0.0,0.0
2025-04-12 00:00:00+00:00,0.0037499999161809683,0.004108999855816364,0.0034199999645352364,0.003920999821275473,388644,0.0,0.0
2025-04-13 00:00:00+00:00,0.003920999821275473,0.0041240002028644085,0.003845999948680401,0.004029000177979469,255727,0.0,0.0
2025-04-14 00:00:00+00:00,0.004029000177979469,0.004412999842315912,0.004025000147521496,0.004288000054657459,274508,0.0,0.0
2025-04-15 00:00:00+00:00,0.004288000054657459,0.004501999821513891,0.004282999783754349,0.004356999881565571,226076,0.0,0.0
2025-04-16 00:00:00+00:00,0.004356999881565571,0.0050130002200603485,0.004031000193208456,0.004031000193208456,273869,0.0,0.0
2025-04-17 00:00:00+00:00,0.004031000193208456,0.004209999926388264,0.0031590000726282597,0.003189000068232417,351079,0.0,0.0
