TIMESTAMP,FLM_OPEN_PRICE_USD,FLM_HIGH_PRICE_USD,FLM_LOW_PRICE_USD,FLM_CLOSE_PRICE_USD,FLM_VOLUME_USD,FLM_DIVIDENDS_USD,FLM_STOCK_SPLITS_USD
2020-09-29 00:00:00+00:00,0.6789680123329163,0.7121800184249878,0.6431599855422974,0.6522700190544128,36865335,0.0,0.0
2020-09-30 00:00:00+00:00,0.6452699899673462,0.6774299740791321,0.5918729901313782,0.6278280019760132,48787023,0.0,0.0
2020-10-01 00:00:00+00:00,0.6274430155754089,0.6830530166625977,0.5580080151557922,0.5617290139198303,34040792,0.0,0.0
2020-10-02 00:00:00+00:00,0.561942994594574,0.5803999900817871,0.4327490031719208,0.4681279957294464,31095616,0.0,0.0
2020-10-03 00:00:00+00:00,0.46717700362205505,0.4928460121154785,0.41261500120162964,0.4155319929122925,25528072,0.0,0.0
2020-10-04 00:00:00+00:00,0.4156459867954254,0.4188539981842041,0.3460089862346649,0.35893699526786804,21797375,0.0,0.0
2020-10-05 00:00:00+00:00,0.35893699526786804,0.40276598930358887,0.3069179952144623,0.3819049894809723,35982429,0.0,0.0
2020-10-06 00:00:00+00:00,0.3802889883518219,0.4085949957370758,0.2923569977283478,0.3007600009441376,26280207,0.0,0.0
2020-10-07 00:00:00+00:00,0.301162987947464,0.301162987947464,0.25314199924468994,0.26355600357055664,16199004,0.0,0.0
2020-10-08 00:00:00+00:00,0.2640649974346161,0.2949039936065674,0.248649001121521,0.28179800510406494,15663706,0.0,0.0
2020-10-09 00:00:00+00:00,0.2833369970321655,0.30738499760627747,0.26623499393463135,0.2947100102901459,15904661,0.0,0.0
2020-10-10 00:00:00+00:00,0.29356899857521057,0.30676499009132385,0.2600570023059845,0.2631939947605133,10433141,0.0,0.0
2020-10-11 00:00:00+00:00,0.26451998949050903,0.2819100022315979,0.24929000437259674,0.2792389988899231,11616545,0.0,0.0
2020-10-12 00:00:00+00:00,0.27887699007987976,0.27887699007987976,0.2568419873714447,0.2599779963493347,9621437,0.0,0.0
