TIMESTAMP,IVANKA_OPEN_PRICE_USD,IVANKA_HIGH_PRICE_USD,IVANKA_LOW_PRICE_USD,IVANKA_CLOSE_PRICE_USD,IVANKA_VOLUME_USD,IVANKA_DIVIDENDS_USD,IVANKA_STOCK_SPLITS_USD
2024-08-19 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,104,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,219,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,587,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,333,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,596,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,336,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,753,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,343,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,490,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,194,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,736,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,671,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,523,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,995,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,812,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,528,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,1821,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,2280,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,2304,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,393,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,443,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,1087,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,2772,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,295,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,491,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,978,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1941,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,980,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,208,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,703,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,458,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,911,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,1522,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,392,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,1175,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,649,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,1030,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,2674,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1761,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,244,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,567,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,331,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,632,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1134,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,293,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,3115,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,331,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,173,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,587,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,3054,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,282,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,400,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,427,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,473,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,560,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,1589,0.0,0.0
2025-01-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,28783,0.0,0.0
2025-01-20 00:00:00+00:00,9.999999974752427e-07,7.000000096013537e-06,0.0,1.9999999949504854e-06,1297215,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,133151,0.0,0.0
2025-01-22 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,9.999999974752427e-07,90136,0.0,0.0
2025-01-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24542,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,12990,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,8255,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,2822,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,2047,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,2035,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,1387,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,432,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,793,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,835,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,549,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,392,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,334,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,255,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,83,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,979,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,249,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,130,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,815,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1089,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,346,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,181,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,166,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,2268,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1952,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,188,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,285,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,220,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,173,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,86,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,143,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,420,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,536,0.0,0.0
2025-06-01 00:00:00+00:00,1.0859089627501817e-07,1.0859089627501817e-07,1.0859089627501817e-07,1.0859089627501817e-07,9,0.0,0.0
