TIMESTAMP,ROCK32817_OPEN_PRICE_USD,ROCK32817_HIGH_PRICE_USD,ROCK32817_LOW_PRICE_USD,ROCK32817_CLOSE_PRICE_USD,ROCK32817_VOLUME_USD,ROCK32817_DIVIDENDS_USD,ROCK32817_STOCK_SPLITS_USD
2024-08-25 00:00:00+00:00,0.0024659999180585146,0.0033909999765455723,0.002311999909579754,0.003031000029295683,963022,0.0,0.0
2024-08-26 00:00:00+00:00,0.003031000029295683,0.0036700000055134296,0.001917000045068562,0.0019209999591112137,618528,0.0,0.0
2024-08-27 00:00:00+00:00,0.0019239999819546938,0.003094000043347478,0.0014390000142157078,0.0025450000539422035,730701,0.0,0.0
2024-08-28 00:00:00+00:00,0.0025450000539422035,0.003963999915868044,0.001976999919861555,0.00266100000590086,1030175,0.0,0.0
2024-08-29 00:00:00+00:00,0.00266100000590086,0.0033110000658780336,0.002076999982818961,0.0027149999514222145,607030,0.0,0.0
2024-08-30 00:00:00+00:00,0.0027149999514222145,0.003108999924734235,0.002308000111952424,0.002397000091150403,685809,0.0,0.0
2024-08-31 00:00:00+00:00,0.002397000091150403,0.0029609999619424343,0.0022319999989122152,0.002319999970495701,371329,0.0,0.0
2024-09-01 00:00:00+00:00,0.002319999970495701,0.002406999934464693,0.0017729999963194132,0.0018339999951422215,386418,0.0,0.0
2024-09-02 00:00:00+00:00,0.0018339999951422215,0.0021490000654011965,0.0011690000537782907,0.0012570000253617764,537166,0.0,0.0
2024-09-03 00:00:00+00:00,0.0012570000253617764,0.001462999964132905,0.0010339999571442604,0.0011820000363513827,489926,0.0,0.0
2024-09-04 00:00:00+00:00,0.0011820000363513827,0.0041600000113248825,0.0011279999744147062,0.0037010000087320805,1322621,0.0,0.0
2024-09-05 00:00:00+00:00,0.0036800000816583633,0.00368200009688735,0.0019369999645277858,0.002618999918922782,1127938,0.0,0.0
2024-09-06 00:00:00+00:00,0.002618999918922782,0.003561000106856227,0.002403999911621213,0.0028989999555051327,791090,0.0,0.0
2024-09-07 00:00:00+00:00,0.0028989999555051327,0.003212000010535121,0.0025470000691711903,0.002930999966338277,736494,0.0,0.0
