TIMESTAMP,NUTS32479_OPEN_PRICE_USD,NUTS32479_HIGH_PRICE_USD,NUTS32479_LOW_PRICE_USD,NUTS32479_CLOSE_PRICE_USD,NUTS32479_VOLUME_USD,NUTS32479_DIVIDENDS_USD,NUTS32479_STOCK_SPLITS_USD
2024-07-31 00:00:00+00:00,0.005628999788314104,0.005747999995946884,0.005607000086456537,0.005607999861240387,14945,0.0,0.0
2024-08-01 00:00:00+00:00,0.005607999861240387,0.005634999834001064,0.0055229999125003815,0.005557000171393156,16229,0.0,0.0
2024-08-02 00:00:00+00:00,0.005553000140935183,0.005563999991863966,0.005481000058352947,0.005497999954968691,20954,0.0,0.0
2024-08-03 00:00:00+00:00,0.005497999954968691,0.006020000204443932,0.0054339999333024025,0.005458999890834093,74069,0.0,0.0
2024-08-04 00:00:00+00:00,0.005458999890834093,0.005489000119268894,0.005158000160008669,0.005243999883532524,17432,0.0,0.0
2024-08-05 00:00:00+00:00,0.005162999965250492,0.0061090001836419106,0.004606999922543764,0.005590999964624643,285071,0.0,0.0
2024-08-06 00:00:00+00:00,0.005590999964624643,0.008104999549686909,0.0055740000680089,0.00636899983510375,645645,0.0,0.0
2024-08-07 00:00:00+00:00,0.0065020001493394375,0.0078050000593066216,0.006238000001758337,0.006328999996185303,603766,0.0,0.0
2024-08-08 00:00:00+00:00,0.006328999996185303,0.007569999899715185,0.006326000206172466,0.0066189998760819435,317683,0.0,0.0
2024-08-09 00:00:00+00:00,0.006616999860852957,0.007826999761164188,0.006289999932050705,0.00674000009894371,550280,0.0,0.0
2024-08-10 00:00:00+00:00,0.00674000009894371,0.0079950001090765,0.006647000089287758,0.0067349998280406,569792,0.0,0.0
2024-08-11 00:00:00+00:00,0.0067349998280406,0.007319999858736992,0.006467999890446663,0.006467999890446663,191436,0.0,0.0
2024-08-12 00:00:00+00:00,0.006467999890446663,0.0071749999187886715,0.005528999958187342,0.006773999892175198,573785,0.0,0.0
2024-08-13 00:00:00+00:00,0.006773999892175198,0.0071229999884963036,0.00634900014847517,0.006351999938488007,222668,0.0,0.0
2024-08-14 00:00:00+00:00,0.006351999938488007,0.007957999594509602,0.006095999851822853,0.00660100020468235,338554,0.0,0.0
2024-08-15 00:00:00+00:00,0.0066019999794662,0.006705000065267086,0.006262999959290028,0.006353999953716993,41878,0.0,0.0
2024-08-16 00:00:00+00:00,0.00633700005710125,0.006341000087559223,0.005896000191569328,0.005905000027269125,25404,0.0,0.0
2024-08-17 00:00:00+00:00,0.005932000000029802,0.006533000152558088,0.005115999840199947,0.00534699996933341,131122,0.0,0.0
2024-08-18 00:00:00+00:00,0.005342999938875437,0.006238000001758337,0.0052109998650848866,0.005535999778658152,293432,0.0,0.0
2024-08-19 00:00:00+00:00,0.005535999778658152,0.006926000118255615,0.005518000107258558,0.005907000042498112,774083,0.0,0.0
2024-08-20 00:00:00+00:00,0.005896000191569328,0.006707000080496073,0.005090999882668257,0.005098000168800354,293162,0.0,0.0
2024-08-21 00:00:00+00:00,0.005102999974042177,0.0057760002091526985,0.004372000228613615,0.004435999784618616,170184,0.0,0.0
2024-08-22 00:00:00+00:00,0.0044200001284480095,0.00445199990645051,0.003650000086054206,0.003684000112116337,58916,0.0,0.0
2024-08-23 00:00:00+00:00,0.0036989999935030937,0.004449000116437674,0.0036359999794512987,0.003788999980315566,179109,0.0,0.0
2024-08-24 00:00:00+00:00,0.0038079998921602964,0.0038109999150037766,0.003476999932900071,0.003502999898046255,33155,0.0,0.0
2024-08-25 00:00:00+00:00,0.003507999936118722,0.003657999914139509,0.00343300006352365,0.0035200000274926424,61761,0.0,0.0
