TIMESTAMP,SAFE21585_OPEN_PRICE_USD,SAFE21585_HIGH_PRICE_USD,SAFE21585_LOW_PRICE_USD,SAFE21585_CLOSE_PRICE_USD,SAFE21585_VOLUME_USD,SAFE21585_DIVIDENDS_USD,SAFE21585_STOCK_SPLITS_USD
2024-04-23 00:00:00+00:00,3.3241000175476074,4.014087200164795,2.04066801071167,2.362807035446167,74646467,0.0,0.0
2024-04-24 00:00:00+00:00,2.362623929977417,2.3626461029052734,1.864622950553894,1.8849509954452515,27999404,0.0,0.0
2024-04-25 00:00:00+00:00,1.8818670511245728,2.6704230308532715,1.7051270008087158,2.6458470821380615,63441369,0.0,0.0
2024-04-26 00:00:00+00:00,2.639794111251831,2.67084002494812,2.2002060413360596,2.213953971862793,58189880,0.0,0.0
2024-04-27 00:00:00+00:00,2.2213470935821533,2.280402898788452,2.1185901165008545,2.1881399154663086,52936065,0.0,0.0
2024-04-28 00:00:00+00:00,2.1880381107330322,2.284074068069458,2.131150007247925,2.1350340843200684,44190334,0.0,0.0
2024-04-29 00:00:00+00:00,2.1347999572753906,2.230191946029663,1.940883994102478,2.061911106109619,39282060,0.0,0.0
2024-04-30 00:00:00+00:00,2.0629189014434814,2.119525909423828,1.687088966369629,1.7853200435638428,47386669,0.0,0.0
2024-05-01 00:00:00+00:00,1.7854750156402588,1.931246042251587,1.6851630210876465,1.8923380374908447,40884599,0.0,0.0
2024-05-02 00:00:00+00:00,1.8923330307006836,1.898864984512329,1.7916589975357056,1.8197740316390991,22588652,0.0,0.0
2024-05-03 00:00:00+00:00,1.8191900253295898,1.8587650060653687,1.7624950408935547,1.7813630104064941,17959605,0.0,0.0
2024-05-04 00:00:00+00:00,1.7824779748916626,1.853348970413208,1.7202399969100952,1.7333379983901978,17972710,0.0,0.0
2024-05-05 00:00:00+00:00,1.7331620454788208,1.7471179962158203,1.6762460470199585,1.7206820249557495,16012909,0.0,0.0
2024-05-06 00:00:00+00:00,1.7207529544830322,1.7626359462738037,1.6485660076141357,1.6905790567398071,21432991,0.0,0.0
2024-05-07 00:00:00+00:00,1.690621018409729,1.7726620435714722,1.6689989566802979,1.7196389436721802,19072837,0.0,0.0
2024-05-08 00:00:00+00:00,1.7196069955825806,1.7831499576568604,1.6388360261917114,1.6472599506378174,16575063,0.0,0.0
2024-05-09 00:00:00+00:00,1.646103024482727,1.742583990097046,1.6406660079956055,1.710155963897705,15024083,0.0,0.0
2024-05-10 00:00:00+00:00,1.7102080583572388,1.7283669710159302,1.6452230215072632,1.700029969215393,14954850,0.0,0.0
2024-05-11 00:00:00+00:00,1.7001359462738037,1.7757220268249512,1.694735050201416,1.7398300170898438,14053589,0.0,0.0
2024-05-12 00:00:00+00:00,1.7400130033493042,1.8416019678115845,1.7315950393676758,1.82908296585083,13379995,0.0,0.0
