TIMESTAMP,SPERG_OPEN_PRICE_USD,SPERG_HIGH_PRICE_USD,SPERG_LOW_PRICE_USD,SPERG_CLOSE_PRICE_USD,SPERG_VOLUME_USD,SPERG_DIVIDENDS_USD,SPERG_STOCK_SPLITS_USD
2025-03-07 00:00:00+00:00,0.0007130000158213079,0.0007229999755509198,0.000678999989759177,0.000678999989759177,11180,0.0,0.0
2025-03-08 00:00:00+00:00,0.000678999989759177,0.0006799999973736703,0.0006520000169984996,0.0006539999740198255,5881,0.0,0.0
2025-03-09 00:00:00+00:00,0.000653000024612993,0.0006539999740198255,0.0005920000257901847,0.0005929999751970172,8677,0.0,0.0
2025-03-10 00:00:00+00:00,0.0005929999751970172,0.0005929999751970172,0.00048499999684281647,0.00048499999684281647,4967,0.0,0.0
2025-03-11 00:00:00+00:00,0.00048499999684281647,0.0005080000264570117,0.0004619999963324517,0.0004619999963324517,8094,0.0,0.0
2025-03-12 00:00:00+00:00,0.0004619999963324517,0.0004769999941345304,0.000455000001238659,0.00047500000800937414,6321,0.0,0.0
2025-03-13 00:00:00+00:00,0.00047500000800937414,0.00047599998652003706,0.0004560000088531524,0.00045900000259280205,6356,0.0,0.0
2025-03-14 00:00:00+00:00,0.00045900000259280205,0.0005729999975301325,0.00045900000259280205,0.0005729999975301325,9873,0.0,0.0
2025-03-15 00:00:00+00:00,0.0005729999975301325,0.0006370000191964209,0.0005729999975301325,0.0006360000115819275,6156,0.0,0.0
2025-03-16 00:00:00+00:00,0.0006360000115819275,0.0006520000169984996,0.0005830000154674053,0.0005869999877177179,5635,0.0,0.0
2025-03-17 00:00:00+00:00,0.0005859999801032245,0.0005920000257901847,0.000547999981790781,0.0005799999926239252,5138,0.0,0.0
2025-03-18 00:00:00+00:00,0.0005799999926239252,0.0005799999926239252,0.000526999996509403,0.0005290000117383897,4979,0.0,0.0
2025-03-19 00:00:00+00:00,0.0005290000117383897,0.0005569999921135604,0.0004959999932907522,0.0005130000063218176,9681,0.0,0.0
2025-03-20 00:00:00+00:00,0.0005130000063218176,0.0005200000014156103,0.0004600000102072954,0.00046300000394694507,9327,0.0,0.0
2025-03-21 00:00:00+00:00,0.00046300000394694507,0.0005319999763742089,0.0004619999963324517,0.0005319999763742089,10544,0.0,0.0
2025-03-22 00:00:00+00:00,0.0005319999763742089,0.0005339999916031957,0.0005239999736659229,0.0005319999763742089,4658,0.0,0.0
2025-03-23 00:00:00+00:00,0.0005319999763742089,0.000534999999217689,0.0005179999861866236,0.0005189999938011169,4689,0.0,0.0
2025-03-24 00:00:00+00:00,0.0005189999938011169,0.0005440000095404685,0.0004959999932907522,0.0005210000090301037,4934,0.0,0.0
2025-03-25 00:00:00+00:00,0.0005210000090301037,0.0006569999968633056,0.0005210000090301037,0.0005709999823011458,21040,0.0,0.0
2025-03-26 00:00:00+00:00,0.0005709999823011458,0.000582000007852912,0.0005239999736659229,0.0005290000117383897,5191,0.0,0.0
2025-03-27 00:00:00+00:00,0.0005290000117383897,0.000615999975707382,0.0005239999736659229,0.0005750000127591193,12027,0.0,0.0
2025-03-28 00:00:00+00:00,0.0005750000127591193,0.0006680000224150717,0.0005119999987073243,0.0006539999740198255,6361,0.0,0.0
2025-03-29 00:00:00+00:00,0.0006539999740198255,0.0006590000120922923,0.00048499999684281647,0.0004920000210404396,5556,0.0,0.0
