TIMESTAMP,IAG_OPEN_PRICE_USD,IAG_HIGH_PRICE_USD,IAG_LOW_PRICE_USD,IAG_CLOSE_PRICE_USD,IAG_VOLUME_USD,IAG_DIVIDENDS_USD,IAG_STOCK_SPLITS_USD
2021-07-28 00:00:00+00:00,0.12978799641132355,0.12978799641132355,0.07531499862670898,0.08878500014543533,7549110,0.0,0.0
2021-07-29 00:00:00+00:00,0.08893799781799316,0.08901800215244293,0.05927500128746033,0.06192599982023239,883695,0.0,0.0
2021-07-30 00:00:00+00:00,0.06276100128889084,0.06277099996805191,0.04843699932098389,0.056136999279260635,388272,0.0,0.0
2021-07-31 00:00:00+00:00,0.056141000241041183,0.06374400109052658,0.05386500060558319,0.05662300065159798,259941,0.0,0.0
2021-08-01 00:00:00+00:00,0.05660500004887581,0.06040399894118309,0.048374999314546585,0.04952799901366234,194323,0.0,0.0
2021-08-02 00:00:00+00:00,0.049536000937223434,0.05139299854636192,0.04776399955153465,0.04776399955153465,37636,0.0,0.0
2021-08-03 00:00:00+00:00,0.04777299985289574,0.04824800044298172,0.043859001249074936,0.04775900021195412,52179,0.0,0.0
2021-08-04 00:00:00+00:00,0.047752998769283295,0.04883600026369095,0.04371299967169762,0.0470380000770092,67494,0.0,0.0
2021-08-05 00:00:00+00:00,0.04702800139784813,0.04785199835896492,0.04176099970936775,0.042500998824834824,57724,0.0,0.0
2021-08-06 00:00:00+00:00,0.042500998824834824,0.044762998819351196,0.0413689985871315,0.042778998613357544,37199,0.0,0.0
2021-08-07 00:00:00+00:00,0.042782001197338104,0.04915200173854828,0.0415319986641407,0.0490959994494915,102578,0.0,0.0
2021-08-08 00:00:00+00:00,0.04907200112938881,0.07028999924659729,0.047749001532793045,0.07028999924659729,342935,0.0,0.0
2021-08-09 00:00:00+00:00,0.06960199773311615,0.08266700059175491,0.06787499785423279,0.07519099861383438,625293,0.0,0.0
2021-08-10 00:00:00+00:00,0.07515999674797058,0.12295900285243988,0.07471899688243866,0.09320800006389618,1016609,0.0,0.0
2021-08-11 00:00:00+00:00,0.09320300072431564,0.11871399730443954,0.093190997838974,0.11797899752855301,420598,0.0,0.0
2021-08-12 00:00:00+00:00,0.118026003241539,0.12919999659061432,0.11180099844932556,0.11842899769544601,827847,0.0,0.0
2021-08-13 00:00:00+00:00,0.11825700104236603,0.12949100136756897,0.11791300028562546,0.12591899931430817,321873,0.0,0.0
2021-08-14 00:00:00+00:00,0.12591400742530823,0.1260869950056076,0.11285000294446945,0.11286400258541107,312904,0.0,0.0
2021-08-15 00:00:00+00:00,0.11288099735975266,0.12012799829244614,0.1102600023150444,0.11894000321626663,214790,0.0,0.0
2021-08-16 00:00:00+00:00,0.11900000274181366,0.11900000274181366,0.09828300029039383,0.09973300248384476,272460,0.0,0.0
2021-08-17 00:00:00+00:00,0.09975899755954742,0.10451900213956833,0.09373600035905838,0.09502100199460983,150371,0.0,0.0
2021-08-18 00:00:00+00:00,0.0949999988079071,0.09832700341939926,0.09105399996042252,0.0926629975438118,92284,0.0,0.0
