TIMESTAMP,ZZZ_OPEN_PRICE_USD,ZZZ_HIGH_PRICE_USD,ZZZ_LOW_PRICE_USD,ZZZ_CLOSE_PRICE_USD,ZZZ_VOLUME_USD,ZZZ_DIVIDENDS_USD,ZZZ_STOCK_SPLITS_USD
2023-04-19 00:00:00+00:00,0.5959510207176208,0.6429349780082703,0.4128279983997345,0.414792001247406,14584183,0.0,0.0
2023-04-20 00:00:00+00:00,0.41554200649261475,0.7097629904747009,0.41554200649261475,0.5287150144577026,8529921,0.0,0.0
2023-04-21 00:00:00+00:00,0.5287190079689026,0.5322830080986023,0.43123799562454224,0.4496299922466278,2897688,0.0,0.0
2023-04-22 00:00:00+00:00,0.44964399933815,0.537837028503418,0.44903698563575745,0.47191500663757324,2455056,0.0,0.0
2023-04-23 00:00:00+00:00,0.4718390107154846,0.47472500801086426,0.40309199690818787,0.42342498898506165,2011078,0.0,0.0
2023-04-24 00:00:00+00:00,0.4233129918575287,0.434145987033844,0.4061009883880615,0.43287500739097595,2032718,0.0,0.0
2023-04-25 00:00:00+00:00,0.4327619969844818,0.4390200078487396,0.40196800231933594,0.43238601088523865,1947824,0.0,0.0
2023-04-26 00:00:00+00:00,0.4327070116996765,0.44456401467323303,0.4071199893951416,0.4139609932899475,2658106,0.0,0.0
2023-04-27 00:00:00+00:00,0.4138369858264923,0.42917901277542114,0.4066169857978821,0.422650009393692,2462636,0.0,0.0
2023-04-28 00:00:00+00:00,0.42264899611473083,0.426349014043808,0.40808600187301636,0.4125959873199463,1723163,0.0,0.0
2023-04-29 00:00:00+00:00,0.4128890037536621,0.49668601155281067,0.3861219882965088,0.48505899310112,2190943,0.0,0.0
2023-04-30 00:00:00+00:00,0.4850429892539978,0.5154839754104614,0.4492959976196289,0.4617060124874115,2063892,0.0,0.0
2023-05-01 00:00:00+00:00,0.4616389870643616,0.47587600350379944,0.43271100521087646,0.443899005651474,2022434,0.0,0.0
2023-05-02 00:00:00+00:00,0.44390401244163513,0.45594701170921326,0.43845900893211365,0.4494979977607727,1821571,0.0,0.0
2023-05-03 00:00:00+00:00,0.44927600026130676,0.45112600922584534,0.41630399227142334,0.43182700872421265,1820735,0.0,0.0
2023-05-04 00:00:00+00:00,0.4318459928035736,0.46906399726867676,0.42717498540878296,0.44066300988197327,1873118,0.0,0.0
2023-05-05 00:00:00+00:00,0.4404760003089905,0.6182270050048828,0.4380109906196594,0.5524560213088989,3536075,0.0,0.0
2023-05-06 00:00:00+00:00,0.5524629950523376,0.696528971195221,0.5337679982185364,0.6313220262527466,4060057,0.0,0.0
2023-05-07 00:00:00+00:00,0.6151900291442871,0.6436939835548401,0.5886350274085999,0.5889999866485596,2494810,0.0,0.0
