TIMESTAMP,TBCC_OPEN_PRICE_USD,TBCC_HIGH_PRICE_USD,TBCC_LOW_PRICE_USD,TBCC_CLOSE_PRICE_USD,TBCC_VOLUME_USD,TBCC_DIVIDENDS_USD,TBCC_STOCK_SPLITS_USD
2021-04-02 00:00:00+00:00,0.021477999165654182,0.021539000794291496,0.020934000611305237,0.021361999213695526,184201,0.0,0.0
2021-04-03 00:00:00+00:00,0.02136100083589554,0.021405000239610672,0.01995999924838543,0.020925000309944153,217060,0.0,0.0
2021-04-04 00:00:00+00:00,0.020921999588608742,0.021292999386787415,0.02015100046992302,0.02061999961733818,161426,0.0,0.0
2021-04-05 00:00:00+00:00,0.020622000098228455,0.022955000400543213,0.019711000844836235,0.022672999650239944,186693,0.0,0.0
2021-04-06 00:00:00+00:00,0.02267500013113022,0.02588300034403801,0.02267500013113022,0.025035999715328217,112641,0.0,0.0
2021-04-07 00:00:00+00:00,0.025039000436663628,0.025916000828146935,0.02416899986565113,0.024271000176668167,129219,0.0,0.0
2021-04-08 00:00:00+00:00,0.024271000176668167,0.02427300065755844,0.022244999185204506,0.023434000089764595,129979,0.0,0.0
2021-04-09 00:00:00+00:00,0.023434000089764595,0.023799000307917595,0.023243000730872154,0.02365799993276596,64750,0.0,0.0
2021-04-10 00:00:00+00:00,0.02365799993276596,0.023990999907255173,0.023211000487208366,0.023440999910235405,119819,0.0,0.0
2021-04-11 00:00:00+00:00,0.023440999910235405,0.023524999618530273,0.02321700006723404,0.0234839990735054,104764,0.0,0.0
2021-04-12 00:00:00+00:00,0.02348100021481514,0.025195999071002007,0.023287000134587288,0.023507999256253242,103586,0.0,0.0
2021-04-13 00:00:00+00:00,0.02350899949669838,0.025157999247312546,0.023204000666737556,0.02512199990451336,116925,0.0,0.0
2021-04-14 00:00:00+00:00,0.02512199990451336,0.0253090001642704,0.02421800047159195,0.024700000882148743,139004,0.0,0.0
2021-04-15 00:00:00+00:00,0.02470099925994873,0.025141999125480652,0.024637000635266304,0.024800999090075493,90877,0.0,0.0
2021-04-16 00:00:00+00:00,0.024793999269604683,0.024985000491142273,0.02438800036907196,0.024407999590039253,93276,0.0,0.0
