TIMESTAMP,GEKKO35189_OPEN_PRICE_USD,GEKKO35189_HIGH_PRICE_USD,GEKKO35189_LOW_PRICE_USD,GEKKO35189_CLOSE_PRICE_USD,GEKKO35189_VOLUME_USD,GEKKO35189_DIVIDENDS_USD,GEKKO35189_STOCK_SPLITS_USD
2025-03-05 00:00:00+00:00,0.0009689999860711396,0.0009879999561235309,0.0009190000128000975,0.0009340000106021762,4257,0.0,0.0
2025-03-06 00:00:00+00:00,0.0009340000106021762,0.0009340000106021762,0.0007300000288523734,0.0007300000288523734,19248,0.0,0.0
2025-03-07 00:00:00+00:00,0.0007300000288523734,0.0007319999858736992,0.0006520000169984996,0.0006719999946653843,1711,0.0,0.0
2025-03-08 00:00:00+00:00,0.0006719999946653843,0.0006719999946653843,0.0005649999948218465,0.0005789999850094318,7297,0.0,0.0
2025-03-09 00:00:00+00:00,0.0005789999850094318,0.0006009999779053032,0.000522000016644597,0.0005239999736659229,3127,0.0,0.0
2025-03-10 00:00:00+00:00,0.0005239999736659229,0.0005600000149570405,0.00041700000292621553,0.00041700000292621553,8268,0.0,0.0
2025-03-11 00:00:00+00:00,0.00041700000292621553,0.00043899999582208693,0.0004039999912492931,0.0004290000069886446,1904,0.0,0.0
2025-03-12 00:00:00+00:00,0.0004290000069886446,0.0004459999909158796,0.0004130000015720725,0.0004459999909158796,4379,0.0,0.0
2025-03-13 00:00:00+00:00,0.0004459999909158796,0.0004720000142697245,0.0004309999931138009,0.00044299999717622995,4094,0.0,0.0
2025-03-14 00:00:00+00:00,0.00044299999717622995,0.0005249999812804163,0.00043899999582208693,0.0005099999834783375,6729,0.0,0.0
2025-03-15 00:00:00+00:00,0.0005099999834783375,0.0005380000220611691,0.0005050000036135316,0.0005169999785721302,6422,0.0,0.0
2025-03-16 00:00:00+00:00,0.0005169999785721302,0.0005660000024363399,0.0005150000215508044,0.000526999996509403,6,0.0,0.0
2025-03-17 00:00:00+00:00,0.000526999996509403,0.0005499999970197678,0.0005019999807700515,0.000506000011228025,4651,0.0,0.0
2025-03-18 00:00:00+00:00,0.000506000011228025,0.000506000011228025,0.0004349999944679439,0.0004349999944679439,1475,0.0,0.0
2025-03-19 00:00:00+00:00,0.0004349999944679439,0.0004910000134259462,0.0004290000069886446,0.00043399998685345054,18447,0.0,0.0
2025-03-20 00:00:00+00:00,0.00043399998685345054,0.0004769999941345304,0.00039999998989515007,0.00046499999007210135,11506,0.0,0.0
2025-03-21 00:00:00+00:00,0.00046499999007210135,0.0005639999872073531,0.00046499999007210135,0.0005639999872073531,8636,0.0,0.0
2025-03-22 00:00:00+00:00,0.0005639999872073531,0.0006709999870508909,0.0005450000171549618,0.0005959999980404973,7922,0.0,0.0
2025-03-23 00:00:00+00:00,0.0005959999980404973,0.0006319999811239541,0.0005959999980404973,0.0006319999811239541,5157,0.0,0.0
2025-03-24 00:00:00+00:00,0.0006319999811239541,0.0006880000000819564,0.0006130000110715628,0.0006559999892488122,44,0.0,0.0
2025-03-25 00:00:00+00:00,0.0006559999892488122,0.000661000027321279,0.0006300000241026282,0.0006539999740198255,147,0.0,0.0
2025-03-26 00:00:00+00:00,0.0006539999740198255,0.0006600000197067857,0.0005540000274777412,0.0005849999724887311,16240,0.0,0.0
2025-03-27 00:00:00+00:00,0.0005849999724887311,0.000598000013269484,0.0005590000073425472,0.0005610000225715339,3669,0.0,0.0
