TIMESTAMP,ETHDYDX_OPEN_PRICE_USD,ETHDYDX_HIGH_PRICE_USD,ETHDYDX_LOW_PRICE_USD,ETHDYDX_CLOSE_PRICE_USD,ETHDYDX_VOLUME_USD,ETHDYDX_DIVIDENDS_USD,ETHDYDX_STOCK_SPLITS_USD
2023-10-26 00:00:00+00:00,2.3695900440216064,2.484591007232666,2.2478880882263184,2.3197669982910156,142118646,0.0,0.0
2023-10-27 00:00:00+00:00,2.3198649883270264,2.5232601165771484,2.2687230110168457,2.339509963989258,161067195,0.0,0.0
2023-10-28 00:00:00+00:00,2.3393828868865967,2.4236040115356445,2.3148839473724365,2.423306941986084,65275687,0.0,0.0
2023-10-29 00:00:00+00:00,2.4232330322265625,2.510819911956787,2.356132984161377,2.4794249534606934,69322354,0.0,0.0
2023-10-30 00:00:00+00:00,2.479278087615967,2.549700975418091,2.3867039680480957,2.4450089931488037,91489161,0.0,0.0
2023-10-31 00:00:00+00:00,2.4450368881225586,2.495526075363159,2.245671033859253,2.313810110092163,102762453,0.0,0.0
2023-11-01 00:00:00+00:00,2.3140439987182617,2.420506000518799,2.2168118953704834,2.374490976333618,114565569,0.0,0.0
2023-11-02 00:00:00+00:00,2.3744900226593018,2.441512107849121,2.2077579498291016,2.218806028366089,112946195,0.0,0.0
2023-11-03 00:00:00+00:00,2.218967914581299,2.320633888244629,2.1533730030059814,2.3010690212249756,81962833,0.0,0.0
2023-11-04 00:00:00+00:00,2.3005850315093994,2.381808042526245,2.2831289768218994,2.359550952911377,54117409,0.0,0.0
2023-11-05 00:00:00+00:00,2.359541893005371,2.3994688987731934,2.3206839561462402,2.3760769367218018,63549669,0.0,0.0
2023-11-06 00:00:00+00:00,2.3752200603485107,2.4826009273529053,2.3208229541778564,2.482481002807617,81131263,0.0,0.0
2023-11-07 00:00:00+00:00,2.482517957687378,2.534503936767578,2.3354580402374268,2.4362030029296875,105343109,0.0,0.0
2023-11-08 00:00:00+00:00,2.436034917831421,2.595940113067627,2.389353036880493,2.514615058898926,145563272,0.0,0.0
2023-11-09 00:00:00+00:00,2.5144779682159424,2.6249449253082275,2.3030779361724854,2.528762102127075,218327591,0.0,0.0
2023-11-10 00:00:00+00:00,2.529175043106079,2.8887391090393066,2.449915885925293,2.845324993133545,246059294,0.0,0.0
2023-11-11 00:00:00+00:00,2.8459360599517822,3.1968400478363037,2.7349660396575928,2.968143939971924,316453730,0.0,0.0
2023-11-12 00:00:00+00:00,2.9680540561676025,3.369596004486084,2.826575994491577,3.2046170234680176,351901340,0.0,0.0
2023-11-13 00:00:00+00:00,3.2050960063934326,3.384269952774048,2.9332120418548584,3.0112600326538086,245124390,0.0,0.0
2023-11-14 00:00:00+00:00,3.0108630657196045,3.8937149047851562,2.9117469787597656,3.8937149047851562,628762816,0.0,0.0
2023-11-15 00:00:00+00:00,3.890918016433716,4.3419718742370605,3.744349956512451,3.9899179935455322,696405988,0.0,0.0
2023-11-16 00:00:00+00:00,3.989314079284668,4.217742919921875,3.5742690563201904,3.6221439838409424,367400744,0.0,0.0
2023-11-17 00:00:00+00:00,3.624617099761963,3.9347240924835205,3.2939178943634033,3.3995580673217773,429287045,0.0,0.0
2023-11-18 00:00:00+00:00,3.40106201171875,3.4079840183258057,3.08365797996521,3.2308731079101562,263323310,0.0,0.0
2023-11-19 00:00:00+00:00,3.2313289642333984,3.4091029167175293,3.1351380348205566,3.3783340454101562,215363999,0.0,0.0
2023-11-20 00:00:00+00:00,3.378700017929077,3.5352959632873535,3.0175681114196777,3.037003993988037,287828547,0.0,0.0
2023-11-21 00:00:00+00:00,3.0366289615631104,3.2672080993652344,2.9135539531707764,3.047506093978882,436255185,0.0,0.0
2023-11-22 00:00:00+00:00,3.0465080738067627,3.535537004470825,3.025688886642456,3.4417810440063477,410754083,0.0,0.0
2023-11-23 00:00:00+00:00,3.4410839080810547,3.5783400535583496,3.2691309452056885,3.305696964263916,188743538,0.0,0.0
2023-11-24 00:00:00+00:00,3.3051509857177734,3.7003650665283203,3.2711830139160156,3.590193033218384,216854503,0.0,0.0
2023-11-25 00:00:00+00:00,3.590146064758301,3.7187299728393555,3.456799030303955,3.4985620975494385,92502432,0.0,0.0
2023-11-26 00:00:00+00:00,3.498025894165039,3.5819649696350098,3.316725015640259,3.4422221183776855,88584277,0.0,0.0
2023-11-27 00:00:00+00:00,3.4419589042663574,3.4419589042663574,3.124061107635498,3.2147600650787354,92650167,0.0,0.0
2023-11-28 00:00:00+00:00,3.214992046356201,3.270570993423462,3.057050943374634,3.209244966506958,94199075,0.0,0.0
2023-11-29 00:00:00+00:00,3.209294080734253,3.2776870727539062,3.114985942840576,3.2372970581054688,88601348,0.0,0.0
2023-11-30 00:00:00+00:00,3.237375020980835,3.3226890563964844,3.163853883743286,3.2527379989624023,102385499,0.0,0.0
2023-12-01 00:00:00+00:00,3.252060890197754,3.252060890197754,3.052445888519287,3.0975139141082764,177781518,0.0,0.0
2023-12-02 00:00:00+00:00,3.0973269939422607,3.4287919998168945,3.0903589725494385,3.416424036026001,169149714,0.0,0.0
2023-12-03 00:00:00+00:00,3.4164390563964844,3.4751811027526855,3.290882110595703,3.33988094329834,137556500,0.0,0.0
2023-12-04 00:00:00+00:00,3.3397250175476074,3.5103330612182617,3.1140549182891846,3.152132034301758,270647112,0.0,0.0
2023-12-05 00:00:00+00:00,3.1524341106414795,3.2402210235595703,3.0179378986358643,3.077120065689087,198925701,0.0,0.0
2023-12-06 00:00:00+00:00,3.077518939971924,3.1159510612487793,2.862318992614746,2.8945860862731934,194148496,0.0,0.0
2023-12-07 00:00:00+00:00,2.8955440521240234,3.095407009124756,2.8053770065307617,3.0503549575805664,150234035,0.0,0.0
2023-12-08 00:00:00+00:00,3.050318956375122,3.1056160926818848,2.9835948944091797,3.062753915786743,122653253,0.0,0.0
2023-12-09 00:00:00+00:00,3.06257700920105,3.2408061027526855,2.907773971557617,2.9321250915527344,174183854,0.0,0.0
2023-12-10 00:00:00+00:00,2.931802988052368,3.087829113006592,2.8942461013793945,3.0248360633850098,102140390,0.0,0.0
2023-12-11 00:00:00+00:00,3.024825096130371,3.052989959716797,2.6751739978790283,2.846216917037964,225538538,0.0,0.0
2023-12-12 00:00:00+00:00,2.84631609916687,2.9378740787506104,2.803670883178711,2.884298086166382,193651721,0.0,0.0
2023-12-13 00:00:00+00:00,2.8844261169433594,2.9060699939727783,2.6954400539398193,2.849062919616699,152697312,0.0,0.0
2023-12-14 00:00:00+00:00,2.8489201068878174,3.0133519172668457,2.829498052597046,2.940685987472534,137773816,0.0,0.0
2023-12-15 00:00:00+00:00,2.9408369064331055,2.9439010620117188,2.778139114379883,2.794800043106079,107800270,0.0,0.0
2023-12-16 00:00:00+00:00,2.79429292678833,3.2022080421447754,2.7748169898986816,3.1418440341949463,213592456,0.0,0.0
2023-12-17 00:00:00+00:00,3.1418910026550293,3.3136470317840576,3.0065419673919678,3.067051887512207,225968694,0.0,0.0
2023-12-18 00:00:00+00:00,3.067020893096924,3.1101748943328857,2.779191017150879,2.9094250202178955,179676932,0.0,0.0
2023-12-19 00:00:00+00:00,2.9096570014953613,2.9759891033172607,2.792556047439575,2.824692964553833,125584137,0.0,0.0
2023-12-20 00:00:00+00:00,2.824531078338623,2.9467549324035645,2.7842459678649902,2.876760959625244,115680491,0.0,0.0
2023-12-21 00:00:00+00:00,2.877126932144165,3.061863899230957,2.850754976272583,3.04817795753479,110301425,0.0,0.0
2023-12-22 00:00:00+00:00,3.0479230880737305,3.2680399417877197,2.9625699520111084,3.2053160667419434,186944373,0.0,0.0
2023-12-23 00:00:00+00:00,3.2056710720062256,3.3643949031829834,3.075023889541626,3.163649082183838,152378739,0.0,0.0
2023-12-24 00:00:00+00:00,3.162770986557007,3.211658000946045,2.950546979904175,2.9923830032348633,146949922,0.0,0.0
2023-12-25 00:00:00+00:00,2.992664098739624,3.0958399772644043,2.967078924179077,3.0571370124816895,102213371,0.0,0.0
2023-12-26 00:00:00+00:00,3.0569961071014404,3.341525077819824,2.9693479537963867,3.3268420696258545,263679783,0.0,0.0
2023-12-27 00:00:00+00:00,3.3267478942871094,3.492755889892578,3.163917064666748,3.358426094055176,253676345,0.0,0.0
2023-12-28 00:00:00+00:00,3.358243942260742,3.449755907058716,3.131767988204956,3.177510976791382,152128032,0.0,0.0
2023-12-29 00:00:00+00:00,3.1781890392303467,3.322068929672241,3.0306689739227295,3.117017984390259,118067546,0.0,0.0
2023-12-30 00:00:00+00:00,3.1167008876800537,3.1615450382232666,3.022217035293579,3.0344910621643066,57410438,0.0,0.0
2023-12-31 00:00:00+00:00,3.0338950157165527,3.099637985229492,2.912635087966919,2.9446589946746826,74600925,0.0,0.0
2024-01-01 00:00:00+00:00,2.9506890773773193,3.0776009559631348,2.905695915222168,3.074404001235962,55299202,0.0,0.0
2024-01-02 00:00:00+00:00,3.073798894882202,3.175323963165283,2.9685139656066895,3.029205083847046,100018739,0.0,0.0
2024-01-03 00:00:00+00:00,3.0291879177093506,3.1161038875579834,2.3438239097595215,2.6664819717407227,226262647,0.0,0.0
2024-01-04 00:00:00+00:00,2.666435956954956,2.7623729705810547,2.626446008682251,2.722104072570801,122449541,0.0,0.0
2024-01-05 00:00:00+00:00,2.721834897994995,2.754470109939575,2.53029203414917,2.6396501064300537,133577816,0.0,0.0
