TIMESTAMP,SHORK33936_OPEN_PRICE_USD,SHORK33936_HIGH_PRICE_USD,SHORK33936_LOW_PRICE_USD,SHORK33936_CLOSE_PRICE_USD,SHORK33936_VOLUME_USD,SHORK33936_DIVIDENDS_USD,SHORK33936_STOCK_SPLITS_USD
2024-11-13 00:00:00+00:00,0.0008239999879151583,0.0017460000235587358,0.0007459999760612845,0.0015079999575391412,368909,0.0,0.0
2024-11-14 00:00:00+00:00,0.0015079999575391412,0.0019359999569132924,0.001370999962091446,0.001576000009663403,203762,0.0,0.0
2024-11-15 00:00:00+00:00,0.0015869999770075083,0.0016599999507889152,0.0012440000427886844,0.0014230000087991357,118005,0.0,0.0
2024-11-16 00:00:00+00:00,0.0013810000382363796,0.0018090000376105309,0.0013419999741017818,0.0017010000301524997,88159,0.0,0.0
2024-11-17 00:00:00+00:00,0.0017010000301524997,0.0018619999755173922,0.0015750000020489097,0.0017330000409856439,43306,0.0,0.0
2024-11-18 00:00:00+00:00,0.0017330000409856439,0.001943000010214746,0.0017320000333711505,0.0018189999973401427,135029,0.0,0.0
2024-11-19 00:00:00+00:00,0.0018189999973401427,0.0019259999971836805,0.0015709999715909362,0.0017040000529959798,232610,0.0,0.0
2024-11-20 00:00:00+00:00,0.0017040000529959798,0.0017049999441951513,0.001164000015705824,0.0012009999481961131,298041,0.0,0.0
2024-11-21 00:00:00+00:00,0.0012009999481961131,0.0012069999938830733,0.0008870000019669533,0.0008980000275187194,159659,0.0,0.0
2024-11-22 00:00:00+00:00,0.0008980000275187194,0.000901999999769032,0.0006300000241026282,0.0006399999838322401,181002,0.0,0.0
2024-11-23 00:00:00+00:00,0.0006399999838322401,0.0006699999794363976,0.000291000003926456,0.00035099999513477087,184983,0.0,0.0
2024-11-24 00:00:00+00:00,0.00035099999513477087,0.00056900002527982,0.0003380000125616789,0.0005670000100508332,129851,0.0,0.0
2024-11-25 00:00:00+00:00,0.0005670000100508332,0.0006249999860301614,0.0003420000139158219,0.00044299999717622995,110047,0.0,0.0
2024-11-26 00:00:00+00:00,0.00044299999717622995,0.0006510000093840063,0.0004309999931138009,0.00060299999313429,48525,0.0,0.0
2024-11-27 00:00:00+00:00,0.00060299999313429,0.0006389999762177467,0.0005310000269673765,0.0006380000268109143,25901,0.0,0.0
2024-11-28 00:00:00+00:00,0.0006380000268109143,0.000645000021904707,0.0005070000188425183,0.0005210000090301037,16033,0.0,0.0
2024-11-29 00:00:00+00:00,0.0005210000090301037,0.0005210000090301037,0.00033599999733269215,0.00047900000936351717,74276,0.0,0.0
2024-11-30 00:00:00+00:00,0.00047900000936351717,0.0005540000274777412,0.0004659999976865947,0.0005119999987073243,21731,0.0,0.0
2024-12-01 00:00:00+00:00,0.0005119999987073243,0.0005189999938011169,0.0004619999963324517,0.00047900000936351717,10013,0.0,0.0
2024-12-02 00:00:00+00:00,0.00047900000936351717,0.00047900000936351717,0.0003480000013951212,0.00035600000410340726,16889,0.0,0.0
2024-12-03 00:00:00+00:00,0.00035600000410340726,0.00042699999175965786,0.0003490000090096146,0.0003809999907389283,29383,0.0,0.0
2024-12-04 00:00:00+00:00,0.0003809999907389283,0.00038300000596791506,0.0003530000103637576,0.0003530000103637576,9788,0.0,0.0
2024-12-05 00:00:00+00:00,0.0003530000103637576,0.00046099998871795833,0.0003420000139158219,0.00042699999175965786,18149,0.0,0.0
2024-12-06 00:00:00+00:00,0.00042699999175965786,0.0005510000046342611,0.0004140000091865659,0.000547999981790781,23700,0.0,0.0
2024-12-07 00:00:00+00:00,0.000547999981790781,0.0006200000061653554,0.0005070000188425183,0.000522000016644597,147318,0.0,0.0
2024-12-08 00:00:00+00:00,0.0005290000117383897,0.0005419999943114817,0.0004980000085197389,0.0005130000063218176,143570,0.0,0.0
2024-12-09 00:00:00+00:00,0.0005130000063218176,0.0005200000014156103,0.00043700000969693065,0.0004400000034365803,129969,0.0,0.0
2024-12-10 00:00:00+00:00,0.0004400000034365803,0.000450999999884516,0.0004090000002179295,0.0004149999876972288,140055,0.0,0.0
2024-12-11 00:00:00+00:00,0.0004149999876972288,0.0004529999860096723,0.0003929999948013574,0.0004529999860096723,163763,0.0,0.0
2024-12-12 00:00:00+00:00,0.0004529999860096723,0.0005230000242590904,0.0004490000137593597,0.0005019999807700515,155462,0.0,0.0
2024-12-13 00:00:00+00:00,0.0005019999807700515,0.0005750000127591193,0.0004990000161342323,0.0005729999975301325,183849,0.0,0.0
2024-12-14 00:00:00+00:00,0.0005729999975301325,0.0011680000461637974,0.0005709999823011458,0.0008619999862276018,378133,0.0,0.0
2024-12-15 00:00:00+00:00,0.0008619999862276018,0.0009790000040084124,0.0008420000085607171,0.0008839999791234732,247127,0.0,0.0
2024-12-16 00:00:00+00:00,0.0008839999791234732,0.0013129999861121178,0.000881000014487654,0.0009469999931752682,333080,0.0,0.0
2024-12-17 00:00:00+00:00,0.0009469999931752682,0.0009490000084042549,0.0006050000083632767,0.0006050000083632767,201839,0.0,0.0
2024-12-18 00:00:00+00:00,0.0006050000083632767,0.000610999995842576,0.00043200000072829425,0.00043700000969693065,162217,0.0,0.0
