TIMESTAMP,LOON_OPEN_PRICE_USD,LOON_HIGH_PRICE_USD,LOON_LOW_PRICE_USD,LOON_CLOSE_PRICE_USD,LOON_VOLUME_USD,LOON_DIVIDENDS_USD,LOON_STOCK_SPLITS_USD
2021-01-04 00:00:00+00:00,0.08712899684906006,0.08718100190162659,0.0815960019826889,0.08460400253534317,2205730,0.0,0.0
2021-01-05 00:00:00+00:00,0.08459900319576263,0.0848499983549118,0.08043300360441208,0.08369799703359604,1983061,0.0,0.0
2021-01-06 00:00:00+00:00,0.08369799703359604,0.08696900308132172,0.08318199962377548,0.08610899746417999,2183516,0.0,0.0
2021-01-07 00:00:00+00:00,0.08611699938774109,0.09006500244140625,0.0853319987654686,0.0895560011267662,2311159,0.0,0.0
2021-01-08 00:00:00+00:00,0.08956000208854675,0.08986300230026245,0.08701000362634659,0.0872189998626709,2180334,0.0,0.0
2021-01-09 00:00:00+00:00,0.08722399920225143,0.08794199675321579,0.08664999902248383,0.08750800043344498,2162238,0.0,0.0
2021-01-10 00:00:00+00:00,0.08752500265836716,0.08774799853563309,0.08600500226020813,0.08718699961900711,2244797,0.0,0.0
2021-01-11 00:00:00+00:00,0.0871950015425682,0.0871959999203682,0.0858990028500557,0.08609800040721893,1821345,0.0,0.0
2021-01-12 00:00:00+00:00,0.08606400340795517,0.08699599653482437,0.08553600311279297,0.08563899993896484,2256039,0.0,0.0
2021-01-13 00:00:00+00:00,0.08563300222158432,0.08568499982357025,0.08340899646282196,0.08419699966907501,2294407,0.0,0.0
2021-01-14 00:00:00+00:00,0.08419500291347504,0.08617900311946869,0.08417399972677231,0.08504100143909454,2508531,0.0,0.0
2021-01-15 00:00:00+00:00,0.0850519984960556,0.08566299825906754,0.08285500109195709,0.08435499668121338,1925995,0.0,0.0
2021-01-16 00:00:00+00:00,0.08434999734163284,0.08697299659252167,0.08376199752092361,0.08668199926614761,1999995,0.0,0.0
2021-01-17 00:00:00+00:00,0.08670499920845032,0.09162499755620956,0.08445700258016586,0.09122300148010254,2482739,0.0,0.0
