TIMESTAMP,PEX16104_OPEN_PRICE_USD,PEX16104_HIGH_PRICE_USD,PEX16104_LOW_PRICE_USD,PEX16104_CLOSE_PRICE_USD,PEX16104_VOLUME_USD,PEX16104_DIVIDENDS_USD,PEX16104_STOCK_SPLITS_USD
2022-03-14 00:00:00+00:00,0.2955450117588043,0.4802440106868744,0.28940799832344055,0.43902701139450073,1630672,0.0,0.0
2022-03-15 00:00:00+00:00,0.43902701139450073,0.4466800093650818,0.37681999802589417,0.4072670042514801,619093,0.0,0.0
2022-03-16 00:00:00+00:00,0.4072670042514801,0.4767700135707855,0.4047369956970215,0.45035800337791443,489218,0.0,0.0
2022-03-17 00:00:00+00:00,0.45035800337791443,0.48223400115966797,0.43842199444770813,0.4774619936943054,391247,0.0,0.0
2022-03-18 00:00:00+00:00,0.4774619936943054,0.5692989826202393,0.4736669957637787,0.533594012260437,623728,0.0,0.0
2022-03-19 00:00:00+00:00,0.533594012260437,0.6143829822540283,0.5300390124320984,0.5879639983177185,714515,0.0,0.0
2022-03-20 00:00:00+00:00,0.5879639983177185,0.6193540096282959,0.552685022354126,0.5573139786720276,527362,0.0,0.0
2022-03-21 00:00:00+00:00,0.5573139786720276,0.5590500235557556,0.5178750157356262,0.5441449880599976,372906,0.0,0.0
2022-03-22 00:00:00+00:00,0.5441449880599976,0.593783974647522,0.5430589914321899,0.5592460036277771,289945,0.0,0.0
2022-03-23 00:00:00+00:00,0.5592460036277771,0.563834011554718,0.5424299836158752,0.552681028842926,213309,0.0,0.0
2022-03-24 00:00:00+00:00,0.552681028842926,0.757735013961792,0.5301520228385925,0.5315579771995544,1674849,0.0,0.0
2022-03-25 00:00:00+00:00,0.5315579771995544,0.5614429712295532,0.5279420018196106,0.5336719751358032,1742927,0.0,0.0
2022-03-26 00:00:00+00:00,0.5336719751358032,0.5455629825592041,0.5205339789390564,0.5357130169868469,160515,0.0,0.0
2022-03-27 00:00:00+00:00,0.5357130169868469,0.5390390157699585,0.5259569883346558,0.5370429754257202,48779,0.0,0.0
2022-03-28 00:00:00+00:00,0.5370429754257202,0.5980420112609863,0.5297409892082214,0.5779889822006226,633816,0.0,0.0
2022-03-29 00:00:00+00:00,0.577987015247345,0.6465619802474976,0.5565699934959412,0.6424059867858887,1290269,0.0,0.0
2022-03-30 00:00:00+00:00,0.6424049735069275,0.6424049735069275,0.5982850193977356,0.6204760074615479,1639505,0.0,0.0
2022-03-31 00:00:00+00:00,0.6204869747161865,0.6450700163841248,0.5779320001602173,0.6007680296897888,2114856,0.0,0.0
2022-04-01 00:00:00+00:00,0.6007840037345886,0.6020050048828125,0.540785014629364,0.559374988079071,3145135,0.0,0.0
2022-04-02 00:00:00+00:00,0.559374988079071,0.580735981464386,0.5495390295982361,0.5514119863510132,1233963,0.0,0.0
2022-04-03 00:00:00+00:00,0.5514119863510132,0.5616269707679749,0.5405550003051758,0.5409839749336243,716444,0.0,0.0
2022-04-04 00:00:00+00:00,0.5409839749336243,0.5821570158004761,0.4774729907512665,0.4949609935283661,1165155,0.0,0.0
2022-04-05 00:00:00+00:00,0.4949609935283661,0.533797025680542,0.488986998796463,0.488986998796463,1332911,0.0,0.0
2022-04-06 00:00:00+00:00,0.488986998796463,0.5061929821968079,0.4675860106945038,0.4675920009613037,768299,0.0,0.0
2022-04-07 00:00:00+00:00,0.4675920009613037,0.4726580083370209,0.4523540139198303,0.46218401193618774,592649,0.0,0.0
2022-04-08 00:00:00+00:00,0.46218401193618774,0.4693549871444702,0.444133996963501,0.4447169899940491,483081,0.0,0.0
2022-04-09 00:00:00+00:00,0.4447169899940491,0.44871899485588074,0.4002529978752136,0.40420401096343994,551715,0.0,0.0
2022-04-10 00:00:00+00:00,0.40420401096343994,0.4053890109062195,0.38575199246406555,0.387035995721817,477358,0.0,0.0
2022-04-11 00:00:00+00:00,0.38704100251197815,0.3930569887161255,0.35237500071525574,0.35237500071525574,469461,0.0,0.0
2022-04-12 00:00:00+00:00,0.352385014295578,0.35877999663352966,0.3510890007019043,0.3527489900588989,392417,0.0,0.0
2022-04-13 00:00:00+00:00,0.3527509868144989,0.3556300103664398,0.34866100549697876,0.35322698950767517,257093,0.0,0.0
2022-04-14 00:00:00+00:00,0.3532240092754364,0.36009201407432556,0.3419739902019501,0.34274399280548096,250367,0.0,0.0
2022-04-15 00:00:00+00:00,0.34274399280548096,0.3438510000705719,0.31449800729751587,0.31474900245666504,252324,0.0,0.0
2022-04-16 00:00:00+00:00,0.31474900245666504,0.31997600197792053,0.3111709952354431,0.3164620101451874,269484,0.0,0.0
2022-04-17 00:00:00+00:00,0.3164590001106262,0.3228340148925781,0.31137800216674805,0.3114669919013977,236523,0.0,0.0
2022-04-18 00:00:00+00:00,0.31147098541259766,0.3187659978866577,0.30785301327705383,0.31723999977111816,219165,0.0,0.0
2022-04-19 00:00:00+00:00,0.31724199652671814,0.337117999792099,0.316197007894516,0.3367219865322113,288117,0.0,0.0
2022-04-20 00:00:00+00:00,0.3367219865322113,0.3653010129928589,0.33021000027656555,0.33032500743865967,685148,0.0,0.0
2022-04-21 00:00:00+00:00,0.33032500743865967,0.43559399247169495,0.3283329904079437,0.41472700238227844,1575947,0.0,0.0
2022-04-22 00:00:00+00:00,0.41472700238227844,0.4397279918193817,0.4039759933948517,0.41721001267433167,1397936,0.0,0.0
