TIMESTAMP,LILPUMP_OPEN_PRICE_USD,LILPUMP_HIGH_PRICE_USD,LILPUMP_LOW_PRICE_USD,LILPUMP_CLOSE_PRICE_USD,LILPUMP_VOLUME_USD,LILPUMP_DIVIDENDS_USD,LILPUMP_STOCK_SPLITS_USD
2024-06-21 00:00:00+00:00,0.0019829999655485153,0.0019829999655485153,0.0014979999978095293,0.00184599997010082,643144,0.0,0.0
2024-06-22 00:00:00+00:00,0.00184599997010082,0.001976999919861555,0.0015439999988302588,0.0017419999931007624,706910,0.0,0.0
2024-06-23 00:00:00+00:00,0.0017419999931007624,0.001879999996162951,0.0015640000347048044,0.0016250000335276127,510166,0.0,0.0
2024-06-24 00:00:00+00:00,0.0016250000335276127,0.0016530000139027834,0.0012159999459981918,0.0012860000133514404,775458,0.0,0.0
2024-06-25 00:00:00+00:00,0.0012939999578520656,0.0014959999825805426,0.0010979999788105488,0.001475999946705997,466358,0.0,0.0
2024-06-26 00:00:00+00:00,0.001484000007621944,0.005177999846637249,0.0014449999434873462,0.003484999993816018,3262901,0.0,0.0
2024-06-27 00:00:00+00:00,0.003478999948129058,0.004220000002533197,0.003128000069409609,0.0037799999117851257,1948492,0.0,0.0
2024-06-28 00:00:00+00:00,0.003771000076085329,0.003771000076085329,0.0025420000310987234,0.003369000041857362,1417123,0.0,0.0
2024-06-29 00:00:00+00:00,0.0033829999156296253,0.0038840000052005053,0.002655999967828393,0.0036059999838471413,1413277,0.0,0.0
2024-06-30 00:00:00+00:00,0.0036069999914616346,0.0038739999290555716,0.0030700000934302807,0.003155000042170286,1453958,0.0,0.0
2024-07-01 00:00:00+00:00,0.003155000042170286,0.0036299999337643385,0.001825000043027103,0.0018289999570697546,659787,0.0,0.0
2024-07-02 00:00:00+00:00,0.0018289999570697546,0.0021059999708086252,0.0015539999585598707,0.001693999976851046,545991,0.0,0.0
2024-07-03 00:00:00+00:00,0.001693999976851046,0.001765000051818788,0.0013470000121742487,0.0016220000106841326,405718,0.0,0.0
2024-07-04 00:00:00+00:00,0.0016220000106841326,0.0016380000161007047,0.0011739999754354358,0.0011859999503940344,276314,0.0,0.0
2024-07-05 00:00:00+00:00,0.0011879999656230211,0.0014169999631121755,0.0010400000028312206,0.0012610000558197498,444777,0.0,0.0
2024-07-06 00:00:00+00:00,0.0012610000558197498,0.0015780000248923898,0.0011470000026747584,0.0014609999489039183,224243,0.0,0.0
2024-07-07 00:00:00+00:00,0.0014609999489039183,0.001673000049777329,0.0012629999546334147,0.0012669999850913882,253358,0.0,0.0
2024-07-08 00:00:00+00:00,0.0012669999850913882,0.001353000057861209,0.0010319999419152737,0.0010319999419152737,253848,0.0,0.0
2024-07-09 00:00:00+00:00,0.0010319999419152737,0.0013249999610707164,0.000981000019237399,0.001285000005736947,164529,0.0,0.0
2024-07-10 00:00:00+00:00,0.001285000005736947,0.0012860000133514404,0.0011060000397264957,0.0011159999994561076,180952,0.0,0.0
2024-07-11 00:00:00+00:00,0.0011139999842271209,0.0015960000455379486,0.001101000001654029,0.0012120000319555402,554515,0.0,0.0
2024-07-12 00:00:00+00:00,0.0012120000319555402,0.0014349999837577343,0.0011269999668002129,0.0012610000558197498,351216,0.0,0.0
2024-07-13 00:00:00+00:00,0.0012610000558197498,0.0012629999546334147,0.0008420000085607171,0.0008449999731965363,379201,0.0,0.0
2024-07-14 00:00:00+00:00,0.000846999988425523,0.0009219999774359167,0.0008099999977275729,0.0008909999742172658,237986,0.0,0.0
2024-07-15 00:00:00+00:00,0.0008909999742172658,0.0010509999701753259,0.0008660000166855752,0.0008839999791234732,235385,0.0,0.0
2024-07-16 00:00:00+00:00,0.0008839999791234732,0.0010639999527484179,0.0008820000221021473,0.0010229999898001552,249494,0.0,0.0
2024-07-17 00:00:00+00:00,0.0010229999898001552,0.0012700000079348683,0.0009740000241436064,0.0011409999569877982,265490,0.0,0.0
2024-07-18 00:00:00+00:00,0.001142999972216785,0.0012580000329762697,0.0010770000517368317,0.001095999963581562,190591,0.0,0.0
2024-07-19 00:00:00+00:00,0.001095999963581562,0.0013020000187680125,0.0010529999854043126,0.0012959999730810523,227339,0.0,0.0
2024-07-20 00:00:00+00:00,0.0012959999730810523,0.0012959999730810523,0.001117000007070601,0.0011879999656230211,185218,0.0,0.0
2024-07-21 00:00:00+00:00,0.0011879999656230211,0.0019480000482872128,0.0011390000581741333,0.0016639999812468886,414211,0.0,0.0
2024-07-22 00:00:00+00:00,0.0016080000204965472,0.0017049999441951513,0.0012760000536218286,0.001474000047892332,241076,0.0,0.0
2024-07-23 00:00:00+00:00,0.001474000047892332,0.0017099999822676182,0.001446999958716333,0.0014769999543204904,206371,0.0,0.0
2024-07-24 00:00:00+00:00,0.0014769999543204904,0.0014799999771639705,0.0013279999839141965,0.0013299999991431832,160921,0.0,0.0
2024-07-25 00:00:00+00:00,0.0013299999991431832,0.0013299999991431832,0.0011709999525919557,0.001306000049225986,196558,0.0,0.0
2024-07-26 00:00:00+00:00,0.001306000049225986,0.0016749999485909939,0.0013010000111535192,0.0016670000040903687,274467,0.0,0.0
2024-07-27 00:00:00+00:00,0.0016670000040903687,0.0021720000077039003,0.0016070000128820539,0.0016070000128820539,422246,0.0,0.0
2024-07-28 00:00:00+00:00,0.0016070000128820539,0.001976999919861555,0.0014280000468716025,0.0017460000235587358,286244,0.0,0.0
2024-07-29 00:00:00+00:00,0.0017450000159442425,0.0019379999721422791,0.0015660000499337912,0.0016570000443607569,327666,0.0,0.0
2024-07-30 00:00:00+00:00,0.0016570000443607569,0.0017049999441951513,0.0015360000543296337,0.0017000000225380063,193283,0.0,0.0
2024-07-31 00:00:00+00:00,0.0016980000073090196,0.001914000022225082,0.0016560000367462635,0.0016830000095069408,193489,0.0,0.0
2024-08-01 00:00:00+00:00,0.0016830000095069408,0.001686000032350421,0.0012390000047162175,0.0015429999912157655,210257,0.0,0.0
2024-08-02 00:00:00+00:00,0.0015409999759867787,0.0016560000367462635,0.0014049999881535769,0.0014090000186115503,179871,0.0,0.0
2024-08-03 00:00:00+00:00,0.0014090000186115503,0.0014090000186115503,0.0012410000199452043,0.0013000000035390258,182231,0.0,0.0
2024-08-04 00:00:00+00:00,0.0013000000035390258,0.0013419999741017818,0.0011470000026747584,0.001167000038549304,124524,0.0,0.0
2024-08-05 00:00:00+00:00,0.0011660000309348106,0.0011660000309348106,0.0007040000054985285,0.0008859999943524599,212937,0.0,0.0
2024-08-06 00:00:00+00:00,0.0008859999943524599,0.0009889999637380242,0.000881000014487654,0.0009009999921545386,157418,0.0,0.0
2024-08-07 00:00:00+00:00,0.0008929999894462526,0.0009980000322684646,0.0008750000270083547,0.000994000001810491,187114,0.0,0.0
2024-08-08 00:00:00+00:00,0.000994000001810491,0.0013930000131949782,0.0009469999931752682,0.00120900000911206,295107,0.0,0.0
2024-08-09 00:00:00+00:00,0.0011980000417679548,0.0014309999532997608,0.0010389999952167273,0.0014230000087991357,235929,0.0,0.0
2024-08-10 00:00:00+00:00,0.0014230000087991357,0.001854000031016767,0.0012529999949038029,0.0015160000184550881,372959,0.0,0.0
2024-08-11 00:00:00+00:00,0.0015160000184550881,0.0015360000543296337,0.0011699999449774623,0.0011699999449774623,147636,0.0,0.0
2024-08-12 00:00:00+00:00,0.0011699999449774623,0.0014140000566840172,0.0011609999928623438,0.0013539999490603805,188806,0.0,0.0
2024-08-13 00:00:00+00:00,0.0013510000426322222,0.001353000057861209,0.0011530000483617187,0.001154000055976212,148951,0.0,0.0
2024-08-14 00:00:00+00:00,0.001154000055976212,0.0011549999471753836,0.0010720000136643648,0.0011099999537691474,141492,0.0,0.0
2024-08-15 00:00:00+00:00,0.0011269999668002129,0.0012169999536126852,0.0009769999887794256,0.001019999966956675,160040,0.0,0.0
2024-08-16 00:00:00+00:00,0.001025000005029142,0.0010430000256747007,0.0008699999889358878,0.000910000002477318,156814,0.0,0.0
2024-08-17 00:00:00+00:00,0.0009059999720193446,0.000944000028539449,0.0008829999715089798,0.0008829999715089798,145702,0.0,0.0
2024-08-18 00:00:00+00:00,0.0008880000095814466,0.000914999982342124,0.0008740000193938613,0.0009110000100918114,145682,0.0,0.0
2024-08-19 00:00:00+00:00,0.0009110000100918114,0.0009110000100918114,0.0007699999841861427,0.0007730000070296228,137724,0.0,0.0
