,ETH,Lag
USDT,1.031609242359271e-15,1
DOGE,0.0003836783898057,5
LTC,0.0007655375328271,1
XEM,0.0013518884637359,5
MIOTA,0.0043335842249343,15
XMR,0.0062975324041492,14
BTC,0.0555132958334077,5
XRP,0.1507993967844321,9
XLM,0.1844681490832874,5
