TIMESTAMP,SPADE_OPEN_PRICE_USD,SPADE_HIGH_PRICE_USD,SPADE_LOW_PRICE_USD,SPADE_CLOSE_PRICE_USD,SPADE_VOLUME_USD,SPADE_DIVIDENDS_USD,SPADE_STOCK_SPLITS_USD
2021-09-01 00:00:00+00:00,4.655361175537109,4.845584869384766,4.654576778411865,4.762078762054443,96079,0.0,0.0
2021-09-02 00:00:00+00:00,4.762078762054443,4.965177059173584,4.236082077026367,4.290811061859131,94425,0.0,0.0
2021-09-03 00:00:00+00:00,4.290716171264648,4.332578182220459,3.6545450687408447,3.6985020637512207,114408,0.0,0.0
2021-09-04 00:00:00+00:00,3.699958086013794,4.02086877822876,3.6970510482788086,3.9766759872436523,90315,0.0,0.0
2021-09-05 00:00:00+00:00,3.9793779850006104,4.475729942321777,3.949054002761841,4.19871187210083,129160,0.0,0.0
2021-09-06 00:00:00+00:00,4.198095798492432,4.767216205596924,4.16773796081543,4.751006126403809,199262,0.0,0.0
2021-09-07 00:00:00+00:00,4.750955104827881,5.289991855621338,4.446256160736084,5.026272773742676,448362,0.0,0.0
2021-09-08 00:00:00+00:00,5.02294397354126,5.12319278717041,4.696840763092041,4.9244232177734375,317624,0.0,0.0
2021-09-09 00:00:00+00:00,4.990570068359375,5.518947124481201,4.67376184463501,4.7736639976501465,322183,0.0,0.0
2021-09-10 00:00:00+00:00,4.77354097366333,5.609108924865723,4.749295234680176,5.309106826782227,203871,0.0,0.0
2021-09-11 00:00:00+00:00,5.310502052307129,5.580945014953613,5.068150043487549,5.248692035675049,162742,0.0,0.0
2021-09-12 00:00:00+00:00,5.2492570877075195,5.703342914581299,5.180121898651123,5.4396138191223145,201358,0.0,0.0
2021-09-13 00:00:00+00:00,5.437902927398682,5.548983097076416,3.7144010066986084,4.103392124176025,269980,0.0,0.0
2021-09-14 00:00:00+00:00,4.102313995361328,4.278349876403809,3.9509129524230957,4.158792972564697,133663,0.0,0.0
2021-09-15 00:00:00+00:00,4.158237934112549,4.437664985656738,4.136944770812988,4.417651176452637,98582,0.0,0.0
2021-09-16 00:00:00+00:00,4.41974401473999,4.529579162597656,4.210845947265625,4.294447898864746,79195,0.0,0.0
2021-09-17 00:00:00+00:00,4.294397830963135,4.300411224365234,3.6987059116363525,3.9448249340057373,96655,0.0,0.0
2021-09-18 00:00:00+00:00,3.9444808959960938,4.035058975219727,2.897144079208374,2.897144079208374,151732,0.0,0.0
2021-09-19 00:00:00+00:00,2.897378921508789,3.2642829418182373,2.803226947784424,3.1688969135284424,85201,0.0,0.0
2021-09-20 00:00:00+00:00,3.167912006378174,3.2071330547332764,2.8591809272766113,3.0534629821777344,109372,0.0,0.0
2021-09-21 00:00:00+00:00,3.05263090133667,3.053044080734253,2.61326003074646,2.620296001434326,51662,0.0,0.0
2021-09-22 00:00:00+00:00,2.619915008544922,3.0435030460357666,2.5932540893554688,3.0273029804229736,113426,0.0,0.0
2021-09-23 00:00:00+00:00,3.0275769233703613,3.388500928878784,3.013911008834839,3.385788917541504,66458,0.0,0.0
2021-09-24 00:00:00+00:00,3.385577917098999,3.575761079788208,2.9736111164093018,2.9736111164093018,97102,0.0,0.0
2021-09-25 00:00:00+00:00,2.9741430282592773,3.072205066680908,2.8874900341033936,2.912806987762451,32314,0.0,0.0
2021-09-26 00:00:00+00:00,2.912343978881836,2.9836719036102295,2.701343059539795,2.709969997406006,42471,0.0,0.0
2021-09-27 00:00:00+00:00,2.710284948348999,2.902656078338623,2.5558359622955322,2.832498073577881,83861,0.0,0.0
2021-09-28 00:00:00+00:00,2.8316280841827393,3.0849409103393555,2.677324056625366,3.0069689750671387,94416,0.0,0.0
2021-09-29 00:00:00+00:00,3.007891893386841,3.110991954803467,2.703824043273926,2.769227981567383,54747,0.0,0.0
2021-09-30 00:00:00+00:00,2.769865036010742,2.8322439193725586,2.7476179599761963,2.8015570640563965,41859,0.0,0.0
2021-10-01 00:00:00+00:00,2.8004980087280273,2.904417037963867,2.747710943222046,2.812192916870117,58498,0.0,0.0
2021-10-02 00:00:00+00:00,2.812053918838501,3.1371710300445557,2.3488099575042725,2.396644115447998,94056,0.0,0.0
2021-10-03 00:00:00+00:00,2.3975670337677,2.765079975128174,2.240480899810791,2.244302988052368,127306,0.0,0.0
2021-10-04 00:00:00+00:00,2.243468999862671,2.2478420734405518,1.352059006690979,1.3550349473953247,88273,0.0,0.0
