,MSE,MAE,RMSE,MAPE,R2
0,0.0005943154936333,0.0186354411121768,0.0243785867849908,0.0532556919461964,0.8130809804486179
1,0.0001272450471154,0.0090025119690765,0.0112802946377953,0.0310900576023228,0.8111948266432527
2,0.00038547050679,0.0155553134892796,0.0196334028326745,0.0390729446629974,0.7639522148610531
3,0.0010821776351537,0.0221889854168208,0.032896468429814,0.0524613976862228,0.7163959728651577
4,0.0003947186820678,0.0157889994664958,0.0198675283331324,0.035616302134774,0.4875099686369601
5,0.0015009889799395,0.0282352886364484,0.0387425990343906,0.0508445096296676,0.6704305112113862
6,0.0004555252828122,0.0146856536330174,0.0213430382750966,0.0396473144967931,0.7344498134116075
7,0.0002348235642571,0.0117388497805222,0.0153239539367996,0.0404943989910374,0.8762293292155144
8,0.0002673800757286,0.0131788343290931,0.0163517606308511,0.0501359856811696,0.7020272085040529
9,0.0001156270414507,0.0088209069762078,0.0107530015089148,0.0363954403664668,0.8462583151520745
10,0.0001338645810881,0.0091600361722521,0.0115699862181505,0.0392076306855721,0.7328854886354301
11,0.0002588715418911,0.0116889954043122,0.0160894854451948,0.0825613815042911,0.8189393559367437
Mean,0.00046258403599395834,0.014889984698808562,0.01985250883898375,0.045898587948959256,0.7477794987934875
