TIMESTAMP,BVM29767_OPEN_PRICE_USD,BVM29767_HIGH_PRICE_USD,BVM29767_LOW_PRICE_USD,BVM29767_CLOSE_PRICE_USD,BVM29767_VOLUME_USD,BVM29767_DIVIDENDS_USD,BVM29767_STOCK_SPLITS_USD
2024-03-12 00:00:00+00:00,3.788111925125122,3.9455230236053467,3.593177080154419,3.8179330825805664,13548693,0.0,0.0
2024-03-13 00:00:00+00:00,3.8179330825805664,4.031954765319824,2.9756200313568115,3.2333009243011475,10828532,0.0,0.0
2024-03-14 00:00:00+00:00,3.2333009243011475,3.4002609252929688,2.5820770263671875,2.718385934829712,8649894,0.0,0.0
2024-03-15 00:00:00+00:00,2.718472957611084,4.770112037658691,2.3645739555358887,2.9784278869628906,32597166,0.0,0.0
2024-03-16 00:00:00+00:00,2.9784510135650635,2.9999310970306396,2.293217897415161,2.4986419677734375,7035751,0.0,0.0
2024-03-17 00:00:00+00:00,2.4986419677734375,2.884176015853882,2.1702539920806885,2.766433000564575,4967025,0.0,0.0
2024-03-18 00:00:00+00:00,2.710927963256836,2.7995009422302246,2.0835659503936768,2.2398269176483154,4786974,0.0,0.0
2024-03-19 00:00:00+00:00,2.1439599990844727,2.5526950359344482,1.9663219451904297,2.1252639293670654,5636627,0.0,0.0
2024-03-20 00:00:00+00:00,2.1249470710754395,3.5175790786743164,1.9974009990692139,3.162429094314575,8875964,0.0,0.0
2024-03-21 00:00:00+00:00,3.162429094314575,3.4670159816741943,2.7575759887695312,2.7633121013641357,5211338,0.0,0.0
2024-03-22 00:00:00+00:00,2.7633121013641357,3.2850699424743652,2.720578908920288,2.7493159770965576,3436764,0.0,0.0
2024-03-23 00:00:00+00:00,2.7481091022491455,3.736928939819336,2.7481091022491455,3.2179019451141357,4306894,0.0,0.0
2024-03-24 00:00:00+00:00,3.2179019451141357,4.253284931182861,3.2067630290985107,3.8979289531707764,8308926,0.0,0.0
2024-03-25 00:00:00+00:00,3.8979458808898926,4.006690979003906,3.49855899810791,3.8188838958740234,4166797,0.0,0.0
2024-03-26 00:00:00+00:00,3.819072961807251,3.826598882675171,2.8080930709838867,3.1733150482177734,8240689,0.0,0.0
2024-03-27 00:00:00+00:00,3.1760239601135254,3.1788170337677,2.621216058731079,2.6670451164245605,4612647,0.0,0.0
2024-03-28 00:00:00+00:00,2.6670451164245605,3.00358510017395,2.461595058441162,2.6019959449768066,4514429,0.0,0.0
2024-03-29 00:00:00+00:00,2.603688955307007,3.179050922393799,2.420938014984131,2.6938819885253906,5204822,0.0,0.0
2024-03-30 00:00:00+00:00,2.6938819885253906,2.794002056121826,2.1404058933258057,2.3284659385681152,4960217,0.0,0.0
2024-03-31 00:00:00+00:00,2.327364921569824,2.6838889122009277,2.171081066131592,2.579010009765625,6600442,0.0,0.0
2024-04-01 00:00:00+00:00,2.579010009765625,3.2557270526885986,2.3280251026153564,3.121583938598633,9200872,0.0,0.0
