TIMESTAMP,DOGWIFHAT_OPEN_PRICE_USD,DOGWIFHAT_HIGH_PRICE_USD,DOGWIFHAT_LOW_PRICE_USD,DOGWIFHAT_CLOSE_PRICE_USD,DOGWIFHAT_VOLUME_USD,DOGWIFHAT_DIVIDENDS_USD,DOGWIFHAT_STOCK_SPLITS_USD
2024-02-07 00:00:00+00:00,0.02993899956345558,0.03696100041270256,0.018953999504446983,0.019878000020980835,2140806,0.0,0.0
2024-02-08 00:00:00+00:00,0.019860999658703804,0.02254300005733967,0.01144300028681755,0.012550000101327896,1311075,0.0,0.0
2024-02-09 00:00:00+00:00,0.012550000101327896,0.03696100041270256,0.012397999875247478,0.03288799896836281,1479955,0.0,0.0
2024-02-10 00:00:00+00:00,0.03170299902558327,0.03170299902558327,0.01709900051355362,0.01873300038278103,957017,0.0,0.0
2024-02-11 00:00:00+00:00,0.01873300038278103,0.021733000874519348,0.013832000084221363,0.014096000231802464,612592,0.0,0.0
2024-02-12 00:00:00+00:00,0.014089999720454216,0.019732000306248665,0.012404000386595726,0.018572000786662102,553493,0.0,0.0
2024-02-13 00:00:00+00:00,0.018572000786662102,0.02301900088787079,0.015321999788284302,0.01595200039446354,517711,0.0,0.0
2024-02-14 00:00:00+00:00,0.01595200039446354,0.021933000534772873,0.013163000345230103,0.020798999816179276,719780,0.0,0.0
2024-02-15 00:00:00+00:00,0.02077299915254116,0.02179200015962124,0.014560000039637089,0.015389000065624714,674927,0.0,0.0
2024-02-16 00:00:00+00:00,0.015389000065624714,0.01633800007402897,0.012474999763071537,0.014650999568402767,512140,0.0,0.0
2024-02-17 00:00:00+00:00,0.014650999568402767,0.014681000262498856,0.012350000441074371,0.013214999809861183,374416,0.0,0.0
2024-02-18 00:00:00+00:00,0.013214999809861183,0.016354000195860863,0.012032999657094479,0.016354000195860863,517230,0.0,0.0
2024-02-19 00:00:00+00:00,0.016354000195860863,0.01724199950695038,0.012853000313043594,0.012853999622166157,460760,0.0,0.0
2024-02-20 00:00:00+00:00,0.012853999622166157,0.014062000438570976,0.012512999586760998,0.014050000347197056,356210,0.0,0.0
